date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,@ Mississippi St.,1-3,4.0,1.0,0,55.0,19.0,151.0,0.238,50.0,8.0,11.0,64.0,8.0,0.0,6.0,1.0,66.0,2.0,Mississippi St.,4,13.75,4.75,37.75,12.5,2.0,2.75,16.0,0.0,1.5,0.25,16.5
08/30/2019,"Western Ill. @ Starkville, MS",3-0,3.0,1.0,0,39.0,9.0,92.0,0.326,36.0,3.0,6.0,51.0,5.0,3.0,4.0,2.0,0.0,0.0,Western Ill.,3,13.0,3.0,30.666666666666668,12.0,1.0,2.0,17.0,1.0,1.3333333333333333,0.6666666666666666,0.0
08/31/2019,"Mississippi Val. @ Starkville, MS",3-0,3.0,1.0,0,42.0,8.0,92.0,0.37,41.0,7.0,11.0,43.0,1.0,1.0,6.0,0.0,53.0,2.0,Mississippi Val.,3,14.0,2.6666666666666665,30.666666666666668,13.666666666666666,2.3333333333333335,3.6666666666666665,14.333333333333334,0.3333333333333333,2.0,0.0,17.666666666666668
09/03/2019,@ Tennessee St.,1-3,4.0,0.0,0,43.0,16.0,130.0,0.208,41.0,5.0,10.0,46.0,7.0,1.0,16.0,2.0,57.0,8.0,Tennessee St.,4,10.75,4.0,32.5,10.25,1.25,2.5,11.5,0.25,4.0,0.5,14.25
09/06/2019,"Murray St. @ Troy, AL",1-3,4.0,1.0,0,22.0,22.0,124.0,0.0,20.0,4.0,5.0,45.0,7.0,4.0,4.0,0.0,32.0,3.0,Murray St.,4,5.5,5.5,31.0,5.0,1.0,1.25,11.25,1.0,1.0,0.0,8.0
09/06/2019,@ Troy,0-3,3.0,1.0,0,20.0,11.0,78.0,0.115,18.0,3.0,6.0,29.0,8.0,3.0,4.0,0.0,28.0,2.0,Troy,3,6.666666666666667,3.6666666666666665,26.0,6.0,1.0,2.0,9.666666666666666,1.0,1.3333333333333333,0.0,9.333333333333334
09/07/2019,"Jacksonville @ Troy, AL",1-3,4.0,1.0,0,44.0,33.0,142.0,0.077,39.0,8.0,12.0,62.0,6.0,0.0,6.0,0.0,55.0,5.0,Jacksonville,4,11.0,8.25,35.5,9.75,2.0,3.0,15.5,0.0,1.5,0.0,13.75
09/13/2019,Tennessee Tech,3-1,4.0,1.0,0,54.0,22.0,144.0,0.222,49.0,10.0,10.0,70.0,8.0,1.0,6.0,0.0,68.0,1.0,Tennessee Tech,4,13.5,5.5,36.0,12.25,2.5,2.5,17.5,0.25,1.5,0.0,17.0
09/14/2019,Manhattan,3-2,5.0,1.0,0,59.0,25.0,147.0,0.231,48.0,10.0,11.0,53.0,10.0,2.0,6.0,2.0,74.0,3.0,Manhattan,5,11.8,5.0,29.4,9.6,2.0,2.2,10.6,0.4,1.2,0.4,14.8
09/14/2019,North Ala.,3-0,3.0,1.0,0,43.0,11.0,106.0,0.302,38.0,11.0,2.0,56.0,3.0,1.0,4.0,1.0,57.0,2.0,North Ala.,3,14.333333333333334,3.6666666666666665,35.333333333333336,12.666666666666666,3.6666666666666665,0.6666666666666666,18.666666666666668,0.3333333333333333,1.3333333333333333,0.3333333333333333,19.0
09/20/2019,@ Virginia Tech,2-3,5.0,1.0,0,57.0,28.0,164.0,0.177,52.0,8.0,10.0,74.0,6.0,0.0,18.0,0.0,74.0,2.0,Virginia Tech,5,11.4,5.6,32.8,10.4,1.6,2.0,14.8,0.0,3.6,0.0,14.8
09/20/2019,"Charlotte @ Blacksburg, VA",0-3,3.0,1.0,0,41.0,24.0,128.0,0.133,39.0,1.0,6.0,50.0,3.0,1.0,4.0,1.0,45.0,2.0,Charlotte,3,13.666666666666666,8.0,42.666666666666664,13.0,0.3333333333333333,2.0,16.666666666666668,0.3333333333333333,1.3333333333333333,0.3333333333333333,15.0
09/21/2019,"Arkansas St. @ Blacksburg, VA",0-3,3.0,1.0,0,28.0,27.0,107.0,0.009,28.0,2.0,4.0,37.0,5.0,1.0,2.0,2.0,32.0,3.0,Arkansas St.,3,9.333333333333334,9.0,35.666666666666664,9.333333333333334,0.6666666666666666,1.3333333333333333,12.333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.666666666666666
09/25/2019,@ Samford,0-3,3.0,0.0,0,34.0,20.0,101.0,0.139,32.0,1.0,5.0,34.0,5.0,0.0,6.0,1.0,38.0,1.0,Samford,3,11.333333333333334,6.666666666666667,33.666666666666664,10.666666666666666,0.3333333333333333,1.6666666666666667,11.333333333333334,0.0,2.0,0.3333333333333333,12.666666666666666
10/04/2019,ETSU,0-3,3.0,1.0,0,40.0,16.0,98.0,0.245,33.0,1.0,6.0,39.0,5.0,2.0,10.0,3.0,48.0,1.0,ETSU,3,13.333333333333334,5.333333333333333,32.666666666666664,11.0,0.3333333333333333,2.0,13.0,0.6666666666666666,3.3333333333333335,1.0,16.0
10/05/2019,Western Caro.,0-3,3.0,1.0,0,40.0,20.0,136.0,0.147,37.0,5.0,8.0,68.0,5.0,1.0,8.0,0.0,50.0,3.0,Western Caro.,3,13.333333333333334,6.666666666666667,45.333333333333336,12.333333333333334,1.6666666666666667,2.6666666666666665,22.666666666666668,0.3333333333333333,2.6666666666666665,0.0,16.666666666666668
10/09/2019,@ Mercer,0-3,3.0,1.0,0,35.0,11.0,97.0,0.247,33.0,3.0,6.0,42.0,3.0,4.0,6.0,1.0,45.0,1.0,Mercer,3,11.666666666666666,3.6666666666666665,32.333333333333336,11.0,1.0,2.0,14.0,1.3333333333333333,2.0,0.3333333333333333,15.0
10/11/2019,UNC Greensboro,1-3,4.0,1.0,0,40.0,25.0,154.0,0.097,36.0,6.0,5.0,77.0,7.0,2.0,8.0,2.0,52.0,2.0,UNC Greensboro,4,10.0,6.25,38.5,9.0,1.5,1.25,19.25,0.5,2.0,0.5,13.0
10/12/2019,Furman,2-3,5.0,1.0,0,67.0,31.0,196.0,0.184,61.0,6.0,10.0,78.0,4.0,0.0,20.0,1.0,83.0,3.0,Furman,5,13.4,6.2,39.2,12.2,1.2,2.0,15.6,0.0,4.0,0.2,16.6
10/18/2019,@ Wofford,2-3,5.0,1.0,0,49.0,24.0,159.0,0.157,39.0,6.0,9.0,57.0,10.0,3.0,10.0,3.0,63.0,0.0,Wofford,5,9.8,4.8,31.8,7.8,1.2,1.8,11.4,0.6,2.0,0.6,12.6
