date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Northern Ariz. @ Ann Arbor, MI",0-3,3.0,1.0,0,36.0,16.0,101.0,0.198,33.0,1.0,12.0,43.0,4.0,2.0,6.0,0.0,0.0,2.0,Northern Ariz.,3,12.0,5.333333333333333,33.666666666666664,11.0,0.3333333333333333,4.0,14.333333333333334,0.6666666666666666,2.0,0.0,0.0
08/30/2019,"Oakland @ Ann Arbor, MI",0-3,3.0,1.0,0,28.0,19.0,92.0,0.098,27.0,3.0,9.0,30.0,8.0,1.0,6.0,0.0,0.0,0.0,Oakland,3,9.333333333333334,6.333333333333333,30.666666666666668,9.0,1.0,3.0,10.0,0.3333333333333333,2.0,0.0,0.0
08/31/2019,@ Michigan,0-3,3.0,1.0,0,28.0,12.0,75.0,0.213,27.0,1.0,11.0,26.0,12.0,0.0,4.0,1.0,0.0,2.0,Michigan,3,9.333333333333334,4.0,25.0,9.0,0.3333333333333333,3.6666666666666665,8.666666666666666,0.0,1.3333333333333333,0.3333333333333333,0.0
09/06/2019,@ Louisville,0-3,3.0,1.0,0,20.0,25.0,92.0,-0.054,19.0,3.0,7.0,41.0,9.0,3.0,6.0,1.0,29.0,0.0,Louisville,3,6.666666666666667,8.333333333333334,30.666666666666668,6.333333333333333,1.0,2.3333333333333335,13.666666666666666,1.0,2.0,0.3333333333333333,9.666666666666666
09/06/2019,Arizona St. @,0-3,3.0,0.0,0,34.0,24.0,129.0,0.078,32.0,0.0,7.0,60.0,3.0,5.0,8.0,1.0,43.0,0.0,Arizona St.,3,11.333333333333334,8.0,43.0,10.666666666666666,0.0,2.3333333333333335,20.0,1.6666666666666667,2.6666666666666665,0.3333333333333333,14.333333333333334
09/07/2019,"Western Ky. @ Louisville, KY",0-3,3.0,1.0,0,26.0,20.0,93.0,0.065,26.0,3.0,8.0,31.0,4.0,3.0,8.0,1.0,36.0,2.0,Western Ky.,3,8.666666666666666,6.666666666666667,31.0,8.666666666666666,1.0,2.6666666666666665,10.333333333333334,1.0,2.6666666666666665,0.3333333333333333,12.0
09/13/2019,@ Chattanooga,1-3,4.0,1.0,0,47.0,18.0,138.0,0.21,39.0,8.0,12.0,59.0,10.0,3.0,10.0,4.0,63.0,0.0,Chattanooga,4,11.75,4.5,34.5,9.75,2.0,3.0,14.75,0.75,2.5,1.0,15.75
09/14/2019,"North Ala. @ Chattanooga, TN",3-0,3.0,1.0,0,38.0,11.0,85.0,0.318,32.0,13.0,7.0,42.0,3.0,0.0,16.0,3.0,59.0,1.0,North Ala.,3,12.666666666666666,3.6666666666666665,28.333333333333332,10.666666666666666,4.333333333333333,2.3333333333333335,14.0,0.0,5.333333333333333,1.0,19.666666666666668
09/14/2019,"Manhattan @ Cleveland, TN",3-0,3.0,1.0,0,42.0,12.0,113.0,0.265,38.0,7.0,7.0,48.0,4.0,2.0,6.0,0.0,54.0,1.0,Manhattan,3,14.0,4.0,37.666666666666664,12.666666666666666,2.3333333333333335,2.3333333333333335,16.0,0.6666666666666666,2.0,0.0,18.0
09/17/2019,@ Evansville,2-3,5.0,0.0,0,66.0,21.0,161.0,0.28,60.0,2.0,7.0,61.0,6.0,0.0,12.0,2.0,74.0,0.0,Evansville,5,13.2,4.2,32.2,12.0,0.4,1.4,12.2,0.0,2.4,0.4,14.8
09/20/2019,Western Ill.,3-2,5.0,0.0,0,62.0,31.0,169.0,0.183,58.0,6.0,7.0,75.0,8.0,2.0,22.0,1.0,81.0,0.0,Western Ill.,5,12.4,6.2,33.8,11.6,1.2,1.4,15.0,0.4,4.4,0.2,16.2
09/21/2019,Southern Ill.,2-3,5.0,0.0,0,59.0,25.0,185.0,0.184,56.0,4.0,9.0,83.0,7.0,2.0,16.0,3.0,73.0,0.0,Southern Ill.,5,11.8,5.0,37.0,11.2,0.8,1.8,16.6,0.4,3.2,0.6,14.6
09/21/2019,Middle Tenn.,3-1,4.0,0.0,0,60.0,27.0,140.0,0.236,58.0,4.0,3.0,62.0,2.0,2.0,16.0,0.0,74.0,3.0,Middle Tenn.,4,15.0,6.75,35.0,14.5,1.0,0.75,15.5,0.5,4.0,0.0,18.5
09/25/2019,@ Jacksonville St.,0-3,3.0,1.0,0,33.0,13.0,101.0,0.198,26.0,3.0,5.0,28.0,1.0,1.0,8.0,8.0,41.0,2.0,Jacksonville St.,3,11.0,4.333333333333333,33.666666666666664,8.666666666666666,1.0,1.6666666666666667,9.333333333333334,0.3333333333333333,2.6666666666666665,2.6666666666666665,13.666666666666666
09/28/2019,Southeast Mo. St.,3-1,4.0,0.0,0,56.0,35.0,181.0,0.116,52.0,6.0,3.0,92.0,4.0,2.0,16.0,2.0,72.0,0.0,Southeast Mo. St.,4,14.0,8.75,45.25,13.0,1.5,0.75,23.0,0.5,4.0,0.5,18.0
10/04/2019,Eastern Ky.,3-2,5.0,0.0,0,56.0,30.0,190.0,0.137,55.0,5.0,7.0,96.0,4.0,2.0,20.0,1.0,73.0,2.0,Eastern Ky.,5,11.2,6.0,38.0,11.0,1.0,1.4,19.2,0.4,4.0,0.2,14.6
10/05/2019,Morehead St.,1-3,4.0,0.0,0,42.0,27.0,157.0,0.096,39.0,2.0,6.0,67.0,6.0,2.0,10.0,1.0,51.0,1.0,Morehead St.,4,10.5,6.75,39.25,9.75,0.5,1.5,16.75,0.5,2.5,0.25,12.75
10/11/2019,@ Belmont,3-0,3.0,1.0,0,48.0,15.0,119.0,0.277,43.0,1.0,2.0,61.0,1.0,3.0,7.0,1.0,55.5,0.0,Belmont,3,16.0,5.0,39.666666666666664,14.333333333333334,0.3333333333333333,0.6666666666666666,20.333333333333332,1.0,2.3333333333333335,0.3333333333333333,18.5
10/12/2019,@ Tennessee St.,3-0,3.0,0.0,0,47.0,16.0,112.0,0.277,42.0,5.0,4.0,40.0,2.0,2.0,4.0,1.0,56.0,1.0,Tennessee St.,3,15.666666666666666,5.333333333333333,37.333333333333336,14.0,1.6666666666666667,1.3333333333333333,13.333333333333334,0.6666666666666666,1.3333333333333333,0.3333333333333333,18.666666666666668
10/18/2019,@ Eastern Ill.,2-3,5.0,0.0,0,71.0,32.0,200.0,0.195,68.0,3.0,11.0,88.0,7.0,4.0,14.0,0.0,85.0,2.0,Eastern Ill.,5,14.2,6.4,40.0,13.6,0.6,2.2,17.6,0.8,2.8,0.0,17.0
10/19/2019,@ SIUE,3-1,4.0,1.0,0,49.0,26.0,149.0,0.154,42.0,4.0,7.0,57.0,4.0,3.0,12.0,0.0,62.0,1.0,SIUE,4,12.25,6.5,37.25,10.5,1.0,1.75,14.25,0.75,3.0,0.0,15.5
10/25/2019,Austin Peay,3-1,4.0,0.0,0,57.0,18.0,151.0,0.258,56.0,3.0,5.0,69.0,2.0,4.0,20.0,2.0,74.0,0.0,Austin Peay,4,14.25,4.5,37.75,14.0,0.75,1.25,17.25,1.0,5.0,0.5,18.5
10/26/2019,Murray St.,1-3,4.0,0.0,0,47.0,21.0,160.0,0.162,44.0,4.0,7.0,69.0,3.0,1.0,12.0,0.0,58.0,1.0,Murray St.,4,11.75,5.25,40.0,11.0,1.0,1.75,17.25,0.25,3.0,0.0,14.5
10/30/2019,Jacksonville St.,1-3,4.0,0.0,0,51.0,26.0,157.0,0.159,48.0,3.0,9.0,50.0,0.0,2.0,20.0,4.0,66.0,1.0,Jacksonville St.,4,12.75,6.5,39.25,12.0,0.75,2.25,12.5,0.5,5.0,1.0,16.5
11/02/2019,@ UT Martin,1-3,4.0,1.0,0,43.0,25.0,138.0,0.13,40.0,7.0,11.0,52.0,4.0,2.0,4.0,2.0,54.0,0.0,UT Martin,4,10.75,6.25,34.5,10.0,1.75,2.75,13.0,0.5,1.0,0.5,13.5
11/08/2019,@ Morehead St.,1-3,4.0,0.0,0,59.0,20.0,165.0,0.236,56.0,2.0,9.0,75.0,5.0,0.0,14.0,3.0,68.0,2.0,Morehead St.,4,14.75,5.0,41.25,14.0,0.5,2.25,18.75,0.0,3.5,0.75,17.0
11/09/2019,@ Eastern Ky.,3-0,3.0,0.0,0,51.0,12.0,126.0,0.31,46.0,2.0,5.0,56.0,3.0,4.0,4.0,0.0,59.0,0.0,Eastern Ky.,3,17.0,4.0,42.0,15.333333333333334,0.6666666666666666,1.6666666666666667,18.666666666666668,1.3333333333333333,1.3333333333333333,0.0,19.666666666666668
11/15/2019,Tennessee St.,3-0,3.0,0.0,0,44.0,6.0,107.0,0.355,43.0,8.0,5.0,52.0,2.0,3.0,2.0,0.0,56.0,0.0,Tennessee St.,3,14.666666666666666,2.0,35.666666666666664,14.333333333333334,2.6666666666666665,1.6666666666666667,17.333333333333332,1.0,0.6666666666666666,0.0,18.666666666666668
11/16/2019,Belmont,3-1,4.0,0.0,0,51.0,15.0,123.0,0.293,45.0,7.0,7.0,50.0,4.0,2.0,20.0,3.0,70.0,1.0,Belmont,4,12.75,3.75,30.75,11.25,1.75,1.75,12.5,0.5,5.0,0.75,17.5
11/21/2019,"Southeast Mo. St. @ Jacksonville, AL",1-3,4.0,1.0,0,61.0,35.0,163.0,0.16,55.0,2.0,6.0,65.0,6.0,2.0,4.0,1.0,67.0,0.0,Southeast Mo. St.,4,15.25,8.75,40.75,13.75,0.5,1.5,16.25,0.5,1.0,0.25,16.75
