date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,@ Texas St.,1-3,4.0,0.0,0,47.0,20.0,128.0,0.211,46.0,3.0,15.0,42.0,12.0,1.0,14.0,2.0,58.0,3.0,Texas St.,4,11.75,5.0,32.0,11.5,0.75,3.75,10.5,0.25,3.5,0.5,14.5
08/31/2019,"UNI @ San Marcos, TX",1-3,4.0,1.0,0,51.0,20.0,145.0,0.214,49.0,1.0,15.0,57.0,1.0,2.0,20.0,1.0,64.0,2.0,UNI,4,12.75,5.0,36.25,12.25,0.25,3.75,14.25,0.5,5.0,0.25,16.0
09/07/2019,Elon,3-0,3.0,1.0,0,41.0,6.0,76.0,0.461,39.0,4.0,8.0,25.0,0.0,2.0,21.0,3.0,57.5,1.0,Elon,3,13.666666666666666,2.0,25.333333333333332,13.0,1.3333333333333333,2.6666666666666665,8.333333333333334,0.6666666666666666,7.0,1.0,19.166666666666668
09/07/2019,Virginia Tech,3-1,4.0,1.0,0,57.0,21.0,160.0,0.225,53.0,11.0,14.0,74.0,1.0,1.0,10.0,0.0,74.0,1.0,Virginia Tech,4,14.25,5.25,40.0,13.25,2.75,3.5,18.5,0.25,2.5,0.0,18.5
09/08/2019,Davidson,3-0,3.0,1.0,0,46.0,12.0,111.0,0.306,44.0,5.0,14.0,53.0,3.0,1.0,18.0,0.0,61.0,3.0,Davidson,3,15.333333333333334,4.0,37.0,14.666666666666666,1.6666666666666667,4.666666666666667,17.666666666666668,0.3333333333333333,6.0,0.0,20.333333333333332
09/10/2019,@ Virginia,3-0,3.0,1.0,0,49.0,18.0,115.0,0.27,45.0,3.0,11.0,43.0,4.0,0.0,21.0,0.0,62.5,1.0,Virginia,3,16.333333333333332,6.0,38.333333333333336,15.0,1.0,3.6666666666666665,14.333333333333334,0.0,7.0,0.0,20.833333333333332
09/13/2019,"UT Arlington @ Pullman, WA",0-3,3.0,1.0,0,34.0,21.0,93.0,0.14,30.0,1.0,10.0,28.0,4.0,2.0,5.0,0.0,39.5,2.0,UT Arlington,3,11.333333333333334,7.0,31.0,10.0,0.3333333333333333,3.3333333333333335,9.333333333333334,0.6666666666666666,1.6666666666666667,0.0,13.166666666666666
09/13/2019,"Idaho St. @ Pullman, WA",3-0,3.0,1.0,0,48.0,19.0,124.0,0.234,44.0,4.0,10.0,57.0,4.0,1.0,19.0,0.0,62.5,0.0,Idaho St.,3,16.0,6.333333333333333,41.333333333333336,14.666666666666666,1.3333333333333333,3.3333333333333335,19.0,0.3333333333333333,6.333333333333333,0.0,20.833333333333332
09/14/2019,@ Washington St.,0-3,3.0,1.0,0,40.0,18.0,110.0,0.2,37.0,1.0,14.0,42.0,6.0,1.0,9.0,1.0,46.5,1.0,Washington St.,3,13.333333333333334,6.0,36.666666666666664,12.333333333333334,0.3333333333333333,4.666666666666667,14.0,0.3333333333333333,3.0,0.3333333333333333,15.5
09/20/2019,@ Florida,0-3,3.0,0.0,0,33.0,18.0,92.0,0.163,30.0,4.0,8.0,29.0,4.0,0.0,10.0,1.0,42.0,1.0,Florida,3,11.0,6.0,30.666666666666668,10.0,1.3333333333333333,2.6666666666666665,9.666666666666666,0.0,3.3333333333333335,0.3333333333333333,14.0
09/20/2019,"Louisiana @ Gainesville, Fla.",3-2,5.0,0.0,0,54.0,24.0,155.0,0.194,53.0,8.0,10.0,71.0,5.0,0.0,33.0,2.0,78.5,0.0,Louisiana,5,10.8,4.8,31.0,10.6,1.6,2.0,14.2,0.0,6.6,0.4,15.7
09/21/2019,"Northern Ariz. @ Gainesville, Fla.",3-2,5.0,0.0,0,62.0,27.0,183.0,0.191,56.0,8.0,11.0,75.0,12.0,2.0,14.0,1.0,79.0,2.0,Northern Ariz.,5,12.4,5.4,36.6,11.2,1.6,2.2,15.0,0.4,2.8,0.2,15.8
09/24/2019,FGCU,3-0,3.0,1.0,0,41.0,20.0,121.0,0.174,37.0,3.0,9.0,58.0,3.0,1.0,23.0,1.0,56.5,2.0,FGCU,3,13.666666666666666,6.666666666666667,40.333333333333336,12.333333333333334,1.0,3.0,19.333333333333332,0.3333333333333333,7.666666666666667,0.3333333333333333,18.833333333333332
09/28/2019,Jacksonville,3-0,3.0,1.0,0,44.0,18.0,109.0,0.239,42.0,4.0,6.0,54.0,1.0,0.0,11.0,4.0,53.5,4.0,Jacksonville,3,14.666666666666666,6.0,36.333333333333336,14.0,1.3333333333333333,2.0,18.0,0.0,3.6666666666666665,1.3333333333333333,17.833333333333332
09/29/2019,North Florida,3-0,3.0,1.0,0,40.0,12.0,81.0,0.346,37.0,5.0,3.0,36.0,3.0,1.0,14.0,1.0,53.0,4.0,North Florida,3,13.333333333333334,4.0,27.0,12.333333333333334,1.6666666666666667,1.0,12.0,0.3333333333333333,4.666666666666667,0.3333333333333333,17.666666666666668
10/04/2019,@ North Ala.,3-2,5.0,1.0,0,67.0,25.0,178.0,0.236,63.0,6.0,8.0,74.0,5.0,2.0,22.0,3.0,86.0,1.0,North Ala.,5,13.4,5.0,35.6,12.6,1.2,1.6,14.8,0.4,4.4,0.6,17.2
10/05/2019,@ Lipscomb,0-3,3.0,1.0,0,35.0,12.0,100.0,0.23,31.0,2.0,9.0,39.0,8.0,1.0,12.0,1.0,44.0,1.0,Lipscomb,3,11.666666666666666,4.0,33.333333333333336,10.333333333333334,0.6666666666666666,3.0,13.0,0.3333333333333333,4.0,0.3333333333333333,14.666666666666666
10/11/2019,NJIT,3-0,3.0,1.0,0,30.0,10.0,70.0,0.286,27.0,5.0,13.0,36.0,5.0,1.0,15.0,0.0,43.5,0.0,NJIT,3,10.0,3.3333333333333335,23.333333333333332,9.0,1.6666666666666667,4.333333333333333,12.0,0.3333333333333333,5.0,0.0,14.5
10/13/2019,Stetson,2-3,5.0,1.0,0,76.0,24.0,186.0,0.28,71.0,7.0,13.0,71.0,5.0,1.0,8.0,2.0,88.0,1.0,Stetson,5,15.2,4.8,37.2,14.2,1.4,2.6,14.2,0.2,1.6,0.4,17.6
10/18/2019,@ Kennesaw St.,1-3,4.0,1.0,0,44.0,21.0,147.0,0.156,38.0,5.0,4.0,63.0,9.0,3.0,22.0,1.0,63.0,0.0,Kennesaw St.,4,11.0,5.25,36.75,9.5,1.25,1.0,15.75,0.75,5.5,0.25,15.75
10/25/2019,@ NJIT,3-0,3.0,1.0,0,49.0,11.0,99.0,0.384,45.0,3.0,8.0,52.0,4.0,1.0,15.0,2.0,60.5,1.0,NJIT,3,16.333333333333332,3.6666666666666665,33.0,15.0,1.0,2.6666666666666665,17.333333333333332,0.3333333333333333,5.0,0.6666666666666666,20.166666666666668
10/27/2019,@ Jacksonville,3-1,4.0,1.0,0,50.0,30.0,138.0,0.145,46.0,6.0,9.0,59.0,5.0,1.0,20.0,2.0,67.0,0.0,Jacksonville,4,12.5,7.5,34.5,11.5,1.5,2.25,14.75,0.25,5.0,0.5,16.75
10/29/2019,@ FGCU,0-3,3.0,1.0,0,34.0,22.0,116.0,0.103,28.0,1.0,6.0,58.0,3.0,1.0,12.0,0.0,42.0,3.0,FGCU,3,11.333333333333334,7.333333333333333,38.666666666666664,9.333333333333334,0.3333333333333333,2.0,19.333333333333332,0.3333333333333333,4.0,0.0,14.0
10/31/2019,Lipscomb,3-1,4.0,1.0,0,57.0,17.0,132.0,0.303,53.0,4.0,13.0,56.0,2.0,0.0,26.0,1.0,74.0,2.0,Lipscomb,4,14.25,4.25,33.0,13.25,1.0,3.25,14.0,0.0,6.5,0.25,18.5
11/03/2019,North Ala.,3-2,5.0,1.0,0,71.0,27.0,164.0,0.268,66.0,12.0,12.0,65.0,5.0,1.0,13.0,1.0,90.5,0.0,North Ala.,5,14.2,5.4,32.8,13.2,2.4,2.4,13.0,0.2,2.6,0.2,18.1
11/10/2019,@ North Florida,3-1,4.0,1.0,0,61.0,21.0,141.0,0.284,52.0,4.0,7.0,55.0,5.0,0.0,16.0,3.0,73.0,2.0,North Florida,4,15.25,5.25,35.25,13.0,1.0,1.75,13.75,0.0,4.0,0.75,18.25
11/12/2019,@ Stetson,3-0,3.0,1.0,0,53.0,15.0,124.0,0.306,50.0,4.0,7.0,54.0,1.0,4.0,12.0,1.0,67.0,1.0,Stetson,3,17.666666666666668,5.0,41.333333333333336,16.666666666666668,1.3333333333333333,2.3333333333333335,18.0,1.3333333333333333,4.0,0.3333333333333333,22.333333333333332
11/17/2019,Kennesaw St.,1-3,4.0,1.0,0,55.0,17.0,145.0,0.262,53.0,2.0,14.0,50.0,9.0,2.0,19.0,4.0,68.5,0.0,Kennesaw St.,4,13.75,4.25,36.25,13.25,0.5,3.5,12.5,0.5,4.75,1.0,17.125
11/21/2019,"North Florida @ Fort Myers, FL",3-1,4.0,1.0,0,54.0,21.0,152.0,0.217,50.0,2.0,8.0,74.0,3.0,0.0,34.0,1.0,73.0,2.0,North Florida,4,13.5,5.25,38.0,12.5,0.5,2.0,18.5,0.0,8.5,0.25,18.25
11/22/2019,"Kennesaw St. @ Fort Myers, FL",0-3,3.0,1.0,0,29.0,17.0,105.0,0.114,28.0,3.0,4.0,42.0,8.0,1.0,21.0,0.0,43.5,2.0,Kennesaw St.,3,9.666666666666666,5.666666666666667,35.0,9.333333333333334,1.0,1.3333333333333333,14.0,0.3333333333333333,7.0,0.0,14.5
12/07/2019,La Salle,3-2,5.0,1.0,0,60.0,28.0,177.0,0.181,56.0,8.0,11.0,77.0,9.0,2.0,20.0,2.0,80.0,1.0,La Salle,5,12.0,5.6,35.4,11.2,1.6,2.2,15.4,0.4,4.0,0.4,16.0
12/08/2019,High Point,3-1,4.0,1.0,0,53.0,17.0,144.0,0.25,48.0,4.0,8.0,61.0,7.0,2.0,14.0,1.0,66.0,1.0,High Point,4,13.25,4.25,36.0,12.0,1.0,2.0,15.25,0.5,3.5,0.25,16.5
12/10/2019,@ Georgia Tech,0-3,3.0,1.0,0,23.0,20.0,98.0,0.031,22.0,4.0,9.0,48.0,3.0,2.0,8.0,2.0,33.0,2.0,Georgia Tech,3,7.666666666666667,6.666666666666667,32.666666666666664,7.333333333333333,1.3333333333333333,3.0,16.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,11.0
