date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Pepperdine @ Denton, Texas",3-2,5.0,0.0,0,59.0,20.0,162.0,0.241,55.0,5.0,10.0,64.0,10.0,5.0,20.0,0.0,79.0,0.0,Pepperdine,5,11.8,4.0,32.4,11.0,1.0,2.0,12.8,1.0,4.0,0.0,15.8
08/30/2019,"Illinois St. @ Denton, Texas",1-3,4.0,0.0,0,46.0,18.0,138.0,0.203,44.0,5.0,12.0,45.0,6.0,1.0,10.0,0.0,57.0,0.0,Illinois St.,4,11.5,4.5,34.5,11.0,1.25,3.0,11.25,0.25,2.5,0.0,14.25
08/31/2019,@ North Texas,1-3,4.0,1.0,0,53.0,29.0,161.0,0.149,50.0,4.0,6.0,63.0,2.0,1.0,14.0,2.0,0.0,0.0,North Texas,4,13.25,7.25,40.25,12.5,1.0,1.5,15.75,0.25,3.5,0.5,0.0
09/06/2019,"South Dakota @ Kansas City, MO",0-3,3.0,1.0,0,36.0,18.0,127.0,0.142,32.0,1.0,6.0,55.0,5.0,0.0,6.0,3.0,40.0,0.0,South Dakota,3,12.0,6.0,42.333333333333336,10.666666666666666,0.3333333333333333,2.0,18.333333333333332,0.0,2.0,1.0,13.333333333333334
09/06/2019,"Louisiana Tech @ Kansas City, MO",3-1,4.0,1.0,0,56.0,23.0,158.0,0.209,51.0,2.0,7.0,75.0,7.0,2.0,8.0,3.0,64.0,2.0,Louisiana Tech,4,14.0,5.75,39.5,12.75,0.5,1.75,18.75,0.5,2.0,0.75,16.0
09/07/2019,@ Kansas City,3-1,4.0,1.0,0,47.0,19.0,150.0,0.187,45.0,7.0,7.0,70.0,5.0,5.0,15.0,4.0,66.5,0.0,Kansas City,4,11.75,4.75,37.5,11.25,1.75,1.75,17.5,1.25,3.75,1.0,16.625
09/11/2019,@ Oral Roberts,3-1,4.0,1.0,0,63.0,21.0,162.0,0.259,61.0,7.0,8.0,62.0,2.0,2.0,14.0,2.0,79.0,0.0,Oral Roberts,4,15.75,5.25,40.5,15.25,1.75,2.0,15.5,0.5,3.5,0.5,19.75
09/13/2019,Houston Christian,3-0,3.0,1.0,0,43.0,13.0,99.0,0.303,42.0,4.0,9.0,44.0,4.0,1.0,6.0,3.0,51.0,0.0,Houston Christian,3,14.333333333333334,4.333333333333333,33.0,14.0,1.3333333333333333,3.0,14.666666666666666,0.3333333333333333,2.0,1.0,17.0
09/13/2019,UTSA,1-3,4.0,1.0,0,41.0,27.0,137.0,0.102,37.0,9.0,9.0,61.0,6.0,4.0,18.0,2.0,63.0,0.0,UTSA,4,10.25,6.75,34.25,9.25,2.25,2.25,15.25,1.0,4.5,0.5,15.75
09/14/2019,SIUE,3-1,4.0,1.0,0,46.0,29.0,164.0,0.104,39.0,8.0,4.0,69.0,4.0,3.0,19.0,0.0,66.5,0.0,SIUE,4,11.5,7.25,41.0,9.75,2.0,1.0,17.25,0.75,4.75,0.0,16.625
