date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"William & Mary @ Baltimore, Md.",2-3,5.0,0.0,0,45.0,21.0,124.0,0.194,42.0,5.0,6.0,29.0,5.0,5.0,8.0,2.0,59.0,2.0,William & Mary,5,9.0,4.2,24.8,8.4,1.0,1.2,5.8,1.0,1.6,0.4,11.8
08/30/2019,"Towson @ Baltimore, Md.",0-3,3.0,0.0,0,26.0,19.0,95.0,0.074,24.0,2.0,7.0,31.0,3.0,2.0,6.0,0.0,33.0,3.0,Towson,3,8.666666666666666,6.333333333333333,31.666666666666668,8.0,0.6666666666666666,2.3333333333333335,10.333333333333334,0.6666666666666666,2.0,0.0,11.0
08/31/2019,"Seton Hall @ Baltimore, Md.",3-0,3.0,0.0,0,38.0,12.0,100.0,0.26,36.0,3.0,6.0,34.0,1.0,0.0,20.0,2.0,51.0,2.0,Seton Hall,3,12.666666666666666,4.0,33.333333333333336,12.0,1.0,2.0,11.333333333333334,0.0,6.666666666666667,0.6666666666666666,17.0
09/06/2019,"NJIT @ Hackensack, N.J.",3-2,5.0,0.0,0,57.0,21.0,142.0,0.254,48.0,10.0,12.0,50.0,2.0,1.0,14.0,3.0,75.0,3.0,NJIT,5,11.4,4.2,28.4,9.6,2.0,2.4,10.0,0.2,2.8,0.6,15.0
09/07/2019,@ FDU,3-0,3.0,0.0,0,44.0,16.0,128.0,0.219,38.0,8.0,4.0,66.0,5.0,2.0,8.0,3.0,58.0,1.0,FDU,3,14.666666666666666,5.333333333333333,42.666666666666664,12.666666666666666,2.6666666666666665,1.3333333333333333,22.0,0.6666666666666666,2.6666666666666665,1.0,19.333333333333332
09/07/2019,"Morgan St. @ Hackensack, N.J.",3-0,3.0,0.0,0,44.0,16.0,125.0,0.224,40.0,4.0,6.0,67.0,1.0,1.0,12.0,3.0,55.0,3.0,Morgan St.,3,14.666666666666666,5.333333333333333,41.666666666666664,13.333333333333334,1.3333333333333333,2.0,22.333333333333332,0.3333333333333333,4.0,1.0,18.333333333333332
09/13/2019,@ Colgate,0-3,3.0,0.0,0,28.0,25.0,87.0,0.034,24.0,2.0,9.0,28.0,2.0,0.0,6.0,1.0,33.0,0.0,Colgate,3,9.333333333333334,8.333333333333334,29.0,8.0,0.6666666666666666,3.0,9.333333333333334,0.0,2.0,0.3333333333333333,11.0
09/14/2019,"Rutgers @ Hamilton, NY",0-3,3.0,0.0,0,29.0,14.0,93.0,0.161,29.0,1.0,7.0,30.0,8.0,4.0,8.0,0.0,38.0,4.0,Rutgers,3,9.666666666666666,4.666666666666667,31.0,9.666666666666666,0.3333333333333333,2.3333333333333335,10.0,1.3333333333333333,2.6666666666666665,0.0,12.666666666666666
09/14/2019,"New Hampshire @ Hamilton, NY",1-3,4.0,0.0,0,50.0,27.0,160.0,0.144,48.0,7.0,8.0,66.0,5.0,4.0,14.0,2.0,68.0,4.0,New Hampshire,4,12.5,6.75,40.0,12.0,1.75,2.0,16.5,1.0,3.5,0.5,17.0
09/21/2019,@ Siena,2-3,5.0,0.0,0,56.0,33.0,176.0,0.131,53.0,11.0,5.0,79.0,8.0,1.0,12.0,0.0,74.0,6.0,Siena,5,11.2,6.6,35.2,10.6,2.2,1.0,15.8,0.2,2.4,0.0,14.8
