date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Ga. Southern @ Macon, Ga.",0-3,3.0,0.0,0,23.0,20.0,90.0,0.033,22.0,2.0,2.0,27.0,11.0,0.0,10.0,1.0,30.0,1.0,Ga. Southern,3,7.666666666666667,6.666666666666667,30.0,7.333333333333333,0.6666666666666666,0.6666666666666666,9.0,0.0,3.3333333333333335,0.3333333333333333,10.0
08/30/2019,@ Nicholls,2-3,5.0,0.0,0,65.0,27.0,156.0,0.244,50.0,7.0,3.0,63.0,3.0,1.0,14.0,1.0,80.0,3.0,Nicholls,5,13.0,5.4,31.2,10.0,1.4,0.6,12.6,0.2,2.8,0.2,16.0
08/31/2019,@ Mercer,1-3,4.0,0.0,0,37.0,29.0,101.0,0.079,32.0,3.0,5.0,35.0,9.0,1.0,2.0,3.0,42.0,0.0,Mercer,4,9.25,7.25,25.25,8.0,0.75,1.25,8.75,0.25,0.5,0.75,10.5
09/03/2019,UNCW,2-3,5.0,0.0,0,54.0,33.0,160.0,0.131,51.0,10.0,9.0,87.0,6.0,3.0,20.0,3.0,77.0,0.0,UNCW,5,10.8,6.6,32.0,10.2,2.0,1.8,17.4,0.6,4.0,0.6,15.4
09/06/2019,N.C. Central,3-0,3.0,0.0,0,46.0,9.0,91.0,0.407,44.0,4.0,4.0,42.0,3.0,1.0,10.0,0.0,56.0,0.0,N.C. Central,3,15.333333333333334,3.0,30.333333333333332,14.666666666666666,1.3333333333333333,1.3333333333333333,14.0,0.3333333333333333,3.3333333333333335,0.0,18.666666666666668
09/07/2019,@ N.C. Central,3-0,3.0,0.0,0,52.0,14.0,146.0,0.26,47.0,4.0,7.0,70.0,6.0,0.0,10.0,1.0,61.0,5.0,N.C. Central,3,17.333333333333332,4.666666666666667,48.666666666666664,15.666666666666666,1.3333333333333333,2.3333333333333335,23.333333333333332,0.0,3.3333333333333335,0.3333333333333333,20.333333333333332
09/13/2019,North Dakota,3-0,3.0,0.0,0,36.0,13.0,104.0,0.221,36.0,10.0,2.0,53.0,0.0,3.0,6.0,1.0,52.0,0.0,North Dakota,3,12.0,4.333333333333333,34.666666666666664,12.0,3.3333333333333335,0.6666666666666666,17.666666666666668,1.0,2.0,0.3333333333333333,17.333333333333332
09/14/2019,The Citadel,3-0,3.0,0.0,0,33.0,7.0,80.0,0.325,30.0,6.0,5.0,44.0,3.0,1.0,6.0,0.0,43.0,0.0,The Citadel,3,11.0,2.3333333333333335,26.666666666666668,10.0,2.0,1.6666666666666667,14.666666666666666,0.3333333333333333,2.0,0.0,14.333333333333334
09/14/2019,South Carolina St.,3-0,3.0,0.0,0,44.0,15.0,93.0,0.312,38.0,7.0,5.0,41.0,1.0,0.0,8.0,0.0,55.0,0.0,South Carolina St.,3,14.666666666666666,5.0,31.0,12.666666666666666,2.3333333333333335,1.6666666666666667,13.666666666666666,0.0,2.6666666666666665,0.0,18.333333333333332
09/20/2019,"UMBC @ Boulder, CO",3-0,3.0,1.0,0,45.0,15.0,119.0,0.252,37.0,7.0,2.0,50.0,4.0,0.0,12.0,3.0,58.0,2.0,UMBC,3,15.0,5.0,39.666666666666664,12.333333333333334,2.3333333333333335,0.6666666666666666,16.666666666666668,0.0,4.0,1.0,19.333333333333332
