date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Pacific @ Sacramento, CA",1-3,4.0,1.0,0,46.0,25.0,126.0,0.167,43.0,5.0,11.0,43.0,9.0,0.0,6.0,5.0,54.0,4.0,Pacific,4,11.5,6.25,31.5,10.75,1.25,2.75,10.75,0.0,1.5,1.25,13.5
08/30/2019,@ UC Davis,0-3,3.0,0.0,0,32.0,15.0,87.0,0.195,30.0,3.0,19.0,29.0,7.0,0.0,2.0,0.0,36.0,2.0,UC Davis,3,10.666666666666666,5.0,29.0,10.0,1.0,6.333333333333333,9.666666666666666,0.0,0.6666666666666666,0.0,12.0
08/31/2019,"Montana @ Davis, Calif.",3-0,3.0,0.0,0,49.0,12.0,103.0,0.359,44.0,5.0,13.0,43.0,5.0,0.0,12.0,2.0,60.0,3.0,Montana,3,16.333333333333332,4.0,34.333333333333336,14.666666666666666,1.6666666666666667,4.333333333333333,14.333333333333334,0.0,4.0,0.6666666666666666,20.0
09/05/2019,"Wichita St. @ San Luis Obispo, CA",3-1,4.0,0.0,0,54.0,17.0,139.0,0.266,48.0,3.0,13.0,72.0,5.0,0.0,8.0,3.0,61.0,3.0,Wichita St.,4,13.5,4.25,34.75,12.0,0.75,3.25,18.0,0.0,2.0,0.75,15.25
09/06/2019,"North Texas @ San Luis Obispo, CA",3-2,5.0,0.0,0,74.0,32.0,186.0,0.226,73.0,7.0,12.0,90.0,5.0,2.0,12.0,3.0,89.0,4.0,North Texas,5,14.8,6.4,37.2,14.6,1.4,2.4,18.0,0.4,2.4,0.6,17.8
09/07/2019,@ Cal Poly,0-3,3.0,0.0,0,25.0,21.0,93.0,0.043,24.0,1.0,11.0,33.0,12.0,1.0,8.0,4.0,31.0,2.0,Cal Poly,3,8.333333333333334,7.0,31.0,8.0,0.3333333333333333,3.6666666666666665,11.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,10.333333333333334
09/12/2019,@ Santa Clara,1-3,4.0,0.0,0,42.0,29.0,136.0,0.096,39.0,4.0,14.0,56.0,2.0,4.0,2.0,3.0,51.0,1.0,Santa Clara,4,10.5,7.25,34.0,9.75,1.0,3.5,14.0,1.0,0.5,0.75,12.75
09/13/2019,Northern Colo.,0-3,3.0,1.0,0,35.0,28.0,111.0,0.063,32.0,4.0,7.0,51.0,4.0,1.0,10.0,2.0,45.0,1.0,Northern Colo.,3,11.666666666666666,9.333333333333334,37.0,10.666666666666666,1.3333333333333333,2.3333333333333335,17.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,15.0
09/14/2019,Marist,3-0,3.0,1.0,0,41.0,7.0,74.0,0.459,39.0,14.0,10.0,35.0,2.0,1.0,16.0,1.0,64.0,1.0,Marist,3,13.666666666666666,2.3333333333333335,24.666666666666668,13.0,4.666666666666667,3.3333333333333335,11.666666666666666,0.3333333333333333,5.333333333333333,0.3333333333333333,21.333333333333332
09/19/2019,@ LIU,3-0,3.0,0.0,0,43.0,16.0,111.0,0.243,40.0,4.0,10.0,54.0,3.0,0.0,20.0,2.0,57.0,1.0,LIU,3,14.333333333333334,5.333333333333333,37.0,13.333333333333334,1.3333333333333333,3.3333333333333335,18.0,0.0,6.666666666666667,0.6666666666666666,19.0
09/20/2019,@ Columbia,2-3,5.0,0.0,0,65.0,31.0,162.0,0.21,57.0,12.0,11.0,56.0,6.0,0.0,10.0,2.0,82.0,2.0,Columbia,5,13.0,6.2,32.4,11.4,2.4,2.2,11.2,0.0,2.0,0.4,16.4
09/26/2019,@ San Diego St.,2-3,5.0,0.0,0,52.0,27.0,155.0,0.161,48.0,4.0,17.0,61.0,0.0,3.0,22.0,3.0,70.0,1.0,San Diego St.,5,10.4,5.4,31.0,9.6,0.8,3.4,12.2,0.6,4.4,0.6,14.0
09/28/2019,Fresno St.,0-3,3.0,1.0,0,27.0,19.0,115.0,0.07,24.0,3.0,9.0,59.0,8.0,3.0,6.0,0.0,36.0,1.0,Fresno St.,3,9.0,6.333333333333333,38.333333333333336,8.0,1.0,3.0,19.666666666666668,1.0,2.0,0.0,12.0
10/03/2019,@ Utah St.,2-3,5.0,1.0,0,77.0,56.0,221.0,0.095,71.0,5.0,5.0,98.0,5.0,1.0,12.0,0.0,89.0,3.0,Utah St.,5,15.4,11.2,44.2,14.2,1.0,1.0,19.6,0.2,2.4,0.0,17.8
10/05/2019,@ Boise St.,1-3,4.0,1.0,0,49.0,26.0,134.0,0.172,44.0,5.0,8.0,52.0,11.0,4.0,12.0,2.0,64.0,2.0,Boise St.,4,12.25,6.5,33.5,11.0,1.25,2.0,13.0,1.0,3.0,0.5,16.0
10/08/2019,@ Nevada,2-3,5.0,1.0,0,56.0,27.0,169.0,0.172,51.0,8.0,8.0,75.0,8.0,2.0,22.0,5.0,77.0,8.0,Nevada,5,11.2,5.4,33.8,10.2,1.6,1.6,15.0,0.4,4.4,1.0,15.4
10/12/2019,Air Force,3-0,3.0,1.0,0,45.0,9.0,93.0,0.387,44.0,5.0,9.0,49.0,5.0,1.0,10.0,2.0,56.0,4.0,Air Force,3,15.0,3.0,31.0,14.666666666666666,1.6666666666666667,3.0,16.333333333333332,0.3333333333333333,3.3333333333333335,0.6666666666666666,18.666666666666668
10/17/2019,UNLV,0-3,3.0,1.0,0,28.0,23.0,103.0,0.049,29.0,2.0,3.0,48.0,7.0,0.0,6.0,1.0,33.0,1.0,UNLV,3,9.333333333333334,7.666666666666667,34.333333333333336,9.666666666666666,0.6666666666666666,1.0,16.0,0.0,2.0,0.3333333333333333,11.0
10/19/2019,New Mexico,3-1,4.0,1.0,0,57.0,24.0,139.0,0.237,56.0,8.0,7.0,62.0,7.0,1.0,10.0,0.0,71.0,1.0,New Mexico,4,14.25,6.0,34.75,14.0,2.0,1.75,15.5,0.25,2.5,0.0,17.75
