date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,@ Toledo,3-0,3.0,1.0,0,41.0,11.0,88.0,0.341,41.0,6.0,5.0,49.0,3.0,4.0,6.0,2.0,54.0,0.0,Toledo,3,13.666666666666666,3.6666666666666665,29.333333333333332,13.666666666666666,2.0,1.6666666666666667,16.333333333333332,1.3333333333333333,2.0,0.6666666666666666,18.0
08/31/2019,"Loyola Chicago @ Toledo, OH",1-3,4.0,1.0,0,45.0,21.0,135.0,0.178,40.0,3.0,7.0,51.0,9.0,1.0,12.0,4.0,0.0,1.0,Loyola Chicago,4,11.25,5.25,33.75,10.0,0.75,1.75,12.75,0.25,3.0,1.0,0.0
08/31/2019,"Western Ky. @ Toledo, OH",0-3,3.0,1.0,0,29.0,15.0,108.0,0.13,25.0,3.0,6.0,42.0,2.0,0.0,12.0,1.0,0.0,0.0,Western Ky.,3,9.666666666666666,5.0,36.0,8.333333333333334,1.0,2.0,14.0,0.0,4.0,0.3333333333333333,0.0
09/06/2019,"UIC @ Mount Pleasant, MI",3-2,5.0,0.0,0,58.0,33.0,189.0,0.132,57.0,4.0,7.0,86.0,2.0,10.0,10.0,3.0,77.0,4.0,UIC,5,11.6,6.6,37.8,11.4,0.8,1.4,17.2,2.0,2.0,0.6,15.4
09/06/2019,@ Central Mich.,2-3,5.0,1.0,0,65.0,20.0,173.0,0.26,62.0,5.0,5.0,86.0,7.0,4.0,14.0,2.0,81.0,5.0,Central Mich.,5,13.0,4.0,34.6,12.4,1.0,1.0,17.2,0.8,2.8,0.4,16.2
09/07/2019,"Eastern Ill. @ Mount Pleasant, MI",3-2,5.0,1.0,0,55.0,24.0,154.0,0.201,53.0,8.0,8.0,79.0,12.0,2.0,12.0,0.0,71.0,1.0,Eastern Ill.,5,11.0,4.8,30.8,10.6,1.6,1.6,15.8,0.4,2.4,0.0,14.2
09/13/2019,California,1-3,4.0,1.0,0,58.0,27.0,154.0,0.201,54.0,3.0,4.0,47.0,6.0,0.0,10.0,0.0,66.0,2.0,California,4,14.5,6.75,38.5,13.5,0.75,1.0,11.75,0.0,2.5,0.0,16.5
09/14/2019,Buffalo,3-2,5.0,1.0,0,57.0,27.0,153.0,0.196,55.0,12.0,7.0,58.0,2.0,2.0,16.0,3.0,79.0,0.0,Buffalo,5,11.4,5.4,30.6,11.0,2.4,1.4,11.6,0.4,3.2,0.6,15.8
09/14/2019,Green Bay,3-0,3.0,1.0,0,40.0,15.0,97.0,0.258,36.0,3.0,2.0,40.0,4.0,1.0,12.0,5.0,50.0,0.0,Green Bay,3,13.333333333333334,5.0,32.333333333333336,12.0,1.0,0.6666666666666666,13.333333333333334,0.3333333333333333,4.0,1.6666666666666667,16.666666666666668
09/20/2019,"Ga. Southern @ Knoxville, TN",0-3,3.0,1.0,0,33.0,31.0,115.0,0.017,29.0,2.0,7.0,54.0,6.0,1.0,4.0,3.0,38.0,2.0,Ga. Southern,3,11.0,10.333333333333334,38.333333333333336,9.666666666666666,0.6666666666666666,2.3333333333333335,18.0,0.3333333333333333,1.3333333333333333,1.0,12.666666666666666
09/21/2019,"ETSU @ Knoxville, TN",1-3,4.0,1.0,0,51.0,32.0,165.0,0.115,47.0,7.0,4.0,81.0,5.0,4.0,6.0,3.0,65.0,1.0,ETSU,4,12.75,8.0,41.25,11.75,1.75,1.0,20.25,1.0,1.5,0.75,16.25
09/21/2019,@ Tennessee,0-3,3.0,1.0,0,28.0,22.0,94.0,0.064,28.0,1.0,5.0,29.0,3.0,1.0,2.0,2.0,31.0,1.0,Tennessee,3,9.333333333333334,7.333333333333333,31.333333333333332,9.333333333333334,0.3333333333333333,1.6666666666666667,9.666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,10.333333333333334
09/27/2019,@ South Dakota St.,1-3,4.0,1.0,0,51.0,32.0,149.0,0.128,47.0,5.0,7.0,68.0,6.0,0.0,12.0,1.0,62.0,1.0,South Dakota St.,4,12.75,8.0,37.25,11.75,1.25,1.75,17.0,0.0,3.0,0.25,15.5
09/29/2019,@ Omaha,1-3,4.0,1.0,0,61.0,22.0,172.0,0.227,55.0,6.0,5.0,70.0,7.0,1.0,14.0,3.0,75.0,1.0,Omaha,4,15.25,5.5,43.0,13.75,1.5,1.25,17.5,0.25,3.5,0.75,18.75
10/04/2019,Purdue Fort Wayne,3-0,3.0,1.0,0,48.0,23.0,126.0,0.198,46.0,4.0,3.0,58.0,4.0,1.0,12.0,3.0,59.0,1.0,Purdue Fort Wayne,3,16.0,7.666666666666667,42.0,15.333333333333334,1.3333333333333333,1.0,19.333333333333332,0.3333333333333333,4.0,1.0,19.666666666666668
10/06/2019,Western Ill.,3-0,3.0,1.0,0,39.0,15.0,91.0,0.264,36.0,3.0,5.0,36.0,5.0,2.0,4.0,1.0,46.0,1.0,Western Ill.,3,13.0,5.0,30.333333333333332,12.0,1.0,1.6666666666666667,12.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,15.333333333333334
10/11/2019,South Dakota,2-3,5.0,1.0,0,47.0,20.0,148.0,0.182,47.0,5.0,12.0,66.0,6.0,2.0,4.0,0.0,56.0,2.0,South Dakota,5,9.4,4.0,29.6,9.4,1.0,2.4,13.2,0.4,0.8,0.0,11.2
10/13/2019,Denver,1-3,4.0,1.0,0,52.0,26.0,128.0,0.203,49.0,2.0,4.0,58.0,12.0,2.0,14.0,2.0,63.0,1.0,Denver,4,13.0,6.5,32.0,12.25,0.5,1.0,14.5,0.5,3.5,0.5,15.75
10/15/2019,@ North Dakota,3-1,4.0,0.0,0,63.0,28.0,176.0,0.199,59.0,7.0,6.0,87.0,2.0,1.0,8.0,3.0,75.0,0.0,North Dakota,4,15.75,7.0,44.0,14.75,1.75,1.5,21.75,0.25,2.0,0.75,18.75
10/20/2019,@ Oral Roberts,3-2,5.0,1.0,0,58.0,30.0,201.0,0.139,54.0,3.0,3.0,106.0,6.0,2.0,16.0,3.0,71.0,0.0,Oral Roberts,5,11.6,6.0,40.2,10.8,0.6,0.6,21.2,0.4,3.2,0.6,14.2
10/25/2019,South Dakota St.,3-1,4.0,1.0,0,58.0,23.0,155.0,0.226,50.0,6.0,5.0,67.0,1.0,1.0,15.0,2.0,72.5,0.0,South Dakota St.,4,14.5,5.75,38.75,12.5,1.5,1.25,16.75,0.25,3.75,0.5,18.125
10/27/2019,Omaha,0-3,3.0,1.0,0,20.0,13.0,79.0,0.089,20.0,1.0,5.0,15.0,8.0,1.0,4.0,4.0,24.0,0.0,Omaha,3,6.666666666666667,4.333333333333333,26.333333333333332,6.666666666666667,0.3333333333333333,1.6666666666666667,5.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,8.0
11/01/2019,@ Purdue Fort Wayne,1-3,4.0,0.0,0,43.0,20.0,156.0,0.147,40.0,2.0,4.0,65.0,3.0,2.0,4.0,3.0,49.0,1.0,Purdue Fort Wayne,4,10.75,5.0,39.0,10.0,0.5,1.0,16.25,0.5,1.0,0.75,12.25
11/03/2019,@ Western Ill.,3-1,4.0,1.0,0,51.0,36.0,174.0,0.086,47.0,5.0,7.0,85.0,2.0,3.0,18.0,2.0,68.0,0.0,Western Ill.,4,12.75,9.0,43.5,11.75,1.25,1.75,21.25,0.75,4.5,0.5,17.0
11/08/2019,@ South Dakota,0-3,3.0,1.0,0,41.0,19.0,117.0,0.188,38.0,2.0,1.0,44.0,4.0,1.0,8.0,1.0,48.0,0.0,South Dakota,3,13.666666666666666,6.333333333333333,39.0,12.666666666666666,0.6666666666666666,0.3333333333333333,14.666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,16.0
11/10/2019,@ Denver,0-3,3.0,1.0,0,23.0,25.0,102.0,-0.02,22.0,2.0,2.0,46.0,5.0,2.0,10.0,2.0,32.0,0.0,Denver,3,7.666666666666667,8.333333333333334,34.0,7.333333333333333,0.6666666666666666,0.6666666666666666,15.333333333333334,0.6666666666666666,3.3333333333333335,0.6666666666666666,10.666666666666666
11/12/2019,North Dakota,3-1,4.0,1.0,0,54.0,20.0,155.0,0.219,52.0,9.0,8.0,60.0,3.0,1.0,12.0,3.0,70.0,1.0,North Dakota,4,13.5,5.0,38.75,13.0,2.25,2.0,15.0,0.25,3.0,0.75,17.5
11/17/2019,Oral Roberts,3-1,4.0,1.0,0,70.0,19.0,158.0,0.323,64.0,3.0,1.0,71.0,7.0,0.0,14.0,3.0,80.0,1.0,Oral Roberts,4,17.5,4.75,39.5,16.0,0.75,0.25,17.75,0.0,3.5,0.75,20.0
11/22/2019,"Omaha @ Denver, CO",1-3,4.0,1.0,0,45.0,26.0,127.0,0.15,45.0,2.0,2.0,43.0,6.0,0.0,12.0,6.0,53.0,0.0,Omaha,4,11.25,6.5,31.75,11.25,0.5,0.5,10.75,0.0,3.0,1.5,13.25
