date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Temple @ Baltimore, MD",0-3,3.0,1.0,0,30.0,28.0,103.0,0.019,27.0,2.0,7.0,37.0,7.0,1.0,8.0,3.0,0.0,3.0,Temple,3,10.0,9.333333333333334,34.333333333333336,9.0,0.6666666666666666,2.3333333333333335,12.333333333333334,0.3333333333333333,2.6666666666666665,1.0,0.0
08/30/2019,@ UMBC,3-2,5.0,1.0,0,65.0,27.0,164.0,0.232,62.0,6.0,10.0,62.0,15.0,2.0,16.0,4.0,0.0,0.0,UMBC,5,13.0,5.4,32.8,12.4,1.2,2.0,12.4,0.4,3.2,0.8,0.0
08/31/2019,"Lafayette @ Baltimore, MD",3-2,5.0,1.0,0,61.0,18.0,148.0,0.291,57.0,7.0,6.0,63.0,7.0,2.0,24.0,2.0,82.0,0.0,Lafayette,5,12.2,3.6,29.6,11.4,1.4,1.2,12.6,0.4,4.8,0.4,16.4
09/06/2019,"California Baptist @ Malibu, Calif.",2-3,5.0,0.0,0,55.0,30.0,185.0,0.135,53.0,9.0,5.0,89.0,5.0,1.0,12.0,6.0,71.0,0.0,California Baptist,5,11.0,6.0,37.0,10.6,1.8,1.0,17.8,0.2,2.4,1.2,14.2
09/06/2019,@ Pepperdine,1-3,4.0,0.0,0,35.0,22.0,129.0,0.101,35.0,2.0,7.0,48.0,6.0,1.0,8.0,4.0,42.0,0.0,Pepperdine,4,8.75,5.5,32.25,8.75,0.5,1.75,12.0,0.25,2.0,1.0,10.5
09/07/2019,"Texas A&M @ Malibu, Calif.",0-3,3.0,0.0,0,35.0,23.0,105.0,0.114,34.0,5.0,5.0,38.0,6.0,1.0,6.0,3.0,44.0,1.0,Texas A&M,3,11.666666666666666,7.666666666666667,35.0,11.333333333333334,1.6666666666666667,1.6666666666666667,12.666666666666666,0.3333333333333333,2.0,1.0,14.666666666666666
09/13/2019,Northeastern,3-1,4.0,0.0,0,58.0,28.0,141.0,0.213,54.0,9.0,8.0,52.0,3.0,2.0,16.0,0.0,77.0,0.0,Northeastern,4,14.5,7.0,35.25,13.5,2.25,2.0,13.0,0.5,4.0,0.0,19.25
09/14/2019,NJIT,3-1,4.0,0.0,0,53.0,19.0,140.0,0.243,51.0,7.0,6.0,72.0,3.0,0.0,10.0,4.0,65.0,5.0,NJIT,4,13.25,4.75,35.0,12.75,1.75,1.5,18.0,0.0,2.5,1.0,16.25
09/14/2019,@ Sacred Heart,3-1,4.0,1.0,0,61.0,19.0,172.0,0.244,56.0,4.0,7.0,87.0,6.0,2.0,16.0,2.0,75.0,1.0,Sacred Heart,4,15.25,4.75,43.0,14.0,1.0,1.75,21.75,0.5,4.0,0.5,18.75
09/20/2019,@ Marist,3-0,3.0,1.0,0,33.0,15.0,90.0,0.2,31.0,8.0,1.0,37.0,5.0,2.0,22.0,1.0,54.0,2.0,Marist,3,11.0,5.0,30.0,10.333333333333334,2.6666666666666665,0.3333333333333333,12.333333333333334,0.6666666666666666,7.333333333333333,0.3333333333333333,18.0
09/22/2019,@ Siena,3-1,4.0,0.0,0,57.0,24.0,159.0,0.208,49.0,6.0,7.0,79.0,7.0,4.0,8.0,0.0,71.0,1.0,Siena,4,14.25,6.0,39.75,12.25,1.5,1.75,19.75,1.0,2.0,0.0,17.75
09/28/2019,Quinnipiac,3-0,3.0,0.0,0,48.0,13.0,124.0,0.282,45.0,3.0,10.0,57.0,4.0,4.0,12.0,3.0,61.0,1.0,Quinnipiac,3,16.0,4.333333333333333,41.333333333333336,15.0,1.0,3.3333333333333335,19.0,1.3333333333333333,4.0,1.0,20.333333333333332
