date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"UT Arlington @ Houston, TX",3-0,3.0,1.0,0,32.0,11.0,85.0,0.247,28.0,6.0,10.0,28.0,7.0,2.0,28.0,0.0,0.0,0.0,UT Arlington,3,10.666666666666666,3.6666666666666665,28.333333333333332,9.333333333333334,2.0,3.3333333333333335,9.333333333333334,0.6666666666666666,9.333333333333334,0.0,0.0
08/31/2019,"Arizona St. @ Houston, Texas",2-3,5.0,0.0,0,53.0,36.0,171.0,0.099,47.0,9.0,10.0,69.0,6.0,1.0,22.0,0.0,74.0,0.0,Arizona St.,5,10.6,7.2,34.2,9.4,1.8,2.0,13.8,0.2,4.4,0.0,14.8
08/31/2019,@ Houston,3-1,4.0,1.0,0,46.0,14.0,127.0,0.252,39.0,5.0,5.0,63.0,5.0,2.0,20.0,4.0,0.0,0.0,Houston,4,11.5,3.5,31.75,9.75,1.25,1.25,15.75,0.5,5.0,1.0,0.0
09/07/2019,"Penn St. @ Ames, Iowa",0-3,3.0,0.0,0,26.0,20.0,100.0,0.06,24.0,1.0,6.0,36.0,3.0,1.0,4.0,3.0,30.0,2.0,Penn St.,3,8.666666666666666,6.666666666666667,33.333333333333336,8.0,0.3333333333333333,2.0,12.0,0.3333333333333333,1.3333333333333333,1.0,10.0
09/08/2019,@ Iowa St.,3-2,5.0,0.0,0,52.0,23.0,163.0,0.178,44.0,5.0,10.0,83.0,1.0,4.0,16.0,5.0,69.0,2.0,Iowa St.,5,10.4,4.6,32.6,8.8,1.0,2.0,16.6,0.8,3.2,1.0,13.8
09/13/2019,"Fresno St. @ Flagstaff, Ariz.",3-1,4.0,0.0,0,49.0,14.0,99.0,0.354,46.0,1.0,8.0,34.0,5.0,3.0,22.0,1.0,64.0,0.0,Fresno St.,4,12.25,3.5,24.75,11.5,0.25,2.0,8.5,0.75,5.5,0.25,16.0
09/13/2019,@ Northern Ariz.,0-3,3.0,0.0,0,43.0,18.0,114.0,0.219,41.0,1.0,3.0,51.0,7.0,0.0,14.0,3.0,51.0,0.0,Northern Ariz.,3,14.333333333333334,6.0,38.0,13.666666666666666,0.3333333333333333,1.0,17.0,0.0,4.666666666666667,1.0,17.0
09/14/2019,"South Dakota St. @ Flagstaff, Ariz.",3-0,3.0,0.0,0,39.0,15.0,92.0,0.261,37.0,2.0,8.0,40.0,3.0,1.0,18.0,0.0,51.0,1.0,South Dakota St.,3,13.0,5.0,30.666666666666668,12.333333333333334,0.6666666666666666,2.6666666666666665,13.333333333333334,0.3333333333333333,6.0,0.0,17.0
09/20/2019,Southern Miss.,3-0,3.0,0.0,0,51.0,9.0,115.0,0.365,45.0,6.0,6.0,60.0,0.0,0.0,12.0,2.0,63.0,0.0,Southern Miss.,3,17.0,3.0,38.333333333333336,15.0,2.0,2.0,20.0,0.0,4.0,0.6666666666666666,21.0
09/21/2019,Tulane,1-3,4.0,0.0,0,40.0,25.0,142.0,0.106,36.0,7.0,7.0,53.0,5.0,1.0,12.0,2.0,54.0,2.0,Tulane,4,10.0,6.25,35.5,9.0,1.75,1.75,13.25,0.25,3.0,0.5,13.5
