date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Butler @ Auburn, AL",3-0,3.0,1.0,0,33.0,12.0,89.0,0.236,30.0,8.0,6.0,44.0,2.0,0.0,8.0,1.0,0.0,1.0,Butler,3,11.0,4.0,29.666666666666668,10.0,2.6666666666666665,2.0,14.666666666666666,0.0,2.6666666666666665,0.3333333333333333,0.0
08/30/2019,@ Auburn,3-0,3.0,1.0,0,38.0,8.0,83.0,0.361,33.0,6.0,8.0,30.0,1.0,1.0,22.0,2.0,0.0,0.0,Auburn,3,12.666666666666666,2.6666666666666665,27.666666666666668,11.0,2.0,2.6666666666666665,10.0,0.3333333333333333,7.333333333333333,0.6666666666666666,0.0
08/31/2019,"Tennessee St. @ Auburn, AL",3-0,3.0,1.0,0,42.0,21.0,115.0,0.183,37.0,7.0,6.0,43.0,4.0,2.0,16.0,1.0,0.0,1.0,Tennessee St.,3,14.0,7.0,38.333333333333336,12.333333333333334,2.3333333333333335,2.0,14.333333333333334,0.6666666666666666,5.333333333333333,0.3333333333333333,0.0
09/06/2019,Pacific,3-0,3.0,1.0,0,28.0,12.0,84.0,0.19,24.0,4.0,7.0,44.0,5.0,5.0,22.0,1.0,48.0,2.0,Pacific,3,9.333333333333334,4.0,28.0,8.0,1.3333333333333333,2.3333333333333335,14.666666666666666,1.6666666666666667,7.333333333333333,0.3333333333333333,16.0
09/07/2019,New Mexico,3-0,3.0,1.0,0,45.0,14.0,99.0,0.313,41.0,3.0,8.0,40.0,2.0,4.0,16.0,0.0,60.0,2.0,New Mexico,3,15.0,4.666666666666667,33.0,13.666666666666666,1.0,2.6666666666666665,13.333333333333334,1.3333333333333333,5.333333333333333,0.0,20.0
09/08/2019,UTEP,3-2,5.0,1.0,0,57.0,23.0,137.0,0.248,51.0,4.0,11.0,42.0,5.0,4.0,18.0,4.0,74.0,1.0,UTEP,5,11.4,4.6,27.4,10.2,0.8,2.2,8.4,0.8,3.6,0.8,14.8
09/13/2019,Portland,0-3,3.0,1.0,0,37.0,16.0,102.0,0.206,34.0,1.0,5.0,42.0,12.0,4.0,14.0,1.0,49.0,0.0,Portland,3,12.333333333333334,5.333333333333333,34.0,11.333333333333334,0.3333333333333333,1.6666666666666667,14.0,1.3333333333333333,4.666666666666667,0.3333333333333333,16.333333333333332
09/14/2019,Grambling,3-0,3.0,1.0,0,47.0,8.0,104.0,0.375,44.0,3.0,11.0,40.0,1.0,2.0,18.0,0.0,61.0,3.0,Grambling,3,15.666666666666666,2.6666666666666665,34.666666666666664,14.666666666666666,1.0,3.6666666666666665,13.333333333333334,0.6666666666666666,6.0,0.0,20.333333333333332
09/14/2019,Lamar University,3-1,4.0,1.0,0,63.0,15.0,138.0,0.348,61.0,5.0,16.0,63.0,9.0,0.0,20.0,1.0,78.0,2.0,Lamar University,4,15.75,3.75,34.5,15.25,1.25,4.0,15.75,0.0,5.0,0.25,19.5
09/20/2019,"Sacramento St. @ Tucson, AZ",2-3,5.0,1.0,0,60.0,22.0,151.0,0.252,59.0,4.0,19.0,64.0,4.0,0.0,14.0,0.0,71.0,1.0,Sacramento St.,5,12.0,4.4,30.2,11.8,0.8,3.8,12.8,0.0,2.8,0.0,14.2
