date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/31/2019,"Alabama @ Buffalo, NY",2-3,5.0,1.0,0,61.0,25.0,169.0,0.213,58.0,6.0,8.0,79.0,3.0,3.0,12.0,3.0,0.0,0.0,Alabama,5,12.2,5.0,33.8,11.6,1.2,1.6,15.8,0.6,2.4,0.6,0.0
08/31/2019,"Marist @ Buffalo, NY",3-2,5.0,1.0,0,61.0,17.0,143.0,0.308,55.0,6.0,8.0,68.0,11.0,3.0,26.0,4.0,0.0,2.0,Marist,5,12.2,3.4,28.6,11.0,1.2,1.6,13.6,0.6,5.2,0.8,0.0
09/01/2019,@ Buffalo,3-2,5.0,1.0,0,70.0,21.0,172.0,0.285,67.0,7.0,12.0,59.0,7.0,3.0,16.0,3.0,0.0,2.0,Buffalo,5,14.0,4.2,34.4,13.4,1.4,2.4,11.8,0.6,3.2,0.6,0.0
09/06/2019,"Rhode Island @ Cambridge, Mass.",3-0,3.0,0.0,0,39.0,15.0,109.0,0.22,39.0,5.0,3.0,48.0,1.0,2.0,22.0,0.0,57.0,3.0,Rhode Island,3,13.0,5.0,36.333333333333336,13.0,1.6666666666666667,1.0,16.0,0.6666666666666666,7.333333333333333,0.0,19.0
09/07/2019,@ Harvard,3-1,4.0,0.0,0,57.0,23.0,135.0,0.252,53.0,7.0,8.0,55.0,6.0,0.0,24.0,1.0,76.0,0.0,Harvard,4,14.25,5.75,33.75,13.25,1.75,2.0,13.75,0.0,6.0,0.25,19.0
09/07/2019,"Sacred Heart @ Cambridge, Mass.",3-2,5.0,0.0,0,62.0,20.0,137.0,0.307,54.0,8.0,7.0,46.0,12.0,1.0,16.0,2.0,79.0,0.0,Sacred Heart,5,12.4,4.0,27.4,10.8,1.6,1.4,9.2,0.2,3.2,0.4,15.8
09/13/2019,Quinnipiac,3-0,3.0,0.0,0,38.0,11.0,83.0,0.325,32.0,2.0,11.0,30.0,2.0,7.0,12.0,1.0,53.0,0.0,Quinnipiac,3,12.666666666666666,3.6666666666666665,27.666666666666668,10.666666666666666,0.6666666666666666,3.6666666666666665,10.0,2.3333333333333335,4.0,0.3333333333333333,17.666666666666668
09/14/2019,New Hampshire,1-3,4.0,0.0,0,56.0,30.0,163.0,0.16,47.0,5.0,6.0,75.0,7.0,3.0,8.0,3.0,68.0,1.0,New Hampshire,4,14.0,7.5,40.75,11.75,1.25,1.5,18.75,0.75,2.0,0.75,17.0
09/14/2019,Rutgers,0-3,3.0,0.0,0,29.0,28.0,98.0,0.01,26.0,5.0,7.0,30.0,6.0,1.0,2.0,0.0,36.0,0.0,Rutgers,3,9.666666666666666,9.333333333333334,32.666666666666664,8.666666666666666,1.6666666666666667,2.3333333333333335,10.0,0.3333333333333333,0.6666666666666666,0.0,12.0
09/20/2019,"Radford @ Chapel Hill, N.C.",3-1,4.0,0.0,0,47.0,15.0,149.0,0.215,46.0,7.0,15.0,78.0,3.0,2.0,14.0,4.0,63.0,3.0,Radford,4,11.75,3.75,37.25,11.5,1.75,3.75,19.5,0.5,3.5,1.0,15.75
