date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,"South Alabama @ Fort Wayne, IN",3-0,3.0,1.0,0,46.0,9.0,94.0,0.394,41.0,8.0,6.0,44.0,0.0,1.0,6.0,1.0,58.0,0.0,South Alabama,3,15.333333333333334,3.0,31.33333333333333,13.666666666666666,2.6666666666666665,2.0,14.666666666666666,0.3333333333333333,2.0,0.3333333333333333,19.33333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2019,@ Purdue Fort Wayne,3-2,5.0,0.0,0,71.0,25.0,164.0,0.28,68.0,3.0,15.0,70.0,1.0,0.0,20.0,1.0,84.0,1.0,Purdue Fort Wayne,5,14.2,5.0,32.8,13.6,0.6,3.0,14.0,0.0,4.0,0.2,16.8,,7.666666666666667,,1.5,,15.666666666666664,,0.197,,6.833333333333333,,1.3333333333333333,,1.0,,7.333333333333333,,0.16666666666666666,,1.0,,0.16666666666666666,,9.666666666666664
08/31/2019,"Northern Ky. @ Fort Wayne, Ind.",3-2,5.0,0.0,0,65.0,24.0,175.0,0.234,63.0,4.0,7.0,74.0,5.0,1.0,20.0,1.0,80.0,2.0,Northern Ky.,5,13.0,4.8,35.0,12.6,0.8,1.4,14.8,0.2,4.0,0.2,16.0,,9.844444444444443,,2.6666666666666665,,21.377777777777776,,0.22466666666666668,,9.088888888888889,,1.0888888888888888,,1.6666666666666667,,9.555555555555555,,0.1111111111111111,,2.0,,0.17777777777777778,,12.044444444444443
09/06/2019,"Montana St. @ Chicago, Ill.",3-1,4.0,0.0,0,63.0,24.0,149.0,0.262,59.0,2.0,10.0,72.0,2.0,1.0,16.0,1.0,74.0,0.0,Montana St.,4,15.75,6.0,37.25,14.75,0.5,2.5,18.0,0.25,4.0,0.25,18.5,14.177777777777777,10.633333333333333,4.266666666666667,3.2,33.044444444444444,24.78333333333333,0.3026666666666667,0.227,13.28888888888889,9.966666666666667,1.3555555555555554,1.0166666666666666,2.1333333333333333,1.6,14.488888888888889,10.866666666666667,0.17777777777777778,0.13333333333333333,3.3333333333333335,2.5,0.24444444444444446,0.18333333333333335,17.377777777777776,13.033333333333331
09/06/2019,"Loyola Maryland @ Chicago, Ill.",3-2,5.0,0.0,0,64.0,20.0,166.0,0.265,63.0,6.0,8.0,77.0,8.0,0.0,14.0,2.0,77.0,0.0,Loyola Maryland,5,12.8,4.0,33.2,12.6,1.2,1.6,15.4,0.0,2.8,0.4,15.4,14.316666666666665,11.656666666666666,5.266666666666667,3.7600000000000002,35.016666666666666,27.276666666666664,0.25866666666666666,0.23399999999999999,13.65,10.923333333333334,0.6333333333333333,0.9133333333333333,2.3000000000000003,1.78,15.600000000000001,12.293333333333333,0.15,0.15666666666666668,4.0,2.8,0.21666666666666667,0.19666666666666668,17.099999999999998,14.126666666666665
09/07/2019,@ Loyola Chicago,3-1,4.0,0.0,0,54.0,23.0,134.0,0.231,53.0,10.0,4.0,53.0,4.0,2.0,6.0,0.0,69.0,1.0,Loyola Chicago,4,13.5,5.75,33.5,13.25,2.5,1.0,13.25,0.5,1.5,0.0,17.25,13.850000000000001,11.847222222222221,4.933333333333334,3.8000000000000003,35.15,28.263888888888886,0.25366666666666665,0.23916666666666667,13.316666666666668,11.202777777777778,0.8333333333333334,0.9611111111111111,1.8333333333333333,1.75,16.066666666666666,12.811111111111112,0.15,0.13055555555555556,3.6,2.8000000000000003,0.2833333333333334,0.23055555555555554,16.633333333333336,14.338888888888889
09/13/2019,"Butler @ Milwaukee, Wis.",3-2,5.0,0.0,0,63.0,27.0,182.0,0.198,61.0,8.0,5.0,88.0,5.0,1.0,12.0,2.0,78.0,6.0,Butler,5,12.6,5.4,36.4,12.2,1.6,1.0,17.6,0.2,2.4,0.4,15.6,14.016666666666667,12.083333333333332,5.25,4.078571428571428,34.65,29.01190476190476,0.25266666666666665,0.23800000000000002,13.533333333333331,11.495238095238095,1.4000000000000001,1.1809523809523808,1.7,1.6428571428571428,15.549999999999999,12.873809523809525,0.25,0.18333333333333332,2.766666666666667,2.6142857142857143,0.2166666666666667,0.1976190476190476,17.05,14.754761904761905
09/13/2019,"Southeast Mo. St. @ Milwaukee, Wis.",3-0,3.0,0.0,0,43.0,20.0,129.0,0.178,40.0,7.0,5.0,62.0,4.0,1.0,12.0,1.0,57.0,0.0,Southeast Mo. St.,3,14.333333333333334,6.666666666666667,43.0,13.333333333333334,2.333333333333333,1.6666666666666667,20.666666666666668,0.3333333333333333,4.0,0.3333333333333333,19.0,12.966666666666669,12.147916666666665,5.05,4.24375,34.36666666666667,29.935416666666665,0.23133333333333336,0.233,12.683333333333332,11.583333333333334,1.7666666666666668,1.2333333333333332,1.2,1.5625,15.416666666666666,13.464583333333334,0.2333333333333333,0.18541666666666665,2.233333333333333,2.5875,0.26666666666666666,0.22291666666666665,16.083333333333336,14.860416666666666
09/14/2019,@ Milwaukee,0-3,3.0,0.0,0,31.0,15.0,99.0,0.162,29.0,1.0,4.0,39.0,5.0,0.0,0.0,1.0,32.0,5.0,Milwaukee,3,10.333333333333334,5.0,33.0,9.666666666666666,0.3333333333333333,1.3333333333333333,13.0,0.0,0.0,0.3333333333333333,10.666666666666666,13.477777777777776,12.390740740740739,5.938888888888889,4.512962962962963,37.63333333333333,31.38703703703704,0.20233333333333334,0.22688888888888892,12.927777777777777,11.777777777777779,2.1444444444444444,1.3555555555555554,1.2222222222222223,1.574074074074074,17.17222222222222,14.264814814814814,0.3444444444444444,0.20185185185185184,2.6333333333333333,2.7444444444444445,0.24444444444444446,0.2351851851851852,17.283333333333335,15.32037037037037
09/20/2019,IUPUI,3-2,5.0,0.0,0,52.0,23.0,155.0,0.187,46.0,2.0,16.0,71.0,6.0,3.0,16.0,2.0,65.0,2.0,IUPUI,5,10.4,4.6,31.0,9.2,0.4,3.2,14.2,0.6,3.2,0.4,13.0,12.422222222222222,12.184999999999999,5.688888888888889,4.5616666666666665,37.46666666666667,31.548333333333336,0.17933333333333334,0.2204,11.733333333333334,11.566666666666666,1.4222222222222223,1.2533333333333334,1.3333333333333333,1.55,17.08888888888889,14.138333333333332,0.17777777777777778,0.18166666666666664,2.1333333333333333,2.4699999999999998,0.35555555555555557,0.24500000000000002,15.088888888888889,14.854999999999999
09/20/2019,Auburn,0-3,3.0,0.0,0,36.0,23.0,120.0,0.108,33.0,1.0,7.0,55.0,5.0,0.0,4.0,1.0,39.0,1.0,Auburn,3,12.0,7.666666666666667,40.0,11.0,0.3333333333333333,2.333333333333333,18.33333333333333,0.0,1.3333333333333333,0.3333333333333333,13.0,11.68888888888889,12.02272727272727,5.422222222222222,4.565151515151515,35.666666666666664,31.49848484848485,0.17566666666666664,0.21736363636363637,10.733333333333334,11.351515151515152,1.0222222222222221,1.1757575757575758,2.066666666666667,1.7,15.955555555555556,14.143939393939393,0.3111111111111111,0.2196969696969697,2.4,2.536363636363636,0.35555555555555557,0.2590909090909091,14.222222222222221,14.686363636363636
09/21/2019,Michigan St.,0-3,3.0,0.0,0,41.0,19.0,106.0,0.208,38.0,2.0,7.0,37.0,3.0,3.0,0.0,2.0,46.0,2.0,Michigan St.,3,13.666666666666666,6.333333333333333,35.333333333333336,12.666666666666666,0.6666666666666666,2.333333333333333,12.333333333333334,1.0,0.0,0.6666666666666666,15.333333333333334,10.911111111111111,12.02083333333333,5.7555555555555555,4.823611111111111,34.666666666666664,32.206944444444446,0.15233333333333335,0.20825000000000002,9.955555555555554,11.322222222222223,0.35555555555555557,1.1055555555555556,2.2888888888888888,1.7527777777777775,15.177777777777777,14.493055555555552,0.19999999999999998,0.20138888888888887,1.511111111111111,2.436111111111111,0.35555555555555557,0.2652777777777778,12.222222222222221,14.545833333333333
09/27/2019,Eastern Mich.,3-0,3.0,0.0,0,54.0,15.0,112.0,0.348,46.0,4.0,10.0,44.0,3.0,2.0,6.0,0.0,63.0,2.0,Eastern Mich.,3,18.0,5.0,37.333333333333336,15.333333333333334,1.3333333333333333,3.333333333333333,14.666666666666666,0.6666666666666666,2.0,0.0,21.0,12.02222222222222,12.147435897435894,6.2,4.93974358974359,35.44444444444444,32.447435897435895,0.16766666666666666,0.20823076923076925,10.955555555555556,11.425641025641026,0.4666666666666666,1.0717948717948718,2.6222222222222222,1.7974358974358973,14.955555555555554,14.326923076923075,0.5333333333333333,0.26282051282051283,1.511111111111111,2.2487179487179487,0.4666666666666666,0.29615384615384616,13.777777777777779,14.606410256410255
09/28/2019,Central Mich.,0-3,3.0,0.0,0,32.0,21.0,124.0,0.089,26.0,0.0,6.0,47.0,1.0,3.0,10.0,1.0,40.0,2.0,Central Mich.,3,10.666666666666666,7.0,41.333333333333336,8.666666666666666,0.0,2.0,15.666666666666666,1.0,3.333333333333333,0.3333333333333333,13.333333333333334,14.555555555555557,12.565476190476188,6.333333333333333,4.944047619047619,37.555555555555564,32.79642857142857,0.2213333333333333,0.21821428571428572,13.0,11.704761904761906,0.7777777777777777,1.0904761904761906,2.6666666666666665,1.9071428571428568,15.111111111111109,14.351190476190473,0.5555555555555555,0.29166666666666663,1.111111111111111,2.2309523809523806,0.3333333333333333,0.275,16.444444444444446,15.063095238095238
10/04/2019,@ Toledo,3-0,3.0,1.0,0,47.0,14.0,104.0,0.317,45.0,5.0,4.0,52.0,4.0,3.0,10.0,2.0,60.0,2.0,Toledo,3,15.666666666666666,4.666666666666667,34.666666666666664,15.0,1.6666666666666667,1.3333333333333333,17.333333333333332,1.0,3.333333333333333,0.6666666666666666,20.0,14.111111111111112,12.438888888888886,6.111111111111111,5.081111111111111,38.00000000000001,33.36555555555555,0.215,0.2096,12.222222222222221,11.502222222222223,0.6666666666666666,1.017777777777778,2.5555555555555554,1.913333333333333,14.222222222222221,14.438888888888886,0.8888888888888888,0.33888888888888885,1.7777777777777777,2.304444444444444,0.3333333333333333,0.2788888888888889,16.555555555555557,14.947777777777778
10/05/2019,@ Ball St.,1-3,4.0,1.0,0,50.0,21.0,169.0,0.172,46.0,1.0,5.0,78.0,3.0,0.0,20.0,3.0,61.0,3.0,Ball St.,4,12.5,5.25,42.25,11.5,0.25,1.25,19.5,0.0,5.0,0.75,15.25,14.777777777777777,12.640624999999996,5.555555555555556,5.055208333333334,37.77777777777778,33.446875,0.25133333333333335,0.21631250000000002,13.0,11.720833333333333,1.0,1.0583333333333333,2.222222222222222,1.877083333333333,15.888888888888888,14.619791666666664,0.8888888888888888,0.3802083333333333,2.888888888888889,2.36875,0.3333333333333333,0.30312500000000003,18.11111111111111,15.263541666666667
10/10/2019,NIU,2-3,5.0,0.0,0,57.0,24.0,169.0,0.195,50.0,6.0,16.0,72.0,8.0,4.0,10.0,1.0,72.0,3.0,NIU,5,11.4,4.8,33.8,10.0,1.2,3.2,14.4,0.8,2.0,0.2,14.4,12.944444444444443,12.632352941176467,5.638888888888889,5.066666666666667,39.416666666666664,33.96470588235294,0.19266666666666665,0.2137058823529412,11.722222222222221,11.707843137254901,0.638888888888889,1.0107843137254902,1.5277777777777777,1.8401960784313722,17.5,14.906862745098037,0.6666666666666666,0.35784313725490197,3.888888888888889,2.523529411764706,0.5833333333333334,0.3294117647058824,16.194444444444446,15.262745098039218
10/12/2019,Bowling Green,0-3,3.0,0.0,0,33.0,23.0,108.0,0.093,30.0,1.0,10.0,45.0,4.0,0.0,4.0,0.0,36.0,0.0,Bowling Green,3,11.0,7.666666666666667,36.0,10.0,0.3333333333333333,3.333333333333333,15.0,0.0,1.3333333333333333,0.0,12.0,13.18888888888889,12.563888888888886,4.905555555555556,5.051851851851852,36.90555555555556,33.95555555555555,0.22799999999999998,0.21266666666666667,12.166666666666666,11.612962962962962,1.038888888888889,1.0212962962962964,1.9277777777777778,1.9157407407407403,17.07777777777778,14.8787037037037,0.6,0.38240740740740736,3.444444444444444,2.4944444444444445,0.5388888888888889,0.32222222222222224,16.55,15.214814814814815
10/18/2019,@ Buffalo,2-3,5.0,1.0,0,57.0,22.0,162.0,0.216,53.0,6.0,10.0,67.0,7.0,1.0,10.0,3.0,69.0,1.0,Buffalo,5,11.4,4.4,32.4,10.6,1.2,2.0,13.4,0.2,2.0,0.6,13.8,11.633333333333333,12.481578947368419,5.905555555555556,5.189473684210527,37.35,34.06315789473684,0.15333333333333332,0.2063684210526316,10.5,11.528070175438597,0.5944444444444444,0.9850877192982456,2.5944444444444446,1.9903508771929823,16.3,14.885087719298243,0.26666666666666666,0.3622807017543859,2.777777777777778,2.4333333333333336,0.31666666666666665,0.3052631578947369,13.883333333333333,15.04561403508772
10/19/2019,@ Akron,2-3,5.0,1.0,0,62.0,22.0,173.0,0.231,56.0,2.0,4.0,82.0,6.0,7.0,2.0,2.0,72.0,0.0,Akron,5,12.4,4.4,34.6,11.2,0.4,0.8,16.4,1.4,0.4,0.4,14.4,11.266666666666666,12.427499999999998,5.622222222222223,5.15,34.06666666666667,33.98,0.168,0.20685000000000003,10.200000000000001,11.481666666666666,0.9111111111111111,0.9958333333333332,2.8444444444444446,1.9908333333333332,14.266666666666666,14.81083333333333,0.3333333333333333,0.35416666666666663,1.7777777777777777,2.4116666666666666,0.26666666666666666,0.32,13.4,14.983333333333334
10/25/2019,Ohio,3-2,5.0,0.0,0,60.0,32.0,170.0,0.165,54.0,2.0,6.0,71.0,1.0,4.0,6.0,1.0,69.0,1.0,Ohio,5,12.0,6.4,34.0,10.8,0.4,1.2,14.2,0.8,1.2,0.2,13.8,11.600000000000001,12.426190476190474,5.48888888888889,5.114285714285716,34.333333333333336,34.009523809523806,0.17999999999999997,0.20800000000000002,10.6,11.468253968253967,0.6444444444444444,0.9674603174603172,2.0444444444444443,1.934126984126984,14.933333333333332,14.88650793650793,0.5333333333333333,0.4039682539682539,1.2444444444444445,2.3158730158730156,0.3333333333333333,0.3238095238095238,13.4,14.955555555555556
10/26/2019,Kent St.,2-3,5.0,0.0,0,62.0,23.0,175.0,0.223,59.0,3.0,5.0,74.0,8.0,5.0,12.0,1.0,76.0,1.0,Kent St.,5,12.4,4.6,35.0,11.8,0.6,1.0,14.8,1.0,2.4,0.2,15.2,11.933333333333335,12.40681818181818,5.066666666666666,5.172727272727274,33.666666666666664,34.00909090909091,0.204,0.20604545454545456,10.866666666666665,11.437878787878788,0.6666666666666666,0.9416666666666664,1.3333333333333333,1.9007575757575756,14.666666666666666,14.855303030303025,0.7999999999999999,0.42196969696969694,1.2,2.265151515151515,0.4000000000000001,0.31818181818181823,14.0,14.903030303030304
10/31/2019,@ Central Mich.,1-3,4.0,1.0,0,51.0,21.0,142.0,0.211,49.0,3.0,7.0,45.0,8.0,2.0,6.0,1.0,59.0,0.0,Central Mich.,4,12.75,5.25,35.5,12.25,0.75,1.75,11.25,0.5,1.5,0.25,14.75,12.266666666666666,12.406521739130431,5.133333333333334,5.147826086956522,34.53333333333333,34.052173913043475,0.20633333333333334,0.20678260869565218,11.266666666666666,11.453623188405798,0.4666666666666666,0.9268115942028984,1.0,1.8615942028985506,15.133333333333333,14.852898550724634,1.0666666666666667,0.44710144927536233,1.3333333333333333,2.2710144927536233,0.26666666666666666,0.3130434782608696,14.466666666666667,14.915942028985507
11/02/2019,@ Eastern Mich.,3-1,4.0,1.0,0,61.0,19.0,185.0,0.227,57.0,8.0,8.0,76.0,1.0,5.0,14.0,0.0,81.0,0.0,Eastern Mich.,4,15.25,4.75,46.25,14.25,2.0,2.0,19.0,1.25,3.5,0.0,20.25,12.383333333333335,12.420833333333329,5.416666666666667,5.1520833333333345,34.833333333333336,34.1125,0.19966666666666666,0.20695833333333336,11.616666666666667,11.486805555555556,0.5833333333333334,0.9194444444444443,1.3166666666666667,1.8569444444444443,13.416666666666666,14.702777777777774,0.7666666666666666,0.44930555555555557,1.7,2.238888888888889,0.21666666666666667,0.31041666666666673,14.583333333333334,14.909027777777778
11/08/2019,Ball St.,1-3,4.0,0.0,0,46.0,21.0,156.0,0.16,41.0,3.0,6.0,76.0,2.0,4.0,10.0,0.0,58.0,2.0,Ball St.,4,11.5,5.25,39.0,10.25,0.75,1.5,19.0,1.0,2.5,0.0,14.5,13.466666666666669,12.533999999999997,4.866666666666667,5.136000000000001,38.916666666666664,34.598,0.2203333333333333,0.20776000000000003,12.766666666666666,11.597333333333333,1.1166666666666667,0.9626666666666666,1.5833333333333333,1.8626666666666665,15.016666666666666,14.874666666666663,0.9166666666666666,0.48133333333333334,2.466666666666667,2.2893333333333334,0.15,0.29800000000000004,16.733333333333334,15.122666666666667
11/09/2019,Toledo,2-3,5.0,0.0,0,51.0,22.0,149.0,0.195,48.0,7.0,3.0,70.0,6.0,3.0,20.0,1.0,71.0,1.0,Toledo,5,10.2,4.4,29.8,9.6,1.4,0.6,14.0,0.6,4.0,0.2,14.2,13.166666666666666,12.494230769230766,5.083333333333333,5.140384615384617,40.25,34.76730769230769,0.19933333333333333,0.20592307692307696,12.25,11.54551282051282,1.1666666666666667,0.9544871794871793,1.75,1.8487179487179486,16.416666666666668,15.03333333333333,0.9166666666666666,0.5012820512820513,2.5,2.2974358974358973,0.08333333333333333,0.2865384615384616,16.5,15.09871794871795
11/14/2019,@ NIU,3-0,3.0,1.0,0,42.0,14.0,105.0,0.267,40.0,5.0,6.0,46.0,3.0,1.0,18.0,0.0,57.0,2.0,NIU,3,14.0,4.666666666666667,35.0,13.333333333333334,1.6666666666666667,2.0,15.333333333333334,0.3333333333333333,6.0,0.0,19.0,12.316666666666668,12.409259259259256,4.8,5.112962962962964,38.35,34.58333333333333,0.19399999999999998,0.20551851851851857,11.366666666666667,11.473456790123457,1.3833333333333335,0.9709876543209874,1.3666666666666665,1.8024691358024691,17.333333333333332,14.995061728395058,0.9500000000000001,0.5049382716049382,3.3333333333333335,2.360493827160494,0.06666666666666667,0.2833333333333334,16.316666666666666,15.06543209876543
11/16/2019,@ Miami (OH),0-3,3.0,1.0,0,33.0,21.0,114.0,0.105,30.0,4.0,8.0,42.0,0.0,2.0,6.0,1.0,42.0,1.0,Miami ,3,11.0,7.0,38.0,10.0,1.3333333333333333,2.6666666666666665,14.0,0.6666666666666666,2.0,0.3333333333333333,14.0,11.9,12.466071428571425,4.772222222222222,5.097023809523811,34.6,34.598214285714285,0.20733333333333334,0.20771428571428577,11.061111111111112,11.539880952380953,1.2722222222222221,0.9958333333333332,1.3666666666666665,1.8095238095238095,16.11111111111111,15.007142857142853,0.6444444444444445,0.4988095238095238,4.166666666666667,2.4904761904761905,0.06666666666666667,0.27321428571428574,15.9,15.20595238095238
