date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"UC Irvine @ Eugene, OR",3-0,3.0,1.0,0,46.0,9.0,92.0,0.402,45.0,4.0,7.0,54.0,2.0,0.0,17.0,2.0,0.0,0.0,UC Irvine,3,15.333333333333334,3.0,30.666666666666668,15.0,1.3333333333333333,2.3333333333333335,18.0,0.0,5.666666666666667,0.6666666666666666,0.0
08/30/2019,"Boston College @ Eugene, OR",3-0,3.0,1.0,0,46.0,9.0,97.0,0.381,42.0,7.0,6.0,51.0,2.0,1.0,8.0,1.0,0.0,0.0,Boston College,3,15.333333333333334,3.0,32.333333333333336,14.0,2.3333333333333335,2.0,17.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.0
09/05/2019,"Oklahoma @ Bloomington, IN",2-3,5.0,1.0,0,69.0,30.0,196.0,0.199,63.0,1.0,10.0,88.0,7.0,3.0,16.0,1.0,81.0,1.0,Oklahoma,5,13.8,6.0,39.2,12.6,0.2,2.0,17.6,0.6,3.2,0.2,16.2
09/06/2019,@ Indiana,0-3,3.0,1.0,0,38.0,24.0,110.0,0.127,36.0,3.0,5.0,44.0,3.0,1.0,6.0,2.0,45.0,2.0,Indiana,3,12.666666666666666,8.0,36.666666666666664,12.0,1.0,1.6666666666666667,14.666666666666666,0.3333333333333333,2.0,0.6666666666666666,15.0
09/06/2019,"Yale @ Bloomington, IN",3-1,4.0,1.0,0,68.0,20.0,157.0,0.306,62.0,4.0,8.0,69.0,4.0,2.0,14.0,4.0,81.0,0.0,Yale,4,17.0,5.0,39.25,15.5,1.0,2.0,17.25,0.5,3.5,1.0,20.25
09/13/2019,"New Mexico @ Seattle, WA",3-2,5.0,1.0,0,59.0,23.0,161.0,0.224,56.0,6.0,7.0,78.0,7.0,9.0,12.0,0.0,80.0,1.0,New Mexico,5,11.8,4.6,32.2,11.2,1.2,1.4,15.6,1.8,2.4,0.0,16.0
09/14/2019,"Gonzaga @ Seattle, WA",3-1,4.0,1.0,0,50.0,16.0,133.0,0.256,46.0,7.0,7.0,67.0,5.0,3.0,32.0,0.0,76.0,0.0,Gonzaga,4,12.5,4.0,33.25,11.5,1.75,1.75,16.75,0.75,8.0,0.0,19.0
09/14/2019,@ Seattle U,3-0,3.0,1.0,0,42.0,12.0,93.0,0.323,41.0,4.0,5.0,41.0,7.0,1.0,20.0,0.0,57.0,0.0,Seattle U,3,14.0,4.0,31.0,13.666666666666666,1.3333333333333333,1.6666666666666667,13.666666666666666,0.3333333333333333,6.666666666666667,0.0,19.0
09/19/2019,@ Northern Colo.,2-3,5.0,1.0,0,47.0,18.0,136.0,0.213,44.0,4.0,8.0,71.0,9.0,1.0,22.0,3.0,63.0,1.0,Northern Colo.,5,9.4,3.6,27.2,8.8,0.8,1.6,14.2,0.2,4.4,0.6,12.6
09/20/2019,@ Colorado St.,1-3,4.0,1.0,0,44.0,30.0,133.0,0.105,43.0,6.0,9.0,50.0,4.0,3.0,14.0,2.0,60.0,0.0,Colorado St.,4,11.0,7.5,33.25,10.75,1.5,2.25,12.5,0.75,3.5,0.5,15.0
09/21/2019,"Cal Poly @ Fort Collins, CO",1-3,4.0,1.0,0,42.0,32.0,124.0,0.081,38.0,1.0,7.0,36.0,7.0,6.0,12.0,0.0,55.0,1.0,Cal Poly,4,10.5,8.0,31.0,9.5,0.25,1.75,9.0,1.5,3.0,0.0,13.75
