date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,North Ala.,1-3,4.0,1.0,0,59.0,26.0,159.0,0.208,56.0,3.0,2.0,60.0,11.0,0.0,14.0,3.0,0.0,1.0,North Ala.,4,14.75,6.5,39.75,14.0,0.75,0.5,15.0,0.0,3.5,0.75,0.0
08/30/2019,Milwaukee,0-3,3.0,1.0,0,31.0,14.0,94.0,0.181,30.0,2.0,2.0,34.0,8.0,1.0,6.0,3.0,0.0,1.0,Milwaukee,3,10.333333333333334,4.666666666666667,31.333333333333332,10.0,0.6666666666666666,0.6666666666666666,11.333333333333334,0.3333333333333333,2.0,1.0,0.0
08/31/2019,Arkansas St.,0-3,3.0,0.0,0,28.0,18.0,100.0,0.1,28.0,1.0,1.0,47.0,3.0,0.0,24.0,2.0,41.0,1.0,Arkansas St.,3,9.333333333333334,6.0,33.333333333333336,9.333333333333334,0.3333333333333333,0.3333333333333333,15.666666666666666,0.0,8.0,0.6666666666666666,13.666666666666666
09/03/2019,Alabama A&M,3-0,3.0,1.0,0,43.0,18.0,109.0,0.229,40.0,9.0,5.0,46.0,1.0,1.0,16.0,1.0,0.0,2.0,Alabama A&M,3,14.333333333333334,6.0,36.333333333333336,13.333333333333334,3.0,1.6666666666666667,15.333333333333334,0.3333333333333333,5.333333333333333,0.3333333333333333,0.0
09/06/2019,@ Bradley,0-3,3.0,0.0,0,24.0,15.0,104.0,0.087,24.0,3.0,4.0,51.0,3.0,1.0,18.0,1.0,37.0,2.0,Bradley,3,8.0,5.0,34.666666666666664,8.0,1.0,1.3333333333333333,17.0,0.3333333333333333,6.0,0.3333333333333333,12.333333333333334
09/06/2019,"DePaul @ Peoria, Ill.",1-3,4.0,0.0,0,43.0,22.0,148.0,0.142,40.0,11.0,8.0,61.0,4.0,0.0,14.0,2.0,61.0,0.0,DePaul,4,10.75,5.5,37.0,10.0,2.75,2.0,15.25,0.0,3.5,0.5,15.25
09/07/2019,"Oakland @ Peoria, Ill.",2-3,5.0,0.0,0,50.0,25.0,151.0,0.166,48.0,2.0,9.0,54.0,11.0,1.0,12.0,2.0,59.0,4.0,Oakland,5,10.0,5.0,30.2,9.6,0.4,1.8,10.8,0.2,2.4,0.4,11.8
09/10/2019,Lipscomb,1-3,4.0,1.0,0,43.0,18.0,143.0,0.175,40.0,4.0,7.0,67.0,6.0,0.0,12.0,3.0,53.0,1.0,Lipscomb,4,10.75,4.5,35.75,10.0,1.0,1.75,16.75,0.0,3.0,0.75,13.25
09/13/2019,@ North Florida,0-3,3.0,1.0,0,38.0,14.0,92.0,0.261,37.0,3.0,8.0,44.0,9.0,1.0,4.0,1.0,44.0,1.0,North Florida,3,12.666666666666666,4.666666666666667,30.666666666666668,12.333333333333334,1.0,2.6666666666666665,14.666666666666666,0.3333333333333333,1.3333333333333333,0.3333333333333333,14.666666666666666
09/13/2019,"Charleston So. @ Jacksonville, FL",1-3,4.0,1.0,0,52.0,20.0,138.0,0.232,48.0,6.0,8.0,50.0,8.0,2.0,12.0,1.0,66.0,1.0,Charleston So.,4,13.0,5.0,34.5,12.0,1.5,2.0,12.5,0.5,3.0,0.25,16.5
09/14/2019,@ Jacksonville,2-3,5.0,1.0,0,59.0,25.0,152.0,0.224,53.0,6.0,11.0,57.0,4.0,2.0,7.0,5.0,70.5,1.0,Jacksonville,5,11.8,5.0,30.4,10.6,1.2,2.2,11.4,0.4,1.4,1.0,14.1
09/17/2019,Western Ky.,0-3,3.0,1.0,0,34.0,19.0,97.0,0.155,30.0,1.0,3.0,38.0,7.0,0.0,4.0,0.0,37.0,3.0,Western Ky.,3,11.333333333333334,6.333333333333333,32.333333333333336,10.0,0.3333333333333333,1.0,12.666666666666666,0.0,1.3333333333333333,0.0,12.333333333333334
09/20/2019,"LMU (CA) @ Indianapolis, IN",0-3,3.0,1.0,0,25.0,10.0,81.0,0.185,24.0,2.0,7.0,30.0,11.0,0.0,6.0,5.0,30.0,1.0,LMU ,3,8.333333333333334,3.3333333333333335,27.0,8.0,0.6666666666666666,2.3333333333333335,10.0,0.0,2.0,1.6666666666666667,10.0
09/21/2019,@ Butler,0-3,3.0,1.0,0,38.0,11.0,112.0,0.241,35.0,2.0,6.0,50.0,8.0,2.0,4.0,5.0,44.0,0.0,Butler,3,12.666666666666666,3.6666666666666665,37.333333333333336,11.666666666666666,0.6666666666666666,2.0,16.666666666666668,0.6666666666666666,1.3333333333333333,1.6666666666666667,14.666666666666666
09/21/2019,"Pacific @ Indianapolis, IN",1-3,4.0,1.0,0,37.0,23.0,135.0,0.104,34.0,1.0,10.0,58.0,9.0,0.0,14.0,3.0,45.0,0.0,Pacific,4,9.25,5.75,33.75,8.5,0.25,2.5,14.5,0.0,3.5,0.75,11.25
09/27/2019,@ Morehead St.,1-3,4.0,0.0,0,38.0,22.0,126.0,0.127,35.0,4.0,6.0,43.0,7.0,0.0,12.0,3.0,48.0,0.0,Morehead St.,4,9.5,5.5,31.5,8.75,1.0,1.5,10.75,0.0,3.0,0.75,12.0
09/28/2019,@ Eastern Ky.,0-3,3.0,0.0,0,31.0,14.0,96.0,0.177,28.0,5.0,2.0,34.0,6.0,1.0,14.0,3.0,44.0,0.0,Eastern Ky.,3,10.333333333333334,4.666666666666667,32.0,9.333333333333334,1.6666666666666667,0.6666666666666666,11.333333333333334,0.3333333333333333,4.666666666666667,1.0,14.666666666666666
10/01/2019,@ Tennessee St.,2-3,5.0,0.0,0,49.0,28.0,156.0,0.135,48.0,7.0,5.0,73.0,8.0,2.0,18.0,4.0,67.0,0.0,Tennessee St.,5,9.8,5.6,31.2,9.6,1.4,1.0,14.6,0.4,3.6,0.8,13.4
10/05/2019,Eastern Ill.,3-0,3.0,1.0,0,43.0,15.0,97.0,0.289,38.0,6.0,6.0,48.0,7.0,1.0,6.0,5.0,53.0,1.0,Eastern Ill.,3,14.333333333333334,5.0,32.333333333333336,12.666666666666666,2.0,2.0,16.0,0.3333333333333333,2.0,1.6666666666666667,17.666666666666668
10/11/2019,Tennessee Tech,0-3,3.0,1.0,0,42.0,20.0,130.0,0.169,37.0,1.0,4.0,52.0,1.0,0.0,2.0,1.0,44.0,1.0,Tennessee Tech,3,14.0,6.666666666666667,43.333333333333336,12.333333333333334,0.3333333333333333,1.3333333333333333,17.333333333333332,0.0,0.6666666666666666,0.3333333333333333,14.666666666666666
10/12/2019,Jacksonville St.,0-3,3.0,1.0,0,29.0,19.0,97.0,0.103,29.0,4.0,6.0,34.0,3.0,0.0,2.0,3.0,34.0,1.0,Jacksonville St.,3,9.666666666666666,6.333333333333333,32.333333333333336,9.666666666666666,1.3333333333333333,2.0,11.333333333333334,0.0,0.6666666666666666,1.0,11.333333333333334
10/18/2019,@ Murray St.,0-3,3.0,1.0,0,29.0,16.0,97.0,0.134,28.0,2.0,4.0,33.0,6.0,0.0,6.0,0.0,34.0,1.0,Murray St.,3,9.666666666666666,5.333333333333333,32.333333333333336,9.333333333333334,0.6666666666666666,1.3333333333333333,11.0,0.0,2.0,0.0,11.333333333333334
