date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,"UIC @ Moscow, Idaho",0-3,3.0,0.0,0,39.0,17.0,114.0,0.193,36.0,3.0,7.0,35.0,6.0,0.0,8.0,3.0,46.0,2.0,UIC,3,13.0,5.666666666666667,38.0,12.0,1.0,2.333333333333333,11.666666666666666,0.0,2.6666666666666665,1.0,15.333333333333334,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2019,@ Idaho,1-3,4.0,1.0,0,54.0,14.0,129.0,0.31,50.0,9.0,7.0,46.0,7.0,3.0,0.0,4.0,0.0,0.0,Idaho,4,13.5,3.5,32.25,12.5,2.25,1.75,11.5,0.75,0.0,1.0,0.0,,6.5,,2.8333333333333335,,19.0,,0.0965,,6.0,,0.5,,1.1666666666666665,,5.833333333333333,,0.0,,1.3333333333333333,,0.5,,7.666666666666667
08/31/2019,"Eastern Wash. @ Moscow, ID",2-3,5.0,1.0,0,60.0,19.0,169.0,0.243,58.0,3.0,7.0,83.0,10.0,6.0,4.0,8.0,0.0,0.0,Eastern Wash.,5,12.0,3.8,33.8,11.6,0.6,1.4,16.6,1.2,0.8,1.6,0.0,,8.833333333333334,,3.055555555555556,,23.416666666666668,,0.16766666666666666,,8.166666666666666,,1.0833333333333333,,1.361111111111111,,7.722222222222221,,0.25,,0.8888888888888888,,0.6666666666666666,,5.111111111111112
09/05/2019,@ Pepperdine,0-3,3.0,0.0,0,23.0,15.0,89.0,0.09,22.0,5.0,6.0,31.0,9.0,1.0,8.0,2.0,33.0,0.0,Pepperdine,3,7.666666666666667,5.0,29.666666666666668,7.333333333333333,1.6666666666666667,2.0,10.333333333333334,0.3333333333333333,2.6666666666666665,0.6666666666666666,11.0,12.833333333333334,9.625,4.322222222222222,3.241666666666667,34.68333333333333,26.0125,0.24866666666666667,0.1865,12.033333333333333,9.025,1.2833333333333334,0.9625,1.8277777777777775,1.3708333333333331,13.255555555555555,9.941666666666666,0.65,0.4875,1.1555555555555557,0.8666666666666667,1.2,0.9,5.111111111111112,3.8333333333333335
09/06/2019,"Fairfield @ Malibu, Calif.",3-2,5.0,0.0,0,60.0,29.0,197.0,0.157,51.0,5.0,5.0,83.0,9.0,0.0,10.0,4.0,70.0,2.0,Fairfield,5,12.0,5.8,39.4,10.2,1.0,1.0,16.6,0.0,2.0,0.8,14.0,11.055555555555555,9.233333333333333,4.1000000000000005,3.5933333333333337,31.905555555555555,26.743333333333332,0.2143333333333333,0.1672,10.477777777777778,8.686666666666667,1.5055555555555555,1.1033333333333333,1.7166666666666668,1.4966666666666666,12.811111111111112,10.02,0.7611111111111111,0.45666666666666667,1.1555555555555554,1.2266666666666666,1.0888888888888888,0.8533333333333333,3.6666666666666665,5.2666666666666675
09/06/2019,"Texas A&M @ Malibu, Calif.",0-3,3.0,0.0,0,28.0,14.0,102.0,0.137,26.0,2.0,5.0,33.0,7.0,0.0,8.0,2.0,34.0,1.0,Texas A&M,3,9.333333333333334,4.666666666666667,34.0,8.666666666666666,0.6666666666666666,1.6666666666666667,11.0,0.0,2.6666666666666665,0.6666666666666666,11.333333333333334,10.555555555555555,9.694444444444445,4.866666666666666,3.9611111111111117,34.288888888888884,28.852777777777778,0.16333333333333333,0.1655,9.71111111111111,8.93888888888889,1.0888888888888888,1.086111111111111,1.4666666666666668,1.4138888888888888,14.511111111111113,11.116666666666667,0.5111111111111111,0.38055555555555554,1.8222222222222222,1.3555555555555554,1.0222222222222224,0.8444444444444444,8.333333333333334,6.722222222222222
09/13/2019,"Jackson St. @ Hammond, LA",3-0,3.0,1.0,0,36.0,14.0,84.0,0.262,29.0,8.0,3.0,39.0,1.0,4.0,2.0,0.0,49.0,1.0,Jackson St.,3,12.0,4.666666666666667,28.0,9.666666666666666,2.6666666666666665,1.0,13.0,1.3333333333333333,0.6666666666666666,0.0,16.333333333333332,9.666666666666666,9.642857142857142,5.155555555555556,4.061904761904763,34.355555555555554,29.58809523809524,0.128,0.16142857142857142,8.733333333333333,8.9,1.111111111111111,1.0261904761904763,1.5555555555555556,1.4499999999999997,12.644444444444446,11.1,0.1111111111111111,0.3261904761904762,2.444444444444444,1.5428571428571427,0.7111111111111111,0.819047619047619,12.111111111111112,7.380952380952381
09/13/2019,@ Southeastern La.,3-1,4.0,1.0,0,60.0,22.0,146.0,0.26,56.0,8.0,11.0,66.0,3.0,1.0,6.0,4.0,72.0,4.0,Southeastern La.,4,15.0,5.5,36.5,14.0,2.0,2.75,16.5,0.25,1.5,1.0,18.0,11.111111111111112,9.9375,5.044444444444445,4.1375,33.8,29.389583333333334,0.18533333333333335,0.174,9.511111111111111,8.995833333333334,1.4444444444444444,1.23125,1.2222222222222223,1.3937499999999998,13.533333333333333,11.3375,0.4444444444444444,0.4520833333333333,1.7777777777777777,1.4333333333333331,0.48888888888888893,0.7166666666666667,13.888888888888888,8.5
09/14/2019,"A&M-Corpus Christi @ Hammond, LA",0-3,3.0,1.0,0,40.0,26.0,130.0,0.108,34.0,4.0,2.0,58.0,2.0,0.0,6.0,3.0,47.0,2.0,A&M-Corpus Christi,3,13.333333333333334,8.666666666666666,43.333333333333336,11.333333333333334,1.3333333333333333,0.6666666666666666,19.33333333333333,0.0,2.0,1.0,15.666666666666666,12.111111111111112,10.5,4.944444444444445,4.288888888888889,32.833333333333336,30.17962962962963,0.21966666666666668,0.18355555555555556,10.777777777777777,9.551851851851852,1.7777777777777777,1.3166666666666667,1.8055555555555556,1.5444444444444443,13.5,11.911111111111111,0.5277777777777778,0.4296296296296296,1.6111111111111107,1.4407407407407407,0.5555555555555555,0.7481481481481481,15.222222222222221,9.555555555555555
09/20/2019,"Gonzaga @ Reno, NV",3-1,4.0,1.0,0,49.0,20.0,135.0,0.215,46.0,10.0,1.0,65.0,2.0,1.0,12.0,0.0,66.0,1.0,Gonzaga,4,12.25,5.0,33.75,11.5,2.5,0.25,16.25,0.25,3.0,0.0,16.5,13.444444444444443,10.783333333333333,6.277777777777779,4.726666666666667,35.94444444444445,31.494999999999997,0.21,0.176,11.666666666666666,9.73,1.9999999999999998,1.3183333333333334,1.4722222222222223,1.4566666666666666,16.277777777777775,12.653333333333332,0.5277777777777778,0.3866666666666666,1.3888888888888886,1.4966666666666666,0.6666666666666666,0.7733333333333333,16.666666666666664,10.166666666666668
