date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/30/2019,"Montana St. @ Fayetteville, Ark.",0-3,3.0,0.0,0,29.0,24.0,111.0,0.045,28.0,1.0,7.0,53.0,8.0,0.0,4.0,3.0,32.0,1.0,Montana St.,3,9.666666666666666,8.0,37.0,9.333333333333334,0.3333333333333333,2.3333333333333335,17.666666666666668,0.0,1.3333333333333333,1.0,10.666666666666666
08/30/2019,@ Arkansas,0-3,3.0,0.0,0,23.0,21.0,93.0,0.022,22.0,5.0,7.0,37.0,5.0,1.0,8.0,2.0,33.0,3.0,Arkansas,3,7.666666666666667,7.0,31.0,7.333333333333333,1.6666666666666667,2.3333333333333335,12.333333333333334,0.3333333333333333,2.6666666666666665,0.6666666666666666,11.0
08/31/2019,"Northwestern St. @ Fayetteville, Ark.",0-3,3.0,0.0,0,23.0,15.0,103.0,0.078,22.0,5.0,4.0,36.0,3.0,0.0,12.0,1.0,34.0,4.0,Northwestern St.,3,7.666666666666667,5.0,34.333333333333336,7.333333333333333,1.6666666666666667,1.3333333333333333,12.0,0.0,4.0,0.3333333333333333,11.333333333333334
09/06/2019,"Illinois St. @ Tulsa, OK",0-3,3.0,1.0,0,19.0,13.0,65.0,0.092,20.0,3.0,6.0,18.0,16.0,0.0,10.0,3.0,27.0,2.0,Illinois St.,3,6.333333333333333,4.333333333333333,21.666666666666668,6.666666666666667,1.0,2.0,6.0,0.0,3.3333333333333335,1.0,9.0
09/06/2019,"Air Force @ Tulsa, OK",0-3,3.0,1.0,0,32.0,16.0,92.0,0.174,27.0,5.0,5.0,42.0,6.0,0.0,12.0,1.0,43.0,1.0,Air Force,3,10.666666666666666,5.333333333333333,30.666666666666668,9.0,1.6666666666666667,1.6666666666666667,14.0,0.0,4.0,0.3333333333333333,14.333333333333334
09/07/2019,@ Oral Roberts,0-3,3.0,1.0,0,31.0,23.0,115.0,0.07,28.0,2.0,5.0,32.0,6.0,3.0,10.0,5.0,41.0,3.0,Oral Roberts,3,10.333333333333334,7.666666666666667,38.333333333333336,9.333333333333334,0.6666666666666666,1.6666666666666667,10.666666666666666,1.0,3.3333333333333335,1.6666666666666667,13.666666666666666
09/13/2019,"Ole Miss @ Conway, AR",0-3,3.0,1.0,0,27.0,18.0,101.0,0.089,26.0,4.0,4.0,45.0,4.0,1.0,2.0,2.0,33.0,4.0,Ole Miss,3,9.0,6.0,33.666666666666664,8.666666666666666,1.3333333333333333,1.3333333333333333,15.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,11.0
09/13/2019,"Oral Roberts @ Conway, AR",3-2,5.0,1.0,0,65.0,18.0,186.0,0.253,62.0,5.0,12.0,95.0,6.0,2.0,16.0,5.0,80.0,2.0,Oral Roberts,5,13.0,3.6,37.2,12.4,1.0,2.4,19.0,0.4,3.2,1.0,16.0
09/14/2019,Central Ark.,3-1,4.0,1.0,0,46.0,19.0,125.0,0.216,44.0,4.0,5.0,61.0,4.0,0.0,22.0,3.0,61.0,1.0,Central Ark.,4,11.5,4.75,31.25,11.0,1.0,1.25,15.25,0.0,5.5,0.75,15.25
09/20/2019,"Mercer @ Martin, TN",1-3,4.0,1.0,0,34.0,23.0,115.0,0.096,33.0,5.0,5.0,40.0,9.0,1.0,8.0,4.0,44.0,1.0,Mercer,4,8.5,5.75,28.75,8.25,1.25,1.25,10.0,0.25,2.0,1.0,11.0
