date,opponent/venue,result,sets,mp,attend,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/30/2019,"The Citadel @ Youngstown, Ohio",3-1,4.0,0.0,0,42.0,20.0,135.0,0.163,41.0,9.0,13.0,67.0,0.0,3.0,16.0,3.0,62.0,1.0,The Citadel,4,10.5,5.0,33.75,10.25,2.25,3.25,16.75,0.75,4.0,0.75,15.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/30/2019,@ Youngstown St.,1-3,4.0,0.0,0,46.0,22.0,137.0,0.175,45.0,5.0,8.0,52.0,6.0,2.0,14.0,2.0,60.0,0.0,Youngstown St.,4,11.5,5.5,34.25,11.25,1.25,2.0,13.0,0.5,3.5,0.5,15.0,,5.25,,2.5,,16.875,,0.0815,,5.125,,1.125,,1.625,,8.375,,0.375,,2.0,,0.375,,7.75
08/31/2019,"Saint Francis (PA) @ Youngstown, Ohio",3-0,3.0,0.0,0,41.0,16.0,106.0,0.236,38.0,7.0,9.0,44.0,5.0,0.0,8.0,4.0,52.0,0.0,Saint Francis ,3,13.666666666666666,5.333333333333333,35.333333333333336,12.666666666666666,2.333333333333333,3.0,14.666666666666666,0.0,2.6666666666666665,1.3333333333333333,17.333333333333332,,7.333333333333333,,3.5,,22.666666666666668,,0.11266666666666665,,7.166666666666667,,1.1666666666666667,,1.75,,9.916666666666666,,0.4166666666666667,,2.5,,0.4166666666666667,,10.166666666666666
09/06/2019,Saint Peter's,3-0,3.0,1.0,0,42.0,13.0,107.0,0.271,38.0,6.0,5.0,57.0,1.0,1.0,12.0,0.0,55.0,1.0,Saint Peter's,3,14.0,4.333333333333333,35.666666666666664,12.666666666666666,2.0,1.6666666666666667,19.0,0.3333333333333333,4.0,0.0,18.33333333333333,11.888888888888888,8.916666666666666,5.277777777777778,3.958333333333333,34.44444444444445,25.833333333333336,0.19133333333333333,0.1435,11.388888888888888,8.541666666666666,1.9444444444444444,1.4583333333333333,2.75,2.0625,14.805555555555555,11.104166666666666,0.4166666666666667,0.3125,3.388888888888889,2.5416666666666665,0.861111111111111,0.6458333333333333,15.944444444444443,11.958333333333332
09/07/2019,Siena,3-0,3.0,1.0,0,40.0,11.0,87.0,0.333,37.0,7.0,6.0,41.0,1.0,2.0,12.0,4.0,55.0,1.0,Siena,3,13.333333333333334,3.6666666666666665,29.0,12.333333333333334,2.333333333333333,2.0,13.666666666666666,0.6666666666666666,4.0,1.3333333333333333,18.33333333333333,13.055555555555555,9.933333333333334,5.055555555555555,4.033333333333333,35.083333333333336,27.8,0.2273333333333333,0.16899999999999998,12.194444444444443,9.366666666666665,1.861111111111111,1.5666666666666667,2.2222222222222223,1.9833333333333332,15.555555555555555,12.683333333333334,0.27777777777777773,0.31666666666666665,3.388888888888889,2.833333333333333,0.611111111111111,0.5166666666666666,16.888888888888886,13.23333333333333
09/07/2019,St. Francis Brooklyn,3-1,4.0,1.0,0,61.0,24.0,143.0,0.259,54.0,6.0,6.0,68.0,4.0,0.0,4.0,1.0,69.0,1.0,St. Francis Brooklyn,4,15.25,6.0,35.75,13.5,1.5,1.5,17.0,0.0,1.0,0.25,17.25,13.666666666666666,10.5,4.444444444444444,3.972222222222222,33.333333333333336,28.0,0.28,0.19633333333333333,12.555555555555555,9.86111111111111,2.222222222222222,1.6944444444444444,2.2222222222222223,1.986111111111111,15.777777777777777,12.847222222222221,0.3333333333333333,0.375,3.5555555555555554,3.0277777777777772,0.8888888888888888,0.6527777777777777,17.999999999999996,14.08333333333333
09/13/2019,"Rhode Island @ New Britain, CT",3-0,3.0,1.0,0,41.0,14.0,109.0,0.248,37.0,10.0,5.0,58.0,4.0,8.0,0.0,2.0,59.0,0.0,Rhode Island,3,13.666666666666666,4.666666666666667,36.333333333333336,12.333333333333334,3.333333333333333,1.6666666666666667,19.33333333333333,2.6666666666666665,0.0,0.6666666666666666,19.666666666666668,14.194444444444445,11.178571428571429,4.666666666666667,4.261904761904762,33.47222222222222,29.107142857142858,0.2876666666666667,0.20528571428571427,12.833333333333334,10.38095238095238,1.9444444444444444,1.6666666666666665,1.7222222222222223,1.9166666666666665,16.555555555555554,13.44047619047619,0.3333333333333333,0.32142857142857145,3.0,2.7380952380952377,0.5277777777777778,0.5952380952380951,17.972222222222218,14.535714285714283
09/14/2019,"Saint Peter's @ New Britain, CT",3-1,4.0,1.0,0,59.0,23.0,159.0,0.226,58.0,7.0,10.0,93.0,6.0,6.0,4.0,2.0,74.0,0.0,Saint Peter's,4,14.75,5.75,39.75,14.5,1.75,2.5,23.25,1.5,1.0,0.5,18.5,14.083333333333334,11.489583333333334,4.777777777777778,4.3125,33.69444444444445,30.010416666666668,0.28,0.21062499999999998,12.722222222222223,10.624999999999998,2.388888888888889,1.875,1.722222222222222,1.8854166666666665,16.666666666666664,14.177083333333332,1.111111111111111,0.6145833333333333,1.6666666666666667,2.395833333333333,0.75,0.6041666666666666,18.416666666666668,15.177083333333332
09/14/2019,@ Central Conn. St.,3-2,5.0,1.0,0,69.0,21.0,175.0,0.274,66.0,5.0,3.0,80.0,3.0,6.0,8.0,0.0,84.0,1.0,Central Conn. St.,5,13.8,4.2,35.0,13.2,1.0,0.6,16.0,1.2,1.6,0.0,16.8,14.555555555555555,11.851851851851853,5.472222222222221,4.472222222222222,37.27777777777778,31.092592592592595,0.24433333333333337,0.21233333333333332,13.444444444444443,11.055555555555554,2.194444444444444,1.8611111111111112,1.8888888888888886,1.9537037037037035,19.86111111111111,15.185185185185183,1.3888888888888886,0.7129629629629629,0.6666666666666666,2.2407407407407405,0.47222222222222215,0.5925925925925926,18.472222222222225,15.546296296296296
09/20/2019,Hampton,3-0,3.0,1.0,0,42.0,12.0,87.0,0.345,38.0,6.0,7.0,39.0,3.0,1.0,2.0,0.0,50.0,0.0,Hampton,3,14.0,4.0,29.0,12.666666666666666,2.0,2.333333333333333,13.0,0.3333333333333333,0.6666666666666666,0.0,16.666666666666668,14.072222222222223,12.046666666666667,4.872222222222223,4.445,37.02777777777778,31.483333333333338,0.24933333333333332,0.21849999999999997,13.344444444444443,11.27,2.0277777777777777,1.775,1.5888888888888888,1.8183333333333334,19.527777777777775,15.266666666666666,1.7888888888888888,0.7616666666666666,0.8666666666666667,2.1766666666666667,0.38888888888888884,0.5333333333333333,18.322222222222223,15.671666666666667
