date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"New Mexico @ Irvine, CA",0-3,3.0,34.0,23.0,133.0,0.083,31.0,0.0,3.0,60.0,73.0,6.0,1.0,8.0,0.0,39.0,4.0,New Mexico,3,11.333333333333334,7.666666666666667,44.333333333333336,10.333333333333334,0.0,1.0,20.0,2.0,0.3333333333333333,2.6666666666666665,0.0,13.0,1.3333333333333333
08/25/2023,"San Francisco @ Irvine, CA",3-0,3.0,40.0,20.0,110.0,0.182,34.0,6.0,7.0,50.0,56.0,3.0,0.0,16.0,0.0,54.0,2.0,San Francisco,3,13.333333333333334,6.666666666666667,36.666666666666664,11.333333333333334,2.0,2.3333333333333335,16.666666666666668,1.0,0.0,5.333333333333333,0.0,18.0,0.6666666666666666
08/26/2023,@ UC Irvine,3-0,3.0,50.0,11.0,134.0,0.291,49.0,0.0,1.0,70.0,54.0,2.0,0.0,22.0,0.0,61.0,2.0,UC Irvine,3,16.666666666666668,3.6666666666666665,44.666666666666664,16.333333333333332,0.0,0.3333333333333333,23.333333333333332,0.6666666666666666,0.0,7.333333333333333,0.0,20.333333333333332,0.6666666666666666
08/31/2023,NJIT,3-0,3.0,41.0,25.0,118.0,0.136,36.0,12.0,12.0,60.0,58.0,5.0,0.0,16.0,2.0,61.0,1.0,NJIT,3,13.666666666666666,8.333333333333334,39.333333333333336,12.0,4.0,4.0,20.0,1.6666666666666667,0.0,5.333333333333333,0.6666666666666666,20.333333333333332,0.3333333333333333
09/01/2023,George Mason,3-1,4.0,53.0,18.0,135.0,0.259,51.0,3.0,5.0,54.0,76.0,7.0,0.0,10.0,0.0,61.0,1.0,George Mason,4,13.25,4.5,33.75,12.75,0.75,1.25,13.5,1.75,0.0,2.5,0.0,15.25,0.25
09/02/2023,Saint Peter's,3-0,3.0,50.0,22.0,122.0,0.23,45.0,4.0,8.0,60.0,50.0,1.0,0.0,8.0,0.0,58.0,0.0,Saint Peter's,3,16.666666666666668,7.333333333333333,40.666666666666664,15.0,1.3333333333333333,2.6666666666666665,20.0,0.3333333333333333,0.0,2.6666666666666665,0.0,19.333333333333332,0.0
09/08/2023,@ Dartmouth,2-3,5.0,54.0,32.0,153.0,0.144,49.0,8.0,12.0,51.0,85.0,5.0,0.0,26.0,0.0,75.0,1.0,Dartmouth,5,10.8,6.4,30.6,9.8,1.6,2.4,10.2,1.0,0.0,5.2,0.0,15.0,0.2
09/09/2023,"Hofstra @ Hanover, NH",1-3,4.0,53.0,21.0,157.0,0.204,48.0,4.0,9.0,64.0,90.0,7.0,2.0,12.0,2.0,65.0,1.0,Hofstra,4,13.25,5.25,39.25,12.0,1.0,2.25,16.0,1.75,0.5,3.0,0.5,16.25,0.25
09/09/2023,"Stonehill @ Hanover, NH",3-0,3.0,44.0,11.0,88.0,0.375,42.0,10.0,9.0,39.0,43.0,4.0,0.0,14.0,2.0,61.0,0.0,Stonehill,3,14.666666666666666,3.6666666666666665,29.333333333333332,14.0,3.3333333333333335,3.0,13.0,1.3333333333333333,0.0,4.666666666666667,0.6666666666666666,20.333333333333332,0.0
09/16/2023,@ Penn St.,1-3,4.0,44.0,24.0,145.0,0.138,43.0,2.0,15.0,61.0,84.0,1.0,3.0,18.0,1.0,58.0,2.0,Penn St.,4,11.0,6.0,36.25,10.75,0.5,3.75,15.25,0.25,0.75,4.5,0.25,14.5,0.5
09/17/2023,"UMBC @ State College, PA",1-3,4.0,43.0,28.0,147.0,0.102,41.0,0.0,7.0,54.0,89.0,5.0,2.0,20.0,1.0,55.0,1.0,UMBC,4,10.75,7.0,36.75,10.25,0.0,1.75,13.5,1.25,0.5,5.0,0.25,13.75,0.25
09/22/2023,Providence,3-0,3.0,43.0,15.0,94.0,0.298,38.0,5.0,4.0,37.0,50.0,0.0,1.0,10.0,0.0,54.0,1.0,Providence,3,14.333333333333334,5.0,31.333333333333332,12.666666666666666,1.6666666666666667,1.3333333333333333,12.333333333333334,0.0,0.3333333333333333,3.3333333333333335,0.0,18.0,0.3333333333333333
09/23/2023,UConn,3-0,3.0,41.0,14.0,116.0,0.233,33.0,9.0,8.0,47.0,56.0,4.0,0.0,12.0,0.0,56.0,2.0,UConn,3,13.666666666666666,4.666666666666667,38.666666666666664,11.0,3.0,2.6666666666666665,15.666666666666666,1.3333333333333333,0.0,4.0,0.0,18.666666666666668,0.6666666666666666
09/27/2023,@ St. John's (NY),1-3,4.0,44.0,24.0,130.0,0.154,41.0,8.0,13.0,47.0,85.0,6.0,3.0,22.0,1.0,66.0,2.0,St. John's ,4,11.0,6.0,32.5,10.25,2.0,3.25,11.75,1.5,0.75,5.5,0.25,16.5,0.5
10/01/2023,@ Creighton,0-3,3.0,23.0,18.0,112.0,0.045,22.0,5.0,3.0,45.0,68.0,5.0,0.0,2.0,6.0,29.0,1.0,Creighton,3,7.666666666666667,6.0,37.333333333333336,7.333333333333333,1.6666666666666667,1.0,15.0,1.6666666666666667,0.0,0.6666666666666666,2.0,9.666666666666666,0.3333333333333333
