date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Montana,3-0,3.0,36.0,14.0,79.0,0.278,30.0,11.0,8.0,26.0,51.0,5.0,1.0,18.0,0.0,57.0,0.0,Montana,3,12.0,4.666666666666667,26.333333333333332,10.0,3.6666666666666665,2.6666666666666665,8.666666666666666,1.6666666666666667,0.3333333333333333,6.0,0.0,19.0,0.0
08/26/2023,"BYU @ Missoula, MT",1-3,4.0,50.0,17.0,118.0,0.28,47.0,6.0,10.0,40.0,82.0,4.0,1.0,10.0,2.0,62.0,2.0,BYU,4,12.5,4.25,29.5,11.75,1.5,2.5,10.0,1.0,0.25,2.5,0.5,15.5,0.5
08/27/2023,"Pittsburgh @ Missoula, MT",0-3,3.0,28.0,18.0,83.0,0.12,25.0,3.0,10.0,19.0,64.0,4.0,1.0,4.0,0.0,34.0,1.0,Pittsburgh,3,9.333333333333334,6.0,27.666666666666668,8.333333333333334,1.0,3.3333333333333335,6.333333333333333,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,11.333333333333334,0.3333333333333333
09/01/2023,"Penn @ Houston, TX",3-0,3.0,38.0,10.0,68.0,0.412,29.0,8.0,9.0,25.0,43.0,4.0,3.0,16.0,0.0,57.0,0.0,Penn,3,12.666666666666666,3.3333333333333335,22.666666666666668,9.666666666666666,2.6666666666666665,3.0,8.333333333333334,1.3333333333333333,1.0,5.333333333333333,0.0,19.0,0.0
09/02/2023,@ Houston Christian,2-3,5.0,75.0,28.0,188.0,0.25,71.0,4.0,18.0,86.0,97.0,4.0,0.0,8.0,1.0,83.0,0.0,Houston Christian,5,15.0,5.6,37.6,14.2,0.8,3.6,17.2,0.8,0.0,1.6,0.2,16.6,0.0
09/02/2023,"Prairie View @ Houston, TX",3-0,3.0,46.0,11.0,98.0,0.357,44.0,8.0,9.0,30.0,55.0,3.0,0.0,12.0,0.0,60.0,0.0,Prairie View,3,15.333333333333334,3.6666666666666665,32.666666666666664,14.666666666666666,2.6666666666666665,3.0,10.0,1.0,0.0,4.0,0.0,20.0,0.0
09/05/2023,A&M-Corpus Christi,3-1,4.0,52.0,21.0,136.0,0.228,49.0,3.0,11.0,60.0,81.0,6.0,1.0,6.0,1.0,59.0,2.0,A&M-Corpus Christi,4,13.0,5.25,34.0,12.25,0.75,2.75,15.0,1.5,0.25,1.5,0.25,14.75,0.5
09/09/2023,@ A&M-Corpus Christi,3-2,5.0,59.0,24.0,171.0,0.205,52.0,3.0,10.0,71.0,97.0,4.0,5.0,20.0,2.0,77.0,1.0,A&M-Corpus Christi,5,11.8,4.8,34.2,10.4,0.6,2.0,14.2,0.8,1.0,4.0,0.4,15.4,0.2
09/10/2023,"Tulane @ Corpus Christi, TX",1-3,4.0,57.0,32.0,152.0,0.164,55.0,4.0,9.0,68.0,90.0,3.0,3.0,4.0,1.0,66.0,1.0,Tulane,4,14.25,8.0,38.0,13.75,1.0,2.25,17.0,0.75,0.75,1.0,0.25,16.5,0.25
09/12/2023,UIW,3-0,3.0,41.0,11.0,109.0,0.275,36.0,6.0,7.0,54.0,41.0,1.0,0.0,6.0,0.0,50.0,0.0,UIW,3,13.666666666666666,3.6666666666666665,36.333333333333336,12.0,2.0,2.3333333333333335,18.0,0.3333333333333333,0.0,2.0,0.0,16.666666666666668,0.0
