date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Purdue,1-3,4.0,47.0,24.0,138.0,0.167,43.0,5.0,21.0,50.0,88.0,5.0,1.0,14.0,1.0,60.0,0.0,Purdue,4,11.75,6.0,34.5,10.75,1.25,5.25,12.5,1.25,0.25,3.5,0.25,15.0,0.0
08/26/2023,"Loyola Chicago @ West Lafayette, IN",0-3,3.0,31.0,18.0,110.0,0.118,29.0,4.0,8.0,46.0,64.0,4.0,1.0,10.0,2.0,41.0,1.0,Loyola Chicago,3,10.333333333333334,6.0,36.666666666666664,9.666666666666666,1.3333333333333333,2.6666666666666665,15.333333333333334,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,13.666666666666666,0.3333333333333333
08/27/2023,"Creighton @ West Lafayette, IN",3-2,5.0,66.0,20.0,192.0,0.24,63.0,5.0,11.0,82.0,99.0,5.0,0.0,14.0,1.0,78.0,0.0,Creighton,5,13.2,4.0,38.4,12.6,1.0,2.2,16.4,1.0,0.0,2.8,0.2,15.6,0.0
08/31/2023,Loyola Maryland,3-1,4.0,57.0,18.0,132.0,0.295,55.0,9.0,6.0,49.0,71.0,3.0,1.0,12.0,1.0,73.0,1.0,Loyola Maryland,4,14.25,4.5,33.0,13.75,2.25,1.5,12.25,0.75,0.25,3.0,0.25,18.25,0.25
09/02/2023,West Virginia,3-2,5.0,53.0,20.0,139.0,0.237,52.0,11.0,11.0,59.0,87.0,11.0,1.0,22.0,1.0,76.0,1.0,West Virginia,5,10.6,4.0,27.8,10.4,2.2,2.2,11.8,2.2,0.2,4.4,0.2,15.2,0.2
09/05/2023,Elon,3-0,3.0,37.0,12.0,83.0,0.301,31.0,7.0,8.0,41.0,39.0,0.0,0.0,14.0,0.0,51.0,1.0,Elon,3,12.333333333333334,4.0,27.666666666666668,10.333333333333334,2.3333333333333335,2.6666666666666665,13.666666666666666,0.0,0.0,4.666666666666667,0.0,17.0,0.3333333333333333
09/08/2023,@ Michigan St.,3-0,3.0,40.0,12.0,99.0,0.283,39.0,7.0,12.0,28.0,54.0,3.0,2.0,16.0,2.0,57.0,2.0,Michigan St.,3,13.333333333333334,4.0,33.0,13.0,2.3333333333333335,4.0,9.333333333333334,1.0,0.6666666666666666,5.333333333333333,0.6666666666666666,19.0,0.6666666666666666
09/09/2023,@ Michigan,3-1,4.0,48.0,23.0,142.0,0.176,44.0,6.0,6.0,59.0,82.0,4.0,2.0,26.0,4.0,69.0,1.0,Michigan,4,12.0,5.75,35.5,11.0,1.5,1.5,14.75,1.0,0.5,6.5,1.0,17.25,0.25
09/13/2023,@ N.C. Central,3-0,3.0,36.0,11.0,84.0,0.298,32.0,8.0,7.0,37.0,43.0,3.0,2.0,16.0,0.0,54.0,0.0,N.C. Central,3,12.0,3.6666666666666665,28.0,10.666666666666666,2.6666666666666665,2.3333333333333335,12.333333333333334,1.0,0.6666666666666666,5.333333333333333,0.0,18.0,0.0
09/15/2023,Coastal Carolina,3-0,3.0,51.0,9.0,90.0,0.467,44.0,8.0,10.0,42.0,52.0,4.0,0.0,12.0,0.0,65.0,0.0,Coastal Carolina,3,17.0,3.0,30.0,14.666666666666666,2.6666666666666665,3.3333333333333335,14.0,1.3333333333333333,0.0,4.0,0.0,21.666666666666668,0.0
09/16/2023,Santa Clara,3-0,3.0,56.0,8.0,100.0,0.48,51.0,3.0,6.0,39.0,51.0,5.0,1.0,6.0,0.0,63.0,0.0,Santa Clara,3,18.666666666666668,2.6666666666666665,33.333333333333336,17.0,1.0,2.0,13.0,1.6666666666666667,0.3333333333333333,2.0,0.0,21.0,0.0
09/22/2023,Pittsburgh,0-3,3.0,39.0,17.0,116.0,0.19,37.0,8.0,8.0,51.0,71.0,6.0,1.0,16.0,2.0,56.0,0.0,Pittsburgh,3,13.0,5.666666666666667,38.666666666666664,12.333333333333334,2.6666666666666665,2.6666666666666665,17.0,2.0,0.3333333333333333,5.333333333333333,0.6666666666666666,18.666666666666668,0.0
09/24/2023,Virginia,3-0,3.0,46.0,19.0,117.0,0.231,41.0,5.0,5.0,56.0,49.0,0.0,0.0,14.0,0.0,58.0,1.0,Virginia,3,15.333333333333334,6.333333333333333,39.0,13.666666666666666,1.6666666666666667,1.6666666666666667,18.666666666666668,0.0,0.0,4.666666666666667,0.0,19.333333333333332,0.3333333333333333
09/29/2023,@ Miami (FL),1-3,4.0,52.0,26.0,139.0,0.187,45.0,6.0,12.0,42.0,91.0,7.0,0.0,18.0,2.0,67.0,1.0,Miami ,4,13.0,6.5,34.75,11.25,1.5,3.0,10.5,1.75,0.0,4.5,0.5,16.75,0.25
10/01/2023,@ Florida St.,2-3,5.0,67.0,18.0,151.0,0.325,61.0,7.0,12.0,46.0,106.0,6.0,2.0,6.0,0.0,79.0,2.0,Florida St.,5,13.4,3.6,30.2,12.2,1.4,2.4,9.2,1.2,0.4,1.2,0.0,15.8,0.4
10/06/2023,Notre Dame,3-1,4.0,56.0,23.0,143.0,0.231,51.0,7.0,14.0,59.0,86.0,7.0,0.0,22.0,2.0,74.0,0.0,Notre Dame,4,14.0,5.75,35.75,12.75,1.75,3.5,14.75,1.75,0.0,5.5,0.5,18.5,0.0
10/08/2023,Louisville,0-3,3.0,35.0,16.0,104.0,0.183,33.0,1.0,5.0,45.0,69.0,8.0,0.0,8.0,1.0,40.0,1.0,Louisville,3,11.666666666666666,5.333333333333333,34.666666666666664,11.0,0.3333333333333333,1.6666666666666667,15.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,13.333333333333334,0.3333333333333333
10/13/2023,@ Boston College,2-3,5.0,51.0,32.0,170.0,0.112,47.0,9.0,7.0,87.0,88.0,6.0,4.0,20.0,2.0,74.0,3.0,Boston College,5,10.2,6.4,34.0,9.4,1.8,1.4,17.4,1.2,0.8,4.0,0.4,14.8,0.6
10/15/2023,@ Syracuse,3-0,3.0,40.0,4.0,78.0,0.462,38.0,5.0,8.0,29.0,35.0,2.0,4.0,10.0,2.0,54.0,0.0,Syracuse,3,13.333333333333334,1.3333333333333333,26.0,12.666666666666666,1.6666666666666667,2.6666666666666665,9.666666666666666,0.6666666666666666,1.3333333333333333,3.3333333333333335,0.6666666666666666,18.0,0.0
10/20/2023,@ Georgia Tech,1-3,4.0,43.0,21.0,153.0,0.144,38.0,3.0,12.0,62.0,92.0,10.0,3.0,17.0,2.0,57.5,2.0,Georgia Tech,4,10.75,5.25,38.25,9.5,0.75,3.0,15.5,2.5,0.75,4.25,0.5,14.375,0.5
10/22/2023,@ Clemson,3-0,3.0,49.0,13.0,96.0,0.375,46.0,6.0,8.0,23.0,55.0,4.0,0.0,10.0,2.0,60.0,0.0,Clemson,3,16.333333333333332,4.333333333333333,32.0,15.333333333333334,2.0,2.6666666666666665,7.666666666666667,1.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,20.0,0.0
10/25/2023,North Carolina,3-1,4.0,57.0,15.0,132.0,0.318,49.0,3.0,10.0,57.0,78.0,5.0,0.0,30.0,1.0,75.0,0.0,North Carolina,4,14.25,3.75,33.0,12.25,0.75,2.5,14.25,1.25,0.0,7.5,0.25,18.75,0.0
10/27/2023,NC State,3-2,5.0,57.0,18.0,164.0,0.238,49.0,8.0,7.0,69.0,95.0,5.0,0.0,26.0,2.0,78.0,0.0,NC State,5,11.4,3.6,32.8,9.8,1.6,1.4,13.8,1.0,0.0,5.2,0.4,15.6,0.0
11/03/2023,Wake Forest,3-1,4.0,55.0,16.0,128.0,0.305,54.0,9.0,11.0,57.0,69.0,4.0,0.0,16.0,4.0,72.0,0.0,Wake Forest,4,13.75,4.0,32.0,13.5,2.25,2.75,14.25,1.0,0.0,4.0,1.0,18.0,0.0
11/05/2023,Virginia Tech,3-0,3.0,46.0,10.0,101.0,0.356,42.0,5.0,6.0,55.0,45.0,3.0,0.0,16.0,0.0,59.0,0.0,Virginia Tech,3,15.333333333333334,3.3333333333333335,33.666666666666664,14.0,1.6666666666666667,2.0,18.333333333333332,1.0,0.0,5.333333333333333,0.0,19.666666666666668,0.0
11/10/2023,@ Louisville,0-3,3.0,30.0,16.0,93.0,0.151,26.0,3.0,11.0,39.0,65.0,9.0,3.0,8.0,0.0,40.0,0.0,Louisville,3,10.0,5.333333333333333,31.0,8.666666666666666,1.0,3.6666666666666665,13.0,3.0,1.0,2.6666666666666665,0.0,13.333333333333334,0.0
11/17/2023,@ Virginia,3-0,3.0,50.0,19.0,119.0,0.261,46.0,6.0,8.0,47.0,60.0,3.0,0.0,14.0,1.0,63.0,2.0,Virginia,3,16.666666666666668,6.333333333333333,39.666666666666664,15.333333333333334,2.0,2.6666666666666665,15.666666666666666,1.0,0.0,4.666666666666667,0.3333333333333333,21.0,0.6666666666666666
11/19/2023,Clemson,3-0,3.0,54.0,14.0,111.0,0.36,52.0,5.0,6.0,47.0,66.0,9.0,2.0,10.0,1.0,66.0,1.0,Clemson,3,18.0,4.666666666666667,37.0,17.333333333333332,1.6666666666666667,2.0,15.666666666666666,3.0,0.6666666666666666,3.3333333333333335,0.3333333333333333,22.0,0.3333333333333333
11/24/2023,@ North Carolina,2-3,5.0,58.0,30.0,165.0,0.17,55.0,6.0,8.0,62.0,101.0,7.0,3.0,18.0,0.0,76.0,1.0,North Carolina,5,11.6,6.0,33.0,11.0,1.2,1.6,12.4,1.4,0.6,3.6,0.0,15.2,0.2
