date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,Fordham,0-3,3.0,30.0,22.0,110.0,0.073,29.0,1.0,6.0,38.0,68.0,2.0,1.0,6.0,0.0,35.0,2.0,Fordham,3,10.0,7.333333333333333,36.666666666666664,9.666666666666666,0.3333333333333333,2.0,12.666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.0,11.666666666666666,0.6666666666666666
08/26/2023,Stetson,0-3,3.0,29.0,26.0,98.0,0.031,27.0,3.0,5.0,42.0,71.0,5.0,2.0,6.0,1.0,37.0,1.0,Stetson,3,9.666666666666666,8.666666666666666,32.666666666666664,9.0,1.0,1.6666666666666667,14.0,1.6666666666666667,0.6666666666666666,2.0,0.3333333333333333,12.333333333333334,0.3333333333333333
08/26/2023,Presbyterian,3-0,3.0,44.0,19.0,115.0,0.217,40.0,3.0,9.0,48.0,58.0,4.0,1.0,12.0,2.0,54.0,1.0,Presbyterian,3,14.666666666666666,6.333333333333333,38.333333333333336,13.333333333333334,1.0,3.0,16.0,1.3333333333333333,0.3333333333333333,4.0,0.6666666666666666,18.0,0.3333333333333333
09/01/2023,"NIU @ Davidson, NC",2-3,5.0,55.0,31.0,187.0,0.128,53.0,8.0,9.0,82.0,91.0,4.0,2.0,14.0,0.0,72.0,0.0,NIU,5,11.0,6.2,37.4,10.6,1.6,1.8,16.4,0.8,0.4,2.8,0.0,14.4,0.0
09/02/2023,"Queens (NC) @ Davidson, NC",3-0,3.0,41.0,22.0,108.0,0.176,33.0,5.0,3.0,53.0,42.0,2.0,2.0,4.0,1.0,50.0,0.0,Queens ,3,13.666666666666666,7.333333333333333,36.0,11.0,1.6666666666666667,1.0,17.666666666666668,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,16.666666666666668,0.0
09/02/2023,@ Davidson,1-3,4.0,42.0,19.0,140.0,0.164,40.0,8.0,5.0,61.0,93.0,11.0,3.0,18.0,0.0,62.0,0.0,Davidson,4,10.5,4.75,35.0,10.0,2.0,1.25,15.25,2.75,0.75,4.5,0.0,15.5,0.0
09/07/2023,Alabama St.,3-1,4.0,60.0,19.0,140.0,0.293,59.0,5.0,6.0,57.0,77.0,7.0,1.0,8.0,2.0,70.0,1.0,Alabama St.,4,15.0,4.75,35.0,14.75,1.25,1.5,14.25,1.75,0.25,2.0,0.5,17.5,0.25
09/08/2023,East Carolina,0-3,3.0,37.0,18.0,98.0,0.194,35.0,1.0,12.0,43.0,64.0,5.0,0.0,10.0,1.0,43.0,2.0,East Carolina,3,12.333333333333334,6.0,32.666666666666664,11.666666666666666,0.3333333333333333,4.0,14.333333333333334,1.6666666666666667,0.0,3.3333333333333335,0.3333333333333333,14.333333333333334,0.6666666666666666
09/09/2023,Norfolk St.,2-3,5.0,73.0,28.0,160.0,0.281,66.0,10.0,8.0,70.0,90.0,5.0,0.0,2.0,4.0,84.0,2.0,Norfolk St.,5,14.6,5.6,32.0,13.2,2.0,1.6,14.0,1.0,0.0,0.4,0.8,16.8,0.4
09/12/2023,@ Coastal Carolina,1-3,4.0,57.0,21.0,140.0,0.257,54.0,5.0,6.0,53.0,92.0,10.0,3.0,6.0,2.0,68.0,1.0,Coastal Carolina,4,14.25,5.25,35.0,13.5,1.25,1.5,13.25,2.5,0.75,1.5,0.5,17.0,0.25
