date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"North Ala. @ Jonesboro, AR",2-3,5.0,53.0,25.0,156.0,0.179,51.0,16.0,10.0,70.0,88.0,2.0,0.0,16.0,3.0,77.0,4.0,North Ala.,5,10.6,5.0,31.2,10.2,3.2,2.0,14.0,0.4,0.0,3.2,0.6,15.4,0.8
08/25/2023,@ Arkansas St.,0-3,3.0,21.0,17.0,113.0,0.035,20.0,8.0,8.0,50.0,61.0,7.0,1.0,6.0,2.0,33.0,1.0,Arkansas St.,3,7.0,5.666666666666667,37.666666666666664,6.666666666666667,2.6666666666666665,2.6666666666666665,16.666666666666668,2.333333333333333,0.3333333333333333,2.0,0.6666666666666666,11.0,0.3333333333333333
08/26/2023,"Little Rock @ Jonesboro, AR",3-0,3.0,34.0,16.0,111.0,0.162,30.0,8.0,5.0,60.0,48.0,5.0,2.0,16.0,2.0,52.0,0.0,Little Rock,3,11.333333333333334,5.333333333333333,37.0,10.0,2.6666666666666665,1.6666666666666667,20.0,1.6666666666666667,0.6666666666666666,5.333333333333333,0.6666666666666666,17.333333333333332,0.0
09/01/2023,"Presbyterian @ Arlington, TX",3-2,5.0,58.0,14.0,152.0,0.289,53.0,7.0,12.0,73.0,70.0,7.0,0.0,16.0,0.0,73.0,0.0,Presbyterian,5,11.6,2.8,30.4,10.6,1.4,2.4,14.6,1.4,0.0,3.2,0.0,14.6,0.0
09/02/2023,"UIW @ Arlington, TX",1-3,4.0,45.0,28.0,147.0,0.116,40.0,4.0,5.0,60.0,89.0,5.0,1.0,14.0,1.0,57.0,3.0,UIW,4,11.25,7.0,36.75,10.0,1.0,1.25,15.0,1.25,0.25,3.5,0.25,14.25,0.75
09/02/2023,@ UT Arlington,0-3,3.0,29.0,13.0,112.0,0.143,25.0,2.0,4.0,42.0,67.0,3.0,1.0,10.0,4.0,37.0,2.0,UT Arlington,3,9.666666666666666,4.333333333333333,37.333333333333336,8.333333333333334,0.6666666666666666,1.3333333333333333,14.0,1.0,0.3333333333333333,3.3333333333333335,1.3333333333333333,12.333333333333334,0.6666666666666666
09/07/2023,Little Rock,1-3,4.0,48.0,18.0,152.0,0.197,46.0,13.0,11.0,69.0,79.0,4.0,7.0,0.0,2.0,68.0,1.0,Little Rock,4,12.0,4.5,38.0,11.5,3.25,2.75,17.25,1.0,1.75,0.0,0.5,17.0,0.25
09/08/2023,Grambling,3-1,4.0,50.0,20.0,152.0,0.197,48.0,4.0,8.0,83.0,73.0,6.0,1.0,18.0,0.0,64.0,1.0,Grambling,4,12.5,5.0,38.0,12.0,1.0,2.0,20.75,1.5,0.25,4.5,0.0,16.0,0.25
09/09/2023,Lamar University,3-1,4.0,50.0,30.0,189.0,0.106,45.0,10.0,3.0,101.0,82.0,5.0,3.0,12.0,1.0,69.0,3.0,Lamar University,4,12.5,7.5,47.25,11.25,2.5,0.75,25.25,1.25,0.75,3.0,0.25,17.25,0.75
09/15/2023,"Southern U. @ Natchitoches, LA",3-1,4.0,52.0,20.0,139.0,0.23,47.0,14.0,11.0,68.0,68.0,4.0,2.0,10.0,3.0,73.0,1.0,Southern U.,4,13.0,5.0,34.75,11.75,3.5,2.75,17.0,1.0,0.5,2.5,0.75,18.25,0.25
09/15/2023,@ Northwestern St.,0-3,3.0,28.0,13.0,120.0,0.125,26.0,6.0,6.0,69.0,64.0,7.0,3.0,4.0,3.0,39.0,1.0,Northwestern St.,3,9.333333333333334,4.333333333333333,40.0,8.666666666666666,2.0,2.0,23.0,2.333333333333333,1.0,1.3333333333333333,1.0,13.0,0.3333333333333333
09/16/2023,"Southeastern La. @ Natchitoches, LA",0-3,3.0,33.0,19.0,92.0,0.152,30.0,4.0,6.0,26.0,69.0,7.0,0.0,12.0,1.0,43.0,0.0,Southeastern La.,3,11.0,6.333333333333333,30.666666666666668,10.0,1.3333333333333333,2.0,8.666666666666666,2.333333333333333,0.0,4.0,0.3333333333333333,14.333333333333334,0.0
09/22/2023,@ FIU,0-3,3.0,40.0,15.0,122.0,0.205,37.0,5.0,9.0,38.0,74.0,6.0,0.0,14.0,1.0,52.0,0.0,FIU,3,13.333333333333334,5.0,40.666666666666664,12.333333333333334,1.6666666666666667,3.0,12.666666666666666,2.0,0.0,4.666666666666667,0.3333333333333333,17.333333333333332,0.0
09/23/2023,@ FIU,0-3,3.0,33.0,11.0,108.0,0.204,30.0,2.0,8.0,32.0,68.0,5.0,3.0,6.0,0.0,41.0,2.0,FIU,3,11.0,3.6666666666666665,36.0,10.0,0.6666666666666666,2.6666666666666665,10.666666666666666,1.6666666666666667,1.0,2.0,0.0,13.666666666666666,0.6666666666666666
09/29/2023,New Mexico St.,0-3,3.0,17.0,26.0,104.0,-0.087,14.0,5.0,2.0,40.0,64.0,2.0,1.0,10.0,2.0,28.0,1.0,New Mexico St.,3,5.666666666666667,8.666666666666666,34.666666666666664,4.666666666666667,1.6666666666666667,0.6666666666666666,13.333333333333334,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.6666666666666666,9.333333333333334,0.3333333333333333
09/30/2023,New Mexico St.,0-3,3.0,15.0,18.0,92.0,-0.033,14.0,4.0,3.0,41.0,66.0,6.0,2.0,10.0,0.0,26.0,1.0,New Mexico St.,3,5.0,6.0,30.666666666666668,4.666666666666667,1.3333333333333333,1.0,13.666666666666666,2.0,0.6666666666666666,3.3333333333333335,0.0,8.666666666666666,0.3333333333333333
10/03/2023,@ Sam Houston,3-1,4.0,49.0,18.0,148.0,0.209,46.0,4.0,9.0,67.0,75.0,6.0,2.0,18.0,2.0,64.0,1.0,Sam Houston,4,12.25,4.5,37.0,11.5,1.0,2.25,16.75,1.5,0.5,4.5,0.5,16.0,0.25
10/04/2023,@ Sam Houston,0-3,3.0,36.0,18.0,128.0,0.141,34.0,1.0,6.0,46.0,66.0,4.0,1.0,14.0,1.0,45.0,0.0,Sam Houston,3,12.0,6.0,42.666666666666664,11.333333333333334,0.3333333333333333,2.0,15.333333333333334,1.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,15.0,0.0
10/13/2023,Middle Tenn.,0-3,3.0,20.0,15.0,100.0,0.05,19.0,5.0,2.0,32.0,68.0,5.0,3.0,6.0,2.0,31.0,2.0,Middle Tenn.,3,6.666666666666667,5.0,33.333333333333336,6.333333333333333,1.6666666666666667,0.6666666666666666,10.666666666666666,1.6666666666666667,1.0,2.0,0.6666666666666666,10.333333333333334,0.6666666666666666
10/14/2023,Middle Tenn.,0-3,3.0,24.0,15.0,77.0,0.117,22.0,0.0,5.0,24.0,65.0,10.0,1.0,6.0,1.0,28.0,0.0,Middle Tenn.,3,8.0,5.0,25.666666666666668,7.333333333333333,0.0,1.6666666666666667,8.0,3.333333333333333,0.3333333333333333,2.0,0.3333333333333333,9.333333333333334,0.0
10/20/2023,@ UTEP,0-3,3.0,23.0,17.0,80.0,0.075,21.0,3.0,5.0,21.0,67.0,8.0,3.0,2.0,3.0,30.0,0.0,UTEP,3,7.666666666666667,5.666666666666667,26.666666666666668,7.0,1.0,1.6666666666666667,7.0,2.6666666666666665,1.0,0.6666666666666666,1.0,10.0,0.0
10/21/2023,@ UTEP,0-3,3.0,27.0,21.0,85.0,0.071,26.0,2.0,5.0,33.0,62.0,5.0,2.0,6.0,2.0,34.0,1.0,UTEP,3,9.0,7.0,28.333333333333332,8.666666666666666,0.6666666666666666,1.6666666666666667,11.0,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,11.333333333333334,0.3333333333333333
10/27/2023,Western Ky.,0-3,3.0,26.0,17.0,91.0,0.099,26.0,5.0,7.0,30.0,68.0,3.0,1.0,6.0,0.0,35.0,1.0,Western Ky.,3,8.666666666666666,5.666666666666667,30.333333333333332,8.666666666666666,1.6666666666666667,2.3333333333333335,10.0,1.0,0.3333333333333333,2.0,0.0,11.666666666666666,0.3333333333333333
10/28/2023,Western Ky.,0-3,3.0,20.0,23.0,98.0,-0.031,20.0,3.0,3.0,40.0,69.0,5.0,0.0,4.0,1.0,25.0,1.0,Western Ky.,3,6.666666666666667,7.666666666666667,32.666666666666664,6.666666666666667,1.0,1.0,13.333333333333334,1.6666666666666667,0.0,1.3333333333333333,0.3333333333333333,8.333333333333334,0.3333333333333333
11/02/2023,@ Liberty,0-3,3.0,24.0,14.0,101.0,0.099,22.0,3.0,5.0,43.0,69.0,11.0,3.0,2.0,0.0,31.0,0.0,Liberty,3,8.0,4.666666666666667,33.666666666666664,7.333333333333333,1.0,1.6666666666666667,14.333333333333334,3.6666666666666665,1.0,0.6666666666666666,0.0,10.333333333333334,0.0
11/03/2023,@ Liberty,0-3,3.0,29.0,16.0,103.0,0.126,26.0,4.0,5.0,44.0,69.0,13.0,1.0,15.0,1.0,41.5,1.0,Liberty,3,9.666666666666666,5.333333333333333,34.333333333333336,8.666666666666666,1.3333333333333333,1.6666666666666667,14.666666666666666,4.333333333333333,0.3333333333333333,5.0,0.3333333333333333,13.833333333333334,0.3333333333333333
11/09/2023,Jacksonville St.,3-0,3.0,32.0,11.0,102.0,0.206,27.0,4.0,5.0,52.0,50.0,3.0,1.0,10.0,1.0,42.0,0.0,Jacksonville St.,3,10.666666666666666,3.6666666666666665,34.0,9.0,1.3333333333333333,1.6666666666666667,17.333333333333332,1.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,14.0,0.0
