date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Virginia,0-3,3.0,18.0,15.0,75.0,0.04,16.0,2.0,12.0,23.0,59.0,6.0,1.0,14.0,1.0,28.0,0.0,Virginia,3,6.0,5.0,25.0,5.333333333333333,0.6666666666666666,4.0,7.666666666666667,2.0,0.3333333333333333,4.666666666666667,0.3333333333333333,9.333333333333334,0.0
08/26/2023,"N.C. A&T @ Charlottesville, VA",0-3,3.0,26.0,14.0,94.0,0.128,26.0,6.0,6.0,40.0,60.0,8.0,1.0,2.0,2.0,34.0,2.0,N.C. A&T,3,8.666666666666666,4.666666666666667,31.333333333333332,8.666666666666666,2.0,2.0,13.333333333333334,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.6666666666666666,11.333333333333334,0.6666666666666666
09/01/2023,"FDU @ Towson, MD",0-3,3.0,37.0,15.0,112.0,0.196,35.0,5.0,3.0,44.0,68.0,8.0,0.0,6.0,2.0,45.0,0.0,FDU,3,12.333333333333334,5.0,37.333333333333336,11.666666666666666,1.6666666666666667,1.0,14.666666666666666,2.6666666666666665,0.0,2.0,0.6666666666666666,15.0,0.0
09/02/2023,@ Morgan St.,3-0,3.0,35.0,21.0,92.0,0.152,34.0,9.0,7.0,46.0,49.0,3.0,5.0,0.0,0.0,49.0,0.0,Morgan St.,3,11.666666666666666,7.0,30.666666666666668,11.333333333333334,3.0,2.3333333333333335,15.333333333333334,1.0,1.6666666666666667,0.0,0.0,16.333333333333332,0.0
09/03/2023,@ Towson,0-3,3.0,22.0,23.0,90.0,-0.011,21.0,7.0,8.0,37.0,63.0,12.0,0.0,10.0,0.0,34.0,0.0,Towson,3,7.333333333333333,7.666666666666667,30.0,7.0,2.3333333333333335,2.6666666666666665,12.333333333333334,4.0,0.0,3.3333333333333335,0.0,11.333333333333334,0.0
09/06/2023,Rutgers,1-3,4.0,40.0,24.0,137.0,0.117,38.0,6.0,12.0,45.0,89.0,5.0,2.0,14.0,1.0,55.0,2.0,Rutgers,4,10.0,6.0,34.25,9.5,1.5,3.0,11.25,1.25,0.5,3.5,0.25,13.75,0.5
09/09/2023,"Villanova @ Newark, DE",0-3,3.0,30.0,21.0,98.0,0.092,27.0,6.0,11.0,35.0,63.0,8.0,2.0,6.0,0.0,41.0,0.0,Villanova,3,10.0,7.0,32.666666666666664,9.0,2.0,3.6666666666666665,11.666666666666666,2.6666666666666665,0.6666666666666666,2.0,0.0,13.666666666666666,0.0
09/10/2023,@ Delaware,1-3,4.0,32.0,23.0,128.0,0.07,28.0,4.0,7.0,38.0,83.0,9.0,0.0,10.0,1.0,41.0,0.0,Delaware,4,8.0,5.75,32.0,7.0,1.0,1.75,9.5,2.25,0.0,2.5,0.25,10.25,0.0
09/16/2023,@ Iona,1-3,4.0,63.0,20.0,178.0,0.242,55.0,4.0,15.0,85.0,93.0,11.0,2.0,8.0,1.0,73.0,0.0,Iona,4,15.75,5.0,44.5,13.75,1.0,3.75,21.25,2.75,0.5,2.0,0.25,18.25,0.0
09/17/2023,@ Manhattan,3-1,4.0,60.0,19.0,119.0,0.345,50.0,10.0,5.0,44.0,70.0,8.0,1.0,10.0,0.0,76.0,2.0,Manhattan,4,15.0,4.75,29.75,12.5,2.5,1.25,11.0,2.0,0.25,2.5,0.0,19.0,0.5
