date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Cincinnati,0-3,3.0,30.0,18.0,105.0,0.114,30.0,1.0,8.0,42.0,67.0,5.0,4.0,6.0,1.0,38.0,0.0,Cincinnati,3,10.0,6.0,35.0,10.0,0.3333333333333333,2.6666666666666665,14.0,1.6666666666666667,1.3333333333333333,2.0,0.3333333333333333,12.666666666666666,0.0
08/26/2023,"Indiana St. @ Cincinnati, OH",1-3,4.0,32.0,15.0,111.0,0.153,30.0,7.0,6.0,47.0,77.0,12.0,3.0,10.0,5.0,47.0,2.0,Indiana St.,4,8.0,3.75,27.75,7.5,1.75,1.5,11.75,3.0,0.75,2.5,1.25,11.75,0.5
08/27/2023,"Xavier @ Cincinnati, OH",0-3,3.0,30.0,17.0,95.0,0.137,28.0,2.0,4.0,28.0,68.0,8.0,1.0,4.0,4.0,35.0,0.0,Xavier,3,10.0,5.666666666666667,31.666666666666668,9.333333333333334,0.6666666666666666,1.3333333333333333,9.333333333333334,2.6666666666666665,0.3333333333333333,1.3333333333333333,1.3333333333333333,11.666666666666666,0.0
09/01/2023,"Wake Forest @ Orlando, FL",1-3,4.0,32.0,23.0,112.0,0.08,30.0,12.0,10.0,45.0,77.0,5.0,4.0,6.0,0.0,51.0,2.0,Wake Forest,4,8.0,5.75,28.0,7.5,3.0,2.5,11.25,1.25,1.0,1.5,0.0,12.75,0.5
09/02/2023,"FIU @ Orlando, FL",0-3,3.0,35.0,16.0,92.0,0.207,31.0,10.0,6.0,25.0,66.0,8.0,1.0,0.0,1.0,46.0,0.0,FIU,3,11.666666666666666,5.333333333333333,30.666666666666668,10.333333333333334,3.3333333333333335,2.0,8.333333333333334,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,15.333333333333334,0.0
09/03/2023,@ UCF,0-3,3.0,25.0,18.0,81.0,0.086,24.0,7.0,7.0,22.0,64.0,5.0,2.0,2.0,2.0,35.0,1.0,UCF,3,8.333333333333334,6.0,27.0,8.0,2.3333333333333335,2.3333333333333335,7.333333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,11.666666666666666,0.3333333333333333
09/05/2023,North Ala.,1-3,4.0,49.0,23.0,145.0,0.179,44.0,9.0,12.0,58.0,92.0,3.0,1.0,10.0,0.0,64.0,4.0,North Ala.,4,12.25,5.75,36.25,11.0,2.25,3.0,14.5,0.75,0.25,2.5,0.0,16.0,1.0
09/07/2023,@ UNCW,1-3,4.0,47.0,18.0,132.0,0.22,45.0,7.0,6.0,49.0,86.0,5.0,2.0,8.0,2.0,60.0,0.0,UNCW,4,11.75,4.5,33.0,11.25,1.75,1.5,12.25,1.25,0.5,2.0,0.5,15.0,0.0
09/08/2023,"Norfolk St. @ Wilmington, NC",3-2,5.0,56.0,25.0,153.0,0.203,51.0,11.0,12.0,62.0,85.0,5.0,2.0,8.0,0.0,73.0,3.0,Norfolk St.,5,11.2,5.0,30.6,10.2,2.2,2.4,12.4,1.0,0.4,1.6,0.0,14.6,0.6
09/09/2023,"East Carolina @ Wilmington, NC",1-3,4.0,41.0,26.0,117.0,0.128,41.0,7.0,6.0,45.0,82.0,7.0,2.0,2.0,1.0,51.0,1.0,East Carolina,4,10.25,6.5,29.25,10.25,1.75,1.5,11.25,1.75,0.5,0.5,0.25,12.75,0.25
