date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Toledo @ Winston-Salem, NC",2-3,5.0,50.0,26.0,165.0,0.145,45.0,7.0,6.0,80.0,91.0,4.0,1.0,18.0,2.0,67.0,3.0,Toledo,5,10.0,5.2,33.0,9.0,1.4,1.2,16.0,0.8,0.2,3.6,0.4,13.4,0.6
08/25/2023,"Grand Canyon @ Winston-Salem, NC",0-3,3.0,35.0,16.0,88.0,0.216,32.0,4.0,8.0,40.0,64.0,11.0,1.0,2.0,0.0,41.0,1.0,Grand Canyon,3,11.666666666666666,5.333333333333333,29.333333333333332,10.666666666666666,1.3333333333333333,2.6666666666666665,13.333333333333334,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,13.666666666666666,0.3333333333333333
08/26/2023,@ Wake Forest,0-3,3.0,24.0,16.0,89.0,0.09,21.0,5.0,3.0,34.0,64.0,4.0,0.0,6.0,1.0,32.0,0.0,Wake Forest,3,8.0,5.333333333333333,29.666666666666668,7.0,1.6666666666666667,1.0,11.333333333333334,1.3333333333333333,0.0,2.0,0.3333333333333333,10.666666666666666,0.0
09/01/2023,"Lafayette @ Smithfield, RI",3-2,5.0,55.0,21.0,152.0,0.224,52.0,12.0,6.0,79.0,73.0,6.0,5.0,4.0,1.0,74.0,0.0,Lafayette,5,11.0,4.2,30.4,10.4,2.4,1.2,15.8,1.2,1.0,0.8,0.2,14.8,0.0
09/02/2023,"Siena @ Smithfield, RI",3-1,4.0,49.0,12.0,109.0,0.339,42.0,12.0,11.0,52.0,58.0,6.0,0.0,12.0,1.0,67.0,0.0,Siena,4,12.25,3.0,27.25,10.5,3.0,2.75,13.0,1.5,0.0,3.0,0.25,16.75,0.0
09/02/2023,@ Bryant,3-2,5.0,52.0,15.0,133.0,0.278,48.0,5.0,6.0,62.0,94.0,14.0,2.0,20.0,1.0,69.0,2.0,Bryant,5,10.4,3.0,26.6,9.6,1.0,1.2,12.4,2.8,0.4,4.0,0.2,13.8,0.4
09/07/2023,Northern Colo.,3-1,4.0,48.0,14.0,131.0,0.26,45.0,10.0,10.0,62.0,75.0,11.0,4.0,14.0,1.0,69.0,3.0,Northern Colo.,4,12.0,3.5,32.75,11.25,2.5,2.5,15.5,2.75,1.0,3.5,0.25,17.25,0.75
09/09/2023,Northwestern,0-3,3.0,28.0,16.0,83.0,0.145,26.0,2.0,5.0,23.0,68.0,3.0,1.0,6.0,0.0,34.0,0.0,Northwestern,3,9.333333333333334,5.333333333333333,27.666666666666668,8.666666666666666,0.6666666666666666,1.6666666666666667,7.666666666666667,1.0,0.3333333333333333,2.0,0.0,11.333333333333334,0.0
09/16/2023,@ Stony Brook,3-1,4.0,48.0,15.0,138.0,0.239,45.0,9.0,6.0,59.0,79.0,8.0,1.0,18.0,4.0,67.0,3.0,Stony Brook,4,12.0,3.75,34.5,11.25,2.25,1.5,14.75,2.0,0.25,4.5,1.0,16.75,0.75
09/17/2023,@ Stony Brook,3-2,5.0,44.0,18.0,157.0,0.166,40.0,8.0,8.0,69.0,96.0,8.0,2.0,36.0,2.0,72.0,1.0,Stony Brook,5,8.8,3.6,31.4,8.0,1.6,1.6,13.8,1.6,0.4,7.2,0.4,14.4,0.2
09/23/2023,Hofstra,1-3,4.0,37.0,12.0,118.0,0.212,36.0,3.0,10.0,51.0,79.0,12.0,1.0,13.0,0.0,47.5,0.0,Hofstra,4,9.25,3.0,29.5,9.0,0.75,2.5,12.75,3.0,0.25,3.25,0.0,11.875,0.0
09/24/2023,Hofstra,3-0,3.0,29.0,10.0,96.0,0.198,29.0,5.0,7.0,44.0,57.0,6.0,1.0,18.0,3.0,44.0,0.0,Hofstra,3,9.666666666666666,3.3333333333333335,32.0,9.666666666666666,1.6666666666666667,2.3333333333333335,14.666666666666666,2.0,0.3333333333333333,6.0,1.0,14.666666666666666,0.0
09/30/2023,@ Elon,3-2,5.0,53.0,22.0,152.0,0.204,48.0,12.0,13.0,64.0,88.0,6.0,1.0,18.0,4.0,75.0,0.0,Elon,5,10.6,4.4,30.4,9.6,2.4,2.6,12.8,1.2,0.2,3.6,0.8,15.0,0.0
10/01/2023,@ Elon,3-1,4.0,52.0,25.0,144.0,0.188,48.0,7.0,9.0,65.0,79.0,4.0,1.0,28.0,1.0,74.0,4.0,Elon,4,13.0,6.25,36.0,12.0,1.75,2.25,16.25,1.0,0.25,7.0,0.25,18.5,1.0
10/07/2023,Delaware,0-3,3.0,22.0,14.0,89.0,0.09,21.0,4.0,7.0,36.0,62.0,10.0,0.0,11.0,2.0,31.5,1.0,Delaware,3,7.333333333333333,4.666666666666667,29.666666666666668,7.0,1.3333333333333333,2.3333333333333335,12.0,3.333333333333333,0.0,3.6666666666666665,0.6666666666666666,10.5,0.3333333333333333
10/08/2023,Delaware,0-3,3.0,35.0,15.0,101.0,0.198,31.0,2.0,4.0,35.0,64.0,8.0,1.0,12.0,2.0,44.0,0.0,Delaware,3,11.666666666666666,5.0,33.666666666666664,10.333333333333334,0.6666666666666666,1.3333333333333333,11.666666666666666,2.6666666666666665,0.3333333333333333,4.0,0.6666666666666666,14.666666666666666,0.0
10/21/2023,@ Campbell,0-3,3.0,33.0,22.0,107.0,0.103,33.0,3.0,7.0,52.0,68.0,5.0,1.0,12.0,0.0,43.0,0.0,Campbell,3,11.0,7.333333333333333,35.666666666666664,11.0,1.0,2.3333333333333335,17.333333333333332,1.6666666666666667,0.3333333333333333,4.0,0.0,14.333333333333334,0.0
10/22/2023,@ Campbell,0-3,3.0,30.0,16.0,110.0,0.127,29.0,2.0,8.0,57.0,65.0,7.0,1.0,4.0,0.0,35.0,2.0,Campbell,3,10.0,5.333333333333333,36.666666666666664,9.666666666666666,0.6666666666666666,2.6666666666666665,19.0,2.333333333333333,0.3333333333333333,1.3333333333333333,0.0,11.666666666666666,0.6666666666666666
10/28/2023,Col. of Charleston,3-0,3.0,39.0,11.0,91.0,0.308,36.0,10.0,5.0,41.0,49.0,0.0,4.0,12.0,0.0,59.0,2.0,Col. of Charleston,3,13.0,3.6666666666666665,30.333333333333332,12.0,3.3333333333333335,1.6666666666666667,13.666666666666666,0.0,1.3333333333333333,4.0,0.0,19.666666666666668,0.6666666666666666
10/29/2023,Col. of Charleston,2-3,5.0,49.0,28.0,200.0,0.105,45.0,7.0,8.0,92.0,103.0,4.0,3.0,10.0,1.0,64.0,2.0,Col. of Charleston,5,9.8,5.6,40.0,9.0,1.4,1.6,18.4,0.8,0.6,2.0,0.2,12.8,0.4
11/04/2023,@ William & Mary,3-1,4.0,64.0,21.0,175.0,0.246,58.0,2.0,10.0,65.0,98.0,2.0,4.0,18.0,2.0,79.0,0.0,William & Mary,4,16.0,5.25,43.75,14.5,0.5,2.5,16.25,0.5,1.0,4.5,0.5,19.75,0.0
11/05/2023,@ William & Mary,0-3,3.0,30.0,20.0,117.0,0.085,27.0,3.0,9.0,49.0,75.0,7.0,1.0,16.0,1.0,42.0,0.0,William & Mary,3,10.0,6.666666666666667,39.0,9.0,1.0,3.0,16.333333333333332,2.333333333333333,0.3333333333333333,5.333333333333333,0.3333333333333333,14.0,0.0
11/11/2023,Towson,0-3,3.0,36.0,22.0,120.0,0.117,35.0,6.0,4.0,54.0,69.0,3.0,1.0,6.0,1.0,46.0,0.0,Towson,3,12.0,7.333333333333333,40.0,11.666666666666666,2.0,1.3333333333333333,18.0,1.0,0.3333333333333333,2.0,0.3333333333333333,15.333333333333334,0.0
11/12/2023,Towson,0-3,3.0,27.0,11.0,106.0,0.151,24.0,3.0,4.0,39.0,67.0,7.0,2.0,17.0,3.0,40.5,0.0,Towson,3,9.0,3.6666666666666665,35.333333333333336,8.0,1.0,1.3333333333333333,13.0,2.333333333333333,0.6666666666666666,5.666666666666667,1.0,13.5,0.0
11/16/2023,"Campbell @ Towson, MD",0-3,3.0,17.0,22.0,92.0,-0.054,15.0,4.0,2.0,32.0,68.0,6.0,1.0,10.0,1.0,27.0,0.0,Campbell,3,5.666666666666667,7.333333333333333,30.666666666666668,5.0,1.3333333333333333,0.6666666666666666,10.666666666666666,2.0,0.3333333333333333,3.3333333333333335,0.3333333333333333,9.0,0.0
