date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Boise St.,0-3,3.0,40.0,23.0,116.0,0.147,38.0,1.0,8.0,43.0,74.0,3.0,2.0,2.0,1.0,44.0,0.0,Boise St.,3,13.333333333333334,7.666666666666667,38.666666666666664,12.666666666666666,0.3333333333333333,2.6666666666666665,14.333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,14.666666666666666,0.0
08/27/2023,Boise St.,0-3,3.0,31.0,23.0,106.0,0.075,30.0,7.0,6.0,39.0,70.0,3.0,1.0,8.0,0.0,43.0,0.0,Boise St.,3,10.333333333333334,7.666666666666667,35.333333333333336,10.0,2.3333333333333335,2.0,13.0,1.0,0.3333333333333333,2.6666666666666665,0.0,14.333333333333334,0.0
09/01/2023,@ South Fla.,1-3,4.0,38.0,24.0,124.0,0.113,35.0,5.0,8.0,54.0,85.0,6.0,0.0,14.0,2.0,50.0,1.0,South Fla.,4,9.5,6.0,31.0,8.75,1.25,2.0,13.5,1.5,0.0,3.5,0.5,12.5,0.25
09/01/2023,"Mercer @ Tampa, FL",0-3,3.0,25.0,13.0,86.0,0.14,23.0,6.0,10.0,28.0,68.0,13.0,1.0,4.0,1.0,34.0,1.0,Mercer,3,8.333333333333334,4.333333333333333,28.666666666666668,7.666666666666667,2.0,3.3333333333333335,9.333333333333334,4.333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,11.333333333333334,0.3333333333333333
09/02/2023,"FGCU @ Tampa, FL",0-3,3.0,38.0,18.0,105.0,0.19,32.0,10.0,5.0,43.0,68.0,6.0,0.0,14.0,1.0,55.0,4.0,FGCU,3,12.666666666666666,6.0,35.0,10.666666666666666,3.3333333333333335,1.6666666666666667,14.333333333333334,2.0,0.0,4.666666666666667,0.3333333333333333,18.333333333333332,1.3333333333333333
09/04/2023,UC Davis,3-1,4.0,54.0,19.0,134.0,0.261,48.0,7.0,6.0,54.0,67.0,5.0,3.0,2.0,0.0,65.0,0.0,UC Davis,4,13.5,4.75,33.5,12.0,1.75,1.5,13.5,1.25,0.75,0.5,0.0,16.25,0.0
09/07/2023,Utah Valley,1-3,4.0,45.0,16.0,137.0,0.212,43.0,6.0,9.0,61.0,80.0,7.0,7.0,6.0,1.0,61.0,1.0,Utah Valley,4,11.25,4.0,34.25,10.75,1.5,2.25,15.25,1.75,1.75,1.5,0.25,15.25,0.25
09/09/2023,Gonzaga,0-3,3.0,35.0,16.0,107.0,0.178,34.0,3.0,2.0,43.0,66.0,7.0,2.0,8.0,1.0,44.0,0.0,Gonzaga,3,11.666666666666666,5.333333333333333,35.666666666666664,11.333333333333334,1.0,0.6666666666666666,14.333333333333334,2.333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,14.666666666666666,0.0
09/14/2023,@ Denver,0-3,3.0,33.0,20.0,108.0,0.12,31.0,4.0,6.0,54.0,73.0,11.0,1.0,18.0,1.0,47.0,0.0,Denver,3,11.0,6.666666666666667,36.0,10.333333333333334,1.3333333333333333,2.0,18.0,3.6666666666666665,0.3333333333333333,6.0,0.3333333333333333,15.666666666666666,0.0
09/15/2023,"Tennessee Tech @ Laramie, WY",3-1,4.0,57.0,20.0,129.0,0.287,53.0,8.0,8.0,54.0,81.0,7.0,2.0,12.0,0.0,73.0,0.0,Tennessee Tech,4,14.25,5.0,32.25,13.25,2.0,2.0,13.5,1.75,0.5,3.0,0.0,18.25,0.0
