date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Belmont @ Youngstown, OH",3-2,5.0,54.0,29.0,144.0,0.174,52.0,6.0,14.0,52.0,94.0,7.0,1.0,10.0,7.0,66.0,1.0,Belmont,5,10.8,5.8,28.8,10.4,1.2,2.8,10.4,1.4,0.2,2.0,1.4,13.2,0.2
08/25/2023,"Canisius @ Youngstown, OH",1-3,4.0,53.0,26.0,131.0,0.206,48.0,7.0,12.0,44.0,84.0,4.0,0.0,10.0,2.0,65.0,0.0,Canisius,4,13.25,6.5,32.75,12.0,1.75,3.0,11.0,1.0,0.0,2.5,0.5,16.25,0.0
08/26/2023,@ Youngstown St.,3-1,4.0,55.0,25.0,155.0,0.194,52.0,7.0,7.0,62.0,84.0,9.0,0.0,22.0,2.0,73.0,2.0,Youngstown St.,4,13.75,6.25,38.75,13.0,1.75,1.75,15.5,2.25,0.0,5.5,0.5,18.25,0.5
09/01/2023,Manhattan,3-0,3.0,37.0,7.0,72.0,0.417,35.0,13.0,9.0,29.0,38.0,3.0,1.0,8.0,0.0,55.0,0.0,Manhattan,3,12.333333333333334,2.3333333333333335,24.0,11.666666666666666,4.333333333333333,3.0,9.666666666666666,1.0,0.3333333333333333,2.6666666666666665,0.0,18.333333333333332,0.0
09/02/2023,Purdue Fort Wayne,2-3,5.0,54.0,31.0,144.0,0.16,54.0,8.0,10.0,58.0,96.0,5.0,3.0,12.0,1.0,71.0,1.0,Purdue Fort Wayne,5,10.8,6.2,28.8,10.8,1.6,2.0,11.6,1.0,0.6,2.4,0.2,14.2,0.2
09/02/2023,Stony Brook,3-2,5.0,49.0,28.0,144.0,0.146,43.0,4.0,14.0,55.0,92.0,6.0,1.0,12.0,0.0,60.0,0.0,Stony Brook,5,9.8,5.6,28.8,8.6,0.8,2.8,11.0,1.2,0.2,2.4,0.0,12.0,0.0
09/08/2023,"Belmont @ Spartanburg, SC",3-1,4.0,59.0,20.0,140.0,0.279,54.0,10.0,12.0,61.0,73.0,4.0,0.0,6.0,1.0,72.0,2.0,Belmont,4,14.75,5.0,35.0,13.5,2.5,3.0,15.25,1.0,0.0,1.5,0.25,18.0,0.5
09/08/2023,@ Wofford,1-3,4.0,47.0,30.0,149.0,0.114,45.0,7.0,13.0,68.0,82.0,6.0,1.0,6.0,0.0,58.0,1.0,Wofford,4,11.75,7.5,37.25,11.25,1.75,3.25,17.0,1.5,0.25,1.5,0.0,14.5,0.25
09/09/2023,"Presbyterian @ Spartanburg, SC",2-3,5.0,61.0,46.0,193.0,0.078,58.0,8.0,14.0,84.0,98.0,8.0,1.0,6.0,4.0,73.0,1.0,Presbyterian,5,12.2,9.2,38.6,11.6,1.6,2.8,16.8,1.6,0.2,1.2,0.8,14.6,0.2
09/16/2023,"Temple @ Villanova, PA",1-3,4.0,37.0,28.0,122.0,0.074,36.0,7.0,4.0,53.0,89.0,7.0,1.0,8.0,0.0,49.0,3.0,Temple,4,9.25,7.0,30.5,9.0,1.75,1.0,13.25,1.75,0.25,2.0,0.0,12.25,0.75
