date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe
09/01/2023,Le Moyne,3-0,3.0,42.0,14.0,85.0,0.329,39.0,13.0,10.0,40.0,36.0,3.0,1.0,10.0,0.0,61.0,1.0
09/01/2023,Rhode Island,3-0,3.0,46.0,11.0,105.0,0.333,43.0,8.0,6.0,57.0,44.0,0.0,2.0,10.0,2.0,61.0,2.0
09/02/2023,@ Rhode Island,3-1,4.0,55.0,22.0,140.0,0.236,50.0,6.0,8.0,55.0,66.0,6.0,3.0,20.0,2.0,74.0,0.0
09/05/2023,Stonehill,3-0,3.0,46.0,10.0,82.0,0.439,43.0,7.0,4.0,37.0,41.0,2.0,1.0,14.0,1.0,61.0,1.0
09/08/2023,@ George Mason,3-1,4.0,52.0,22.0,163.0,0.184,47.0,6.0,7.0,73.0,77.0,3.0,0.0,14.0,8.0,65.0,0.0
09/08/2023,"Radford @ Fairfax, VA",3-0,3.0,41.0,13.0,99.0,0.283,36.0,6.0,5.0,42.0,59.0,7.0,4.0,16.0,7.0,59.0,1.0
09/09/2023,"Robert Morris @ Fairfax, VA",3-0,3.0,52.0,7.0,130.0,0.346,44.0,2.0,4.0,62.0,63.0,5.0,1.0,10.0,9.0,60.0,0.0
09/16/2023,"Binghamton @ Mansfield, CT",3-2,5.0,74.0,32.0,194.0,0.216,71.0,2.0,7.0,83.0,91.0,5.0,1.0,4.0,2.0,79.0,1.0
09/16/2023,"Michigan St. @ Mansfield, CT",1-3,4.0,53.0,26.0,140.0,0.193,46.0,5.0,6.0,42.0,93.0,6.0,1.0,12.0,1.0,65.0,1.0
09/17/2023,@ UConn,3-0,3.0,35.0,14.0,103.0,0.204,30.0,4.0,4.0,55.0,44.0,2.0,3.0,20.0,2.0,52.0,0.0
09/22/2023,@ Yale,2-3,5.0,69.0,26.0,175.0,0.246,62.0,5.0,11.0,71.0,96.0,8.0,5.0,16.0,2.0,87.0,0.0
09/29/2023,Princeton,1-3,4.0,52.0,22.0,148.0,0.203,48.0,7.0,8.0,56.0,84.0,7.0,3.0,14.0,3.0,69.0,0.0
09/30/2023,Penn,3-0,3.0,46.0,10.0,105.0,0.343,40.0,7.0,6.0,50.0,45.0,5.0,0.0,12.0,2.0,59.0,0.0
10/06/2023,@ Columbia,3-0,3.0,37.0,9.0,78.0,0.359,33.0,7.0,6.0,34.0,33.0,3.0,2.0,10.0,3.0,51.0,0.0
10/07/2023,@ Cornell,3-2,5.0,56.0,24.0,149.0,0.215,46.0,8.0,7.0,62.0,93.0,8.0,0.0,16.0,0.0,72.0,1.0
10/13/2023,Dartmouth,3-0,3.0,40.0,18.0,106.0,0.208,38.0,11.0,6.0,46.0,59.0,6.0,2.0,8.0,0.0,57.0,0.0
10/14/2023,Harvard,3-0,3.0,45.0,14.0,104.0,0.298,42.0,9.0,9.0,48.0,54.0,5.0,1.0,14.0,0.0,62.0,0.0
10/20/2023,Yale,0-3,3.0,42.0,17.0,112.0,0.223,39.0,4.0,7.0,45.0,69.0,5.0,2.0,8.0,1.0,52.0,0.0
10/27/2023,@ Penn,3-0,3.0,47.0,12.0,119.0,0.294,40.0,5.0,2.0,59.0,50.0,3.0,1.0,6.0,0.0,56.0,0.0
10/28/2023,@ Princeton,1-3,4.0,50.0,20.0,138.0,0.217,45.0,6.0,8.0,50.0,85.0,6.0,3.0,6.0,2.0,62.0,0.0
11/03/2023,@ Harvard,0-3,3.0,36.0,20.0,101.0,0.158,34.0,4.0,3.0,37.0,68.0,8.0,2.0,8.0,2.0,46.0,0.0
11/04/2023,@ Dartmouth,3-0,3.0,44.0,16.0,101.0,0.277,41.0,5.0,5.0,63.0,44.0,6.0,3.0,16.0,0.0,60.0,0.0
11/10/2023,Cornell,3-0,3.0,44.0,13.0,106.0,0.292,40.0,5.0,11.0,47.0,54.0,4.0,0.0,12.0,2.0,55.0,0.0
11/11/2023,Columbia,3-0,3.0,44.0,10.0,97.0,0.351,39.0,9.0,4.0,40.0,44.0,2.0,0.0,18.0,0.0,62.0,0.0
11/17/2023,"Princeton @ New Haven, CT",3-1,4.0,53.0,23.0,143.0,0.21,50.0,7.0,5.0,68.0,71.0,1.0,1.0,14.0,1.0,68.0,0.0
11/18/2023,@ Yale,1-3,4.0,50.0,14.0,170.0,0.212,46.0,4.0,4.0,80.0,84.0,6.0,4.0,8.0,7.0,62.0,0.0
