date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Valparaiso @ Charleston, IL",0-3,3.0,34.0,21.0,112.0,0.116,33.0,5.0,3.0,47.0,66.0,3.0,0.0,12.0,1.0,45.0,3.0,Valparaiso,3,11.333333333333334,7.0,37.333333333333336,11.0,1.6666666666666667,1.0,15.666666666666666,1.0,0.0,4.0,0.3333333333333333,15.0,1.0
08/25/2023,"ULM @ Charleston, IL",2-3,5.0,50.0,28.0,171.0,0.129,47.0,12.0,8.0,70.0,97.0,11.0,1.0,20.0,0.0,73.0,1.0,ULM,5,10.0,5.6,34.2,9.4,2.4,1.6,14.0,2.2,0.2,4.0,0.0,14.6,0.2
08/26/2023,@ Eastern Ill.,1-3,4.0,36.0,21.0,131.0,0.115,33.0,5.0,7.0,52.0,88.0,8.0,0.0,16.0,4.0,49.0,1.0,Eastern Ill.,4,9.0,5.25,32.75,8.25,1.25,1.75,13.0,2.0,0.0,4.0,1.0,12.25,0.25
09/01/2023,"Morehead St. @ Huntington, WV",3-1,4.0,51.0,20.0,142.0,0.218,46.0,9.0,10.0,55.0,79.0,7.0,1.0,4.0,0.0,63.0,0.0,Morehead St.,4,12.75,5.0,35.5,11.5,2.25,2.5,13.75,1.75,0.25,1.0,0.0,15.75,0.0
09/02/2023,@ Marshall,3-2,5.0,56.0,17.0,146.0,0.267,51.0,12.0,13.0,58.0,91.0,7.0,1.0,10.0,0.0,74.0,0.0,Marshall,5,11.2,3.4,29.2,10.2,2.4,2.6,11.6,1.4,0.2,2.0,0.0,14.8,0.0
09/02/2023,"UNC Greensboro @ Huntington, WV",3-0,3.0,48.0,7.0,95.0,0.432,41.0,11.0,10.0,33.0,43.0,3.0,1.0,0.0,1.0,60.0,0.0,UNC Greensboro,3,16.0,2.3333333333333335,31.666666666666668,13.666666666666666,3.6666666666666665,3.3333333333333335,11.0,1.0,0.3333333333333333,0.0,0.3333333333333333,20.0,0.0
09/06/2023,@ Cleveland St.,1-3,4.0,55.0,25.0,188.0,0.16,53.0,8.0,9.0,87.0,87.0,4.0,0.0,10.0,2.0,68.0,1.0,Cleveland St.,4,13.75,6.25,47.0,13.25,2.0,2.25,21.75,1.0,0.0,2.5,0.5,17.0,0.25
09/08/2023,Harvard,3-2,5.0,69.0,21.0,162.0,0.296,67.0,15.0,13.0,56.0,96.0,8.0,0.0,12.0,3.0,90.0,0.0,Harvard,5,13.8,4.2,32.4,13.4,3.0,2.6,11.2,1.6,0.0,2.4,0.6,18.0,0.0
09/08/2023,Bucknell,2-3,5.0,57.0,30.0,182.0,0.148,55.0,14.0,8.0,84.0,96.0,8.0,2.0,24.0,2.0,85.0,1.0,Bucknell,5,11.4,6.0,36.4,11.0,2.8,1.6,16.8,1.6,0.4,4.8,0.4,17.0,0.2
09/14/2023,@ Youngstown St.,3-1,4.0,54.0,22.0,140.0,0.229,51.0,13.0,9.0,60.0,69.0,6.0,1.0,22.0,2.0,79.0,1.0,Youngstown St.,4,13.5,5.5,35.0,12.75,3.25,2.25,15.0,1.5,0.25,5.5,0.5,19.75,0.25
09/15/2023,Cleveland St.,2-3,5.0,60.0,29.0,178.0,0.174,57.0,9.0,4.0,71.0,93.0,4.0,1.0,14.0,1.0,77.0,1.0,Cleveland St.,5,12.0,5.8,35.6,11.4,1.8,0.8,14.2,0.8,0.2,2.8,0.2,15.4,0.2
09/22/2023,@ Ohio,3-1,4.0,45.0,20.0,122.0,0.205,43.0,10.0,6.0,53.0,81.0,6.0,2.0,20.0,0.0,67.0,5.0,Ohio,4,11.25,5.0,30.5,10.75,2.5,1.5,13.25,1.5,0.5,5.0,0.0,16.75,1.25
09/23/2023,@ Ohio,1-3,4.0,41.0,25.0,134.0,0.119,40.0,3.0,11.0,54.0,90.0,9.0,5.0,6.0,0.0,52.0,3.0,Ohio,4,10.25,6.25,33.5,10.0,0.75,2.75,13.5,2.25,1.25,1.5,0.0,13.0,0.75
09/28/2023,Kent St.,3-0,3.0,44.0,13.0,113.0,0.274,41.0,6.0,8.0,38.0,59.0,1.0,0.0,18.0,1.0,59.0,0.0,Kent St.,3,14.666666666666666,4.333333333333333,37.666666666666664,13.666666666666666,2.0,2.6666666666666665,12.666666666666666,0.3333333333333333,0.0,6.0,0.3333333333333333,19.666666666666668,0.0
09/29/2023,Kent St.,3-0,3.0,38.0,14.0,89.0,0.27,34.0,10.0,5.0,34.0,50.0,2.0,1.0,14.0,1.0,56.0,1.0,Kent St.,3,12.666666666666666,4.666666666666667,29.666666666666668,11.333333333333334,3.3333333333333335,1.6666666666666667,11.333333333333334,0.6666666666666666,0.3333333333333333,4.666666666666667,0.3333333333333333,18.666666666666668,0.3333333333333333
10/05/2023,Eastern Mich.,3-0,3.0,39.0,13.0,103.0,0.252,37.0,8.0,5.0,44.0,55.0,2.0,1.0,19.0,1.0,57.5,0.0,Eastern Mich.,3,13.0,4.333333333333333,34.333333333333336,12.333333333333334,2.6666666666666665,1.6666666666666667,14.666666666666666,0.6666666666666666,0.3333333333333333,6.333333333333333,0.3333333333333333,19.166666666666668,0.0
10/06/2023,Central Mich.,3-2,5.0,58.0,17.0,139.0,0.295,55.0,9.0,11.0,58.0,79.0,11.0,0.0,18.0,2.0,76.0,1.0,Central Mich.,5,11.6,3.4,27.8,11.0,1.8,2.2,11.6,2.2,0.0,3.6,0.4,15.2,0.2
10/12/2023,@ Ball St.,0-3,3.0,35.0,18.0,114.0,0.149,33.0,2.0,7.0,48.0,73.0,6.0,0.0,12.0,0.0,43.0,0.0,Ball St.,3,11.666666666666666,6.0,38.0,11.0,0.6666666666666666,2.3333333333333335,16.0,2.0,0.0,4.0,0.0,14.333333333333334,0.0
10/13/2023,@ Ball St.,1-3,4.0,46.0,25.0,149.0,0.141,43.0,7.0,6.0,61.0,91.0,6.0,1.0,6.0,2.0,57.0,1.0,Ball St.,4,11.5,6.25,37.25,10.75,1.75,1.5,15.25,1.5,0.25,1.5,0.5,14.25,0.25
