date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2023,"Tex. A&M-Commerce @ San Antonio, TX",3-0,3.0,39.0,17.0,89.0,0.247,35.0,11.0,4.0,38.0,45.0,2.0,0.0,21.0,0.0,60.5,1.0,Tex. A&M-Commerce,3,13.0,5.666666666666667,29.666666666666668,11.666666666666666,3.6666666666666665,1.3333333333333333,12.666666666666666,0.6666666666666666,0.0,7.0,0.0,20.166666666666668,0.3333333333333333,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2023,@ UTSA,0-3,3.0,25.0,16.0,100.0,0.09,23.0,3.0,7.0,38.0,65.0,9.0,0.0,8.0,1.0,32.0,2.0,UTSA,3,8.333333333333334,5.333333333333333,33.333333333333336,7.666666666666667,1.0,2.333333333333333,12.666666666666666,3.0,0.0,2.6666666666666665,0.3333333333333333,10.666666666666666,0.6666666666666666,,6.5,,2.8333333333333335,,14.833333333333334,,0.1235,,5.833333333333333,,1.8333333333333333,,0.6666666666666666,,6.333333333333333,,0.0,,3.5,,0.0,,10.083333333333334
08/26/2023,"Texas Southern @ San Antonio, TX",3-0,3.0,36.0,13.0,82.0,0.28,33.0,7.0,5.0,37.0,37.0,3.0,0.0,16.0,1.0,51.0,0.0,Texas Southern,3,12.0,4.333333333333333,27.33333333333333,11.0,2.333333333333333,1.6666666666666667,12.333333333333334,1.0,0.0,5.333333333333333,0.3333333333333333,17.0,0.0,,7.111111111111112,,3.6666666666666665,,21.0,,0.11233333333333333,,6.444444444444444,,1.5555555555555554,,1.222222222222222,,8.444444444444445,,0.0,,3.222222222222222,,0.1111111111111111,,10.277777777777779
08/31/2023,Kansas City,2-3,5.0,64.0,25.0,196.0,0.199,58.0,5.0,6.0,90.0,94.0,3.0,1.0,8.0,0.0,74.0,0.0,Kansas City,5,12.8,5.0,39.2,11.6,1.0,1.2,18.0,0.6,0.2,1.6,0.0,14.8,0.0,11.111111111111112,8.333333333333334,5.111111111111111,3.833333333333333,30.111111111111114,22.583333333333332,0.20566666666666666,0.15425,10.11111111111111,7.583333333333333,2.3333333333333335,1.7499999999999998,1.7777777777777777,1.3333333333333333,12.555555555555555,9.416666666666666,0.0,0.0,5.0,3.75,0.2222222222222222,0.16666666666666666,15.944444444444445,11.958333333333334
09/01/2023,UT Martin,3-2,5.0,64.0,21.0,191.0,0.225,61.0,10.0,8.0,99.0,90.0,3.0,1.0,16.0,0.0,83.0,1.0,UT Martin,5,12.8,4.2,38.2,12.2,2.0,1.6,19.8,0.6,0.2,3.2,0.0,16.6,0.2,11.044444444444444,9.226666666666668,4.888888888888888,4.066666666666666,33.28888888888889,25.906666666666666,0.18966666666666665,0.1632,10.088888888888889,8.386666666666667,1.4444444444444444,1.5999999999999999,1.7333333333333332,1.3066666666666666,14.333333333333334,11.133333333333333,0.06666666666666667,0.04,3.1999999999999997,3.3200000000000003,0.2222222222222222,0.13333333333333333,14.155555555555557,12.526666666666667
09/02/2023,Ark.-Pine Bluff,3-0,3.0,45.0,11.0,97.0,0.351,39.0,5.0,4.0,44.0,37.0,1.0,1.0,8.0,0.0,55.0,0.0,Ark.-Pine Bluff,3,15.0,3.6666666666666665,32.333333333333336,13.0,1.6666666666666667,1.3333333333333333,14.666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,18.33333333333333,0.0,12.533333333333333,9.822222222222223,4.511111111111111,4.088888888888889,34.91111111111112,27.95555555555556,0.2346666666666667,0.17350000000000002,11.6,9.02222222222222,1.7777777777777777,1.6666666666666667,1.488888888888889,1.3555555555555554,16.711111111111112,12.577777777777778,0.13333333333333333,0.06666666666666667,3.377777777777778,3.3000000000000003,0.1111111111111111,0.1111111111111111,16.133333333333336,13.205555555555557
09/08/2023,"Grand Canyon @ Coralville, IA",0-3,3.0,34.0,28.0,113.0,0.053,33.0,5.0,3.0,48.0,71.0,10.0,0.0,12.0,2.0,45.0,1.0,Grand Canyon,3,11.333333333333334,9.333333333333334,37.66666666666666,11.0,1.6666666666666667,1.0,16.0,3.333333333333333,0.0,4.0,0.6666666666666666,15.0,0.3333333333333333,13.533333333333333,10.561904761904762,4.288888888888889,4.0285714285714285,36.57777777777778,28.580952380952386,0.25833333333333336,0.19885714285714287,12.266666666666666,9.59047619047619,1.5555555555555556,1.6666666666666665,1.3777777777777775,1.3523809523809525,17.488888888888887,12.876190476190477,0.24444444444444446,0.10476190476190476,2.488888888888889,3.2095238095238097,0.0,0.09523809523809523,16.57777777777778,13.93809523809524
09/09/2023,@ Iowa,1-3,4.0,43.0,23.0,152.0,0.132,41.0,10.0,6.0,76.0,89.0,10.0,1.0,12.0,0.0,60.0,0.0,Iowa,4,10.75,5.75,38.0,10.25,2.5,1.5,19.0,2.5,0.25,3.0,0.0,15.0,0.0,13.044444444444446,10.658333333333333,5.733333333333333,4.691666666666666,36.06666666666667,29.71666666666667,0.2096666666666667,0.180625,12.066666666666665,9.766666666666666,1.777777777777778,1.6666666666666665,1.3111111111111111,1.3083333333333333,16.82222222222222,13.266666666666667,0.1777777777777778,0.09166666666666667,3.288888888888889,3.3083333333333336,0.2222222222222222,0.16666666666666666,16.644444444444446,14.070833333333335
09/10/2023,"Central Mich. @ Coralville, IA",2-3,5.0,55.0,23.0,172.0,0.186,45.0,12.0,5.0,58.0,96.0,6.0,1.0,17.0,0.0,76.5,0.0,Central Mich.,5,11.0,4.6,34.4,9.0,2.4,1.0,11.6,1.2,0.2,3.4,0.0,15.3,0.0,12.361111111111109,10.668518518518518,6.25,4.809259259259259,36.0,30.63703703703704,0.17866666666666667,0.17522222222222222,11.416666666666666,9.82037037037037,1.9444444444444446,1.759259259259259,1.2777777777777777,1.3296296296296297,16.555555555555554,13.903703703703705,0.19444444444444442,0.10925925925925926,3.222222222222222,3.274074074074074,0.2222222222222222,0.14814814814814814,16.11111111111111,14.174074074074076
09/14/2023,Lindenwood,3-1,4.0,53.0,16.0,164.0,0.226,50.0,2.0,7.0,73.0,83.0,7.0,1.0,22.0,1.0,67.0,1.0,Lindenwood,4,13.25,4.0,41.0,12.5,0.5,1.75,18.25,1.75,0.25,5.5,0.25,16.75,0.25,11.027777777777777,10.701666666666666,6.561111111111111,4.788333333333333,36.68888888888889,31.013333333333332,0.12366666666666666,0.17629999999999998,10.083333333333334,9.738333333333333,2.1888888888888887,1.823333333333333,1.1666666666666667,1.2966666666666666,15.533333333333331,13.673333333333336,0.15,0.11833333333333333,3.466666666666667,3.2866666666666666,0.2222222222222222,0.13333333333333333,15.100000000000001,14.286666666666667
