date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Le Moyne @ Charleston, SC",3-0,3.0,46.0,14.0,84.0,0.381,42.0,9.0,11.0,40.0,44.0,0.0,0.0,4.0,1.0,57.0,1.0,Le Moyne,3,15.333333333333334,4.666666666666667,28.0,14.0,3.0,3.6666666666666665,13.333333333333334,0.0,0.0,1.3333333333333333,0.3333333333333333,19.0,0.3333333333333333
08/26/2023,"Davidson @ Charleston, SC",0-3,3.0,35.0,14.0,81.0,0.259,35.0,2.0,13.0,29.0,68.0,6.0,0.0,12.0,3.0,43.0,0.0,Davidson,3,11.666666666666666,4.666666666666667,27.0,11.666666666666666,0.6666666666666666,4.333333333333333,9.666666666666666,2.0,0.0,4.0,1.0,14.333333333333334,0.0
08/26/2023,@ Col. of Charleston,3-1,4.0,79.0,36.0,185.0,0.232,72.0,4.0,11.0,79.0,106.0,3.0,3.0,26.0,2.0,99.0,2.0,Col. of Charleston,4,19.75,9.0,46.25,18.0,1.0,2.75,19.75,0.75,0.75,6.5,0.5,24.75,0.5
08/31/2023,@ North Carolina,0-3,3.0,28.0,13.0,98.0,0.153,26.0,3.0,11.0,39.0,68.0,6.0,1.0,14.0,1.0,39.0,0.0,North Carolina,3,9.333333333333334,4.333333333333333,32.666666666666664,8.666666666666666,1.0,3.6666666666666665,13.0,2.0,0.3333333333333333,4.666666666666667,0.3333333333333333,13.0,0.0
09/01/2023,"Loyola Maryland @ Chapel Hill, NC",1-3,4.0,43.0,21.0,124.0,0.177,41.0,6.0,9.0,46.0,85.0,8.0,1.0,18.0,5.0,59.0,3.0,Loyola Maryland,4,10.75,5.25,31.0,10.25,1.5,2.25,11.5,2.0,0.25,4.5,1.25,14.75,0.75
09/02/2023,@ Duke,2-3,5.0,62.0,29.0,166.0,0.199,54.0,11.0,20.0,56.0,103.0,11.0,1.0,12.0,2.0,80.0,1.0,Duke,5,12.4,5.8,33.2,10.8,2.2,4.0,11.2,2.2,0.2,2.4,0.4,16.0,0.2
09/07/2023,@ Colgate,2-3,5.0,66.0,31.0,151.0,0.232,62.0,5.0,9.0,66.0,95.0,10.0,2.0,19.0,2.0,82.5,2.0,Colgate,5,13.2,6.2,30.2,12.4,1.0,1.8,13.2,2.0,0.4,3.8,0.4,16.5,0.4
09/08/2023,"Cornell @ Hamilton, NY",3-1,4.0,55.0,27.0,133.0,0.211,46.0,8.0,8.0,54.0,77.0,9.0,2.0,18.0,3.0,74.0,1.0,Cornell,4,13.75,6.75,33.25,11.5,2.0,2.0,13.5,2.25,0.5,4.5,0.75,18.5,0.25
09/09/2023,"UAlbany @ Hamilton, NY",3-0,3.0,44.0,10.0,86.0,0.395,38.0,5.0,7.0,40.0,47.0,4.0,3.0,12.0,5.0,58.0,1.0,UAlbany,3,14.666666666666666,3.3333333333333335,28.666666666666668,12.666666666666666,1.6666666666666667,2.3333333333333335,13.333333333333334,1.3333333333333333,1.0,4.0,1.6666666666666667,19.333333333333332,0.3333333333333333
09/14/2023,Old Dominion,0-3,3.0,47.0,25.0,105.0,0.21,43.0,2.0,7.0,29.0,71.0,8.0,2.0,4.0,2.0,53.0,2.0,Old Dominion,3,15.666666666666666,8.333333333333334,35.0,14.333333333333334,0.6666666666666666,2.3333333333333335,9.666666666666666,2.6666666666666665,0.6666666666666666,1.3333333333333333,0.6666666666666666,17.666666666666668,0.6666666666666666
09/14/2023,North Dakota St.,3-0,3.0,43.0,19.0,96.0,0.25,39.0,3.0,10.0,35.0,54.0,0.0,2.0,4.0,5.0,50.0,0.0,North Dakota St.,3,14.333333333333334,6.333333333333333,32.0,13.0,1.0,3.3333333333333335,11.666666666666666,0.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,16.666666666666668,0.0
09/15/2023,Robert Morris,3-1,4.0,56.0,17.0,140.0,0.279,53.0,3.0,3.0,91.0,72.0,7.0,10.0,6.0,2.0,72.0,2.0,Robert Morris,4,14.0,4.25,35.0,13.25,0.75,0.75,22.75,1.75,2.5,1.5,0.5,18.0,0.5
09/21/2023,Iowa St.,0-3,3.0,38.0,23.0,115.0,0.13,35.0,3.0,6.0,45.0,69.0,2.0,0.0,4.0,1.0,43.0,0.0,Iowa St.,3,12.666666666666666,7.666666666666667,38.333333333333336,11.666666666666666,1.0,2.0,15.0,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,14.333333333333334,0.0
09/22/2023,Iowa St.,0-3,3.0,47.0,16.0,113.0,0.274,41.0,1.0,4.0,30.0,70.0,2.0,1.0,8.0,3.0,53.0,1.0,Iowa St.,3,15.666666666666666,5.333333333333333,37.666666666666664,13.666666666666666,0.3333333333333333,1.3333333333333333,10.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1.0,17.666666666666668,0.3333333333333333
09/27/2023,Kansas St.,0-3,3.0,40.0,17.0,108.0,0.213,36.0,1.0,6.0,39.0,68.0,5.0,0.0,8.0,1.0,45.0,1.0,Kansas St.,3,13.333333333333334,5.666666666666667,36.0,12.0,0.3333333333333333,2.0,13.0,1.6666666666666667,0.0,2.6666666666666665,0.3333333333333333,15.0,0.3333333333333333
09/30/2023,Chicago St.,3-2,5.0,56.0,27.0,155.0,0.187,47.0,6.0,18.0,62.0,87.0,1.0,4.0,6.0,0.0,69.0,2.0,Chicago St.,5,11.2,5.4,31.0,9.4,1.2,3.6,12.4,0.2,0.8,1.2,0.0,13.8,0.4
