date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2023,Texas A&M,1-3,4.0,42.0,28.0,122.0,0.115,39.0,6.0,13.0,30.0,85.0,3.0,0.0,14.0,1.0,55.0,0.0,Texas A&M,4,10.5,7.0,30.5,9.75,1.5,3.25,7.5,0.75,0.0,3.5,0.25,13.75,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2023,Kansas,0-3,3.0,29.0,17.0,98.0,0.122,29.0,1.0,8.0,40.0,63.0,8.0,0.0,8.0,0.0,34.0,0.0,Kansas,3,9.666666666666666,5.666666666666667,32.666666666666664,9.666666666666666,0.3333333333333333,2.6666666666666665,13.333333333333334,2.6666666666666665,0.0,2.6666666666666665,0.0,11.333333333333334,0.0,,5.25,,3.5,,15.25,,0.0575,,4.875,,0.75,,1.625,,3.75,,0.0,,1.75,,0.125,,6.875
08/30/2023,@ Nebraska,0-3,3.0,18.0,25.0,88.0,-0.08,18.0,1.0,11.0,37.0,61.0,7.0,0.0,9.0,1.0,23.5,0.0,Nebraska,3,6.0,8.333333333333334,29.33333333333333,6.0,0.3333333333333333,3.6666666666666665,12.333333333333334,2.333333333333333,0.0,3.0,0.3333333333333333,7.833333333333333,0.0,,6.722222222222221,,4.222222222222222,,21.055555555555554,,0.079,,6.472222222222221,,0.611111111111111,,1.972222222222222,,6.9444444444444455,,0.0,,2.0555555555555554,,0.08333333333333333,,8.361111111111112
09/01/2023,@ Kansas St.,0-3,3.0,32.0,23.0,112.0,0.08,30.0,9.0,9.0,48.0,65.0,6.0,1.0,8.0,1.0,46.0,0.0,Kansas St.,3,10.666666666666666,7.666666666666667,37.333333333333336,10.0,3.0,3.0,16.0,2.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,15.333333333333334,0.0,8.722222222222221,6.541666666666666,7.0,5.25,30.833333333333332,23.125,0.052333333333333336,0.03924999999999999,8.472222222222221,6.354166666666666,0.7222222222222222,0.5416666666666666,3.194444444444444,2.395833333333333,11.055555555555557,8.291666666666668,0.0,0.0,3.0555555555555554,2.2916666666666665,0.19444444444444442,0.14583333333333331,10.972222222222221,8.229166666666668
09/07/2023,Long Beach St.,0-3,3.0,32.0,17.0,117.0,0.128,28.0,1.0,9.0,49.0,67.0,6.0,0.0,10.0,1.0,38.0,2.0,Long Beach St.,3,10.666666666666666,5.666666666666667,39.0,9.333333333333334,0.3333333333333333,3.0,16.333333333333332,2.0,0.0,3.333333333333333,0.3333333333333333,12.666666666666666,0.6666666666666666,8.777777777777777,7.366666666666665,7.222222222222222,5.733333333333333,33.11111111111111,25.96666666666667,0.04066666666666666,0.0474,8.555555555555555,7.083333333333333,1.222222222222222,1.0333333333333332,3.1111111111111107,2.5166666666666666,13.888888888888891,9.833333333333334,0.1111111111111111,0.06666666666666667,2.7777777777777772,2.3666666666666663,0.2222222222222222,0.1833333333333333,11.5,9.650000000000002
09/08/2023,Creighton,0-3,3.0,28.0,23.0,114.0,0.044,27.0,2.0,7.0,41.0,65.0,2.0,1.0,6.0,1.0,34.0,1.0,Creighton,3,9.333333333333334,7.666666666666667,38.0,9.0,0.6666666666666666,2.333333333333333,13.666666666666666,0.6666666666666666,0.3333333333333333,2.0,0.3333333333333333,11.333333333333334,0.3333333333333333,9.111111111111109,7.916666666666665,7.222222222222221,5.722222222222222,35.22222222222222,28.13888888888889,0.042666666666666665,0.06083333333333333,8.444444444444445,7.458333333333333,1.222222222222222,0.9166666666666665,3.2222222222222228,2.597222222222222,14.888888888888888,10.916666666666666,0.1111111111111111,0.05555555555555555,3.0,2.5277777777777772,0.3333333333333333,0.2083333333333333,11.944444444444443,10.152777777777779
09/09/2023,Iowa St.,1-3,4.0,44.0,32.0,133.0,0.09,44.0,8.0,7.0,54.0,87.0,10.0,1.0,17.0,1.0,61.5,0.0,Iowa St.,4,11.0,8.0,33.25,11.0,2.0,1.75,13.5,2.5,0.25,4.25,0.25,15.375,0.0,10.222222222222221,8.119047619047619,7.0,6.0,38.111111111111114,29.547619047619047,0.084,0.05842857142857143,9.444444444444445,7.678571428571429,1.3333333333333333,0.8809523809523808,2.7777777777777772,2.5595238095238093,15.33333333333333,11.30952380952381,0.2222222222222222,0.09523809523809523,2.6666666666666665,2.452380952380952,0.3333333333333333,0.22619047619047614,13.111111111111109,10.321428571428571
09/14/2023,@ Northern Colo.,2-3,5.0,52.0,22.0,149.0,0.201,47.0,12.0,10.0,42.0,86.0,4.0,2.0,14.0,0.0,73.0,0.0,Northern Colo.,5,10.4,4.4,29.8,9.4,2.4,2.0,8.4,0.8,0.4,2.8,0.0,14.6,0.0,10.333333333333334,8.479166666666666,7.111111111111111,6.25,36.75,30.010416666666668,0.08733333333333333,0.062375,9.777777777777779,8.09375,1.0,1.0208333333333333,2.361111111111111,2.458333333333333,14.5,11.583333333333334,0.19444444444444442,0.11458333333333333,3.194444444444444,2.677083333333333,0.3055555555555555,0.22916666666666663,13.125,10.953125
09/15/2023,"Wichita St. @ Greeley, CO",2-3,5.0,49.0,36.0,141.0,0.092,45.0,5.0,10.0,41.0,94.0,3.0,3.0,16.0,0.0,65.0,1.0,Wichita St.,5,9.8,7.2,28.2,9.0,1.0,2.0,8.2,0.6,0.6,3.2,0.0,13.0,0.2,10.244444444444445,8.692592592592593,6.688888888888889,6.044444444444444,33.68333333333333,29.987037037037037,0.11166666666666668,0.07777777777777778,9.799999999999999,8.238888888888889,1.6888888888888889,1.174074074074074,2.0277777777777777,2.407407407407407,11.855555555555554,11.229629629629631,0.3277777777777778,0.14629629629629629,3.016666666666667,2.6907407407407407,0.19444444444444442,0.20370370370370366,13.769444444444446,11.358333333333333
09/16/2023,"Bradley @ Greeley, CO",3-0,3.0,43.0,17.0,89.0,0.292,41.0,5.0,10.0,32.0,53.0,2.0,1.0,20.0,0.0,59.0,0.0,Bradley,3,14.333333333333334,5.666666666666667,29.666666666666668,13.666666666666666,1.6666666666666667,3.333333333333333,10.666666666666666,0.6666666666666666,0.3333333333333333,6.666666666666667,0.0,19.666666666666668,0.0,10.4,8.803333333333333,6.533333333333332,6.16,30.416666666666668,29.80833333333333,0.12766666666666668,0.07919999999999999,9.799999999999999,8.315000000000001,1.8,1.1566666666666667,1.9166666666666667,2.3666666666666663,10.033333333333333,10.926666666666668,0.4166666666666667,0.19166666666666665,3.4166666666666665,2.7416666666666663,0.08333333333333333,0.1833333333333333,14.325000000000001,11.522499999999999
