date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Southeastern La.,0-3,3.0,28.0,18.0,101.0,0.099,27.0,4.0,9.0,37.0,69.0,7.0,1.0,4.0,2.0,35.0,0.0,Southeastern La.,3,9.333333333333334,6.0,33.666666666666664,9.0,1.3333333333333333,3.0,12.333333333333334,2.333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,11.666666666666666,0.0
08/25/2023,"UTEP @ Hammond, LA",0-3,3.0,29.0,17.0,98.0,0.122,27.0,4.0,6.0,40.0,65.0,10.0,2.0,6.0,1.0,38.0,0.0,UTEP,3,9.666666666666666,5.666666666666667,32.666666666666664,9.0,1.3333333333333333,2.0,13.333333333333334,3.333333333333333,0.6666666666666666,2.0,0.3333333333333333,12.666666666666666,0.0
08/26/2023,"Washington @ Hammond, LA",0-3,3.0,22.0,18.0,92.0,0.043,21.0,1.0,9.0,34.0,68.0,10.0,1.0,4.0,2.0,26.0,1.0,Washington,3,7.333333333333333,6.0,30.666666666666668,7.0,0.3333333333333333,3.0,11.333333333333334,3.333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,8.666666666666666,0.3333333333333333
08/29/2023,ULM,3-2,5.0,46.0,23.0,176.0,0.131,34.0,7.0,12.0,81.0,90.0,9.0,2.0,0.0,0.0,55.0,0.0,ULM,5,9.2,4.6,35.2,6.8,1.4,2.4,16.2,1.8,0.4,0.0,0.0,11.0,0.0
09/01/2023,"North Dakota @ Abilene, TX",1-3,4.0,40.0,21.0,123.0,0.154,34.0,3.0,13.0,46.0,84.0,7.0,2.0,2.0,0.0,46.0,1.0,North Dakota,4,10.0,5.25,30.75,8.5,0.75,3.25,11.5,1.75,0.5,0.5,0.0,11.5,0.25
09/02/2023,"Providence @ Abilene, TX",1-3,4.0,46.0,32.0,172.0,0.081,38.0,4.0,2.0,84.0,88.0,14.0,2.0,4.0,2.0,54.0,2.0,Providence,4,11.5,8.0,43.0,9.5,1.0,0.5,21.0,3.5,0.5,1.0,0.5,13.5,0.5
09/02/2023,@ Abilene Christian,0-3,3.0,35.0,12.0,96.0,0.24,33.0,5.0,8.0,42.0,66.0,11.0,0.0,4.0,1.0,42.0,0.0,Abilene Christian,3,11.666666666666666,4.0,32.0,11.0,1.6666666666666667,2.6666666666666665,14.0,3.6666666666666665,0.0,1.3333333333333333,0.3333333333333333,14.0,0.0
09/07/2023,"Little Rock @ Ruston, LA",2-3,5.0,53.0,35.0,180.0,0.1,50.0,2.0,8.0,83.0,97.0,12.0,0.0,12.0,0.0,61.0,2.0,Little Rock,5,10.6,7.0,36.0,10.0,0.4,1.6,16.6,2.4,0.0,2.4,0.0,12.2,0.4
09/08/2023,"Lamar University @ Ruston, LA",3-0,3.0,50.0,21.0,132.0,0.22,41.0,10.0,7.0,65.0,67.0,12.0,1.0,8.0,1.0,65.0,1.0,Lamar University,3,16.666666666666668,7.0,44.0,13.666666666666666,3.3333333333333335,2.3333333333333335,21.666666666666668,4.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,21.666666666666668,0.3333333333333333
09/08/2023,@ Louisiana Tech,1-3,4.0,40.0,30.0,163.0,0.061,37.0,6.0,8.0,70.0,87.0,4.0,3.0,8.0,4.0,53.0,3.0,Louisiana Tech,4,10.0,7.5,40.75,9.25,1.5,2.0,17.5,1.0,0.75,2.0,1.0,13.25,0.75
09/12/2023,@ Northwestern St.,0-3,3.0,29.0,19.0,103.0,0.097,28.0,4.0,4.0,44.0,66.0,14.0,2.0,8.0,0.0,39.0,0.0,Northwestern St.,3,9.666666666666666,6.333333333333333,34.333333333333336,9.333333333333334,1.3333333333333333,1.3333333333333333,14.666666666666666,4.666666666666667,0.6666666666666666,2.6666666666666665,0.0,13.0,0.0
09/15/2023,@ Troy,0-3,3.0,23.0,14.0,82.0,0.11,22.0,3.0,12.0,27.0,64.0,4.0,1.0,6.0,0.0,30.0,0.0,Troy,3,7.666666666666667,4.666666666666667,27.333333333333332,7.333333333333333,1.0,4.0,9.0,1.3333333333333333,0.3333333333333333,2.0,0.0,10.0,0.0
09/16/2023,@ Alabama,0-3,3.0,31.0,16.0,109.0,0.138,28.0,1.0,6.0,49.0,69.0,6.0,1.0,4.0,2.0,35.0,1.0,Alabama,3,10.333333333333334,5.333333333333333,36.333333333333336,9.333333333333334,0.3333333333333333,2.0,16.333333333333332,2.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,11.666666666666666,0.3333333333333333
09/26/2023,@ Texas Southern,3-1,4.0,53.0,24.0,168.0,0.173,45.0,5.0,5.0,83.0,83.0,4.0,2.0,10.0,0.0,65.0,0.0,Texas Southern,4,13.25,6.0,42.0,11.25,1.25,1.25,20.75,1.0,0.5,2.5,0.0,16.25,0.0
09/27/2023,@ Prairie View,1-3,4.0,46.0,29.0,167.0,0.102,42.0,9.0,10.0,68.0,85.0,7.0,1.0,4.0,1.0,58.0,0.0,Prairie View,4,11.5,7.25,41.75,10.5,2.25,2.5,17.0,1.75,0.25,1.0,0.25,14.5,0.0
