date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Louisiana Tech @ Jonesboro, AR",3-2,5.0,56.0,22.0,161.0,0.211,52.0,2.0,8.0,69.0,92.0,16.0,1.0,10.0,2.0,64.0,2.0,Louisiana Tech,5,11.2,4.4,32.2,10.4,0.4,1.6,13.8,3.2,0.2,2.0,0.4,12.8,0.4
08/25/2023,"Little Rock @ Jonesboro, AR",3-0,3.0,48.0,14.0,99.0,0.343,46.0,8.0,6.0,34.0,56.0,4.0,0.0,8.0,0.0,60.0,1.0,Little Rock,3,16.0,4.666666666666667,33.0,15.333333333333334,2.6666666666666665,2.0,11.333333333333334,1.3333333333333333,0.0,2.6666666666666665,0.0,20.0,0.3333333333333333
08/26/2023,@ Arkansas St.,2-3,5.0,63.0,16.0,179.0,0.263,58.0,5.0,13.0,78.0,100.0,5.0,2.0,16.0,0.0,78.0,3.0,Arkansas St.,5,12.6,3.2,35.8,11.6,1.0,2.6,15.6,1.0,0.4,3.2,0.0,15.6,0.6
09/02/2023,"Evansville @ Homewood, AL",1-3,4.0,42.0,22.0,149.0,0.134,39.0,8.0,5.0,56.0,84.0,5.0,3.0,8.0,0.0,57.0,3.0,Evansville,4,10.5,5.5,37.25,9.75,2.0,1.25,14.0,1.25,0.75,2.0,0.0,14.25,0.75
09/03/2023,@ Samford,1-3,4.0,49.0,22.0,162.0,0.167,44.0,7.0,10.0,72.0,85.0,11.0,3.0,14.0,5.0,66.0,1.0,Samford,4,12.25,5.5,40.5,11.0,1.75,2.5,18.0,2.75,0.75,3.5,1.25,16.5,0.25
09/05/2023,@ Alabama St.,3-1,4.0,58.0,20.0,150.0,0.253,54.0,3.0,9.0,66.0,77.0,9.0,1.0,4.0,0.0,64.0,0.0,Alabama St.,4,14.5,5.0,37.5,13.5,0.75,2.25,16.5,2.25,0.25,1.0,0.0,16.0,0.0
09/08/2023,@ George Washington,3-2,5.0,63.0,24.0,167.0,0.234,61.0,6.0,10.0,70.0,92.0,10.0,0.0,16.0,1.0,77.0,1.0,George Washington,5,12.6,4.8,33.4,12.2,1.2,2.0,14.0,2.0,0.0,3.2,0.2,15.4,0.2
09/08/2023,@ Georgetown,3-1,4.0,54.0,17.0,141.0,0.262,50.0,12.0,8.0,64.0,82.0,6.0,0.0,16.0,1.0,74.0,3.0,Georgetown,4,13.5,4.25,35.25,12.5,3.0,2.0,16.0,1.5,0.0,4.0,0.25,18.5,0.75
09/09/2023,"Old Dominion @ Washington, DC",2-3,5.0,58.0,18.0,149.0,0.268,54.0,10.0,6.0,48.0,102.0,9.0,0.0,18.0,2.0,77.0,4.0,Old Dominion,5,11.6,3.6,29.8,10.8,2.0,1.2,9.6,1.8,0.0,3.6,0.4,15.4,0.8
09/12/2023,Alabama A&M,3-1,4.0,45.0,22.0,150.0,0.153,42.0,10.0,5.0,58.0,76.0,6.0,1.0,14.0,1.0,63.0,2.0,Alabama A&M,4,11.25,5.5,37.5,10.5,2.5,1.25,14.5,1.5,0.25,3.5,0.25,15.75,0.5
09/15/2023,Central Ark.,3-1,4.0,50.0,14.0,159.0,0.226,49.0,9.0,9.0,76.0,76.0,4.0,0.0,12.0,1.0,65.0,1.0,Central Ark.,4,12.5,3.5,39.75,12.25,2.25,2.25,19.0,1.0,0.0,3.0,0.25,16.25,0.25
09/16/2023,Ark.-Pine Bluff,3-0,3.0,42.0,8.0,90.0,0.378,40.0,7.0,8.0,44.0,33.0,0.0,0.0,14.0,1.0,56.0,0.0,Ark.-Pine Bluff,3,14.0,2.6666666666666665,30.0,13.333333333333334,2.3333333333333335,2.6666666666666665,14.666666666666666,0.0,0.0,4.666666666666667,0.3333333333333333,18.666666666666668,0.0
09/16/2023,Mississippi Val.,3-0,3.0,42.0,3.0,81.0,0.481,39.0,9.0,6.0,38.0,22.0,3.0,1.0,4.0,0.0,54.0,0.0,Mississippi Val.,3,14.0,1.0,27.0,13.0,3.0,2.0,12.666666666666666,1.0,0.3333333333333333,1.3333333333333333,0.0,18.0,0.0
09/22/2023,Austin Peay,3-0,3.0,42.0,10.0,97.0,0.33,39.0,10.0,6.0,47.0,39.0,1.0,0.0,12.0,1.0,58.0,1.0,Austin Peay,3,14.0,3.3333333333333335,32.333333333333336,13.0,3.3333333333333335,2.0,15.666666666666666,0.3333333333333333,0.0,4.0,0.3333333333333333,19.333333333333332,0.3333333333333333
09/24/2023,Lipscomb,0-3,3.0,34.0,15.0,97.0,0.196,30.0,3.0,5.0,35.0,61.0,6.0,0.0,4.0,0.0,39.0,1.0,Lipscomb,3,11.333333333333334,5.0,32.333333333333336,10.0,1.0,1.6666666666666667,11.666666666666666,2.0,0.0,1.3333333333333333,0.0,13.0,0.3333333333333333
09/29/2023,@ Eastern Ky.,1-3,4.0,48.0,18.0,151.0,0.199,44.0,5.0,4.0,65.0,88.0,11.0,0.0,6.0,0.0,56.0,2.0,Eastern Ky.,4,12.0,4.5,37.75,11.0,1.25,1.0,16.25,2.75,0.0,1.5,0.0,14.0,0.5
09/30/2023,@ Bellarmine,0-3,3.0,35.0,12.0,99.0,0.232,35.0,5.0,8.0,35.0,64.0,4.0,0.0,6.0,1.0,43.0,0.0,Bellarmine,3,11.666666666666666,4.0,33.0,11.666666666666666,1.6666666666666667,2.6666666666666665,11.666666666666666,1.3333333333333333,0.0,2.0,0.3333333333333333,14.333333333333334,0.0
10/07/2023,@ Stetson,1-3,4.0,48.0,19.0,151.0,0.192,45.0,5.0,5.0,62.0,89.0,7.0,1.0,2.0,2.0,55.0,1.0,Stetson,4,12.0,4.75,37.75,11.25,1.25,1.25,15.5,1.75,0.25,0.5,0.5,13.75,0.25
10/13/2023,@ Kennesaw St.,1-3,4.0,35.0,21.0,138.0,0.101,31.0,4.0,7.0,55.0,83.0,11.0,2.0,16.0,0.0,49.0,0.0,Kennesaw St.,4,8.75,5.25,34.5,7.75,1.0,1.75,13.75,2.75,0.5,4.0,0.0,12.25,0.0
10/15/2023,@ Queens (NC),3-0,3.0,34.0,19.0,118.0,0.127,31.0,4.0,0.0,60.0,48.0,2.0,1.0,10.0,0.0,44.0,1.0,Queens ,3,11.333333333333334,6.333333333333333,39.333333333333336,10.333333333333334,1.3333333333333333,0.0,20.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.0,14.666666666666666,0.3333333333333333
10/20/2023,North Florida,3-1,4.0,54.0,18.0,143.0,0.252,50.0,7.0,7.0,62.0,79.0,4.0,1.0,14.0,0.0,69.0,2.0,North Florida,4,13.5,4.5,35.75,12.5,1.75,1.75,15.5,1.0,0.25,3.5,0.0,17.25,0.5
10/22/2023,Jacksonville,3-1,4.0,54.0,20.0,133.0,0.256,52.0,4.0,9.0,61.0,73.0,5.0,4.0,8.0,0.0,66.0,0.0,Jacksonville,4,13.5,5.0,33.25,13.0,1.0,2.25,15.25,1.25,1.0,2.0,0.0,16.5,0.0
