date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Wright St. @ Louisville, KY",3-0,3.0,52.0,10.0,99.0,0.424,50.0,2.0,5.0,48.0,49.0,3.0,2.0,12.0,4.0,62.0,0.0,Wright St.,3,17.333333333333332,3.3333333333333335,33.0,16.666666666666668,0.6666666666666666,1.6666666666666667,16.0,1.0,0.6666666666666666,4.0,1.3333333333333333,20.666666666666668,0.0
08/26/2023,@ Louisville,0-3,3.0,33.0,15.0,103.0,0.175,31.0,1.0,6.0,34.0,62.0,4.0,0.0,2.0,0.0,35.0,0.0,Louisville,3,11.0,5.0,34.333333333333336,10.333333333333334,0.3333333333333333,2.0,11.333333333333334,1.3333333333333333,0.0,0.6666666666666666,0.0,11.666666666666666,0.0
08/27/2023,"Troy @ Louisville, KY",3-0,3.0,49.0,9.0,84.0,0.476,46.0,9.0,10.0,34.0,45.0,3.0,0.0,10.0,1.0,63.0,1.0,Troy,3,16.333333333333332,3.0,28.0,15.333333333333334,3.0,3.3333333333333335,11.333333333333334,1.0,0.0,3.3333333333333335,0.3333333333333333,21.0,0.3333333333333333
09/01/2023,Northwestern St.,3-0,3.0,43.0,11.0,89.0,0.36,35.0,14.0,6.0,44.0,32.0,2.0,1.0,4.0,0.0,60.0,0.0,Northwestern St.,3,14.333333333333334,3.6666666666666665,29.666666666666668,11.666666666666666,4.666666666666667,2.0,14.666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,20.0,0.0
09/01/2023,Drake,3-1,4.0,47.0,18.0,140.0,0.207,39.0,8.0,5.0,58.0,70.0,4.0,2.0,22.0,2.0,68.0,0.0,Drake,4,11.75,4.5,35.0,9.75,2.0,1.25,14.5,1.0,0.5,5.5,0.5,17.0,0.0
09/02/2023,Tulsa,3-0,3.0,47.0,4.0,85.0,0.506,41.0,5.0,7.0,38.0,41.0,3.0,3.0,8.0,1.0,59.0,0.0,Tulsa,3,15.666666666666666,1.3333333333333333,28.333333333333332,13.666666666666666,1.6666666666666667,2.3333333333333335,12.666666666666666,1.0,1.0,2.6666666666666665,0.3333333333333333,19.666666666666668,0.0
09/06/2023,UC Irvine,3-0,3.0,47.0,9.0,83.0,0.458,45.0,5.0,3.0,42.0,42.0,4.0,3.0,10.0,0.0,60.0,0.0,UC Irvine,3,15.666666666666666,3.0,27.666666666666668,15.0,1.6666666666666667,1.0,14.0,1.3333333333333333,1.0,3.3333333333333335,0.0,20.0,0.0
09/07/2023,Towson,3-0,3.0,42.0,12.0,90.0,0.333,38.0,7.0,6.0,40.0,54.0,3.0,1.0,6.0,1.0,53.0,1.0,Towson,3,14.0,4.0,30.0,12.666666666666666,2.3333333333333335,2.0,13.333333333333334,1.0,0.3333333333333333,2.0,0.3333333333333333,17.666666666666668,0.3333333333333333
09/08/2023,BYU,3-1,4.0,58.0,19.0,129.0,0.302,55.0,0.0,11.0,55.0,78.0,5.0,4.0,14.0,0.0,69.0,1.0,BYU,4,14.5,4.75,32.25,13.75,0.0,2.75,13.75,1.25,1.0,3.5,0.0,17.25,0.25
09/13/2023,@ Baylor,3-1,4.0,49.0,19.0,137.0,0.219,46.0,2.0,5.0,65.0,79.0,2.0,1.0,20.0,0.0,62.0,1.0,Baylor,4,12.25,4.75,34.25,11.5,0.5,1.25,16.25,0.5,0.25,5.0,0.0,15.5,0.25
09/15/2023,@ Texas,3-1,4.0,57.0,24.0,146.0,0.226,51.0,3.0,7.0,57.0,83.0,10.0,2.0,28.0,2.0,76.0,1.0,Texas,4,14.25,6.0,36.5,12.75,0.75,1.75,14.25,2.5,0.5,7.0,0.5,19.0,0.25
09/21/2023,Washington,3-0,3.0,40.0,10.0,78.0,0.385,37.0,5.0,6.0,33.0,43.0,5.0,1.0,10.0,1.0,51.0,0.0,Washington,3,13.333333333333334,3.3333333333333335,26.0,12.333333333333334,1.6666666666666667,2.0,11.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.3333333333333333,17.0,0.0
09/24/2023,@ Arizona,3-2,5.0,56.0,18.0,137.0,0.277,49.0,11.0,6.0,53.0,89.0,9.0,4.0,20.0,0.0,81.0,1.0,Arizona,5,11.2,3.6,27.4,9.8,2.2,1.2,10.6,1.8,0.8,4.0,0.0,16.2,0.2
09/29/2023,@ Oregon St.,3-0,3.0,40.0,13.0,95.0,0.284,36.0,6.0,4.0,34.0,45.0,2.0,3.0,14.0,0.0,56.0,0.0,Oregon St.,3,13.333333333333334,4.333333333333333,31.666666666666668,12.0,2.0,1.3333333333333333,11.333333333333334,0.6666666666666666,1.0,4.666666666666667,0.0,18.666666666666668,0.0
10/01/2023,@ Oregon,3-1,4.0,49.0,27.0,134.0,0.164,47.0,8.0,1.0,61.0,86.0,3.0,5.0,16.0,1.0,70.0,1.0,Oregon,4,12.25,6.75,33.5,11.75,2.0,0.25,15.25,0.75,1.25,4.0,0.25,17.5,0.25
10/06/2023,California,3-0,3.0,44.0,9.0,84.0,0.417,41.0,8.0,5.0,34.0,43.0,1.0,2.0,6.0,0.0,57.0,0.0,California,3,14.666666666666666,3.0,28.0,13.666666666666666,2.6666666666666665,1.6666666666666667,11.333333333333334,0.3333333333333333,0.6666666666666666,2.0,0.0,19.0,0.0
10/08/2023,Stanford,1-3,4.0,58.0,26.0,152.0,0.211,50.0,1.0,2.0,69.0,88.0,10.0,1.0,12.0,3.0,66.0,0.0,Stanford,4,14.5,6.5,38.0,12.5,0.25,0.5,17.25,2.5,0.25,3.0,0.75,16.5,0.0
10/13/2023,Utah,3-0,3.0,47.0,12.0,87.0,0.402,41.0,8.0,9.0,34.0,46.0,4.0,1.0,12.0,0.0,62.0,0.0,Utah,3,15.666666666666666,4.0,29.0,13.666666666666666,2.6666666666666665,3.0,11.333333333333334,1.3333333333333333,0.3333333333333333,4.0,0.0,20.666666666666668,0.0
10/15/2023,Colorado,3-0,3.0,44.0,16.0,107.0,0.262,35.0,4.0,12.0,36.0,52.0,1.0,3.0,14.0,0.0,58.0,0.0,Colorado,3,14.666666666666666,5.333333333333333,35.666666666666664,11.666666666666666,1.3333333333333333,4.0,12.0,0.3333333333333333,1.0,4.666666666666667,0.0,19.333333333333332,0.0
