date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Cal Poly @ Sacramento, CA",3-1,4.0,49.0,19.0,142.0,0.211,46.0,8.0,9.0,80.0,64.0,4.0,1.0,18.0,0.0,67.0,2.0,Cal Poly,4,12.25,4.75,35.5,11.5,2.0,2.25,20.0,1.0,0.25,4.5,0.0,16.75,0.5
08/26/2023,@ Sacramento St.,0-3,3.0,33.0,12.0,108.0,0.194,30.0,4.0,8.0,46.0,71.0,7.0,1.0,12.0,0.0,44.0,0.0,Sacramento St.,3,11.0,4.0,36.0,10.0,1.3333333333333333,2.6666666666666665,15.333333333333334,2.333333333333333,0.3333333333333333,4.0,0.0,14.666666666666666,0.0
08/26/2023,"Nevada @ Sacramento, CA",2-3,5.0,61.0,24.0,173.0,0.214,59.0,11.0,8.0,89.0,105.0,13.0,1.0,10.0,3.0,78.0,2.0,Nevada,5,12.2,4.8,34.6,11.8,2.2,1.6,17.8,2.6,0.2,2.0,0.6,15.6,0.4
09/01/2023,Middle Tenn.,3-0,3.0,50.0,13.0,97.0,0.381,43.0,6.0,5.0,40.0,55.0,4.0,2.0,10.0,0.0,63.0,0.0,Middle Tenn.,3,16.666666666666668,4.333333333333333,32.333333333333336,14.333333333333334,2.0,1.6666666666666667,13.333333333333334,1.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,21.0,0.0
09/02/2023,Kent St.,3-2,5.0,69.0,23.0,168.0,0.274,61.0,7.0,3.0,74.0,91.0,8.0,3.0,14.0,2.0,86.0,1.0,Kent St.,5,13.8,4.6,33.6,12.2,1.4,0.6,14.8,1.6,0.6,2.8,0.4,17.2,0.2
09/03/2023,South Dakota St.,3-0,3.0,48.0,12.0,116.0,0.31,44.0,2.0,4.0,48.0,58.0,5.0,1.0,8.0,1.0,55.0,1.0,South Dakota St.,3,16.0,4.0,38.666666666666664,14.666666666666666,0.6666666666666666,1.3333333333333333,16.0,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,18.333333333333332,0.3333333333333333
09/06/2023,Iowa St.,2-3,5.0,64.0,24.0,160.0,0.25,61.0,6.0,7.0,58.0,103.0,5.0,1.0,20.0,1.0,81.0,1.0,Iowa St.,5,12.8,4.8,32.0,12.2,1.2,1.4,11.6,1.0,0.2,4.0,0.2,16.2,0.2
09/08/2023,Central Mich.,3-1,4.0,56.0,14.0,152.0,0.276,49.0,8.0,8.0,56.0,80.0,6.0,0.0,14.0,2.0,71.0,0.0,Central Mich.,4,14.0,3.5,38.0,12.25,2.0,2.0,14.0,1.5,0.0,3.5,0.5,17.75,0.0
09/09/2023,Missouri St.,3-1,4.0,54.0,23.0,172.0,0.18,49.0,10.0,6.0,79.0,81.0,10.0,3.0,24.0,0.0,79.0,0.0,Missouri St.,4,13.5,5.75,43.0,12.25,2.5,1.5,19.75,2.5,0.75,6.0,0.0,19.75,0.0
09/10/2023,Grand Canyon,0-3,3.0,30.0,19.0,92.0,0.12,27.0,2.0,5.0,36.0,67.0,9.0,0.0,2.0,0.0,33.0,0.0,Grand Canyon,3,10.0,6.333333333333333,30.666666666666668,9.0,0.6666666666666666,1.6666666666666667,12.0,3.0,0.0,0.6666666666666666,0.0,11.0,0.0
09/15/2023,@ Syracuse,3-0,3.0,30.0,14.0,105.0,0.152,26.0,7.0,5.0,33.0,49.0,3.0,3.0,12.0,0.0,46.0,0.0,Syracuse,3,10.0,4.666666666666667,35.0,8.666666666666666,2.3333333333333335,1.6666666666666667,11.0,1.0,1.0,4.0,0.0,15.333333333333334,0.0
09/16/2023,"Cornell @ Syracuse, NY",3-0,3.0,45.0,21.0,120.0,0.2,43.0,8.0,1.0,64.0,59.0,3.0,0.0,10.0,0.0,58.0,1.0,Cornell,3,15.0,7.0,40.0,14.333333333333334,2.6666666666666665,0.3333333333333333,21.333333333333332,1.0,0.0,3.3333333333333335,0.0,19.333333333333332,0.3333333333333333
09/21/2023,Minnesota,2-3,5.0,43.0,20.0,138.0,0.167,41.0,7.0,5.0,59.0,95.0,8.0,1.0,12.0,0.0,57.0,0.0,Minnesota,5,8.6,4.0,27.6,8.2,1.4,1.0,11.8,1.6,0.2,2.4,0.0,11.4,0.0
09/24/2023,Ohio St.,0-3,3.0,35.0,16.0,113.0,0.168,33.0,5.0,6.0,52.0,67.0,5.0,2.0,8.0,0.0,46.0,0.0,Ohio St.,3,11.666666666666666,5.333333333333333,37.666666666666664,11.0,1.6666666666666667,2.0,17.333333333333332,1.6666666666666667,0.6666666666666666,2.6666666666666665,0.0,15.333333333333334,0.0
09/29/2023,@ Indiana,0-3,3.0,31.0,13.0,100.0,0.18,29.0,0.0,10.0,42.0,65.0,5.0,1.0,10.0,1.0,37.0,0.0,Indiana,3,10.333333333333334,4.333333333333333,33.333333333333336,9.666666666666666,0.0,3.3333333333333335,14.0,1.6666666666666667,0.3333333333333333,3.3333333333333335,0.3333333333333333,12.333333333333334,0.0
09/30/2023,@ Illinois,0-3,3.0,40.0,19.0,118.0,0.178,37.0,4.0,8.0,49.0,69.0,6.0,0.0,8.0,3.0,48.0,0.0,Illinois,3,13.333333333333334,6.333333333333333,39.333333333333336,12.333333333333334,1.3333333333333333,2.6666666666666665,16.333333333333332,2.0,0.0,2.6666666666666665,1.0,16.0,0.0
10/04/2023,Wisconsin,0-3,3.0,38.0,13.0,108.0,0.231,36.0,4.0,9.0,44.0,73.0,7.0,0.0,4.0,0.0,44.0,2.0,Wisconsin,3,12.666666666666666,4.333333333333333,36.0,12.0,1.3333333333333333,3.0,14.666666666666666,2.333333333333333,0.0,1.3333333333333333,0.0,14.666666666666666,0.6666666666666666
10/07/2023,@ Purdue,0-3,3.0,29.0,16.0,107.0,0.121,28.0,5.0,3.0,48.0,66.0,5.0,1.0,2.0,0.0,36.0,0.0,Purdue,3,9.666666666666666,5.333333333333333,35.666666666666664,9.333333333333334,1.6666666666666667,1.0,16.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0,12.0,0.0
10/13/2023,Penn St.,0-3,3.0,21.0,12.0,93.0,0.097,20.0,6.0,5.0,33.0,68.0,6.0,0.0,12.0,0.0,33.0,0.0,Penn St.,3,7.0,4.0,31.0,6.666666666666667,2.0,1.6666666666666667,11.0,2.0,0.0,4.0,0.0,11.0,0.0
