date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2023,Canisius,3-2,5.0,67.0,27.0,178.0,0.225,63.0,5.0,9.0,95.0,86.0,5.0,2.0,21.0,6.0,84.5,2.0,Canisius,5,13.4,5.4,35.6,12.6,1.0,1.8,19.0,1.0,0.4,4.2,1.2,16.9,0.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2023,Belmont,1-3,4.0,45.0,17.0,122.0,0.23,39.0,6.0,4.0,51.0,81.0,8.0,2.0,14.0,3.0,60.0,0.0,Belmont,4,11.25,4.25,30.5,9.75,1.5,1.0,12.75,2.0,0.5,3.5,0.75,15.0,0.0,,6.7,,2.7,,17.8,,0.1125,,6.3,,0.5,,0.9,,9.5,,0.2,,2.1,,0.6,,8.45
08/26/2023,Saint Francis (PA),1-3,4.0,53.0,27.0,150.0,0.173,51.0,9.0,13.0,67.0,94.0,7.0,2.0,18.0,1.0,73.0,0.0,Saint Francis ,4,13.25,6.75,37.5,12.75,2.25,3.25,16.75,1.75,0.5,4.5,0.25,18.25,0.0,,8.216666666666667,,3.216666666666667,,22.03333333333333,,0.15166666666666667,,7.45,,0.8333333333333334,,0.9333333333333332,,10.583333333333334,,0.3,,2.566666666666667,,0.65,,10.633333333333333
08/31/2023,@ Toledo,3-1,4.0,52.0,23.0,159.0,0.182,46.0,4.0,8.0,71.0,85.0,7.0,4.0,12.0,1.0,66.0,0.0,Toledo,4,13.0,5.75,39.75,11.5,1.0,2.0,17.75,1.75,1.0,3.0,0.25,16.5,0.0,12.633333333333333,9.475,5.466666666666666,4.1,34.53333333333333,25.9,0.20933333333333334,0.157,11.700000000000001,8.775,1.5833333333333333,1.1875,2.0166666666666666,1.5125,16.166666666666668,12.125,0.4666666666666666,0.35,4.066666666666666,3.05,0.7333333333333334,0.55,16.716666666666665,12.5375
09/01/2023,"Memphis @ Toledo, OH",3-2,5.0,52.0,25.0,179.0,0.151,50.0,3.0,3.0,81.0,94.0,4.0,1.0,12.0,0.0,62.0,0.0,Memphis,5,10.4,5.0,35.8,10.0,0.6,0.6,16.2,0.8,0.2,2.4,0.0,12.4,0.0,12.5,10.18,5.583333333333333,4.43,35.916666666666664,28.669999999999998,0.19499999999999998,0.162,11.333333333333334,9.32,1.5833333333333333,1.15,2.0833333333333335,1.61,15.75,13.25,0.6666666666666666,0.48,3.6666666666666665,3.04,0.4166666666666667,0.49000000000000005,16.583333333333332,13.330000000000002
09/02/2023,"Virginia Tech @ Toledo, OH",0-3,3.0,33.0,21.0,121.0,0.099,31.0,2.0,6.0,50.0,71.0,8.0,1.0,10.0,0.0,41.0,0.0,Virginia Tech,3,11.0,7.0,40.333333333333336,10.333333333333334,0.6666666666666666,2.0,16.666666666666668,2.6666666666666665,0.3333333333333333,3.333333333333333,0.0,13.666666666666666,0.0,12.216666666666669,10.216666666666667,5.833333333333333,4.5249999999999995,37.68333333333334,29.85833333333333,0.16866666666666666,0.16016666666666668,11.416666666666666,9.433333333333334,1.2833333333333334,1.0583333333333333,1.95,1.4416666666666667,16.900000000000002,13.741666666666667,0.5666666666666667,0.43333333333333335,3.3000000000000003,2.933333333333333,0.16666666666666666,0.4083333333333334,15.716666666666667,13.175000000000002
09/08/2023,"Bethune-Cookman @ Boca Raton, FL",3-1,4.0,54.0,16.0,142.0,0.268,50.0,9.0,2.0,67.0,58.0,4.0,3.0,8.0,1.0,70.0,0.0,Bethune-Cookman,4,13.5,4.0,35.5,12.5,2.25,0.5,16.75,1.0,0.75,2.0,0.25,17.5,0.0,11.466666666666669,10.328571428571427,5.916666666666667,4.878571428571428,38.62777777777778,31.354761904761904,0.144,0.15142857142857144,10.61111111111111,9.561904761904762,0.7555555555555555,1.0023809523809524,1.5333333333333332,1.5214285714285716,16.872222222222224,14.15952380952381,0.5111111111111111,0.41904761904761906,2.911111111111111,2.99047619047619,0.08333333333333333,0.35000000000000003,14.188888888888888,13.245238095238097
09/08/2023,@ Fla. Atlantic,0-3,3.0,35.0,17.0,103.0,0.175,35.0,1.0,7.0,43.0,66.0,3.0,0.0,10.0,2.0,41.0,2.0,Fla. Atlantic,3,11.666666666666666,5.666666666666667,34.333333333333336,11.666666666666666,0.3333333333333333,2.333333333333333,14.333333333333334,1.0,0.0,3.333333333333333,0.6666666666666666,13.666666666666666,0.6666666666666666,11.633333333333335,10.725,5.333333333333333,4.76875,37.21111111111111,31.872916666666665,0.17266666666666666,0.166,10.944444444444445,9.929166666666667,1.1722222222222223,1.1583333333333332,1.0333333333333334,1.39375,16.538888888888888,14.483333333333334,0.42777777777777776,0.4604166666666667,2.5777777777777775,2.8666666666666663,0.08333333333333333,0.3375,14.52222222222222,13.777083333333335
09/09/2023,"UIW @ Boca Raton, FL",1-3,4.0,46.0,17.0,136.0,0.213,43.0,5.0,10.0,57.0,85.0,8.0,6.0,10.0,0.0,62.0,0.0,UIW,4,11.5,4.25,34.0,10.75,1.25,2.5,14.25,2.0,1.5,2.5,0.0,15.5,0.0,12.055555555555555,10.829629629629629,5.555555555555556,4.868518518518518,36.72222222222223,32.1462962962963,0.18066666666666667,0.167,11.5,10.122222222222224,1.0833333333333333,1.0666666666666667,1.611111111111111,1.4981481481481482,15.91666666666667,14.466666666666669,0.36111111111111116,0.40925925925925927,2.888888888888889,2.918518518518518,0.3055555555555555,0.37407407407407406,14.944444444444445,13.764814814814818
09/14/2023,Akron,1-3,4.0,34.0,22.0,122.0,0.098,34.0,6.0,5.0,50.0,84.0,13.0,1.0,14.0,3.0,48.0,0.0,Akron,4,8.5,5.5,30.5,8.5,1.5,1.25,12.5,3.25,0.25,3.5,0.75,12.0,0.0,12.222222222222221,10.896666666666667,4.638888888888889,4.806666666666667,34.611111111111114,32.33166666666666,0.21866666666666668,0.17160000000000003,11.638888888888888,10.185,1.2777777777777777,1.085,1.7777777777777777,1.5983333333333334,15.111111111111112,14.445000000000002,0.75,0.5183333333333333,2.611111111111111,2.876666666666666,0.3055555555555555,0.33666666666666667,15.555555555555555,13.938333333333336
09/15/2023,@ Kent St.,3-1,4.0,50.0,20.0,138.0,0.217,45.0,6.0,4.0,56.0,87.0,6.0,1.0,26.0,3.0,70.0,2.0,Kent St.,4,12.5,5.0,34.5,11.25,1.5,1.0,14.0,1.5,0.25,6.5,0.75,17.5,0.5,10.555555555555555,10.67878787878788,5.138888888888889,4.869696969696969,32.94444444444445,32.165151515151514,0.162,0.16490909090909092,10.305555555555555,10.031818181818183,1.0277777777777777,1.1227272727272728,2.0277777777777777,1.5666666666666667,13.694444444444445,14.26818181818182,0.5833333333333334,0.49393939393939396,3.111111111111111,2.933333333333333,0.47222222222222215,0.37424242424242427,13.722222222222221,13.762121212121214
09/19/2023,Northern Ky.,1-3,4.0,45.0,27.0,170.0,0.106,45.0,6.0,5.0,87.0,92.0,8.0,0.0,16.0,2.0,59.0,2.0,Northern Ky.,4,11.25,6.75,42.5,11.25,1.5,1.25,21.75,2.0,0.0,4.0,0.5,14.75,0.5,10.833333333333334,10.830555555555556,4.916666666666667,4.8805555555555555,33.0,32.359722222222224,0.17600000000000002,0.16925,10.166666666666666,10.133333333333335,1.4166666666666667,1.1541666666666666,1.5833333333333333,1.5194444444444446,13.583333333333334,14.245833333333335,0.6666666666666666,0.47361111111111115,4.166666666666667,3.2305555555555556,0.5,0.4055555555555556,15.0,14.073611111111113
09/22/2023,@ Oakland,3-1,4.0,48.0,22.0,149.0,0.174,46.0,8.0,8.0,61.0,76.0,5.0,1.0,10.0,0.0,62.0,4.0,Oakland,4,12.0,5.5,37.25,11.5,2.0,2.0,15.25,1.25,0.25,2.5,0.0,15.5,1.0,10.75,10.862820512820512,5.75,5.024358974358974,35.833333333333336,33.13974358974359,0.14033333333333334,0.16438461538461538,10.333333333333334,10.219230769230771,1.5,1.1807692307692308,1.1666666666666667,1.4987179487179487,16.083333333333332,14.823076923076924,0.16666666666666666,0.4371794871794872,4.666666666666667,3.2897435897435896,0.6666666666666666,0.41282051282051285,14.75,14.125641025641027
