date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Ohio @ Harrisonburg, VA",3-2,5.0,48.0,30.0,166.0,0.108,48.0,7.0,6.0,57.0,95.0,3.0,3.0,20.0,1.0,68.0,5.0,Ohio,5,9.6,6.0,33.2,9.6,1.4,1.2,11.4,0.6,0.6,4.0,0.2,13.6,1.0
08/26/2023,"High Point @ Harrisonburg, VA",1-3,4.0,59.0,31.0,163.0,0.172,59.0,4.0,3.0,60.0,84.0,5.0,0.0,8.0,0.0,67.0,3.0,High Point,4,14.75,7.75,40.75,14.75,1.0,0.75,15.0,1.25,0.0,2.0,0.0,16.75,0.75
08/27/2023,@ James Madison,1-3,4.0,57.0,26.0,135.0,0.23,54.0,8.0,7.0,57.0,79.0,8.0,1.0,8.0,1.0,70.0,0.0,James Madison,4,14.25,6.5,33.75,13.5,2.0,1.75,14.25,2.0,0.25,2.0,0.25,17.5,0.0
09/01/2023,@ Sacred Heart,3-0,3.0,40.0,15.0,78.0,0.321,36.0,9.0,4.0,22.0,49.0,5.0,2.0,6.0,3.0,54.0,0.0,Sacred Heart,3,13.333333333333334,5.0,26.0,12.0,3.0,1.3333333333333333,7.333333333333333,1.6666666666666667,0.6666666666666666,2.0,1.0,18.0,0.0
09/02/2023,@ Fairfield,3-1,4.0,64.0,29.0,168.0,0.208,62.0,2.0,12.0,72.0,83.0,3.0,1.0,6.0,3.0,70.0,3.0,Fairfield,4,16.0,7.25,42.0,15.5,0.5,3.0,18.0,0.75,0.25,1.5,0.75,17.5,0.75
09/08/2023,Princeton,3-1,4.0,64.0,27.0,157.0,0.236,61.0,7.0,7.0,72.0,76.0,4.0,2.0,18.0,2.0,82.0,0.0,Princeton,4,16.0,6.75,39.25,15.25,1.75,1.75,18.0,1.0,0.5,4.5,0.5,20.5,0.0
09/09/2023,Howard,3-1,4.0,52.0,18.0,135.0,0.252,47.0,8.0,7.0,52.0,75.0,7.0,0.0,24.0,4.0,72.0,1.0,Howard,4,13.0,4.5,33.75,11.75,2.0,1.75,13.0,1.75,0.0,6.0,1.0,18.0,0.25
09/10/2023,Virginia,1-3,4.0,57.0,32.0,187.0,0.134,51.0,3.0,5.0,87.0,93.0,8.0,0.0,14.0,3.0,67.0,2.0,Virginia,4,14.25,8.0,46.75,12.75,0.75,1.25,21.75,2.0,0.0,3.5,0.75,16.75,0.5
09/15/2023,@ Penn St.,0-3,3.0,35.0,19.0,101.0,0.158,33.0,2.0,5.0,34.0,69.0,4.0,0.0,10.0,3.0,42.0,0.0,Penn St.,3,11.666666666666666,6.333333333333333,33.666666666666664,11.0,0.6666666666666666,1.6666666666666667,11.333333333333334,1.3333333333333333,0.0,3.3333333333333335,1.0,14.0,0.0
09/17/2023,"Seton Hall @ State College, PA",3-1,4.0,54.0,22.0,145.0,0.221,50.0,5.0,6.0,68.0,70.0,0.0,2.0,18.0,0.0,70.0,4.0,Seton Hall,4,13.5,5.5,36.25,12.5,1.25,1.5,17.0,0.0,0.5,4.5,0.0,17.5,1.0
09/20/2023,@ Pittsburgh,0-3,3.0,30.0,24.0,86.0,0.07,28.0,1.0,3.0,24.0,67.0,2.0,0.0,12.0,3.0,37.0,1.0,Pittsburgh,3,10.0,8.0,28.666666666666668,9.333333333333334,0.3333333333333333,1.0,8.0,0.6666666666666666,0.0,4.0,1.0,12.333333333333334,0.3333333333333333
09/29/2023,@ Bryant,3-0,3.0,41.0,15.0,94.0,0.277,35.0,3.0,7.0,39.0,54.0,2.0,0.0,28.0,0.0,58.0,0.0,Bryant,3,13.666666666666666,5.0,31.333333333333332,11.666666666666666,1.0,2.3333333333333335,13.0,0.6666666666666666,0.0,9.333333333333334,0.0,19.333333333333332,0.0
10/01/2023,New Hampshire,3-1,4.0,54.0,18.0,149.0,0.242,52.0,6.0,7.0,73.0,68.0,4.0,1.0,20.0,3.0,71.0,4.0,New Hampshire,4,13.5,4.5,37.25,13.0,1.5,1.75,18.25,1.0,0.25,5.0,0.75,17.75,1.0
10/08/2023,@ UAlbany,2-3,5.0,60.0,35.0,169.0,0.148,57.0,5.0,4.0,76.0,88.0,8.0,2.0,20.0,1.0,77.0,2.0,UAlbany,5,12.0,7.0,33.8,11.4,1.0,0.8,15.2,1.6,0.4,4.0,0.2,15.4,0.4
10/15/2023,@ NJIT,3-0,3.0,45.0,16.0,108.0,0.269,42.0,5.0,1.0,50.0,48.0,2.0,3.0,4.0,1.0,55.0,3.0,NJIT,3,15.0,5.333333333333333,36.0,14.0,1.6666666666666667,0.3333333333333333,16.666666666666668,0.6666666666666666,1.0,1.3333333333333333,0.3333333333333333,18.333333333333332,1.0
10/19/2023,Binghamton,3-0,3.0,51.0,18.0,137.0,0.241,48.0,9.0,2.0,59.0,61.0,4.0,0.0,14.0,1.0,67.0,0.0,Binghamton,3,17.0,6.0,45.666666666666664,16.0,3.0,0.6666666666666666,19.666666666666668,1.3333333333333333,0.0,4.666666666666667,0.3333333333333333,22.333333333333332,0.0
10/22/2023,Bryant,3-0,3.0,44.0,16.0,121.0,0.231,40.0,10.0,1.0,55.0,57.0,5.0,0.0,16.0,2.0,62.0,0.0,Bryant,3,14.666666666666666,5.333333333333333,40.333333333333336,13.333333333333334,3.3333333333333335,0.3333333333333333,18.333333333333332,1.6666666666666667,0.0,5.333333333333333,0.6666666666666666,20.666666666666668,0.0
10/29/2023,@ New Hampshire,1-3,4.0,50.0,29.0,152.0,0.138,47.0,5.0,9.0,68.0,75.0,8.0,0.0,16.0,5.0,63.0,0.0,New Hampshire,4,12.5,7.25,38.0,11.75,1.25,2.25,17.0,2.0,0.0,4.0,1.25,15.75,0.0
11/01/2023,@ Howard,3-0,3.0,31.0,15.0,122.0,0.131,28.0,7.0,5.0,56.0,51.0,3.0,1.0,10.0,0.0,44.0,3.0,Howard,3,10.333333333333334,5.0,40.666666666666664,9.333333333333334,2.3333333333333335,1.6666666666666667,18.666666666666668,1.0,0.3333333333333333,3.3333333333333335,0.0,14.666666666666666,1.0
11/05/2023,@ Binghamton,3-1,4.0,59.0,29.0,161.0,0.186,57.0,8.0,9.0,61.0,88.0,5.0,0.0,30.0,1.0,82.0,4.0,Binghamton,4,14.75,7.25,40.25,14.25,2.0,2.25,15.25,1.25,0.0,7.5,0.25,20.5,1.0
