date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2023,"Gonzaga @ Muncie, IN",3-0,3.0,37.0,7.0,72.0,0.417,36.0,4.0,17.0,28.0,42.0,5.0,1.0,24.0,2.0,54.0,0.0,Gonzaga,3,12.333333333333334,2.333333333333333,24.0,12.0,1.3333333333333333,5.666666666666667,9.333333333333334,1.6666666666666667,0.3333333333333333,8.0,0.6666666666666666,18.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2023,"Purdue Fort Wayne @ Muncie, IN",3-1,4.0,58.0,26.0,128.0,0.25,53.0,7.0,16.0,41.0,78.0,9.0,1.0,13.0,3.0,72.5,0.0,Purdue Fort Wayne,4,14.5,6.5,32.0,13.25,1.75,4.0,10.25,2.25,0.25,3.25,0.75,18.125,0.0,,6.166666666666667,,1.1666666666666665,,12.0,,0.2085,,6.0,,0.6666666666666666,,2.8333333333333335,,4.666666666666667,,0.16666666666666666,,4.0,,0.3333333333333333,,9.0
08/26/2023,@ Ball St.,3-1,4.0,57.0,21.0,144.0,0.25,55.0,9.0,8.0,63.0,74.0,2.0,1.0,19.0,2.0,76.5,0.0,Ball St.,4,14.25,5.25,36.0,13.75,2.25,2.0,15.75,0.5,0.25,4.75,0.5,19.125,0.0,,8.944444444444445,,2.944444444444444,,18.666666666666668,,0.22233333333333336,,8.416666666666666,,1.0277777777777777,,3.2222222222222228,,6.527777777777779,,0.19444444444444442,,3.75,,0.47222222222222215,,12.041666666666666
09/01/2023,@ Oregon St.,0-3,3.0,34.0,19.0,88.0,0.17,32.0,4.0,7.0,29.0,66.0,8.0,1.0,6.0,0.0,42.0,0.0,Oregon St.,3,11.333333333333334,6.333333333333333,29.33333333333333,10.666666666666666,1.3333333333333333,2.333333333333333,9.666666666666666,2.6666666666666665,0.3333333333333333,2.0,0.0,14.0,0.0,13.694444444444445,10.270833333333334,4.694444444444444,3.520833333333333,30.666666666666668,23.0,0.3056666666666667,0.22925,13.0,9.75,1.7777777777777777,1.3333333333333333,3.8888888888888893,2.916666666666667,11.777777777777779,8.833333333333334,0.27777777777777773,0.20833333333333331,5.333333333333333,4.0,0.6388888888888888,0.47916666666666663,18.416666666666668,13.8125
09/02/2023,"Boise St. @ Corvallis, OR",3-1,4.0,73.0,20.0,146.0,0.363,64.0,5.0,15.0,57.0,89.0,13.0,2.0,6.0,12.0,83.0,1.0,Boise St.,4,18.25,5.0,36.5,16.0,1.25,3.75,14.25,3.25,0.5,1.5,3.0,20.75,0.25,13.361111111111109,10.483333333333334,6.027777777777779,4.083333333333333,32.44444444444444,24.266666666666666,0.2233333333333333,0.21739999999999998,12.555555555555555,9.933333333333334,1.7777777777777777,1.3333333333333333,2.7777777777777772,2.8,11.888888888888888,9.0,0.27777777777777773,0.2333333333333333,3.3333333333333335,3.6,0.4166666666666667,0.3833333333333333,17.083333333333332,13.85
09/08/2023,"Illinois @ Notre Dame, IN",3-0,3.0,49.0,12.0,109.0,0.339,44.0,6.0,5.0,45.0,55.0,5.0,0.0,20.0,1.0,65.0,1.0,Illinois,3,16.333333333333332,4.0,36.333333333333336,14.666666666666666,2.0,1.6666666666666667,15.0,1.6666666666666667,0.0,6.666666666666667,0.3333333333333333,21.666666666666668,0.3333333333333333,14.611111111111109,11.777777777777779,5.527777777777779,4.236111111111111,33.94444444444444,26.305555555555554,0.26099999999999995,0.24166666666666667,13.472222222222221,10.944444444444443,1.611111111111111,1.3194444444444444,2.694444444444444,2.9583333333333335,13.222222222222221,9.875,0.3611111111111111,0.27777777777777773,2.75,3.25,1.1666666666666667,0.8194444444444443,17.958333333333332,15.0
09/09/2023,@ Notre Dame,2-3,5.0,66.0,28.0,160.0,0.238,60.0,7.0,19.0,53.0,98.0,3.0,0.0,23.0,2.0,84.5,0.0,Notre Dame,5,13.2,5.6,32.0,12.0,1.4,3.8,10.6,0.6,0.0,4.6,0.4,16.9,0.0,15.305555555555555,12.428571428571429,5.111111111111112,4.202380952380952,34.05555555555555,27.738095238095237,0.2906666666666667,0.25557142857142856,13.777777777777777,11.476190476190476,1.5277777777777777,1.4166666666666665,2.5833333333333335,2.773809523809524,12.972222222222221,10.607142857142858,0.27777777777777773,0.23809523809523808,3.3888888888888893,3.738095238095238,1.1111111111111112,0.7499999999999999,18.805555555555557,15.952380952380953
09/15/2023,UCLA,3-2,5.0,57.0,27.0,140.0,0.214,51.0,6.0,12.0,38.0,90.0,7.0,3.0,16.0,0.0,74.0,0.0,UCLA,5,11.4,5.4,28.0,10.2,1.2,2.4,7.6,1.4,0.6,3.2,0.0,14.8,0.0,15.927777777777777,12.525,4.866666666666666,4.377083333333333,34.94444444444445,28.270833333333332,0.3133333333333333,0.253375,14.222222222222221,11.541666666666666,1.55,1.4145833333333333,3.0722222222222224,2.9020833333333336,13.283333333333333,10.60625,0.16666666666666666,0.20833333333333331,4.2555555555555555,3.845833333333333,1.2444444444444445,0.7062499999999999,19.772222222222222,16.070833333333333
09/16/2023,UCLA,1-3,4.0,53.0,21.0,132.0,0.242,45.0,7.0,13.0,44.0,88.0,8.0,2.0,16.0,0.0,70.0,0.0,UCLA,4,13.25,5.25,33.0,11.25,1.75,3.25,11.0,2.0,0.5,4.0,0.0,17.5,0.0,13.644444444444444,12.4,5.0,4.4907407407407405,32.111111111111114,28.24074074074074,0.26366666666666666,0.249,12.28888888888889,11.392592592592592,1.5333333333333332,1.3907407407407406,2.6222222222222222,2.8462962962962965,11.066666666666668,10.27222222222222,0.19999999999999996,0.2518518518518518,4.822222222222222,3.774074074074074,0.24444444444444446,0.6277777777777778,17.788888888888888,15.92962962962963
09/22/2023,Texas,0-3,3.0,47.0,20.0,112.0,0.241,44.0,5.0,11.0,40.0,71.0,5.0,3.0,4.0,1.0,57.0,2.0,Texas,3,15.666666666666666,6.666666666666667,37.333333333333336,14.666666666666666,1.6666666666666667,3.6666666666666665,13.333333333333334,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,19.0,0.6666666666666666,12.616666666666667,12.485000000000001,5.416666666666667,4.566666666666666,31.0,28.71666666666666,0.2313333333333333,0.24830000000000002,11.15,11.378333333333334,1.45,1.4266666666666665,3.15,2.8866666666666667,9.733333333333333,10.344999999999999,0.3666666666666667,0.27666666666666667,3.9333333333333336,3.796666666666667,0.13333333333333333,0.565,16.400000000000002,16.086666666666666
