date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
09/01/2023,"Temple @ Baltimore, Md.",2-3,5.0,40.0,26.0,153.0,0.092,40.0,6.0,11.0,68.0,101.0,14.0,5.0,10.0,0.0,56.0,2.0,Temple,5,8.0,5.2,30.6,8.0,1.2,2.2,13.6,2.8,1.0,2.0,0.0,11.2,0.4
09/01/2023,@ Morgan St.,1-3,4.0,49.0,24.0,136.0,0.184,43.0,10.0,15.0,38.0,89.0,9.0,4.0,2.0,3.0,64.0,2.0,Morgan St.,4,12.25,6.0,34.0,10.75,2.5,3.75,9.5,2.25,1.0,0.5,0.75,16.0,0.5
09/02/2023,@ Towson,0-3,3.0,24.0,19.0,92.0,0.054,22.0,1.0,4.0,31.0,67.0,6.0,0.0,6.0,0.0,28.0,0.0,Towson,3,8.0,6.333333333333333,30.666666666666668,7.333333333333333,0.3333333333333333,1.3333333333333333,10.333333333333334,2.0,0.0,2.0,0.0,9.333333333333334,0.0
09/08/2023,Seton Hall,3-2,5.0,51.0,28.0,140.0,0.164,45.0,5.0,17.0,61.0,99.0,8.0,0.0,14.0,0.0,63.0,3.0,Seton Hall,5,10.2,5.6,28.0,9.0,1.0,3.4,12.2,1.6,0.0,2.8,0.0,12.6,0.6
09/09/2023,Stonehill,3-0,3.0,27.0,12.0,78.0,0.192,27.0,12.0,4.0,42.0,39.0,3.0,1.0,16.0,3.0,48.0,0.0,Stonehill,3,9.0,4.0,26.0,9.0,4.0,1.3333333333333333,14.0,1.0,0.3333333333333333,5.333333333333333,1.0,16.0,0.0
09/09/2023,Hofstra,0-3,3.0,36.0,18.0,104.0,0.173,35.0,3.0,5.0,48.0,66.0,10.0,1.0,8.0,2.0,44.0,1.0,Hofstra,3,12.0,6.0,34.666666666666664,11.666666666666666,1.0,1.6666666666666667,16.0,3.333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,14.666666666666666,0.3333333333333333
09/15/2023,@ Fordham,2-3,5.0,63.0,20.0,152.0,0.283,59.0,9.0,12.0,65.0,99.0,11.0,4.0,14.0,0.0,83.0,4.0,Fordham,5,12.6,4.0,30.4,11.8,1.8,2.4,13.0,2.2,0.8,2.8,0.0,16.6,0.8
09/16/2023,"FDU @ Bronx, NY",3-0,3.0,37.0,15.0,98.0,0.224,34.0,8.0,12.0,34.0,57.0,4.0,0.0,10.0,1.0,50.0,0.0,FDU,3,12.333333333333334,5.0,32.666666666666664,11.333333333333334,2.6666666666666665,4.0,11.333333333333334,1.3333333333333333,0.0,3.3333333333333335,0.3333333333333333,16.666666666666668,0.0
09/22/2023,Harvard,1-3,4.0,45.0,30.0,129.0,0.116,42.0,7.0,9.0,43.0,84.0,4.0,1.0,12.0,0.0,59.0,2.0,Harvard,4,11.25,7.5,32.25,10.5,1.75,2.25,10.75,1.0,0.25,3.0,0.0,14.75,0.5
09/23/2023,@ New Hampshire,1-3,4.0,44.0,26.0,156.0,0.115,41.0,6.0,2.0,62.0,85.0,10.0,0.0,6.0,0.0,53.0,2.0,New Hampshire,4,11.0,6.5,39.0,10.25,1.5,0.5,15.5,2.5,0.0,1.5,0.0,13.25,0.5
09/29/2023,@ Cornell,3-0,3.0,48.0,14.0,100.0,0.34,46.0,3.0,5.0,41.0,48.0,2.0,2.0,4.0,0.0,55.0,2.0,Cornell,3,16.0,4.666666666666667,33.333333333333336,15.333333333333334,1.0,1.6666666666666667,13.666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,18.333333333333332,0.6666666666666666
09/30/2023,@ Columbia,3-2,5.0,58.0,26.0,146.0,0.219,56.0,6.0,11.0,63.0,78.0,7.0,1.0,17.0,2.0,73.5,0.0,Columbia,5,11.6,5.2,29.2,11.2,1.2,2.2,12.6,1.4,0.2,3.4,0.4,14.7,0.0
10/06/2023,Penn,3-0,3.0,38.0,9.0,105.0,0.276,34.0,8.0,8.0,47.0,53.0,4.0,0.0,14.0,0.0,53.0,2.0,Penn,3,12.666666666666666,3.0,35.0,11.333333333333334,2.6666666666666665,2.6666666666666665,15.666666666666666,1.3333333333333333,0.0,4.666666666666667,0.0,17.666666666666668,0.6666666666666666
10/07/2023,Princeton,1-3,4.0,52.0,25.0,150.0,0.18,48.0,7.0,9.0,56.0,85.0,8.0,1.0,6.0,0.0,63.0,0.0,Princeton,4,13.0,6.25,37.5,12.0,1.75,2.25,14.0,2.0,0.25,1.5,0.0,15.75,0.0
10/13/2023,@ Brown,0-3,3.0,34.0,17.0,105.0,0.162,33.0,6.0,7.0,41.0,68.0,11.0,1.0,8.0,0.0,45.0,0.0,Brown,3,11.333333333333334,5.666666666666667,35.0,11.0,2.0,2.3333333333333335,13.666666666666666,3.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,15.0,0.0
