date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Marist @ Knoxville, TN",3-1,4.0,50.0,19.0,145.0,0.214,45.0,7.0,7.0,47.0,84.0,4.0,3.0,28.0,0.0,74.0,1.0,Marist,4,12.5,4.75,36.25,11.25,1.75,1.75,11.75,1.0,0.75,7.0,0.0,18.5,0.25
08/26/2023,"Texas St. @ Knoxville, TN",0-3,3.0,33.0,14.0,108.0,0.176,32.0,2.0,6.0,38.0,66.0,5.0,2.0,6.0,0.0,40.0,0.0,Texas St.,3,11.0,4.666666666666667,36.0,10.666666666666666,0.6666666666666666,2.0,12.666666666666666,1.6666666666666667,0.6666666666666666,2.0,0.0,13.333333333333334,0.0
08/26/2023,@ Tennessee,0-3,3.0,17.0,13.0,85.0,0.047,17.0,1.0,2.0,21.0,70.0,9.0,3.0,2.0,2.0,22.0,0.0,Tennessee,3,5.666666666666667,4.333333333333333,28.333333333333332,5.666666666666667,0.3333333333333333,0.6666666666666666,7.0,3.0,1.0,0.6666666666666666,0.6666666666666666,7.333333333333333,0.0
09/01/2023,"Ark.-Pine Bluff @ Springfield, MO",3-0,3.0,47.0,19.0,110.0,0.255,43.0,3.0,6.0,48.0,48.0,4.0,2.0,4.0,1.0,54.0,0.0,Ark.-Pine Bluff,3,15.666666666666666,6.333333333333333,36.666666666666664,14.333333333333334,1.0,2.0,16.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,18.0,0.0
09/01/2023,@ Missouri St.,2-3,5.0,59.0,28.0,195.0,0.159,56.0,3.0,5.0,92.0,104.0,10.0,4.0,14.0,1.0,73.0,2.0,Missouri St.,5,11.8,5.6,39.0,11.2,0.6,1.0,18.4,2.0,0.8,2.8,0.2,14.6,0.4
09/02/2023,"Kansas City @ Springfield, MO",1-3,4.0,63.0,22.0,202.0,0.203,60.0,6.0,4.0,88.0,93.0,4.0,1.0,3.0,1.0,71.5,0.0,Kansas City,4,15.75,5.5,50.5,15.0,1.5,1.0,22.0,1.0,0.25,0.75,0.25,17.875,0.0
09/07/2023,@ Lipscomb,2-3,5.0,53.0,27.0,160.0,0.162,48.0,2.0,5.0,80.0,98.0,5.0,0.0,12.0,5.0,61.0,2.0,Lipscomb,5,10.6,5.4,32.0,9.6,0.4,1.0,16.0,1.0,0.0,2.4,1.0,12.2,0.4
09/08/2023,"Kansas St. @ Nashville, TN",0-3,3.0,20.0,23.0,98.0,-0.031,20.0,2.0,0.0,42.0,65.0,11.0,2.0,2.0,1.0,25.0,0.0,Kansas St.,3,6.666666666666667,7.666666666666667,32.666666666666664,6.666666666666667,0.6666666666666666,0.0,14.0,3.6666666666666665,0.6666666666666666,0.6666666666666666,0.3333333333333333,8.333333333333334,0.0
09/14/2023,@ Southern Ill.,0-3,3.0,30.0,21.0,100.0,0.09,29.0,3.0,5.0,37.0,65.0,4.0,0.0,4.0,0.0,35.0,0.0,Southern Ill.,3,10.0,7.0,33.333333333333336,9.666666666666666,1.0,1.6666666666666667,12.333333333333334,1.3333333333333333,0.0,1.3333333333333333,0.0,11.666666666666666,0.0
09/15/2023,"Oakland @ Carbondale, IL",2-3,5.0,57.0,30.0,190.0,0.142,49.0,7.0,5.0,80.0,104.0,4.0,1.0,10.0,1.0,70.0,0.0,Oakland,5,11.4,6.0,38.0,9.8,1.4,1.0,16.0,0.8,0.2,2.0,0.2,14.0,0.0
09/22/2023,Eastern Ill.,0-3,3.0,30.0,25.0,113.0,0.044,28.0,3.0,6.0,55.0,64.0,5.0,3.0,4.0,1.0,38.0,1.0,Eastern Ill.,3,10.0,8.333333333333334,37.666666666666664,9.333333333333334,1.0,2.0,18.333333333333332,1.6666666666666667,1.0,1.3333333333333333,0.3333333333333333,12.666666666666666,0.3333333333333333
09/23/2023,Eastern Ill.,1-3,4.0,44.0,27.0,151.0,0.113,39.0,1.0,12.0,56.0,89.0,6.0,0.0,10.0,2.0,50.0,0.0,Eastern Ill.,4,11.0,6.75,37.75,9.75,0.25,3.0,14.0,1.5,0.0,2.5,0.5,12.5,0.0
09/28/2023,@ Lindenwood,3-1,4.0,54.0,19.0,147.0,0.238,49.0,6.0,7.0,72.0,80.0,5.0,3.0,6.0,1.0,66.0,1.0,Lindenwood,4,13.5,4.75,36.75,12.25,1.5,1.75,18.0,1.25,0.75,1.5,0.25,16.5,0.25
09/29/2023,@ Lindenwood,1-3,4.0,54.0,23.0,164.0,0.189,52.0,2.0,10.0,81.0,88.0,6.0,2.0,6.0,2.0,61.0,0.0,Lindenwood,4,13.5,5.75,41.0,13.0,0.5,2.5,20.25,1.5,0.5,1.5,0.5,15.25,0.0
10/03/2023,Tennessee St.,3-1,4.0,54.0,21.0,151.0,0.219,47.0,6.0,17.0,56.0,82.0,2.0,2.0,16.0,1.0,70.0,1.0,Tennessee St.,4,13.5,5.25,37.75,11.75,1.5,4.25,14.0,0.5,0.5,4.0,0.25,17.5,0.25
10/06/2023,@ Southeast Mo. St.,0-3,3.0,29.0,22.0,105.0,0.067,28.0,5.0,3.0,42.0,66.0,6.0,1.0,2.0,2.0,36.0,0.0,Southeast Mo. St.,3,9.666666666666666,7.333333333333333,35.0,9.333333333333334,1.6666666666666667,1.0,14.0,2.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,12.0,0.0
10/07/2023,@ Southeast Mo. St.,0-3,3.0,36.0,22.0,127.0,0.11,32.0,4.0,4.0,52.0,69.0,5.0,3.0,8.0,1.0,47.0,0.0,Southeast Mo. St.,3,12.0,7.333333333333333,42.333333333333336,10.666666666666666,1.3333333333333333,1.3333333333333333,17.333333333333332,1.6666666666666667,1.0,2.6666666666666665,0.3333333333333333,15.666666666666666,0.0
