date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2023,"UT Arlington @ USAF Academy, CO",1-3,4.0,42.0,33.0,115.0,0.078,40.0,5.0,5.0,37.0,82.0,7.0,0.0,22.0,2.0,58.0,0.0,UT Arlington,4,10.5,8.25,28.75,10.0,1.25,1.25,9.25,1.75,0.0,5.5,0.5,14.5,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2023,@ Air Force,1-3,4.0,43.0,34.0,128.0,0.07,38.0,4.0,6.0,39.0,90.0,3.0,1.0,4.0,2.0,50.0,0.0,Air Force,4,10.75,8.5,32.0,9.5,1.0,1.5,9.75,0.75,0.25,1.0,0.5,12.5,0.0,,5.25,,4.125,,14.375,,0.039,,5.0,,0.625,,0.625,,4.625,,0.0,,2.75,,0.25,,7.25
08/26/2023,"Rhode Island @ USAF Academy, CO",3-1,4.0,51.0,33.0,134.0,0.134,49.0,5.0,5.0,55.0,88.0,7.0,1.0,14.0,0.0,64.0,1.0,Rhode Island,4,12.75,8.25,33.5,12.25,1.25,1.25,13.75,1.75,0.25,3.5,0.0,16.0,0.25,,7.083333333333333,,5.583333333333333,,20.25,,0.04933333333333334,,6.5,,0.75,,0.9166666666666666,,6.333333333333333,,0.08333333333333333,,2.1666666666666665,,0.3333333333333333,,9.0
08/30/2023,@ Stonehill,3-1,4.0,44.0,24.0,117.0,0.171,41.0,8.0,16.0,53.0,67.0,6.0,4.0,18.0,0.0,65.0,0.0,Stonehill,4,11.0,6.0,29.25,10.25,2.0,4.0,13.25,1.5,1.0,4.5,0.0,16.25,0.0,11.333333333333334,8.5,8.333333333333334,6.25,31.416666666666668,23.5625,0.09400000000000001,0.07050000000000001,10.583333333333334,7.9375,1.1666666666666667,0.875,1.3333333333333333,1.0,10.916666666666666,8.1875,0.16666666666666666,0.125,3.3333333333333335,2.5,0.3333333333333333,0.25,14.333333333333334,10.75
09/01/2023,Siena,3-0,3.0,46.0,18.0,99.0,0.283,40.0,6.0,3.0,54.0,42.0,2.0,2.0,8.0,1.0,58.0,1.0,Siena,3,15.333333333333334,6.0,33.0,13.333333333333334,2.0,1.0,18.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,19.33333333333333,0.3333333333333333,11.5,9.0,7.583333333333333,6.2,31.583333333333332,24.7,0.125,0.09060000000000001,10.666666666666666,8.4,1.4166666666666667,1.1,2.25,1.6,12.25,9.2,0.5,0.3,3.0,2.9,0.16666666666666666,0.2,14.916666666666666,11.85
09/02/2023,Lafayette,3-0,3.0,46.0,21.0,99.0,0.253,45.0,8.0,13.0,38.0,64.0,6.0,0.0,12.0,1.0,60.0,3.0,Lafayette,3,15.333333333333334,7.0,33.0,15.0,2.6666666666666665,4.333333333333333,12.666666666666666,2.0,0.0,4.0,0.3333333333333333,20.0,1.0,13.027777777777779,10.055555555555555,6.75,6.166666666666667,31.916666666666668,26.083333333333332,0.19600000000000004,0.12266666666666666,11.944444444444445,9.222222222222223,1.75,1.25,2.0833333333333335,1.5,15.0,10.666666666666666,0.6388888888888888,0.3611111111111111,3.5555555555555554,2.861111111111111,0.1111111111111111,0.2222222222222222,17.194444444444443,13.097222222222221
09/02/2023,Northeastern,2-3,5.0,61.0,32.0,168.0,0.173,56.0,14.0,6.0,58.0,93.0,5.0,0.0,16.0,3.0,83.0,2.0,Northeastern,5,12.2,6.4,33.6,11.2,2.8,1.2,11.6,1.0,0.0,3.2,0.6,16.6,0.4,13.888888888888891,10.80952380952381,6.333333333333333,6.285714285714286,31.75,27.071428571428573,0.2356666666666667,0.1412857142857143,12.861111111111112,10.04761904761905,2.222222222222222,1.4523809523809523,3.1111111111111107,1.9047619047619047,14.638888888888888,10.952380952380953,0.5555555555555555,0.3095238095238095,3.722222222222222,3.023809523809524,0.2222222222222222,0.23809523809523808,18.527777777777775,14.083333333333332
09/06/2023,Holy Cross,3-0,3.0,40.0,13.0,92.0,0.293,37.0,8.0,10.0,28.0,53.0,6.0,3.0,10.0,0.0,56.0,1.0,Holy Cross,3,13.333333333333334,4.333333333333333,30.666666666666668,12.333333333333334,2.6666666666666665,3.333333333333333,9.333333333333334,2.0,1.0,3.333333333333333,0.0,18.666666666666668,0.3333333333333333,14.28888888888889,10.983333333333334,6.466666666666666,6.3,33.199999999999996,27.8875,0.2363333333333333,0.14525,13.177777777777777,10.191666666666668,2.488888888888889,1.6208333333333331,2.1777777777777776,1.8166666666666664,14.088888888888889,11.033333333333333,0.2222222222222222,0.2708333333333333,3.288888888888889,3.0458333333333334,0.4222222222222222,0.2833333333333333,18.644444444444442,14.397916666666667
09/08/2023,"Central Conn. St. @ Providence, RI",3-0,3.0,46.0,13.0,93.0,0.355,41.0,9.0,6.0,37.0,39.0,2.0,0.0,14.0,0.0,62.0,0.0,Central Conn. St.,3,15.333333333333334,4.333333333333333,31.0,13.666666666666666,3.0,2.0,12.333333333333334,0.6666666666666666,0.0,4.666666666666667,0.0,20.666666666666668,0.0,13.622222222222222,11.244444444444445,5.911111111111111,6.0814814814814815,32.422222222222224,28.196296296296296,0.2396666666666667,0.16166666666666665,12.844444444444443,10.42962962962963,2.711111111111111,1.7370370370370367,2.9555555555555557,1.985185185185185,11.200000000000001,10.844444444444443,0.3333333333333333,0.35185185185185186,3.511111111111111,3.0777777777777775,0.3111111111111111,0.2518518518518518,18.42222222222222,14.872222222222222
09/09/2023,"Saint Peter's @ Providence, RI",3-1,4.0,52.0,23.0,120.0,0.242,46.0,16.0,12.0,38.0,68.0,7.0,1.0,22.0,3.0,80.0,0.0,Saint Peter's,4,13.0,5.75,30.0,11.5,4.0,3.0,9.5,1.75,0.25,5.5,0.75,20.0,0.0,13.622222222222222,11.653333333333332,5.022222222222222,5.906666666666667,31.755555555555556,28.476666666666667,0.27366666666666667,0.181,12.399999999999999,10.753333333333334,2.8222222222222224,1.8633333333333333,2.1777777777777776,1.9866666666666664,11.088888888888889,10.993333333333332,0.3333333333333333,0.31666666666666665,3.733333333333333,3.236666666666667,0.19999999999999998,0.22666666666666666,18.644444444444446,15.451666666666664
