date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Loyola Chicago @ West Lafayette, IN",3-0,3.0,46.0,12.0,119.0,0.286,38.0,4.0,10.0,48.0,63.0,6.0,0.0,6.0,2.0,53.0,2.0,Loyola Chicago,3,15.333333333333334,4.0,39.666666666666664,12.666666666666666,1.3333333333333333,3.3333333333333335,16.0,2.0,0.0,2.0,0.6666666666666666,17.666666666666668,0.6666666666666666
08/26/2023,@ Purdue,3-0,3.0,48.0,15.0,134.0,0.246,39.0,6.0,12.0,70.0,62.0,2.0,1.0,16.0,1.0,63.0,1.0,Purdue,3,16.0,5.0,44.666666666666664,13.0,2.0,4.0,23.333333333333332,0.6666666666666666,0.3333333333333333,5.333333333333333,0.3333333333333333,21.0,0.3333333333333333
08/27/2023,"Duke @ West Lafayette, IN",2-3,5.0,75.0,24.0,192.0,0.266,70.0,5.0,13.0,91.0,99.0,5.0,0.0,16.0,4.0,88.0,1.0,Duke,5,15.0,4.8,38.4,14.0,1.0,2.6,18.2,1.0,0.0,3.2,0.8,17.6,0.2
09/01/2023,Ball St.,3-2,5.0,67.0,29.0,189.0,0.201,63.0,9.0,11.0,82.0,95.0,5.0,0.0,20.0,1.0,86.0,0.0,Ball St.,5,13.4,5.8,37.8,12.6,1.8,2.2,16.4,1.0,0.0,4.0,0.2,17.2,0.0
09/02/2023,LSU,3-0,3.0,57.0,14.0,113.0,0.381,53.0,2.0,7.0,52.0,58.0,6.0,1.0,12.0,1.0,66.0,0.0,LSU,3,19.0,4.666666666666667,37.666666666666664,17.666666666666668,0.6666666666666666,2.3333333333333335,17.333333333333332,2.0,0.3333333333333333,4.0,0.3333333333333333,22.0,0.0
09/03/2023,UNI,3-1,4.0,66.0,26.0,197.0,0.203,62.0,4.0,7.0,92.0,95.0,3.0,1.0,29.0,1.0,85.5,2.0,UNI,4,16.5,6.5,49.25,15.5,1.0,1.75,23.0,0.75,0.25,7.25,0.25,21.375,0.5
09/06/2023,@ Nebraska,1-3,4.0,42.0,28.0,128.0,0.109,40.0,2.0,10.0,41.0,91.0,6.0,2.0,2.0,2.0,47.0,2.0,Nebraska,4,10.5,7.0,32.0,10.0,0.5,2.5,10.25,1.5,0.5,0.5,0.5,11.75,0.5
09/08/2023,@ Omaha,3-0,3.0,43.0,18.0,110.0,0.227,43.0,2.0,10.0,58.0,54.0,2.0,1.0,12.0,1.0,52.0,1.0,Omaha,3,14.333333333333334,6.0,36.666666666666664,14.333333333333334,0.6666666666666666,3.3333333333333335,19.333333333333332,0.6666666666666666,0.3333333333333333,4.0,0.3333333333333333,17.333333333333332,0.3333333333333333
09/10/2023,"Iowa St. @ Omaha, NE",3-1,4.0,61.0,21.0,157.0,0.255,57.0,1.0,11.0,66.0,80.0,5.0,1.0,16.0,3.0,71.0,1.0,Iowa St.,4,15.25,5.25,39.25,14.25,0.25,2.75,16.5,1.25,0.25,4.0,0.75,17.75,0.25
09/15/2023,"High Point @ Minneapolis, MN",3-0,3.0,48.0,10.0,86.0,0.442,45.0,4.0,8.0,40.0,39.0,3.0,1.0,8.0,1.0,57.0,0.0,High Point,3,16.0,3.3333333333333335,28.666666666666668,15.0,1.3333333333333333,2.6666666666666665,13.333333333333334,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,19.0,0.0
09/16/2023,@ Minnesota,3-2,5.0,60.0,23.0,163.0,0.227,56.0,7.0,8.0,77.0,82.0,11.0,1.0,16.0,2.0,76.0,0.0,Minnesota,5,12.0,4.6,32.6,11.2,1.4,1.6,15.4,2.2,0.2,3.2,0.4,15.2,0.0
09/22/2023,@ Butler,3-0,3.0,36.0,14.0,112.0,0.196,33.0,6.0,7.0,48.0,54.0,6.0,4.0,10.0,1.0,51.0,0.0,Butler,3,12.0,4.666666666666667,37.333333333333336,11.0,2.0,2.3333333333333335,16.0,2.0,1.3333333333333333,3.3333333333333335,0.3333333333333333,17.0,0.0
09/23/2023,@ Xavier,2-3,5.0,61.0,28.0,185.0,0.178,59.0,4.0,6.0,94.0,92.0,9.0,1.0,10.0,0.0,71.0,1.0,Xavier,5,12.2,5.6,37.0,11.8,0.8,1.2,18.8,1.8,0.2,2.0,0.0,14.2,0.2
09/29/2023,St. John's (NY),3-0,3.0,34.0,14.0,89.0,0.225,30.0,7.0,11.0,48.0,48.0,0.0,2.0,18.0,1.0,52.0,0.0,St. John's ,3,11.333333333333334,4.666666666666667,29.666666666666668,10.0,2.3333333333333335,3.6666666666666665,16.0,0.0,0.6666666666666666,6.0,0.3333333333333333,17.333333333333332,0.0
10/01/2023,Seton Hall,3-0,3.0,44.0,6.0,98.0,0.388,42.0,5.0,5.0,60.0,39.0,5.0,0.0,10.0,0.0,54.0,2.0,Seton Hall,3,14.666666666666666,2.0,32.666666666666664,14.0,1.6666666666666667,1.6666666666666667,20.0,1.6666666666666667,0.0,3.3333333333333335,0.0,18.0,0.6666666666666666
10/06/2023,@ Marquette,0-3,3.0,34.0,20.0,111.0,0.126,32.0,5.0,11.0,45.0,64.0,6.0,2.0,10.0,0.0,46.0,0.0,Marquette,3,11.333333333333334,6.666666666666667,37.0,10.666666666666666,1.6666666666666667,3.6666666666666665,15.0,2.0,0.6666666666666666,3.3333333333333335,0.0,15.333333333333334,0.0
10/07/2023,@ DePaul,3-0,3.0,44.0,22.0,115.0,0.191,41.0,2.0,5.0,50.0,64.0,8.0,2.0,14.0,0.0,55.0,0.0,DePaul,3,14.666666666666666,7.333333333333333,38.333333333333336,13.666666666666666,0.6666666666666666,1.6666666666666667,16.666666666666668,2.6666666666666665,0.6666666666666666,4.666666666666667,0.0,18.333333333333332,0.0
10/13/2023,Georgetown,3-0,3.0,45.0,5.0,82.0,0.488,44.0,9.0,4.0,39.0,37.0,2.0,1.0,10.0,1.0,60.0,0.0,Georgetown,3,15.0,1.6666666666666667,27.333333333333332,14.666666666666666,3.0,1.3333333333333333,13.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.3333333333333333,20.0,0.0
10/15/2023,Villanova,3-0,3.0,46.0,11.0,103.0,0.34,38.0,6.0,7.0,50.0,50.0,9.0,2.0,12.0,2.0,60.0,1.0,Villanova,3,15.333333333333334,3.6666666666666665,34.333333333333336,12.666666666666666,2.0,2.3333333333333335,16.666666666666668,3.0,0.6666666666666666,4.0,0.6666666666666666,20.0,0.3333333333333333
10/20/2023,@ UConn,3-0,3.0,48.0,9.0,100.0,0.39,44.0,3.0,5.0,49.0,44.0,4.0,1.0,14.0,1.0,59.0,0.0,UConn,3,16.0,3.0,33.333333333333336,14.666666666666666,1.0,1.6666666666666667,16.333333333333332,1.3333333333333333,0.3333333333333333,4.666666666666667,0.3333333333333333,19.666666666666668,0.0
