date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,Oregon St.,3-2,5.0,47.0,30.0,150.0,0.113,46.0,11.0,12.0,56.0,93.0,4.0,4.0,14.0,1.0,69.0,2.0,Oregon St.,5,9.4,6.0,30.0,9.2,2.2,2.4,11.2,0.8,0.8,2.8,0.2,13.8,0.4
08/25/2023,North Dakota,3-1,4.0,47.0,13.0,105.0,0.324,45.0,9.0,9.0,37.0,68.0,6.0,2.0,26.0,1.0,71.0,0.0,North Dakota,4,11.75,3.25,26.25,11.25,2.25,2.25,9.25,1.5,0.5,6.5,0.25,17.75,0.0
08/26/2023,Kennesaw St.,3-1,4.0,57.0,17.0,144.0,0.278,52.0,4.0,7.0,41.0,83.0,6.0,0.0,6.0,6.0,64.0,1.0,Kennesaw St.,4,14.25,4.25,36.0,13.0,1.0,1.75,10.25,1.5,0.0,1.5,1.5,16.0,0.25
08/31/2023,@ St. Thomas (MN),3-1,4.0,67.0,23.0,197.0,0.223,63.0,7.0,12.0,97.0,87.0,3.0,2.0,8.0,0.0,80.0,1.0,St. Thomas ,4,16.75,5.75,49.25,15.75,1.75,3.0,24.25,0.75,0.5,2.0,0.0,20.0,0.25
09/01/2023,"Milwaukee @ Saint Paul, MN",1-3,4.0,52.0,27.0,158.0,0.158,47.0,13.0,7.0,55.0,94.0,1.0,1.0,14.0,2.0,73.0,0.0,Milwaukee,4,13.0,6.75,39.5,11.75,3.25,1.75,13.75,0.25,0.25,3.5,0.5,18.25,0.0
09/02/2023,"California Baptist @ Saint Paul, MN",3-1,4.0,60.0,18.0,166.0,0.253,58.0,8.0,9.0,82.0,93.0,5.0,1.0,26.0,1.0,82.0,1.0,California Baptist,4,15.0,4.5,41.5,14.5,2.0,2.25,20.5,1.25,0.25,6.5,0.25,20.5,0.25
09/07/2023,Seattle U,3-1,4.0,59.0,24.0,145.0,0.241,52.0,4.0,3.0,55.0,83.0,6.0,2.0,12.0,4.0,71.0,1.0,Seattle U,4,14.75,6.0,36.25,13.0,1.0,0.75,13.75,1.5,0.5,3.0,1.0,17.75,0.25
09/08/2023,Seattle U,3-0,3.0,47.0,11.0,127.0,0.283,43.0,3.0,8.0,53.0,54.0,1.0,2.0,8.0,0.0,56.0,0.0,Seattle U,3,15.666666666666666,3.6666666666666665,42.333333333333336,14.333333333333334,1.0,2.6666666666666665,17.666666666666668,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,18.666666666666668,0.0
09/14/2023,@ Nevada,1-3,4.0,49.0,29.0,159.0,0.126,47.0,4.0,6.0,71.0,90.0,7.0,3.0,14.0,0.0,63.0,1.0,Nevada,4,12.25,7.25,39.75,11.75,1.0,1.5,17.75,1.75,0.75,3.5,0.0,15.75,0.25
09/15/2023,"California @ Reno, NV",0-3,3.0,38.0,20.0,111.0,0.162,34.0,6.0,4.0,27.0,69.0,2.0,1.0,2.0,1.0,46.0,1.0,California,3,12.666666666666666,6.666666666666667,37.0,11.333333333333334,2.0,1.3333333333333333,9.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,15.333333333333334,0.3333333333333333
09/21/2023,@ Idaho,3-0,3.0,39.0,12.0,99.0,0.273,35.0,10.0,5.0,43.0,53.0,4.0,0.0,12.0,0.0,55.0,0.0,Idaho,3,13.0,4.0,33.0,11.666666666666666,3.3333333333333335,1.6666666666666667,14.333333333333334,1.3333333333333333,0.0,4.0,0.0,18.333333333333332,0.0
09/23/2023,Idaho St.,3-0,3.0,39.0,8.0,97.0,0.32,39.0,5.0,2.0,43.0,48.0,1.0,1.0,14.0,3.0,52.0,0.0,Idaho St.,3,13.0,2.6666666666666665,32.333333333333336,13.0,1.6666666666666667,0.6666666666666666,14.333333333333334,0.3333333333333333,0.3333333333333333,4.666666666666667,1.0,17.333333333333332,0.0
