date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/25/2023,Winthrop,3-0,3.0,49.0,12.0,104.0,0.356,46.0,5.0,8.0,41.0,52.0,2.0,4.0,8.0,1.0,62.0,0.0,Winthrop,3,16.333333333333332,4.0,34.666666666666664,15.333333333333334,1.6666666666666667,2.6666666666666665,13.666666666666666,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.3333333333333333,20.666666666666668,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/25/2023,Green Bay,3-0,3.0,50.0,17.0,109.0,0.303,48.0,2.0,9.0,43.0,62.0,5.0,2.0,16.0,2.0,62.0,0.0,Green Bay,3,16.666666666666668,5.666666666666667,36.333333333333336,16.0,0.6666666666666666,3.0,14.333333333333334,1.6666666666666667,0.6666666666666666,5.333333333333333,0.6666666666666666,20.666666666666668,0.0,,8.166666666666666,,2.0,,17.333333333333332,,0.178,,7.666666666666667,,0.8333333333333334,,1.3333333333333333,,6.833333333333333,,0.6666666666666666,,1.3333333333333333,,0.16666666666666666,,10.333333333333334
08/26/2023,South Dakota St.,3-1,4.0,59.0,16.0,131.0,0.328,57.0,5.0,9.0,46.0,71.0,2.0,5.0,12.0,1.0,75.0,0.0,South Dakota St.,4,14.75,4.0,32.75,14.25,1.25,2.25,11.5,0.5,1.25,3.0,0.25,18.75,0.0,,11.0,,3.2222222222222228,,23.666666666666668,,0.21966666666666668,,10.444444444444445,,0.7777777777777778,,1.8888888888888886,,9.333333333333334,,0.6666666666666666,,2.6666666666666665,,0.3333333333333333,,13.777777777777779
09/01/2023,"Tex. A&M-Commerce @ Lubbock, TX",3-0,3.0,53.0,8.0,105.0,0.429,50.0,7.0,9.0,43.0,46.0,2.0,1.0,8.0,1.0,65.0,3.0,Tex. A&M-Commerce,3,17.666666666666668,2.6666666666666665,35.0,16.666666666666668,2.333333333333333,3.0,14.333333333333334,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,21.666666666666668,1.0,15.916666666666666,11.9375,4.555555555555556,3.416666666666667,34.583333333333336,25.9375,0.329,0.24675000000000002,15.194444444444445,11.395833333333334,1.1944444444444444,0.8958333333333334,2.638888888888889,1.9791666666666665,13.166666666666666,9.875,1.0833333333333333,0.8125,3.6666666666666665,2.75,0.4166666666666667,0.3125,20.02777777777778,15.020833333333334
09/01/2023,@ Texas Tech,3-1,4.0,62.0,23.0,147.0,0.265,60.0,3.0,7.0,81.0,76.0,5.0,3.0,16.0,1.0,76.0,2.0,Texas Tech,4,15.5,5.75,36.75,15.0,0.75,1.75,20.25,1.25,0.75,4.0,0.25,19.0,0.5,16.36111111111111,13.083333333333334,4.111111111111112,3.266666666666667,34.69444444444445,27.75,0.35333333333333333,0.2832,15.638888888888891,12.45,1.4166666666666667,1.1833333333333331,2.75,2.183333333333333,13.388888888888891,10.766666666666667,0.75,0.7166666666666667,3.6666666666666665,2.7333333333333334,0.4166666666666667,0.31666666666666665,20.361111111111114,16.35
09/02/2023,"Louisiana @ Lubbock, TX",3-2,5.0,62.0,28.0,189.0,0.18,57.0,7.0,8.0,83.0,100.0,7.0,1.0,16.0,1.0,78.0,1.0,Louisiana,5,12.4,5.6,37.8,11.4,1.4,1.6,16.6,1.4,0.2,3.2,0.2,15.6,0.2,15.972222222222223,13.486111111111112,4.138888888888889,3.680555555555556,34.833333333333336,29.25,0.3406666666666667,0.2801666666666667,15.305555555555557,12.875,1.4444444444444446,1.111111111111111,2.3333333333333335,2.111111111111111,15.361111111111112,12.347222222222223,0.7777777777777778,0.7222222222222223,3.222222222222222,2.944444444444444,0.27777777777777773,0.3055555555555555,19.805555555555557,16.791666666666668
09/07/2023,@ Portland,3-2,5.0,45.0,19.0,136.0,0.191,40.0,10.0,16.0,51.0,85.0,8.0,5.0,15.0,2.0,67.5,8.0,Portland,5,9.0,3.8,27.2,8.0,2.0,3.2,10.2,1.6,1.0,3.0,0.4,13.5,1.6,15.18888888888889,13.330952380952382,4.672222222222222,3.9547619047619054,36.516666666666666,30.47142857142857,0.29133333333333333,0.26585714285714285,14.355555555555556,12.664285714285715,1.4944444444444445,1.1523809523809523,2.1166666666666667,2.038095238095238,17.061111111111114,12.954761904761906,0.4277777777777778,0.6476190476190478,3.2888888888888883,2.9809523809523806,0.26111111111111107,0.29047619047619044,18.755555555555556,16.62142857142857
09/08/2023,"Eastern Wash. @ Portland, OR",3-0,3.0,48.0,10.0,94.0,0.404,47.0,5.0,4.0,48.0,54.0,6.0,1.0,10.0,2.0,59.0,0.0,Eastern Wash.,3,16.0,3.333333333333333,31.33333333333333,15.666666666666666,1.6666666666666667,1.3333333333333333,16.0,2.0,0.3333333333333333,3.333333333333333,0.6666666666666666,19.666666666666668,0.0,12.299999999999999,12.789583333333335,5.05,3.9354166666666672,33.916666666666664,30.0625,0.212,0.2565,11.466666666666669,12.08125,1.3833333333333335,1.2583333333333333,2.1833333333333336,2.183333333333333,15.683333333333332,12.610416666666667,0.65,0.6916666666666668,3.4,2.983333333333333,0.28333333333333327,0.30416666666666664,16.03333333333333,16.23125
09/09/2023,"CSUN @ Portland, OR",3-1,4.0,47.0,21.0,131.0,0.198,41.0,12.0,13.0,66.0,74.0,2.0,1.0,6.0,0.0,63.0,2.0,CSUN,4,11.75,5.25,32.75,10.25,3.0,3.25,16.5,0.5,0.25,1.5,0.0,15.75,0.5,12.466666666666667,13.146296296296297,4.2444444444444445,3.8685185185185187,32.11111111111111,30.203703703703702,0.25833333333333336,0.2728888888888889,11.68888888888889,12.479629629629631,1.688888888888889,1.3037037037037036,2.0444444444444447,2.0888888888888886,14.266666666666666,12.987037037037037,0.5111111111111112,0.6518518518518519,3.1777777777777776,3.0222222222222217,0.4222222222222222,0.3444444444444444,16.255555555555556,16.61296296296296
09/14/2023,Tennessee Tech,3-0,3.0,39.0,16.0,75.0,0.307,35.0,7.0,6.0,31.0,45.0,2.0,3.0,10.0,1.0,54.0,0.0,Tennessee Tech,3,13.0,5.333333333333333,25.0,11.666666666666666,2.333333333333333,2.0,10.333333333333334,0.6666666666666666,1.0,3.333333333333333,0.3333333333333333,18.0,0.0,12.25,13.006666666666666,4.127777777777777,4.006666666666667,30.427777777777777,30.458333333333332,0.2643333333333333,0.26539999999999997,11.305555555555557,12.256666666666668,2.2222222222222228,1.4733333333333332,2.5944444444444446,2.2049999999999996,14.233333333333334,13.338333333333333,0.5277777777777778,0.6116666666666667,2.6111111111111107,2.8699999999999997,0.35555555555555557,0.30999999999999994,16.305555555555557,16.526666666666664
09/16/2023,Idaho St.,3-1,4.0,65.0,16.0,144.0,0.34,61.0,1.0,10.0,54.0,83.0,2.0,5.0,14.0,0.0,78.0,0.0,Idaho St.,4,16.25,4.0,36.0,15.25,0.25,2.5,13.5,0.5,1.25,3.5,0.0,19.5,0.0,13.583333333333334,13.006060606060606,4.638888888888888,4.127272727272728,29.694444444444443,29.96212121212121,0.303,0.2691818181818182,12.527777777777779,12.203030303030305,2.3333333333333335,1.5515151515151515,2.1944444444444446,2.186363636363636,14.277777777777777,13.065151515151515,0.5277777777777778,0.646969696969697,2.722222222222222,2.912121212121212,0.33333333333333326,0.3121212121212121,17.805555555555557,16.66060606060606
09/21/2023,@ Utah St.,2-3,5.0,59.0,33.0,160.0,0.162,58.0,6.0,11.0,49.0,108.0,7.0,5.0,14.0,4.0,77.0,1.0,Utah St.,5,11.8,6.6,32.0,11.6,1.2,2.2,9.8,1.4,1.0,2.8,0.8,15.4,0.2,13.666666666666666,13.276388888888889,4.861111111111112,4.116666666666667,31.25,30.465277777777775,0.2816666666666667,0.2750833333333333,12.388888888888891,12.456944444444446,1.8611111111111114,1.4430555555555555,2.5833333333333335,2.2125,13.444444444444445,13.10138888888889,0.8333333333333334,0.6972222222222223,2.7777777777777772,2.961111111111111,0.1111111111111111,0.2861111111111111,17.75,16.897222222222222
