date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,@ Santa Clara,2-3,5.0,48.0,25.0,144.0,0.16,44.0,6.0,4.0,60.0,89.0,17.0,0.0,20.0,1.0,64.0,1.0,Santa Clara,5,9.6,5.0,28.8,8.8,1.2,0.8,12.0,3.4,0.0,4.0,0.2,12.8,0.2
08/25/2023,@ San Jose St.,2-3,5.0,41.0,30.0,145.0,0.076,41.0,2.0,10.0,56.0,99.0,7.0,2.0,14.0,0.0,52.0,1.0,San Jose St.,5,8.2,6.0,29.0,8.2,0.4,2.0,11.2,1.4,0.4,2.8,0.0,10.4,0.2
08/26/2023,"California Baptist @ San Jose, CA",1-3,4.0,59.0,17.0,163.0,0.258,53.0,6.0,12.0,68.0,96.0,9.0,1.0,6.0,0.0,69.0,1.0,California Baptist,4,14.75,4.25,40.75,13.25,1.5,3.0,17.0,2.25,0.25,1.5,0.0,17.25,0.25
08/30/2023,Fresno St.,3-0,3.0,46.0,11.0,109.0,0.321,44.0,4.0,9.0,41.0,60.0,4.0,5.0,14.0,1.0,62.0,0.0,Fresno St.,3,15.333333333333334,3.6666666666666665,36.333333333333336,14.666666666666666,1.3333333333333333,3.0,13.666666666666666,1.3333333333333333,1.6666666666666667,4.666666666666667,0.3333333333333333,20.666666666666668,0.0
09/01/2023,@ Fresno St.,2-3,5.0,56.0,27.0,166.0,0.175,53.0,4.0,10.0,65.0,93.0,8.0,6.0,8.0,0.0,70.0,0.0,Fresno St.,5,11.2,5.4,33.2,10.6,0.8,2.0,13.0,1.6,1.2,1.6,0.0,14.0,0.0
09/08/2023,"Eastern Wash. @ Portland, OR",2-3,5.0,56.0,26.0,156.0,0.192,55.0,5.0,13.0,62.0,97.0,11.0,1.0,14.0,4.0,69.0,0.0,Eastern Wash.,5,11.2,5.2,31.2,11.0,1.0,2.6,12.4,2.2,0.2,2.8,0.8,13.8,0.0
09/08/2023,@ Portland,2-3,5.0,57.0,23.0,165.0,0.206,50.0,9.0,9.0,62.0,88.0,10.0,6.0,20.0,2.0,82.0,5.0,Portland,5,11.4,4.6,33.0,10.0,1.8,1.8,12.4,2.0,1.2,4.0,0.4,16.4,1.0
09/09/2023,"Wyoming @ Portland, OR",1-3,4.0,48.0,12.0,141.0,0.255,41.0,2.0,15.0,52.0,82.0,12.0,1.0,20.0,1.0,61.0,2.0,Wyoming,4,12.0,3.0,35.25,10.25,0.5,3.75,13.0,3.0,0.25,5.0,0.25,15.25,0.5
09/15/2023,"UTRGV @ San Francisco, CA",3-0,3.0,43.0,12.0,93.0,0.333,39.0,4.0,10.0,42.0,50.0,1.0,1.0,12.0,0.0,54.0,0.0,UTRGV,3,14.333333333333334,4.0,31.0,13.0,1.3333333333333333,3.3333333333333335,14.0,0.3333333333333333,0.3333333333333333,4.0,0.0,18.0,0.0
09/15/2023,"San Jose St. @ San Francisco, CA",0-3,3.0,37.0,20.0,112.0,0.152,34.0,8.0,7.0,40.0,73.0,5.0,0.0,10.0,0.0,50.0,0.0,San Jose St.,3,12.333333333333334,6.666666666666667,37.333333333333336,11.333333333333334,2.6666666666666665,2.3333333333333335,13.333333333333334,1.6666666666666667,0.0,3.3333333333333335,0.0,16.666666666666668,0.0
09/16/2023,@ San Francisco,2-3,5.0,61.0,28.0,170.0,0.194,58.0,11.0,10.0,67.0,104.0,3.0,0.0,20.0,0.0,82.0,1.0,San Francisco,5,12.2,5.6,34.0,11.6,2.2,2.0,13.4,0.6,0.0,4.0,0.0,16.4,0.2
09/19/2023,@ CSU Bakersfield,2-3,5.0,54.0,26.0,171.0,0.164,49.0,11.0,8.0,64.0,99.0,7.0,2.0,14.0,3.0,74.0,2.0,CSU Bakersfield,5,10.8,5.2,34.2,9.8,2.2,1.6,12.8,1.4,0.4,2.8,0.6,14.8,0.4
09/24/2023,@ Hawaii,0-3,3.0,19.0,22.0,85.0,-0.035,17.0,2.0,7.0,23.0,68.0,3.0,0.0,0.0,1.0,21.0,0.0,Hawaii,3,6.333333333333333,7.333333333333333,28.333333333333332,5.666666666666667,0.6666666666666666,2.3333333333333335,7.666666666666667,1.0,0.0,0.0,0.3333333333333333,7.0,0.0
09/29/2023,UC Riverside,2-3,5.0,49.0,31.0,163.0,0.11,46.0,5.0,13.0,70.0,91.0,4.0,5.0,18.0,2.0,68.0,1.0,UC Riverside,5,9.8,6.2,32.6,9.2,1.0,2.6,14.0,0.8,1.0,3.6,0.4,13.6,0.2
09/30/2023,UC Davis,1-3,4.0,48.0,26.0,147.0,0.15,46.0,7.0,8.0,61.0,84.0,6.0,0.0,8.0,1.0,59.0,1.0,UC Davis,4,12.0,6.5,36.75,11.5,1.75,2.0,15.25,1.5,0.0,2.0,0.25,14.75,0.25
10/06/2023,UC San Diego,0-3,3.0,35.0,15.0,109.0,0.183,31.0,5.0,2.0,42.0,71.0,13.0,4.0,4.0,1.0,46.0,1.0,UC San Diego,3,11.666666666666666,5.0,36.333333333333336,10.333333333333334,1.6666666666666667,0.6666666666666666,14.0,4.333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,15.333333333333334,0.3333333333333333
10/07/2023,Long Beach St.,3-2,5.0,42.0,22.0,126.0,0.159,41.0,8.0,10.0,40.0,92.0,12.0,1.0,16.0,4.0,59.0,1.0,Long Beach St.,5,8.4,4.4,25.2,8.2,1.6,2.0,8.0,2.4,0.2,3.2,0.8,11.8,0.2
10/13/2023,@ Cal St. Fullerton,3-0,3.0,44.0,12.0,104.0,0.308,40.0,6.0,9.0,45.0,55.0,2.0,2.0,10.0,0.0,57.0,0.0,Cal St. Fullerton,3,14.666666666666666,4.0,34.666666666666664,13.333333333333334,2.0,3.0,15.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.0,19.0,0.0
