date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"Kennesaw St. @ Bozeman, MT",0-3,3.0,37.0,19.0,101.0,0.178,34.0,3.0,8.0,29.0,74.0,5.0,1.0,8.0,1.0,45.0,1.0,Kennesaw St.,3,12.333333333333334,6.333333333333333,33.666666666666664,11.333333333333334,1.0,2.6666666666666665,9.666666666666666,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,15.0,0.3333333333333333
08/25/2023,@ Montana St.,1-3,4.0,46.0,32.0,121.0,0.116,43.0,6.0,9.0,38.0,89.0,9.0,0.0,4.0,1.0,54.0,0.0,Montana St.,4,11.5,8.0,30.25,10.75,1.5,2.25,9.5,2.25,0.0,1.0,0.25,13.5,0.0
08/26/2023,"Oregon St. @ Bozeman, MT",0-3,3.0,27.0,17.0,88.0,0.114,21.0,1.0,8.0,29.0,70.0,9.0,1.0,8.0,1.0,33.0,0.0,Oregon St.,3,9.0,5.666666666666667,29.333333333333332,7.0,0.3333333333333333,2.6666666666666665,9.666666666666666,3.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,11.0,0.0
09/01/2023,"Grambling @ Abilene, TX",3-1,4.0,53.0,12.0,127.0,0.323,43.0,7.0,12.0,50.0,71.0,3.0,3.0,8.0,0.0,67.0,4.0,Grambling,4,13.25,3.0,31.75,10.75,1.75,3.0,12.5,0.75,0.75,2.0,0.0,16.75,1.0
09/01/2023,@ Abilene Christian,0-3,3.0,25.0,24.0,93.0,0.011,24.0,1.0,6.0,34.0,69.0,3.0,0.0,10.0,1.0,31.0,5.0,Abilene Christian,3,8.333333333333334,8.0,31.0,8.0,0.3333333333333333,2.0,11.333333333333334,1.0,0.0,3.3333333333333335,0.3333333333333333,10.333333333333334,1.6666666666666667
09/02/2023,"Providence @ Abilene, TX",2-3,5.0,55.0,38.0,175.0,0.097,51.0,7.0,13.0,79.0,101.0,8.0,5.0,12.0,3.0,73.0,3.0,Providence,5,11.0,7.6,35.0,10.2,1.4,2.6,15.8,1.6,1.0,2.4,0.6,14.6,0.6
09/07/2023,New Mexico,1-3,4.0,48.0,32.0,153.0,0.105,43.0,6.0,10.0,78.0,84.0,8.0,1.0,16.0,0.0,63.0,1.0,New Mexico,4,12.0,8.0,38.25,10.75,1.5,2.5,19.5,2.0,0.25,4.0,0.0,15.75,0.25
09/08/2023,Green Bay,3-0,3.0,42.0,16.0,109.0,0.239,41.0,5.0,5.0,49.0,60.0,6.0,1.0,14.0,1.0,55.0,1.0,Green Bay,3,14.0,5.333333333333333,36.333333333333336,13.666666666666666,1.6666666666666667,1.6666666666666667,16.333333333333332,2.0,0.3333333333333333,4.666666666666667,0.3333333333333333,18.333333333333332,0.3333333333333333
09/09/2023,Montana,3-2,5.0,65.0,31.0,182.0,0.187,55.0,12.0,12.0,83.0,101.0,8.0,1.0,18.0,1.0,87.0,1.0,Montana,5,13.0,6.2,36.4,11.0,2.4,2.4,16.6,1.6,0.2,3.6,0.2,17.4,0.2
09/14/2023,@ UNI,0-3,3.0,32.0,18.0,100.0,0.14,30.0,5.0,6.0,33.0,69.0,5.0,1.0,18.0,3.0,47.0,2.0,UNI,3,10.666666666666666,6.0,33.333333333333336,10.0,1.6666666666666667,2.0,11.0,1.6666666666666667,0.3333333333333333,6.0,1.0,15.666666666666666,0.6666666666666666
