date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,"New Orleans @ Atlanta, GA",3-0,3.0,51.0,18.0,133.0,0.248,48.0,3.0,4.0,66.0,52.0,3.0,4.0,4.0,0.0,60.0,1.0,New Orleans,3,17.0,6.0,44.333333333333336,16.0,1.0,1.3333333333333333,22.0,1.0,1.3333333333333333,1.3333333333333333,0.0,20.0,0.3333333333333333
08/25/2023,"South Carolina St. @ Atlanta, GA",3-0,3.0,39.0,9.0,90.0,0.333,35.0,9.0,3.0,47.0,35.0,2.0,0.0,10.0,2.0,53.0,0.0,South Carolina St.,3,13.0,3.0,30.0,11.666666666666666,3.0,1.0,15.666666666666666,0.6666666666666666,0.0,3.3333333333333335,0.6666666666666666,17.666666666666668,0.0
08/26/2023,@ Georgia St.,3-2,5.0,65.0,27.0,189.0,0.201,61.0,10.0,3.0,88.0,93.0,6.0,0.0,9.0,1.0,79.5,1.0,Georgia St.,5,13.0,5.4,37.8,12.2,2.0,0.6,17.6,1.2,0.0,1.8,0.2,15.9,0.2
09/01/2023,@ Charleston So.,3-0,3.0,35.0,18.0,102.0,0.167,33.0,5.0,5.0,42.0,63.0,4.0,1.0,10.0,2.0,46.0,0.0,Charleston So.,3,11.666666666666666,6.0,34.0,11.0,1.6666666666666667,1.6666666666666667,14.0,1.3333333333333333,0.3333333333333333,3.3333333333333335,0.6666666666666666,15.333333333333334,0.0
09/01/2023,"Southern Ill. @ Charleston, SC",2-3,5.0,47.0,20.0,158.0,0.171,44.0,8.0,9.0,57.0,100.0,11.0,2.0,10.0,4.0,62.0,5.0,Southern Ill.,5,9.4,4.0,31.6,8.8,1.6,1.8,11.4,2.2,0.4,2.0,0.8,12.4,1.0
09/02/2023,"N.C. A&T @ Charleston, SC",3-0,3.0,37.0,7.0,88.0,0.341,36.0,3.0,4.0,37.0,54.0,13.0,2.0,10.0,1.0,47.0,0.0,N.C. A&T,3,12.333333333333334,2.3333333333333335,29.333333333333332,12.0,1.0,1.3333333333333333,12.333333333333334,4.333333333333333,0.6666666666666666,3.3333333333333335,0.3333333333333333,15.666666666666666,0.0
09/06/2023,Austin Peay,3-1,4.0,57.0,18.0,171.0,0.228,50.0,6.0,2.0,94.0,83.0,7.0,0.0,18.0,1.0,72.0,0.0,Austin Peay,4,14.25,4.5,42.75,12.5,1.5,0.5,23.5,1.75,0.0,4.5,0.25,18.0,0.0
09/08/2023,"Georgia St. @ Richmond, KY",3-1,4.0,57.0,28.0,179.0,0.162,51.0,5.0,4.0,102.0,77.0,5.0,1.0,10.0,0.0,68.0,0.0,Georgia St.,4,14.25,7.0,44.75,12.75,1.25,1.0,25.5,1.25,0.25,2.5,0.0,17.0,0.0
09/08/2023,"Murray St. @ Richmond, KY",3-2,5.0,53.0,13.0,181.0,0.221,47.0,8.0,5.0,91.0,94.0,8.0,4.0,20.0,2.0,75.0,1.0,Murray St.,5,10.6,2.6,36.2,9.4,1.6,1.0,18.2,1.6,0.8,4.0,0.4,15.0,0.2
09/09/2023,@ Eastern Ky.,0-3,3.0,32.0,17.0,106.0,0.142,32.0,5.0,2.0,43.0,68.0,6.0,4.0,6.0,0.0,44.0,0.0,Eastern Ky.,3,10.666666666666666,5.666666666666667,35.333333333333336,10.666666666666666,1.6666666666666667,0.6666666666666666,14.333333333333334,2.0,1.3333333333333333,2.0,0.0,14.666666666666666,0.0
09/12/2023,@ Jacksonville St.,3-1,4.0,53.0,18.0,143.0,0.245,49.0,6.0,7.0,63.0,75.0,4.0,0.0,6.0,2.0,62.0,0.0,Jacksonville St.,4,13.25,4.5,35.75,12.25,1.5,1.75,15.75,1.0,0.0,1.5,0.5,15.5,0.0
09/15/2023,Eastern Mich.,3-0,3.0,43.0,8.0,112.0,0.312,36.0,3.0,6.0,56.0,51.0,8.0,2.0,12.0,0.0,54.0,1.0,Eastern Mich.,3,14.333333333333334,2.6666666666666665,37.333333333333336,12.0,1.0,2.0,18.666666666666668,2.6666666666666665,0.6666666666666666,4.0,0.0,18.0,0.3333333333333333
09/15/2023,Morehead St.,3-0,3.0,44.0,10.0,114.0,0.298,41.0,4.0,3.0,67.0,54.0,6.0,2.0,8.0,2.0,54.0,0.0,Morehead St.,3,14.666666666666666,3.3333333333333335,38.0,13.666666666666666,1.3333333333333333,1.0,22.333333333333332,2.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,18.0,0.0
09/16/2023,Gardner-Webb,2-3,5.0,53.0,22.0,168.0,0.185,49.0,12.0,7.0,69.0,95.0,8.0,0.0,22.0,3.0,76.0,0.0,Gardner-Webb,5,10.6,4.4,33.6,9.8,2.4,1.4,13.8,1.6,0.0,4.4,0.6,15.2,0.0
09/22/2023,The Citadel,1-3,4.0,53.0,20.0,172.0,0.192,47.0,0.0,4.0,83.0,89.0,6.0,3.0,9.0,3.0,60.5,0.0,The Citadel,4,13.25,5.0,43.0,11.75,0.0,1.0,20.75,1.5,0.75,2.25,0.75,15.125,0.0
09/23/2023,Wofford,0-3,3.0,32.0,20.0,110.0,0.109,30.0,3.0,7.0,44.0,72.0,8.0,3.0,8.0,0.0,42.0,2.0,Wofford,3,10.666666666666666,6.666666666666667,36.666666666666664,10.0,1.0,2.3333333333333335,14.666666666666666,2.6666666666666665,1.0,2.6666666666666665,0.0,14.0,0.6666666666666666
09/29/2023,@ ETSU,3-1,4.0,56.0,20.0,155.0,0.232,53.0,3.0,8.0,69.0,92.0,7.0,3.0,6.0,1.0,65.0,0.0,ETSU,4,14.0,5.0,38.75,13.25,0.75,2.0,17.25,1.75,0.75,1.5,0.25,16.25,0.0
09/30/2023,@ UNC Greensboro,3-2,5.0,66.0,20.0,168.0,0.274,63.0,8.0,5.0,67.0,96.0,7.0,1.0,18.0,3.0,84.0,1.0,UNC Greensboro,5,13.2,4.0,33.6,12.6,1.6,1.0,13.4,1.4,0.2,3.6,0.6,16.8,0.2
10/03/2023,@ Alabama A&M,3-0,3.0,44.0,10.0,111.0,0.306,38.0,6.0,4.0,47.0,53.0,4.0,0.0,10.0,2.0,55.0,0.0,Alabama A&M,3,14.666666666666666,3.3333333333333335,37.0,12.666666666666666,2.0,1.3333333333333333,15.666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,18.333333333333332,0.0
10/06/2023,Furman,3-0,3.0,45.0,20.0,145.0,0.172,37.0,5.0,3.0,73.0,65.0,7.0,2.0,12.0,1.0,58.0,1.0,Furman,3,15.0,6.666666666666667,48.333333333333336,12.333333333333334,1.6666666666666667,1.0,24.333333333333332,2.333333333333333,0.6666666666666666,4.0,0.3333333333333333,19.333333333333332,0.3333333333333333
