date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,Kansas St.,1-3,4.0,58.0,30.0,169.0,0.166,56.0,4.0,4.0,84.0,88.0,5.0,3.0,4.0,2.0,67.0,3.0,Kansas St.,4,14.5,7.5,42.25,14.0,1.0,1.0,21.0,1.25,0.75,1.0,0.5,16.75,0.75
08/26/2023,Cal St. Fullerton,3-0,3.0,34.0,12.0,78.0,0.282,31.0,16.0,9.0,28.0,41.0,2.0,2.0,8.0,0.0,56.0,0.0,Cal St. Fullerton,3,11.333333333333334,4.0,26.0,10.333333333333334,5.333333333333333,3.0,9.333333333333334,0.6666666666666666,0.6666666666666666,2.6666666666666665,0.0,18.666666666666668,0.0
08/27/2023,San Diego St.,3-0,3.0,40.0,12.0,90.0,0.311,37.0,7.0,5.0,41.0,56.0,5.0,4.0,4.0,1.0,53.0,0.0,San Diego St.,3,13.333333333333334,4.0,30.0,12.333333333333334,2.3333333333333335,1.6666666666666667,13.666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.3333333333333333,17.666666666666668,0.0
09/01/2023,"Southern Utah @ Berkeley, CA",3-0,3.0,48.0,13.0,118.0,0.297,46.0,5.0,1.0,70.0,53.0,8.0,3.0,12.0,1.0,62.0,0.0,Southern Utah,3,16.0,4.333333333333333,39.333333333333336,15.333333333333334,1.6666666666666667,0.3333333333333333,23.333333333333332,2.6666666666666665,1.0,4.0,0.3333333333333333,20.666666666666668,0.0
09/01/2023,@ California,1-3,4.0,43.0,24.0,145.0,0.131,41.0,7.0,10.0,71.0,77.0,7.0,3.0,12.0,0.0,59.0,0.0,California,4,10.75,6.0,36.25,10.25,1.75,2.5,17.75,1.75,0.75,3.0,0.0,14.75,0.0
09/02/2023,@ Saint Mary's (CA),1-3,4.0,51.0,27.0,144.0,0.167,47.0,1.0,1.0,51.0,88.0,7.0,3.0,10.0,1.0,60.0,0.0,Saint Mary's ,4,12.75,6.75,36.0,11.75,0.25,0.25,12.75,1.75,0.75,2.5,0.25,15.0,0.0
09/05/2023,Utah,3-1,4.0,48.0,20.0,134.0,0.209,45.0,9.0,8.0,48.0,78.0,6.0,0.0,12.0,2.0,63.0,1.0,Utah,4,12.0,5.0,33.5,11.25,2.25,2.0,12.0,1.5,0.0,3.0,0.5,15.75,0.25
09/08/2023,@ North Dakota St.,0-3,3.0,37.0,19.0,117.0,0.154,34.0,0.0,3.0,45.0,66.0,6.0,3.0,6.0,1.0,43.0,3.0,North Dakota St.,3,12.333333333333334,6.333333333333333,39.0,11.333333333333334,0.0,1.0,15.0,2.0,1.0,2.0,0.3333333333333333,14.333333333333334,1.0
09/09/2023,"Toledo @ Fargo, ND",3-1,4.0,56.0,17.0,152.0,0.257,52.0,7.0,4.0,69.0,82.0,9.0,2.0,12.0,1.0,71.0,1.0,Toledo,4,14.0,4.25,38.0,13.0,1.75,1.0,17.25,2.25,0.5,3.0,0.25,17.75,0.25
09/14/2023,@ Oregon St.,3-0,3.0,40.0,12.0,89.0,0.315,38.0,7.0,5.0,34.0,46.0,2.0,3.0,12.0,0.0,56.0,0.0,Oregon St.,3,13.333333333333334,4.0,29.666666666666668,12.666666666666666,2.3333333333333335,1.6666666666666667,11.333333333333334,0.6666666666666666,1.0,4.0,0.0,18.666666666666668,0.0
09/16/2023,Oregon St.,3-1,4.0,52.0,11.0,137.0,0.299,49.0,7.0,11.0,56.0,73.0,3.0,2.0,14.0,1.0,68.0,1.0,Oregon St.,4,13.0,2.75,34.25,12.25,1.75,2.75,14.0,0.75,0.5,3.5,0.25,17.0,0.25
09/21/2023,@ Idaho St.,3-1,4.0,47.0,17.0,135.0,0.222,44.0,10.0,3.0,49.0,80.0,3.0,6.0,6.0,0.0,66.0,1.0,Idaho St.,4,11.75,4.25,33.75,11.0,2.5,0.75,12.25,0.75,1.5,1.5,0.0,16.5,0.25
09/23/2023,Northern Colo.,3-1,4.0,59.0,15.0,134.0,0.328,58.0,10.0,13.0,50.0,72.0,6.0,2.0,20.0,2.0,81.0,0.0,Northern Colo.,4,14.75,3.75,33.5,14.5,2.5,3.25,12.5,1.5,0.5,5.0,0.5,20.25,0.0
09/29/2023,@ Sacramento St.,1-3,4.0,52.0,31.0,148.0,0.142,48.0,9.0,10.0,57.0,92.0,7.0,0.0,12.0,1.0,67.0,0.0,Sacramento St.,4,13.0,7.75,37.0,12.0,2.25,2.5,14.25,1.75,0.0,3.0,0.25,16.75,0.0
