date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,bhe/set
08/25/2023,Southern Miss.,3-1,4.0,53.0,18.0,143.0,0.245,46.0,8.0,6.0,64.0,71.0,3.0,6.0,10.0,1.0,72.0,2.0,Southern Miss.,4,13.25,4.5,35.75,11.5,2.0,1.5,16.0,0.75,1.5,2.5,0.25,18.0,0.5
08/26/2023,Southern California,3-0,3.0,40.0,15.0,117.0,0.214,37.0,5.0,9.0,62.0,52.0,1.0,1.0,4.0,0.0,48.0,1.0,Southern California,3,13.333333333333334,5.0,39.0,12.333333333333334,1.6666666666666667,3.0,20.666666666666668,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,16.0,0.3333333333333333
08/29/2023,Louisiana,0-3,3.0,32.0,23.0,110.0,0.082,30.0,3.0,8.0,58.0,63.0,4.0,2.0,2.0,7.0,38.0,1.0,Louisiana,3,10.666666666666666,7.666666666666667,36.666666666666664,10.0,1.0,2.6666666666666665,19.333333333333332,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335,12.666666666666666,0.3333333333333333
09/01/2023,@ Baylor,1-3,4.0,33.0,32.0,147.0,0.007,31.0,2.0,8.0,69.0,85.0,6.0,2.0,18.0,0.0,46.0,0.0,Baylor,4,8.25,8.0,36.75,7.75,0.5,2.0,17.25,1.5,0.5,4.5,0.0,11.5,0.0
09/05/2023,Stanford,0-3,3.0,31.0,18.0,104.0,0.125,28.0,1.0,8.0,45.0,64.0,8.0,5.0,6.0,3.0,40.0,0.0,Stanford,3,10.333333333333334,6.0,34.666666666666664,9.333333333333334,0.3333333333333333,2.6666666666666665,15.0,2.6666666666666665,1.6666666666666667,2.0,1.0,13.333333333333334,0.0
09/08/2023,Houston Christian,3-0,3.0,41.0,8.0,95.0,0.347,40.0,3.0,9.0,54.0,38.0,1.0,5.0,20.0,0.0,59.0,1.0,Houston Christian,3,13.666666666666666,2.6666666666666665,31.666666666666668,13.333333333333334,1.0,3.0,18.0,0.3333333333333333,1.6666666666666667,6.666666666666667,0.0,19.666666666666668,0.3333333333333333
09/09/2023,FGCU,3-0,3.0,44.0,15.0,103.0,0.282,38.0,3.0,6.0,55.0,50.0,2.0,5.0,12.0,0.0,58.0,0.0,FGCU,3,14.666666666666666,5.0,34.333333333333336,12.666666666666666,1.0,2.0,18.333333333333332,0.6666666666666666,1.6666666666666667,4.0,0.0,19.333333333333332,0.0
09/11/2023,@ Texas,0-3,3.0,30.0,17.0,93.0,0.14,28.0,2.0,6.0,40.0,67.0,7.0,0.0,12.0,0.0,38.0,0.0,Texas,3,10.0,5.666666666666667,31.0,9.333333333333334,0.6666666666666666,2.0,13.333333333333334,2.333333333333333,0.0,4.0,0.0,12.666666666666666,0.0
09/15/2023,"LIU @ Manhattan, KS",3-2,5.0,63.0,26.0,199.0,0.186,60.0,4.0,6.0,112.0,81.0,8.0,3.0,12.0,0.0,76.0,0.0,LIU,5,12.6,5.2,39.8,12.0,0.8,1.2,22.4,1.6,0.6,2.4,0.0,15.2,0.0
09/16/2023,@ Kansas St.,3-0,3.0,47.0,16.0,134.0,0.231,45.0,2.0,5.0,73.0,59.0,2.0,6.0,16.0,1.0,63.0,0.0,Kansas St.,3,15.666666666666666,5.333333333333333,44.666666666666664,15.0,0.6666666666666666,1.6666666666666667,24.333333333333332,0.6666666666666666,2.0,5.333333333333333,0.3333333333333333,21.0,0.0
09/20/2023,UAB,3-0,3.0,41.0,11.0,100.0,0.3,33.0,4.0,3.0,44.0,51.0,2.0,3.0,4.0,4.0,50.0,1.0,UAB,3,13.666666666666666,3.6666666666666665,33.333333333333336,11.0,1.3333333333333333,1.0,14.666666666666666,0.6666666666666666,1.0,1.3333333333333333,1.3333333333333333,16.666666666666668,0.3333333333333333
09/23/2023,@ Tulsa,3-2,5.0,75.0,33.0,229.0,0.183,73.0,6.0,3.0,128.0,106.0,9.0,6.0,10.0,3.0,92.0,0.0,Tulsa,5,15.0,6.6,45.8,14.6,1.2,0.6,25.6,1.8,1.2,2.0,0.6,18.4,0.0
09/24/2023,@ Tulsa,3-0,3.0,49.0,15.0,138.0,0.246,49.0,2.0,6.0,68.0,65.0,2.0,1.0,16.0,1.0,60.0,1.0,Tulsa,3,16.333333333333332,5.0,46.0,16.333333333333332,0.6666666666666666,2.0,22.666666666666668,0.6666666666666666,0.3333333333333333,5.333333333333333,0.3333333333333333,20.0,0.3333333333333333
09/29/2023,UTSA,3-0,3.0,51.0,13.0,120.0,0.317,43.0,2.0,4.0,68.0,50.0,1.0,2.0,10.0,0.0,60.0,1.0,UTSA,3,17.0,4.333333333333333,40.0,14.333333333333334,0.6666666666666666,1.3333333333333333,22.666666666666668,0.3333333333333333,0.6666666666666666,3.3333333333333335,0.0,20.0,0.3333333333333333
09/30/2023,UTSA,3-0,3.0,48.0,16.0,123.0,0.26,43.0,3.0,8.0,53.0,58.0,2.0,4.0,12.0,5.0,61.0,2.0,UTSA,3,16.0,5.333333333333333,41.0,14.333333333333334,1.0,2.6666666666666665,17.666666666666668,0.6666666666666666,1.3333333333333333,4.0,1.6666666666666667,20.333333333333332,0.6666666666666666
10/06/2023,@ Memphis,3-1,4.0,39.0,12.0,105.0,0.257,37.0,4.0,3.0,57.0,54.0,7.0,4.0,14.0,0.0,54.0,0.0,Memphis,4,9.75,3.0,26.25,9.25,1.0,0.75,14.25,1.75,1.0,3.5,0.0,13.5,0.0
10/08/2023,@ Charlotte,3-1,4.0,57.0,22.0,171.0,0.205,55.0,5.0,5.0,79.0,76.0,4.0,6.0,12.0,1.0,74.0,0.0,Charlotte,4,14.25,5.5,42.75,13.75,1.25,1.25,19.75,1.0,1.5,3.0,0.25,18.5,0.0
10/13/2023,Fla. Atlantic,2-3,5.0,61.0,33.0,198.0,0.141,57.0,4.0,12.0,99.0,93.0,3.0,10.0,10.0,3.0,80.0,2.0,Fla. Atlantic,5,12.2,6.6,39.6,11.4,0.8,2.4,19.8,0.6,2.0,2.0,0.6,16.0,0.4
10/20/2023,@ SMU,1-3,4.0,56.0,21.0,165.0,0.212,53.0,2.0,6.0,72.0,91.0,9.0,2.0,12.0,1.0,66.0,2.0,SMU,4,14.0,5.25,41.25,13.25,0.5,1.5,18.0,2.25,0.5,3.0,0.25,16.5,0.5
10/21/2023,@ SMU,2-3,5.0,70.0,33.0,212.0,0.175,65.0,2.0,5.0,96.0,101.0,5.0,2.0,20.0,3.0,84.0,2.0,SMU,5,14.0,6.6,42.4,13.0,0.4,1.0,19.2,1.0,0.4,4.0,0.6,16.8,0.4
10/27/2023,East Carolina,3-2,5.0,64.0,23.0,188.0,0.218,54.0,9.0,6.0,94.0,89.0,6.0,6.0,4.0,6.0,81.0,5.0,East Carolina,5,12.8,4.6,37.6,10.8,1.8,1.2,18.8,1.2,1.2,0.8,1.2,16.2,1.0
10/29/2023,Temple,3-0,3.0,48.0,9.0,111.0,0.351,48.0,4.0,4.0,67.0,36.0,0.0,5.0,4.0,0.0,59.0,1.0,Temple,3,16.0,3.0,37.0,16.0,1.3333333333333333,1.3333333333333333,22.333333333333332,0.0,1.6666666666666667,1.3333333333333333,0.0,19.666666666666668,0.3333333333333333
11/03/2023,Tulane,3-1,4.0,51.0,16.0,141.0,0.248,48.0,5.0,6.0,69.0,67.0,4.0,5.0,2.0,4.0,62.0,0.0,Tulane,4,12.75,4.0,35.25,12.0,1.25,1.5,17.25,1.0,1.25,0.5,1.0,15.5,0.0
11/04/2023,Tulane,3-1,4.0,49.0,22.0,147.0,0.184,41.0,1.0,3.0,79.0,68.0,4.0,5.0,14.0,3.0,62.0,1.0,Tulane,4,12.25,5.5,36.75,10.25,0.25,0.75,19.75,1.0,1.25,3.5,0.75,15.5,0.25
11/10/2023,@ North Texas,2-3,5.0,62.0,28.0,163.0,0.209,56.0,8.0,7.0,63.0,93.0,3.0,1.0,8.0,0.0,75.0,0.0,North Texas,5,12.4,5.6,32.6,11.2,1.6,1.4,12.6,0.6,0.2,1.6,0.0,15.0,0.0
11/11/2023,@ North Texas,2-3,5.0,47.0,21.0,142.0,0.183,46.0,6.0,8.0,59.0,93.0,6.0,3.0,16.0,1.0,64.0,2.0,North Texas,5,9.4,4.2,28.4,9.2,1.2,1.6,11.8,1.2,0.6,3.2,0.2,12.8,0.4
11/17/2023,Wichita St.,2-3,5.0,65.0,23.0,213.0,0.197,62.0,1.0,8.0,101.0,103.0,7.0,4.0,14.0,2.0,77.0,1.0,Wichita St.,5,13.0,4.6,42.6,12.4,0.2,1.6,20.2,1.4,0.8,2.8,0.4,15.4,0.2
11/18/2023,Wichita St.,3-1,4.0,61.0,22.0,158.0,0.247,59.0,5.0,4.0,85.0,76.0,1.0,2.0,12.0,1.0,74.0,2.0,Wichita St.,4,15.25,5.5,39.5,14.75,1.25,1.0,21.25,0.25,0.5,3.0,0.25,18.5,0.5
