date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set,rolling_kills/set_3,rolling_kills/set_total,rolling_errors/set_3,rolling_errors/set_total,rolling_total_attacks/set_3,rolling_total_attacks/set_total,rolling_hit_pct_3,rolling_hit_pct_total,rolling_assists/set_3,rolling_assists/set_total,rolling_aces/set_3,rolling_aces/set_total,rolling_serr/set_3,rolling_serr/set_total,rolling_digs/set_3,rolling_digs/set_total,rolling_b_solo/set_3,rolling_b_solo/set_total,rolling_b_assist/set_3,rolling_b_assist/set_total,rolling_b_error/set_3,rolling_b_error/set_total,rolling_pts/set_3,rolling_pts/set_total
08/26/2022,Morgan St.,3-0,3.0,30.0,9.0,80.0,0.262,29.0,9.0,5.0,37.0,37.0,2.0,1.0,8.0,1.0,5.0,44.0,2.0,Morgan St.,3,10.0,3.0,26.666666666666668,9.666666666666666,3.0,1.6666666666666667,12.333333333333334,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.3333333333333333,14.666666666666666,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
08/26/2022,Wofford,3-1,4.0,55.0,21.0,159.0,0.214,51.0,5.0,10.0,70.0,84.0,7.0,7.0,14.0,2.0,14.0,74.0,0.0,Wofford,4,13.75,5.25,39.75,12.75,1.25,2.5,17.5,1.75,1.75,3.5,0.5,18.5,,5.0,,1.5,,13.333333333333334,,0.131,,4.833333333333333,,1.5,,0.8333333333333334,,6.166666666666667,,0.16666666666666666,,1.3333333333333333,,0.16666666666666666,,7.333333333333333
08/27/2022,Campbell,3-1,4.0,55.0,14.0,133.0,0.308,53.0,3.0,6.0,55.0,70.0,7.0,5.0,12.0,4.0,11.0,69.0,1.0,Campbell,4,13.75,3.5,33.25,13.25,0.75,1.5,13.75,1.75,1.25,3.0,1.0,17.25,,7.916666666666667,,2.75,,22.13888888888889,,0.15866666666666665,,7.472222222222221,,1.4166666666666667,,1.388888888888889,,9.944444444444445,,0.6944444444444445,,2.0555555555555554,,0.27777777777777773,,11.055555555555555
08/27/2022,Syracuse,3-0,3.0,47.0,17.0,113.0,0.265,46.0,1.0,5.0,48.0,63.0,3.0,1.0,10.0,2.0,6.0,54.0,2.0,Syracuse,3,15.666666666666666,5.666666666666667,37.66666666666666,15.333333333333334,0.3333333333333333,1.6666666666666667,16.0,1.0,0.3333333333333333,3.333333333333333,0.6666666666666666,18.0,12.5,9.375,3.9166666666666665,2.9375,33.22222222222222,24.916666666666668,0.26133333333333336,0.196,11.888888888888888,8.916666666666666,1.6666666666666667,1.25,1.888888888888889,1.4166666666666667,14.527777777777779,10.895833333333334,1.111111111111111,0.8333333333333334,3.0555555555555554,2.2916666666666665,0.611111111111111,0.4583333333333333,16.805555555555554,12.604166666666666
09/02/2022,@ Georgia,0-3,3.0,33.0,16.0,94.0,0.181,28.0,4.0,8.0,36.0,59.0,4.0,0.0,10.0,1.0,5.0,42.0,0.0,Georgia,3,11.0,5.333333333333333,31.33333333333333,9.333333333333334,1.3333333333333333,2.6666666666666665,12.0,1.3333333333333333,0.0,3.333333333333333,0.3333333333333333,14.0,14.388888888888888,10.633333333333333,4.805555555555556,3.4833333333333334,36.888888888888886,27.46666666666666,0.26233333333333336,0.2098,13.777777777777779,10.2,0.7777777777777778,1.0666666666666667,1.888888888888889,1.4666666666666668,15.75,11.916666666666668,1.111111111111111,0.7333333333333334,3.277777777777778,2.5,0.7222222222222222,0.5,17.916666666666668,13.683333333333332
09/03/2022,"Texas Tech @ Athens, GA",1-3,4.0,49.0,24.0,118.0,0.212,46.0,6.0,5.0,43.0,89.0,9.0,2.0,4.0,2.0,4.0,59.0,1.0,Texas Tech,4,12.25,6.0,29.5,11.5,1.5,1.25,10.75,2.25,0.5,1.0,0.5,14.75,13.472222222222221,10.694444444444443,4.833333333333333,3.7916666666666665,34.08333333333333,28.111111111111104,0.25133333333333335,0.205,12.638888888888891,10.055555555555555,0.8055555555555555,1.111111111111111,1.9444444444444444,1.6666666666666667,13.916666666666666,11.930555555555557,0.5277777777777778,0.6111111111111112,3.222222222222222,2.638888888888889,0.6666666666666666,0.47222222222222227,16.416666666666668,13.736111111111109
09/03/2022,"Col. of Charleston @ Athens, GA",3-2,5.0,68.0,22.0,175.0,0.263,65.0,12.0,8.0,76.0,96.0,8.0,4.0,10.0,2.0,9.0,89.0,1.0,Col. of Charleston,5,13.6,4.4,35.0,13.0,2.4,1.6,15.2,1.6,0.8,2.0,0.4,17.8,12.972222222222221,10.916666666666666,5.666666666666667,4.107142857142857,32.83333333333333,28.309523809523803,0.21933333333333335,0.206,12.055555555555557,10.261904761904763,1.0555555555555556,1.1666666666666665,1.861111111111111,1.6071428571428572,12.916666666666666,11.761904761904763,0.27777777777777773,0.5952380952380952,2.5555555555555554,2.4047619047619047,0.5,0.4761904761904762,15.583333333333334,13.88095238095238
09/06/2022,North Carolina,1-3,4.0,57.0,15.0,143.0,0.294,52.0,2.0,8.0,63.0,90.0,8.0,5.0,14.0,2.0,12.0,71.0,0.0,North Carolina,4,14.25,3.75,35.75,13.0,0.5,2.0,15.75,2.0,1.25,3.5,0.5,17.75,12.283333333333333,11.252083333333331,5.2444444444444445,4.14375,31.944444444444443,29.14583333333333,0.21866666666666668,0.213125,11.277777777777779,10.604166666666668,1.7444444444444442,1.3208333333333333,1.8388888888888886,1.60625,12.65,12.191666666666668,0.43333333333333335,0.6208333333333333,2.1111111111111107,2.3541666666666665,0.41111111111111115,0.4666666666666667,15.516666666666666,14.370833333333332
09/09/2022,@ Virginia,2-3,5.0,59.0,23.0,156.0,0.231,51.0,4.0,6.0,54.0,93.0,9.0,7.0,16.0,1.0,15.0,78.0,0.0,Virginia,5,11.8,4.6,31.2,10.2,0.8,1.2,10.8,1.8,1.4,3.2,0.2,15.6,13.366666666666667,11.585185185185184,4.716666666666667,4.1,33.416666666666664,29.879629629629626,0.25633333333333336,0.22211111111111112,12.5,10.870370370370372,1.4666666666666668,1.2296296296296296,1.6166666666666665,1.65,13.9,12.587037037037039,0.85,0.6907407407407408,2.1666666666666665,2.4814814814814814,0.46666666666666673,0.4703703703703704,16.766666666666666,14.746296296296293
09/10/2022,@ Virginia,3-2,5.0,55.0,16.0,126.0,0.31,49.0,9.0,10.0,42.0,88.0,7.0,2.0,24.0,0.0,14.0,78.0,1.0,Virginia,5,11.0,3.2,25.2,9.8,1.8,2.0,8.4,1.4,0.4,4.8,0.0,15.6,13.216666666666669,11.606666666666666,4.25,4.15,33.983333333333334,30.011666666666663,0.26266666666666666,0.223,12.066666666666665,10.803333333333335,1.2333333333333334,1.1866666666666668,1.5999999999999999,1.605,13.916666666666666,12.408333333333335,1.1500000000000001,0.7616666666666667,2.9,2.5533333333333332,0.3666666666666667,0.44333333333333336,17.05,14.831666666666663
