date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Duke @ Provo, UT",3-1,4.0,53.0,16.0,113.0,0.327,49.0,3.0,3.0,48.0,71.0,7.0,2.0,26.0,4.0,15.0,71.0,0.0,Duke,4,13.25,4.0,28.25,12.25,0.75,0.75,12.0,1.75,0.5,6.5,1.0,17.75
08/26/2022,"Rider @ Provo, UT",3-0,3.0,36.0,5.0,56.0,0.554,28.0,9.0,3.0,18.0,28.0,1.0,0.0,17.0,0.0,8.5,53.5,1.0,Rider,3,12.0,1.6666666666666667,18.666666666666668,9.333333333333334,3.0,1.0,6.0,0.3333333333333333,0.0,5.666666666666667,0.0,17.833333333333332
08/27/2022,@ BYU,0-3,3.0,38.0,23.0,109.0,0.138,37.0,5.0,2.0,47.0,67.0,6.0,2.0,0.0,1.0,2.0,45.0,0.0,BYU,3,12.666666666666666,7.666666666666667,36.333333333333336,12.333333333333334,1.6666666666666667,0.6666666666666666,15.666666666666666,2.0,0.6666666666666666,0.0,0.3333333333333333,15.0
09/01/2022,California Baptist,3-0,3.0,48.0,8.0,97.0,0.412,41.0,4.0,8.0,44.0,43.0,2.0,4.0,16.0,1.0,12.0,64.0,0.0,California Baptist,3,16.0,2.6666666666666665,32.333333333333336,13.666666666666666,1.3333333333333333,2.6666666666666665,14.666666666666666,0.6666666666666666,1.3333333333333333,5.333333333333333,0.3333333333333333,21.333333333333332
09/02/2022,Belmont,3-1,4.0,50.0,13.0,109.0,0.339,41.0,12.0,10.0,38.0,55.0,1.0,0.0,18.0,3.0,9.0,71.0,0.0,Belmont,4,12.5,3.25,27.25,10.25,3.0,2.5,9.5,0.25,0.0,4.5,0.75,17.75
09/02/2022,CSU Bakersfield,3-1,4.0,55.0,15.0,120.0,0.333,46.0,7.0,14.0,51.0,69.0,4.0,1.0,22.0,5.0,12.0,74.0,0.0,CSU Bakersfield,4,13.75,3.75,30.0,11.5,1.75,3.5,12.75,1.0,0.25,5.5,1.25,18.5
09/09/2022,"Howard @ Fairfield, CT",3-0,3.0,35.0,9.0,77.0,0.338,32.0,6.0,5.0,32.0,41.0,4.0,0.0,10.0,2.0,5.0,46.0,1.0,Howard,3,11.666666666666666,3.0,25.666666666666668,10.666666666666666,2.0,1.6666666666666667,10.666666666666666,1.3333333333333333,0.0,3.3333333333333335,0.6666666666666666,15.333333333333334
09/09/2022,@ Fairfield,3-0,3.0,49.0,13.0,93.0,0.387,48.0,3.0,6.0,41.0,46.0,1.0,0.0,18.0,3.0,9.0,61.0,1.0,Fairfield,3,16.333333333333332,4.333333333333333,31.0,16.0,1.0,2.0,13.666666666666666,0.3333333333333333,0.0,6.0,1.0,20.333333333333332
09/10/2022,"FDU @ Fairfield, CT",3-0,3.0,29.0,14.0,68.0,0.221,27.0,14.0,6.0,31.0,33.0,5.0,0.0,26.0,0.0,13.0,56.0,0.0,FDU,3,9.666666666666666,4.666666666666667,22.666666666666668,9.0,4.666666666666667,2.0,10.333333333333334,1.6666666666666667,0.0,8.666666666666666,0.0,18.666666666666668
09/16/2022,"Pepperdine @ Minneapolis, MN",2-3,5.0,66.0,29.0,176.0,0.21,63.0,10.0,9.0,69.0,104.0,3.0,1.0,8.0,3.0,5.0,81.0,1.0,Pepperdine,5,13.2,5.8,35.2,12.6,2.0,1.8,13.8,0.6,0.2,1.6,0.6,16.2
