date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
09/02/2022,"Oakland @ Kent, OH",0-3,3.0,38.0,14.0,116.0,0.207,35.0,3.0,8.0,49.0,72.0,10.0,0.0,8.0,2.0,4.0,45.0,0.0,Oakland,3,12.666666666666666,4.666666666666667,38.666666666666664,11.666666666666666,1.0,2.6666666666666665,16.333333333333332,3.333333333333333,0.0,2.6666666666666665,0.6666666666666666,15.0
09/03/2022,@ Kent St.,3-1,4.0,43.0,19.0,145.0,0.166,42.0,16.0,15.0,46.0,84.0,3.0,1.0,12.0,0.0,7.0,66.0,1.0,Kent St.,4,10.75,4.75,36.25,10.5,4.0,3.75,11.5,0.75,0.25,3.0,0.0,16.5
09/03/2022,"Southern Ind. @ Kent, OH",3-1,4.0,52.0,16.0,143.0,0.252,51.0,13.0,12.0,59.0,82.0,5.0,0.0,14.0,3.0,7.0,72.0,1.0,Southern Ind.,4,13.0,4.0,35.75,12.75,3.25,3.0,14.75,1.25,0.0,3.5,0.75,18.0
09/09/2022,Colgate,1-3,4.0,57.0,21.0,140.0,0.257,48.0,8.0,20.0,48.0,88.0,7.0,3.0,4.0,0.0,5.0,70.0,0.0,Colgate,4,14.25,5.25,35.0,12.0,2.0,5.0,12.0,1.75,0.75,1.0,0.0,17.5
09/10/2022,UAlbany,2-3,5.0,49.0,16.0,142.0,0.232,43.0,8.0,11.0,51.0,90.0,7.0,5.0,18.0,0.0,14.0,71.0,2.0,UAlbany,5,9.8,3.2,28.4,8.6,1.6,2.2,10.2,1.4,1.0,3.6,0.0,14.2
09/10/2022,Temple,2-3,5.0,59.0,25.0,161.0,0.211,54.0,6.0,12.0,66.0,100.0,8.0,3.0,18.0,0.0,12.0,77.0,1.0,Temple,5,11.8,5.0,32.2,10.8,1.2,2.4,13.2,1.6,0.6,3.6,0.0,15.4
09/16/2022,@ South Fla.,0-3,3.0,31.0,17.0,96.0,0.146,28.0,5.0,9.0,36.0,67.0,8.0,0.0,8.0,0.0,4.0,40.0,1.0,South Fla.,3,10.333333333333334,5.666666666666667,32.0,9.333333333333334,1.6666666666666667,3.0,12.0,2.6666666666666665,0.0,2.6666666666666665,0.0,13.333333333333334
09/16/2022,"South Dakota @ Tampa, FL",0-3,3.0,37.0,13.0,104.0,0.231,30.0,3.0,11.0,34.0,68.0,11.0,1.0,0.0,0.0,1.0,41.0,0.0,South Dakota,3,12.333333333333334,4.333333333333333,34.666666666666664,10.0,1.0,3.6666666666666665,11.333333333333334,3.6666666666666665,0.3333333333333333,0.0,0.0,13.666666666666666
09/17/2022,"Stetson @ Tampa, FL",0-3,3.0,31.0,25.0,96.0,0.062,27.0,8.0,5.0,26.0,71.0,8.0,0.0,6.0,1.0,3.0,42.0,0.0,Stetson,3,10.333333333333334,8.333333333333334,32.0,9.0,2.6666666666666665,1.6666666666666667,8.666666666666666,2.6666666666666665,0.0,2.0,0.3333333333333333,14.0
09/24/2022,Columbia,3-1,4.0,59.0,20.0,140.0,0.279,50.0,8.0,11.0,60.0,71.0,4.0,5.0,10.0,3.0,10.0,77.0,3.0,Columbia,4,14.75,5.0,35.0,12.5,2.0,2.75,15.0,1.0,1.25,2.5,0.75,19.25
09/30/2022,Brown,0-3,3.0,40.0,14.0,103.0,0.252,37.0,2.0,11.0,35.0,69.0,1.0,1.0,2.0,1.0,2.0,44.0,0.0,Brown,3,13.333333333333334,4.666666666666667,34.333333333333336,12.333333333333334,0.6666666666666666,3.6666666666666665,11.666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,14.666666666666666
10/01/2022,Yale,0-3,3.0,34.0,8.0,97.0,0.268,31.0,4.0,9.0,35.0,66.0,6.0,0.0,4.0,0.0,2.0,40.0,2.0,Yale,3,11.333333333333334,2.6666666666666665,32.333333333333336,10.333333333333334,1.3333333333333333,3.0,11.666666666666666,2.0,0.0,1.3333333333333333,0.0,13.333333333333334
10/07/2022,@ Princeton,0-3,3.0,30.0,13.0,90.0,0.189,27.0,7.0,4.0,29.0,71.0,6.0,1.0,0.0,5.0,1.0,38.0,1.0,Princeton,3,10.0,4.333333333333333,30.0,9.0,2.3333333333333335,1.3333333333333333,9.666666666666666,2.0,0.3333333333333333,0.0,1.6666666666666667,12.666666666666666
10/08/2022,@ Penn,2-3,5.0,71.0,31.0,179.0,0.223,67.0,8.0,15.0,80.0,99.0,5.0,1.0,8.0,2.0,5.0,84.0,1.0,Penn,5,14.2,6.2,35.8,13.4,1.6,3.0,16.0,1.0,0.2,1.6,0.4,16.8
10/14/2022,Harvard,0-3,3.0,29.0,19.0,89.0,0.112,27.0,6.0,8.0,29.0,66.0,4.0,2.0,8.0,1.0,6.0,41.0,3.0,Harvard,3,9.666666666666666,6.333333333333333,29.666666666666668,9.0,2.0,2.6666666666666665,9.666666666666666,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,13.666666666666666
10/15/2022,Dartmouth,0-3,3.0,39.0,10.0,104.0,0.279,34.0,3.0,9.0,39.0,69.0,3.0,1.0,8.0,0.0,5.0,47.0,2.0,Dartmouth,3,13.0,3.3333333333333335,34.666666666666664,11.333333333333334,1.0,3.0,13.0,1.0,0.3333333333333333,2.6666666666666665,0.0,15.666666666666666
10/22/2022,@ Columbia,3-0,3.0,37.0,19.0,130.0,0.138,33.0,6.0,6.0,52.0,67.0,5.0,7.0,10.0,2.0,12.0,55.0,0.0,Columbia,3,12.333333333333334,6.333333333333333,43.333333333333336,11.0,2.0,2.0,17.333333333333332,1.6666666666666667,2.3333333333333335,3.3333333333333335,0.6666666666666666,18.333333333333332
