date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Michigan @ Flagstaff, AZ",0-3,3.0,33.0,19.0,91.0,0.154,32.0,4.0,2.0,32.0,65.0,5.0,1.0,8.0,0.0,5.0,42.0,1.0,Michigan,3,11.0,6.333333333333333,30.333333333333332,10.666666666666666,1.3333333333333333,0.6666666666666666,10.666666666666666,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.0,14.0
08/26/2022,"Utah Tech @ Flagstaff, AZ",0-3,3.0,27.0,26.0,113.0,0.009,26.0,3.0,7.0,39.0,65.0,4.0,1.0,8.0,2.0,5.0,35.0,0.0,Utah Tech,3,9.0,8.666666666666666,37.666666666666664,8.666666666666666,1.0,2.3333333333333335,13.0,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,11.666666666666666
08/27/2022,@ Northern Ariz.,0-3,3.0,35.0,30.0,118.0,0.042,32.0,3.0,2.0,56.0,69.0,5.0,3.0,6.0,3.0,6.0,44.0,1.0,Northern Ariz.,3,11.666666666666666,10.0,39.333333333333336,10.666666666666666,1.0,0.6666666666666666,18.666666666666668,1.6666666666666667,1.0,2.0,1.0,14.666666666666666
09/02/2022,"Marist @ Blacksburg, VA",3-1,4.0,51.0,18.0,123.0,0.268,45.0,10.0,12.0,45.0,67.0,3.0,0.0,24.0,2.0,12.0,73.0,0.0,Marist,4,12.75,4.5,30.75,11.25,2.5,3.0,11.25,0.75,0.0,6.0,0.5,18.25
09/02/2022,"Coppin St. @ Blacksburg, VA",3-1,4.0,47.0,22.0,117.0,0.214,39.0,14.0,11.0,50.0,62.0,9.0,1.0,18.0,0.0,10.0,71.0,1.0,Coppin St.,4,11.75,5.5,29.25,9.75,3.5,2.75,12.5,2.25,0.25,4.5,0.0,17.75
09/03/2022,@ Virginia Tech,0-3,3.0,26.0,24.0,97.0,0.021,24.0,2.0,4.0,35.0,68.0,7.0,1.0,12.0,4.0,7.0,35.0,0.0,Virginia Tech,3,8.666666666666666,8.0,32.333333333333336,8.0,0.6666666666666666,1.3333333333333333,11.666666666666666,2.333333333333333,0.3333333333333333,4.0,1.3333333333333333,11.666666666666666
09/08/2022,Navy,3-2,5.0,62.0,25.0,171.0,0.216,52.0,5.0,10.0,67.0,94.0,4.0,3.0,18.0,2.0,12.0,79.0,0.0,Navy,5,12.4,5.0,34.2,10.4,1.0,2.0,13.4,0.8,0.6,3.6,0.4,15.8
09/09/2022,Notre Dame,2-3,5.0,48.0,15.0,129.0,0.256,42.0,9.0,10.0,52.0,86.0,11.0,1.0,16.0,1.0,9.0,66.0,0.0,Notre Dame,5,9.6,3.0,25.8,8.4,1.8,2.0,10.4,2.2,0.2,3.2,0.2,13.2
09/10/2022,East Carolina,0-3,3.0,37.0,24.0,111.0,0.117,33.0,4.0,5.0,46.0,67.0,7.0,3.0,8.0,1.0,7.0,48.0,1.0,East Carolina,3,12.333333333333334,8.0,37.0,11.0,1.3333333333333333,1.6666666666666667,15.333333333333334,2.333333333333333,1.0,2.6666666666666665,0.3333333333333333,16.0
09/13/2022,@ Norfolk St.,3-0,3.0,43.0,9.0,95.0,0.358,38.0,13.0,11.0,41.0,54.0,3.0,3.0,6.0,1.0,6.0,62.0,0.0,Norfolk St.,3,14.333333333333334,3.0,31.666666666666668,12.666666666666666,4.333333333333333,3.6666666666666665,13.666666666666666,1.0,1.0,2.0,0.3333333333333333,20.666666666666668
09/16/2022,"North Carolina @ Richmond, VA",1-3,4.0,42.0,14.0,119.0,0.235,41.0,9.0,9.0,49.0,89.0,9.0,3.0,8.0,1.0,7.0,58.0,0.0,North Carolina,4,10.5,3.5,29.75,10.25,2.25,2.25,12.25,2.25,0.75,2.0,0.25,14.5
09/16/2022,"UMBC @ Richmond, VA",1-3,4.0,48.0,12.0,107.0,0.336,43.0,5.0,7.0,39.0,82.0,12.0,2.0,24.0,3.0,14.0,67.0,0.0,UMBC,4,12.0,3.0,26.75,10.75,1.25,1.75,9.75,3.0,0.5,6.0,0.75,16.75
09/17/2022,@ VCU,3-2,5.0,52.0,19.0,168.0,0.196,50.0,5.0,14.0,83.0,89.0,7.0,0.0,26.0,2.0,13.0,70.0,1.0,VCU,5,10.4,3.8,33.6,10.0,1.0,2.8,16.6,1.4,0.0,5.2,0.4,14.0
09/22/2022,Marshall,3-1,4.0,60.0,13.0,148.0,0.318,56.0,7.0,14.0,57.0,79.0,4.0,2.0,14.0,2.0,9.0,76.0,2.0,Marshall,4,15.0,3.25,37.0,14.0,1.75,3.5,14.25,1.0,0.5,3.5,0.5,19.0
09/23/2022,Marshall,3-0,3.0,45.0,10.0,108.0,0.324,40.0,7.0,8.0,30.0,55.0,2.0,2.0,4.0,1.0,4.0,56.0,0.0,Marshall,3,15.0,3.3333333333333335,36.0,13.333333333333334,2.3333333333333335,2.6666666666666665,10.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,18.666666666666668
