date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"UIC @ DeKalb, IL",2-3,5.0,43.0,19.0,164.0,0.146,36.0,4.0,13.0,80.0,88.0,6.0,5.0,12.0,0.0,11.0,58.0,1.0,UIC,5,8.6,3.8,32.8,7.2,0.8,2.6,16.0,1.2,1.0,2.4,0.0,11.6
08/26/2022,@ NIU,3-0,3.0,45.0,15.0,131.0,0.229,38.0,7.0,7.0,68.0,65.0,6.0,3.0,10.0,0.0,8.0,60.0,0.0,NIU,3,15.0,5.0,43.666666666666664,12.666666666666666,2.3333333333333335,2.3333333333333335,22.666666666666668,2.0,1.0,3.3333333333333335,0.0,20.0
08/27/2022,"NJIT @ DeKalb, IL",3-0,3.0,44.0,8.0,96.0,0.375,42.0,5.0,11.0,49.0,40.0,1.0,1.0,8.0,0.0,5.0,54.0,0.0,NJIT,3,14.666666666666666,2.6666666666666665,32.0,14.0,1.6666666666666667,3.6666666666666665,16.333333333333332,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,18.0
09/02/2022,Eastern Wash.,2-3,5.0,56.0,28.0,181.0,0.155,54.0,8.0,5.0,75.0,94.0,6.0,2.0,28.0,4.0,16.0,80.0,0.0,Eastern Wash.,5,11.2,5.6,36.2,10.8,1.6,1.0,15.0,1.2,0.4,5.6,0.8,16.0
09/03/2022,Eastern Wash.,3-2,5.0,59.0,25.0,179.0,0.19,54.0,8.0,7.0,82.0,98.0,12.0,0.0,12.0,5.0,6.0,73.0,2.0,Eastern Wash.,5,11.8,5.0,35.8,10.8,1.6,1.4,16.4,2.4,0.0,2.4,1.0,14.6
09/06/2022,"Chicago St. @ Sioux Falls, SD",3-2,5.0,60.0,34.0,207.0,0.126,58.0,7.0,7.0,101.0,104.0,4.0,2.0,24.0,3.0,14.0,81.0,0.0,Chicago St.,5,12.0,6.8,41.4,11.6,1.4,1.4,20.2,0.8,0.4,4.8,0.6,16.2
09/09/2022,"Samford @ Jacksonville, AL",3-2,5.0,58.0,18.0,125.0,0.32,52.0,5.0,12.0,36.0,92.0,12.0,1.0,20.0,2.0,11.0,74.0,1.0,Samford,5,11.6,3.6,25.0,10.4,1.0,2.4,7.2,2.4,0.2,4.0,0.4,14.8
09/09/2022,@ Jacksonville St.,0-3,3.0,35.0,15.0,83.0,0.241,35.0,4.0,8.0,28.0,70.0,8.0,0.0,12.0,0.0,6.0,45.0,0.0,Jacksonville St.,3,11.666666666666666,5.0,27.666666666666668,11.666666666666666,1.3333333333333333,2.6666666666666665,9.333333333333334,2.6666666666666665,0.0,4.0,0.0,15.0
09/10/2022,"Nicholls @ Jacksonville, AL",3-1,4.0,57.0,20.0,137.0,0.27,55.0,6.0,1.0,65.0,63.0,3.0,0.0,16.0,0.0,8.0,71.0,0.0,Nicholls,4,14.25,5.0,34.25,13.75,1.5,0.25,16.25,0.75,0.0,4.0,0.0,17.75
09/16/2022,@ Iowa,0-3,3.0,36.0,14.0,99.0,0.222,28.0,4.0,8.0,40.0,66.0,7.0,0.0,8.0,0.0,4.0,44.0,0.0,Iowa,3,12.0,4.666666666666667,33.0,9.333333333333334,1.3333333333333333,2.6666666666666665,13.333333333333334,2.333333333333333,0.0,2.6666666666666665,0.0,14.666666666666666
09/16/2022,"UNI @ Coralville, IA",1-3,4.0,60.0,26.0,160.0,0.212,57.0,4.0,5.0,60.0,97.0,7.0,1.0,20.0,1.0,11.0,75.0,0.0,UNI,4,15.0,6.5,40.0,14.25,1.0,1.25,15.0,1.75,0.25,5.0,0.25,18.75
09/17/2022,"North Florida @ Coralville, IA",2-3,5.0,66.0,27.0,163.0,0.239,59.0,6.0,8.0,61.0,105.0,5.0,0.0,10.0,1.0,5.0,77.0,0.0,North Florida,5,13.2,5.4,32.6,11.8,1.2,1.6,12.2,1.0,0.0,2.0,0.2,15.4
09/22/2022,Denver,1-3,4.0,41.0,24.0,149.0,0.114,39.0,8.0,6.0,51.0,85.0,7.0,1.0,14.0,1.0,8.0,57.0,0.0,Denver,4,10.25,6.0,37.25,9.75,2.0,1.5,12.75,1.75,0.25,3.5,0.25,14.25
09/24/2022,Omaha,3-2,5.0,56.0,20.0,161.0,0.224,51.0,10.0,5.0,69.0,89.0,5.0,4.0,18.0,4.0,13.0,79.0,0.0,Omaha,5,11.2,4.0,32.2,10.2,2.0,1.0,13.8,1.0,0.8,3.6,0.8,15.8
09/27/2022,@ North Dakota,3-1,4.0,55.0,18.0,132.0,0.28,50.0,6.0,8.0,62.0,77.0,3.0,3.0,6.0,3.0,6.0,67.0,0.0,North Dakota,4,13.75,4.5,33.0,12.5,1.5,2.0,15.5,0.75,0.75,1.5,0.75,16.75
10/01/2022,South Dakota,2-3,5.0,53.0,22.0,164.0,0.189,50.0,12.0,11.0,62.0,97.0,12.0,0.0,20.0,3.0,10.0,75.0,0.0,South Dakota,5,10.6,4.4,32.8,10.0,2.4,2.2,12.4,2.4,0.0,4.0,0.6,15.0
10/06/2022,@ Western Ill.,3-0,3.0,44.0,8.0,104.0,0.346,37.0,4.0,4.0,61.0,46.0,0.0,1.0,6.0,2.0,4.0,52.0,0.0,Western Ill.,3,14.666666666666666,2.6666666666666665,34.666666666666664,12.333333333333334,1.3333333333333333,1.3333333333333333,20.333333333333332,0.0,0.3333333333333333,2.0,0.6666666666666666,17.333333333333332
10/08/2022,@ St. Thomas (MN),3-1,4.0,64.0,9.0,159.0,0.346,60.0,7.0,11.0,76.0,63.0,4.0,1.0,6.0,0.0,4.0,75.0,0.0,St. Thomas ,4,16.0,2.25,39.75,15.0,1.75,2.75,19.0,1.0,0.25,1.5,0.0,18.75
10/13/2022,Kansas City,1-3,4.0,51.0,25.0,172.0,0.151,47.0,6.0,3.0,71.0,95.0,6.0,3.0,16.0,1.0,11.0,68.0,0.0,Kansas City,4,12.75,6.25,43.0,11.75,1.5,0.75,17.75,1.5,0.75,4.0,0.25,17.0
10/15/2022,Oral Roberts,1-3,4.0,58.0,32.0,151.0,0.172,51.0,5.0,2.0,77.0,89.0,10.0,1.0,14.0,1.0,8.0,71.0,0.0,Oral Roberts,4,14.5,8.0,37.75,12.75,1.25,0.5,19.25,2.5,0.25,3.5,0.25,17.75
10/20/2022,@ Omaha,1-3,4.0,53.0,23.0,163.0,0.184,48.0,3.0,8.0,65.0,89.0,6.0,0.0,14.0,2.0,7.0,63.0,1.0,Omaha,4,13.25,5.75,40.75,12.0,0.75,2.0,16.25,1.5,0.0,3.5,0.5,15.75
10/22/2022,@ Denver,0-3,3.0,34.0,21.0,120.0,0.108,33.0,4.0,4.0,47.0,69.0,3.0,0.0,8.0,2.0,4.0,42.0,0.0,Denver,3,11.333333333333334,7.0,40.0,11.0,1.3333333333333333,1.3333333333333333,15.666666666666666,1.0,0.0,2.6666666666666665,0.6666666666666666,14.0
10/28/2022,@ South Dakota,1-3,4.0,56.0,24.0,166.0,0.193,53.0,6.0,15.0,82.0,93.0,3.0,1.0,18.0,0.0,10.0,72.0,1.0,South Dakota,4,14.0,6.0,41.5,13.25,1.5,3.75,20.5,0.75,0.25,4.5,0.0,18.0
11/01/2022,@ North Dakota St.,3-1,4.0,56.0,25.0,173.0,0.179,51.0,10.0,4.0,64.0,86.0,1.0,2.0,18.0,2.0,11.0,77.0,1.0,North Dakota St.,4,14.0,6.25,43.25,12.75,2.5,1.0,16.0,0.25,0.5,4.5,0.5,19.25
11/03/2022,St. Thomas (MN),3-0,3.0,46.0,11.0,96.0,0.365,42.0,5.0,7.0,44.0,51.0,3.0,1.0,14.0,0.0,8.0,59.0,0.0,St. Thomas ,3,15.333333333333334,3.6666666666666665,32.0,14.0,1.6666666666666667,2.3333333333333335,14.666666666666666,1.0,0.3333333333333333,4.666666666666667,0.0,19.666666666666668
11/05/2022,Western Ill.,3-0,3.0,46.0,9.0,109.0,0.339,43.0,7.0,4.0,60.0,39.0,1.0,0.0,16.0,1.0,8.0,61.0,1.0,Western Ill.,3,15.333333333333334,3.0,36.333333333333336,14.333333333333334,2.3333333333333335,1.3333333333333333,20.0,0.3333333333333333,0.0,5.333333333333333,0.3333333333333333,20.333333333333332
11/10/2022,@ Oral Roberts,3-0,3.0,46.0,6.0,120.0,0.333,44.0,2.0,5.0,60.0,48.0,4.0,1.0,14.0,0.0,8.0,56.0,0.0,Oral Roberts,3,15.333333333333334,2.0,40.0,14.666666666666666,0.6666666666666666,1.6666666666666667,20.0,1.3333333333333333,0.3333333333333333,4.666666666666667,0.0,18.666666666666668
11/12/2022,@ Kansas City,3-2,5.0,61.0,16.0,167.0,0.269,57.0,5.0,8.0,91.0,80.0,6.0,2.0,26.0,3.0,15.0,81.0,0.0,Kansas City,5,12.2,3.2,33.4,11.4,1.0,1.6,18.2,1.2,0.4,5.2,0.6,16.2
11/17/2022,North Dakota,3-0,3.0,51.0,7.0,99.0,0.444,47.0,4.0,7.0,45.0,42.0,2.0,0.0,10.0,0.0,5.0,60.0,0.0,North Dakota,3,17.0,2.3333333333333335,33.0,15.666666666666666,1.3333333333333333,2.3333333333333335,15.0,0.6666666666666666,0.0,3.3333333333333335,0.0,20.0
11/19/2022,North Dakota St.,3-0,3.0,47.0,10.0,118.0,0.314,43.0,4.0,4.0,50.0,66.0,3.0,0.0,13.0,2.0,6.5,57.5,0.0,North Dakota St.,3,15.666666666666666,3.3333333333333335,39.333333333333336,14.333333333333334,1.3333333333333333,1.3333333333333333,16.666666666666668,1.0,0.0,4.333333333333333,0.6666666666666666,19.166666666666668
11/24/2022,"Denver @ Omaha, NE",2-3,5.0,62.0,21.0,203.0,0.202,57.0,2.0,6.0,92.0,105.0,8.0,5.0,14.0,0.0,12.0,76.0,0.0,Denver,5,12.4,4.2,40.6,11.4,0.4,1.2,18.4,1.6,1.0,2.8,0.0,15.2
12/02/2022,"Louisiana @ Edinburg, TX",3-2,5.0,67.0,21.0,176.0,0.261,63.0,2.0,10.0,88.0,92.0,8.0,2.0,8.0,3.0,6.0,75.0,0.0,Louisiana,5,13.4,4.2,35.2,12.6,0.4,2.0,17.6,1.6,0.4,1.6,0.6,15.0
12/03/2022,@ UTRGV,0-3,3.0,35.0,19.0,108.0,0.148,32.0,3.0,3.0,37.0,68.0,7.0,1.0,6.0,2.0,4.0,42.0,0.0,UTRGV,3,11.666666666666666,6.333333333333333,36.0,10.666666666666666,1.0,1.0,12.333333333333334,2.333333333333333,0.3333333333333333,2.0,0.6666666666666666,14.0
