date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Virginia @ Gainesville, Fla.",1-3,4.0,44.0,18.0,143.0,0.182,40.0,3.0,7.0,49.0,79.0,5.0,0.0,20.0,3.0,10.0,57.0,1.0,Virginia,4,11.0,4.5,35.75,10.0,0.75,1.75,12.25,1.25,0.0,5.0,0.75,14.25
08/27/2022,@ Florida,1-3,4.0,37.0,29.0,120.0,0.067,33.0,6.0,14.0,34.0,86.0,10.0,1.0,10.0,2.0,6.0,49.0,0.0,Florida,4,9.25,7.25,30.0,8.25,1.5,3.5,8.5,2.5,0.25,2.5,0.5,12.25
08/27/2022,"North Florida @ Gainesville, Fla.",0-3,3.0,26.0,16.0,74.0,0.135,25.0,3.0,8.0,17.0,0.0,5.0,2.0,4.0,6.0,4.0,33.0,0.0,North Florida,3,8.666666666666666,5.333333333333333,24.666666666666668,8.333333333333334,1.0,2.6666666666666665,5.666666666666667,1.6666666666666667,0.6666666666666666,1.3333333333333333,2.0,11.0
09/02/2022,@ Duke,1-3,4.0,36.0,19.0,113.0,0.15,33.0,5.0,8.0,44.0,82.0,12.0,1.0,8.0,2.0,5.0,46.0,2.0,Duke,4,9.0,4.75,28.25,8.25,1.25,2.0,11.0,3.0,0.25,2.0,0.5,11.5
09/02/2022,"Northeastern @ Durham, NC",1-3,4.0,41.0,30.0,154.0,0.071,38.0,3.0,10.0,59.0,86.0,5.0,0.0,16.0,1.0,8.0,52.0,3.0,Northeastern,4,10.25,7.5,38.5,9.5,0.75,2.5,14.75,1.25,0.0,4.0,0.25,13.0
09/03/2022,"East Carolina @ Durham, NC",3-2,5.0,69.0,30.0,165.0,0.236,64.0,5.0,13.0,64.0,90.0,5.0,2.0,6.0,2.0,5.0,79.0,0.0,East Carolina,5,13.8,6.0,33.0,12.8,1.0,2.6,12.8,1.0,0.4,1.2,0.4,15.8
09/09/2022,Georgia St.,3-0,3.0,41.0,18.0,103.0,0.223,38.0,5.0,6.0,49.0,46.0,4.0,1.0,4.0,2.0,3.0,49.0,0.0,Georgia St.,3,13.666666666666666,6.0,34.333333333333336,12.666666666666666,1.6666666666666667,2.0,16.333333333333332,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.6666666666666666,16.333333333333332
09/09/2022,Clemson,3-2,5.0,46.0,30.0,147.0,0.109,44.0,4.0,7.0,49.0,100.0,7.0,2.0,26.0,2.0,15.0,65.0,2.0,Clemson,5,9.2,6.0,29.4,8.8,0.8,1.4,9.8,1.4,0.4,5.2,0.4,13.0
09/10/2022,USC Upstate,3-1,4.0,58.0,15.0,141.0,0.305,57.0,6.0,15.0,67.0,78.0,3.0,3.0,20.0,3.0,13.0,77.0,2.0,USC Upstate,4,14.5,3.75,35.25,14.25,1.5,3.75,16.75,0.75,0.75,5.0,0.75,19.25
09/16/2022,"UT Martin @ Clarksville, TN",3-0,3.0,39.0,10.0,95.0,0.305,30.0,7.0,8.0,42.0,42.0,2.0,1.0,8.0,0.0,5.0,51.0,0.0,UT Martin,3,13.0,3.3333333333333335,31.666666666666668,10.0,2.3333333333333335,2.6666666666666665,14.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,17.0
09/16/2022,@ Austin Peay,0-3,3.0,37.0,8.0,94.0,0.309,32.0,3.0,5.0,28.0,71.0,11.0,2.0,4.0,0.0,4.0,44.0,0.0,Austin Peay,3,12.333333333333334,2.6666666666666665,31.333333333333332,10.666666666666666,1.0,1.6666666666666667,9.333333333333334,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.0,14.666666666666666
09/17/2022,"North Dakota St. @ Clarksville, TN",3-0,3.0,43.0,14.0,110.0,0.264,39.0,8.0,3.0,47.0,58.0,6.0,3.0,8.0,1.0,7.0,58.0,0.0,North Dakota St.,3,14.333333333333334,4.666666666666667,36.666666666666664,13.0,2.6666666666666665,1.0,15.666666666666666,2.0,1.0,2.6666666666666665,0.3333333333333333,19.333333333333332
09/23/2022,Wofford,3-1,4.0,55.0,19.0,140.0,0.257,51.0,8.0,12.0,60.0,69.0,4.0,2.0,12.0,2.0,8.0,71.0,0.0,Wofford,4,13.75,4.75,35.0,12.75,2.0,3.0,15.0,1.0,0.5,3.0,0.5,17.75
