date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ South Carolina,1-3,4.0,44.0,22.0,115.0,0.191,39.0,8.0,4.0,47.0,79.0,8.0,0.0,14.0,2.0,7.0,59.0,2.0,South Carolina,4,11.0,5.5,28.75,9.75,2.0,1.0,11.75,2.0,0.0,3.5,0.5,14.75
08/26/2022,"Winthrop @ Columbia, S.C.",3-2,5.0,56.0,23.0,159.0,0.208,50.0,9.0,8.0,69.0,86.0,7.0,4.0,16.0,1.0,12.0,77.0,0.0,Winthrop,5,11.2,4.6,31.8,10.0,1.8,1.6,13.8,1.4,0.8,3.2,0.2,15.4
08/27/2022,"Omaha @ Columbia, S.C.",2-3,5.0,64.0,29.0,180.0,0.194,62.0,5.0,13.0,69.0,0.0,8.0,4.0,16.0,2.0,12.0,81.0,1.0,Omaha,5,12.8,5.8,36.0,12.4,1.0,2.6,13.8,1.6,0.8,3.2,0.4,16.2
09/02/2022,"Dartmouth @ Irvine, CA",1-3,4.0,50.0,21.0,156.0,0.186,50.0,3.0,6.0,76.0,90.0,7.0,1.0,19.0,1.0,10.5,63.5,1.0,Dartmouth,4,12.5,5.25,39.0,12.5,0.75,1.5,19.0,1.75,0.25,4.75,0.25,15.875
09/02/2022,@ UC Irvine,0-3,3.0,39.0,24.0,110.0,0.136,38.0,3.0,2.0,35.0,72.0,3.0,0.0,6.0,1.0,3.0,45.0,2.0,UC Irvine,3,13.0,8.0,36.666666666666664,12.666666666666666,1.0,0.6666666666666666,11.666666666666666,1.0,0.0,2.0,0.3333333333333333,15.0
09/03/2022,"Holy Cross @ Irvine, CA",3-0,3.0,46.0,13.0,113.0,0.292,42.0,5.0,3.0,48.0,53.0,8.0,1.0,17.0,0.0,9.5,60.5,0.0,Holy Cross,3,15.333333333333334,4.333333333333333,37.666666666666664,14.0,1.6666666666666667,1.0,16.0,2.6666666666666665,0.3333333333333333,5.666666666666667,0.0,20.166666666666668
09/08/2022,"High Point @ Fairfield, CT",1-3,4.0,43.0,27.0,160.0,0.1,39.0,4.0,6.0,69.0,82.0,9.0,1.0,8.0,1.0,5.0,52.0,0.0,High Point,4,10.75,6.75,40.0,9.75,1.0,1.5,17.25,2.25,0.25,2.0,0.25,13.0
09/10/2022,Seton Hall,0-3,3.0,38.0,18.0,103.0,0.194,36.0,5.0,7.0,32.0,66.0,5.0,2.0,2.0,1.0,3.0,46.0,0.0,Seton Hall,3,12.666666666666666,6.0,34.333333333333336,12.0,1.6666666666666667,2.3333333333333335,10.666666666666666,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.333333333333334
09/10/2022,Princeton,3-2,5.0,57.0,26.0,162.0,0.191,41.0,7.0,11.0,65.0,99.0,9.0,3.0,4.0,0.0,5.0,69.0,0.0,Princeton,5,11.4,5.2,32.4,8.2,1.4,2.2,13.0,1.8,0.6,0.8,0.0,13.8
09/11/2022,Stony Brook,3-1,4.0,62.0,17.0,145.0,0.31,60.0,4.0,9.0,63.0,79.0,2.0,3.0,10.0,2.0,8.0,74.0,0.0,Stony Brook,4,15.5,4.25,36.25,15.0,1.0,2.25,15.75,0.5,0.75,2.5,0.5,18.5
09/16/2022,"Fordham @ New Haven, CT",3-0,3.0,44.0,17.0,100.0,0.27,43.0,5.0,7.0,39.0,59.0,7.0,1.0,14.0,2.0,8.0,57.0,0.0,Fordham,3,14.666666666666666,5.666666666666667,33.333333333333336,14.333333333333334,1.6666666666666667,2.3333333333333335,13.0,2.333333333333333,0.3333333333333333,4.666666666666667,0.6666666666666666,19.0
09/17/2022,"Villanova @ New Haven, CT",3-0,3.0,45.0,22.0,111.0,0.207,41.0,3.0,8.0,47.0,54.0,2.0,2.0,6.0,0.0,5.0,53.0,2.0,Villanova,3,15.0,7.333333333333333,37.0,13.666666666666666,1.0,2.6666666666666665,15.666666666666666,0.6666666666666666,0.6666666666666666,2.0,0.0,17.666666666666668
09/17/2022,@ Yale,0-3,3.0,24.0,22.0,101.0,0.02,17.0,1.0,5.0,39.0,67.0,11.0,0.0,6.0,1.0,3.0,28.0,0.0,Yale,3,8.0,7.333333333333333,33.666666666666664,5.666666666666667,0.3333333333333333,1.6666666666666667,13.0,3.6666666666666665,0.0,2.0,0.3333333333333333,9.333333333333334
09/23/2022,LIU,3-1,4.0,65.0,30.0,158.0,0.222,61.0,5.0,5.0,70.0,86.0,5.0,0.0,20.0,0.0,10.0,80.0,0.0,LIU,4,16.25,7.5,39.5,15.25,1.25,1.25,17.5,1.25,0.0,5.0,0.0,20.0
09/24/2022,St. Francis Brooklyn,3-0,3.0,42.0,15.0,94.0,0.287,42.0,9.0,7.0,42.0,55.0,9.0,3.0,6.0,1.0,6.0,57.0,0.0,St. Francis Brooklyn,3,14.0,5.0,31.333333333333332,14.0,3.0,2.3333333333333335,14.0,3.0,1.0,2.0,0.3333333333333333,19.0
09/30/2022,@ Central Conn. St.,2-3,5.0,65.0,27.0,176.0,0.216,61.0,8.0,8.0,74.0,93.0,6.0,0.0,16.0,0.0,8.0,81.0,0.0,Central Conn. St.,5,13.0,5.4,35.2,12.2,1.6,1.6,14.8,1.2,0.0,3.2,0.0,16.2
10/02/2022,Hartford,3-0,3.0,44.0,9.0,100.0,0.35,40.0,5.0,5.0,49.0,45.0,2.0,3.0,10.0,0.0,8.0,57.0,1.0,Hartford,3,14.666666666666666,3.0,33.333333333333336,13.333333333333334,1.6666666666666667,1.6666666666666667,16.333333333333332,0.6666666666666666,1.0,3.3333333333333335,0.0,19.0
10/07/2022,@ FDU,3-2,5.0,53.0,15.0,149.0,0.255,48.0,7.0,11.0,59.0,82.0,6.0,0.0,24.0,2.0,12.0,72.0,1.0,FDU,5,10.6,3.0,29.8,9.6,1.4,2.2,11.8,1.2,0.0,4.8,0.4,14.4
10/08/2022,@ Saint Francis (PA),3-2,5.0,57.0,24.0,139.0,0.237,49.0,5.0,6.0,59.0,87.0,6.0,2.0,12.0,0.0,8.0,70.0,0.0,Saint Francis ,5,11.4,4.8,27.8,9.8,1.0,1.2,11.8,1.2,0.4,2.4,0.0,14.0
