date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,@ Col. of Charleston,0-3,3.0,46.0,18.0,108.0,0.259,42.0,4.0,6.0,36.0,71.0,4.0,2.0,6.0,1.0,5.0,55.0,0.0,Col. of Charleston,3,15.333333333333334,6.0,36.0,14.0,1.3333333333333333,2.0,12.0,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,18.333333333333332
08/27/2022,"Fresno St. @ Charleston, SC",0-3,3.0,30.0,23.0,103.0,0.068,27.0,4.0,2.0,40.0,65.0,2.0,2.0,10.0,4.0,7.0,41.0,2.0,Fresno St.,3,10.0,7.666666666666667,34.333333333333336,9.0,1.3333333333333333,0.6666666666666666,13.333333333333334,0.6666666666666666,0.6666666666666666,3.3333333333333335,1.3333333333333333,13.666666666666666
08/27/2022,"Rutgers @ Charleston, SC",2-3,5.0,49.0,30.0,162.0,0.117,45.0,9.0,6.0,61.0,91.0,7.0,1.0,6.0,3.0,4.0,62.0,1.0,Rutgers,5,9.8,6.0,32.4,9.0,1.8,1.2,12.2,1.4,0.2,1.2,0.6,12.4
09/02/2022,"Jacksonville St. @ Clemson, SC",2-3,5.0,54.0,27.0,148.0,0.182,50.0,12.0,9.0,57.0,90.0,7.0,1.0,24.0,0.0,13.0,79.0,1.0,Jacksonville St.,5,10.8,5.4,29.6,10.0,2.4,1.8,11.4,1.4,0.2,4.8,0.0,15.8
09/02/2022,"Gardner-Webb @ Clemson, SC",3-1,4.0,49.0,24.0,138.0,0.181,43.0,8.0,7.0,60.0,77.0,5.0,3.0,12.0,2.0,9.0,66.0,0.0,Gardner-Webb,4,12.25,6.0,34.5,10.75,2.0,1.75,15.0,1.25,0.75,3.0,0.5,16.5
09/03/2022,@ Clemson,3-2,5.0,61.0,27.0,189.0,0.18,57.0,9.0,8.0,86.0,88.0,4.0,4.0,14.0,1.0,11.0,81.0,1.0,Clemson,5,12.2,5.4,37.8,11.4,1.8,1.6,17.2,0.8,0.8,2.8,0.2,16.2
09/09/2022,"Norfolk St. @ Knoxville, TN",3-2,5.0,73.0,34.0,202.0,0.193,70.0,0.0,10.0,104.0,100.0,5.0,3.0,14.0,1.0,10.0,83.0,0.0,Norfolk St.,5,14.6,6.8,40.4,14.0,0.0,2.0,20.8,1.0,0.6,2.8,0.2,16.6
09/10/2022,"New Hampshire @ Knoxville, TN",3-0,3.0,41.0,10.0,105.0,0.295,38.0,10.0,4.0,51.0,44.0,8.0,0.0,8.0,0.0,4.0,55.0,0.0,New Hampshire,3,13.666666666666666,3.3333333333333335,35.0,12.666666666666666,3.3333333333333335,1.3333333333333333,17.0,2.6666666666666665,0.0,2.6666666666666665,0.0,18.333333333333332
09/10/2022,@ Tennessee,0-3,3.0,42.0,18.0,114.0,0.211,38.0,2.0,5.0,48.0,72.0,6.0,3.0,0.0,0.0,3.0,47.0,1.0,Tennessee,3,14.0,6.0,38.0,12.666666666666666,0.6666666666666666,1.6666666666666667,16.0,2.0,1.0,0.0,0.0,15.666666666666666
09/13/2022,Charleston So.,2-3,5.0,52.0,31.0,177.0,0.119,43.0,10.0,1.0,59.0,99.0,6.0,0.0,12.0,3.0,6.0,68.0,0.0,Charleston So.,5,10.4,6.2,35.4,8.6,2.0,0.2,11.8,1.2,0.0,2.4,0.6,13.6
