date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Miami (FL) @ Hempstead, NY",0-3,3.0,39.0,19.0,96.0,0.208,37.0,3.0,2.0,33.0,68.0,6.0,0.0,10.0,1.0,5.0,47.0,1.0,Miami ,3,13.0,6.333333333333333,32.0,12.333333333333334,1.0,0.6666666666666666,11.0,2.0,0.0,3.3333333333333335,0.3333333333333333,15.666666666666666
08/26/2022,"Niagara @ Hempstead, NY",0-3,3.0,33.0,25.0,107.0,0.075,31.0,1.0,1.0,52.0,67.0,4.0,0.0,10.0,1.0,5.0,39.0,0.0,Niagara,3,11.0,8.333333333333334,35.666666666666664,10.333333333333334,0.3333333333333333,0.3333333333333333,17.333333333333332,1.3333333333333333,0.0,3.3333333333333335,0.3333333333333333,13.0
08/27/2022,@ Hofstra,3-1,4.0,58.0,30.0,132.0,0.212,54.0,3.0,4.0,68.0,80.0,6.0,0.0,12.0,0.0,6.0,67.0,1.0,Hofstra,4,14.5,7.5,33.0,13.5,0.75,1.0,17.0,1.5,0.0,3.0,0.0,16.75
08/30/2022,Stonehill,3-0,3.0,31.0,6.0,64.0,0.391,28.0,12.0,7.0,25.0,33.0,5.0,1.0,8.0,1.0,5.0,48.0,0.0,Stonehill,3,10.333333333333334,2.0,21.333333333333332,9.333333333333334,4.0,2.3333333333333335,8.333333333333334,1.6666666666666667,0.3333333333333333,2.6666666666666665,0.3333333333333333,16.0
09/02/2022,Harvard,3-0,3.0,40.0,14.0,90.0,0.289,37.0,3.0,8.0,43.0,52.0,2.0,2.0,10.0,0.0,7.0,50.0,0.0,Harvard,3,13.333333333333334,4.666666666666667,30.0,12.333333333333334,1.0,2.6666666666666665,14.333333333333334,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.0,16.666666666666668
09/03/2022,Montana St.,3-2,5.0,53.0,30.0,151.0,0.152,49.0,2.0,11.0,64.0,82.0,6.0,3.0,26.0,2.0,16.0,71.0,0.0,Montana St.,5,10.6,6.0,30.2,9.8,0.4,2.2,12.8,1.2,0.6,5.2,0.4,14.2
09/03/2022,Boston College,1-3,4.0,50.0,28.0,141.0,0.156,43.0,2.0,7.0,44.0,87.0,7.0,1.0,20.0,0.0,11.0,63.0,0.0,Boston College,4,12.5,7.0,35.25,10.75,0.5,1.75,11.0,1.75,0.25,5.0,0.0,15.75
09/06/2022,Brown,3-2,5.0,57.0,37.0,170.0,0.118,54.0,3.0,6.0,61.0,95.0,5.0,1.0,16.0,0.0,9.0,69.0,1.0,Brown,5,11.4,7.4,34.0,10.8,0.6,1.2,12.2,1.0,0.2,3.2,0.0,13.8
09/09/2022,"Stonehill @ Queens, NY",3-0,3.0,40.0,17.0,97.0,0.237,33.0,3.0,4.0,46.0,52.0,7.0,2.0,14.0,1.0,9.0,52.0,0.0,Stonehill,3,13.333333333333334,5.666666666666667,32.333333333333336,11.0,1.0,1.3333333333333333,15.333333333333334,2.333333333333333,0.6666666666666666,4.666666666666667,0.3333333333333333,17.333333333333332
09/09/2022,@ St. John's (NY),0-3,3.0,35.0,25.0,111.0,0.09,32.0,2.0,1.0,43.0,71.0,3.0,1.0,6.0,0.0,4.0,41.0,1.0,St. John's ,3,11.666666666666666,8.333333333333334,37.0,10.666666666666666,0.6666666666666666,0.3333333333333333,14.333333333333334,1.0,0.3333333333333333,2.0,0.0,13.666666666666666
09/10/2022,"Southeastern La. @ Queens, NY",1-3,4.0,47.0,29.0,160.0,0.112,42.0,3.0,4.0,66.0,88.0,7.0,1.0,8.0,1.0,5.0,55.0,1.0,Southeastern La.,4,11.75,7.25,40.0,10.5,0.75,1.0,16.5,1.75,0.25,2.0,0.25,13.75
09/13/2022,@ Rhode Island,3-0,3.0,40.0,24.0,108.0,0.148,38.0,6.0,4.0,46.0,59.0,1.0,1.0,8.0,2.0,5.0,51.0,0.0,Rhode Island,3,13.333333333333334,8.0,36.0,12.666666666666666,2.0,1.3333333333333333,15.333333333333334,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,17.0
09/16/2022,"Syracuse @ Mansfield, CT",3-2,5.0,72.0,36.0,208.0,0.173,67.0,10.0,3.0,93.0,106.0,3.0,1.0,10.0,0.0,6.0,88.0,1.0,Syracuse,5,14.4,7.2,41.6,13.4,2.0,0.6,18.6,0.6,0.2,2.0,0.0,17.6
09/16/2022,"Lindenwood @ Mansfield, CT",3-0,3.0,49.0,20.0,137.0,0.212,42.0,7.0,6.0,67.0,58.0,0.0,1.0,2.0,1.0,2.0,58.0,1.0,Lindenwood,3,16.333333333333332,6.666666666666667,45.666666666666664,14.0,2.3333333333333335,2.0,22.333333333333332,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,19.333333333333332
09/17/2022,@ UConn,2-3,5.0,50.0,27.0,175.0,0.131,49.0,3.0,5.0,80.0,97.0,7.0,1.0,18.0,2.0,10.0,63.0,4.0,UConn,5,10.0,5.4,35.0,9.8,0.6,1.0,16.0,1.4,0.2,3.6,0.4,12.6
09/20/2022,Hartford,3-0,3.0,37.0,15.0,87.0,0.253,33.0,7.0,9.0,36.0,41.0,3.0,1.0,10.0,0.0,6.0,50.0,0.0,Hartford,3,12.333333333333334,5.0,29.0,11.0,2.3333333333333335,3.0,12.0,1.0,0.3333333333333333,3.3333333333333335,0.0,16.666666666666668
09/28/2022,@ Boston College,2-3,5.0,47.0,34.0,163.0,0.08,46.0,6.0,7.0,64.0,97.0,5.0,0.0,30.0,0.0,15.0,68.0,1.0,Boston College,5,9.4,6.8,32.6,9.2,1.2,1.4,12.8,1.0,0.0,6.0,0.0,13.6
10/01/2022,@ UMBC,0-3,3.0,33.0,26.0,105.0,0.067,30.0,1.0,2.0,31.0,74.0,8.0,0.0,18.0,1.0,9.0,43.0,1.0,UMBC,3,11.0,8.666666666666666,35.0,10.0,0.3333333333333333,0.6666666666666666,10.333333333333334,2.6666666666666665,0.0,6.0,0.3333333333333333,14.333333333333334
10/07/2022,UAlbany,3-0,3.0,46.0,16.0,103.0,0.291,40.0,6.0,6.0,40.0,62.0,5.0,2.0,10.0,0.0,7.0,59.0,0.0,UAlbany,3,15.333333333333334,5.333333333333333,34.333333333333336,13.333333333333334,2.0,2.0,13.333333333333334,1.6666666666666667,0.6666666666666666,3.3333333333333335,0.0,19.666666666666668
10/09/2022,New Hampshire,3-0,3.0,45.0,12.0,90.0,0.367,41.0,8.0,3.0,38.0,51.0,3.0,2.0,10.0,0.0,7.0,60.0,0.0,New Hampshire,3,15.0,4.0,30.0,13.666666666666666,2.6666666666666665,1.0,12.666666666666666,1.0,0.6666666666666666,3.3333333333333335,0.0,20.0
10/14/2022,@ Binghamton,0-3,3.0,29.0,27.0,115.0,0.017,26.0,8.0,2.0,50.0,68.0,5.0,0.0,18.0,3.0,9.0,46.0,0.0,Binghamton,3,9.666666666666666,9.0,38.333333333333336,8.666666666666666,2.6666666666666665,0.6666666666666666,16.666666666666668,1.6666666666666667,0.0,6.0,1.0,15.333333333333334
10/18/2022,@ Central Conn. St.,3-2,5.0,57.0,32.0,158.0,0.158,48.0,8.0,4.0,59.0,87.0,3.0,0.0,12.0,2.0,6.0,71.0,1.0,Central Conn. St.,5,11.4,6.4,31.6,9.6,1.6,0.8,11.8,0.6,0.0,2.4,0.4,14.2
10/21/2022,NJIT,3-0,3.0,44.0,21.0,112.0,0.205,42.0,7.0,1.0,53.0,54.0,5.0,0.0,14.0,0.0,7.0,58.0,0.0,NJIT,3,14.666666666666666,7.0,37.333333333333336,14.0,2.3333333333333335,0.3333333333333333,17.666666666666668,1.6666666666666667,0.0,4.666666666666667,0.0,19.333333333333332
10/23/2022,@ UAlbany,3-1,4.0,62.0,24.0,157.0,0.242,58.0,7.0,7.0,61.0,96.0,10.0,0.0,24.0,3.0,12.0,81.0,1.0,UAlbany,4,15.5,6.0,39.25,14.5,1.75,1.75,15.25,2.5,0.0,6.0,0.75,20.25
10/26/2022,Merrimack,3-0,3.0,37.0,14.0,77.0,0.299,30.0,8.0,6.0,35.0,38.0,2.0,2.0,14.0,0.0,9.0,54.0,2.0,Merrimack,3,12.333333333333334,4.666666666666667,25.666666666666668,10.0,2.6666666666666665,2.0,11.666666666666666,0.6666666666666666,0.6666666666666666,4.666666666666667,0.0,18.0
10/30/2022,@ New Hampshire,1-3,4.0,53.0,28.0,156.0,0.16,49.0,4.0,9.0,54.0,91.0,9.0,1.0,10.0,0.0,6.0,63.0,5.0,New Hampshire,4,13.25,7.0,39.0,12.25,1.0,2.25,13.5,2.25,0.25,2.5,0.0,15.75
11/02/2022,@ Hartford,3-0,3.0,39.0,12.0,86.0,0.314,34.0,7.0,2.0,36.0,32.0,1.0,1.0,8.0,0.0,5.0,51.0,0.0,Hartford,3,13.0,4.0,28.666666666666668,11.333333333333334,2.3333333333333335,0.6666666666666666,12.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,17.0
11/06/2022,@ NJIT,3-0,3.0,44.0,17.0,109.0,0.248,41.0,5.0,2.0,57.0,52.0,3.0,1.0,11.0,4.0,6.5,55.5,0.0,NJIT,3,14.666666666666666,5.666666666666667,36.333333333333336,13.666666666666666,1.6666666666666667,0.6666666666666666,19.0,1.0,0.3333333333333333,3.6666666666666665,1.3333333333333333,18.5
11/11/2022,UMBC,3-2,5.0,64.0,33.0,161.0,0.193,62.0,13.0,4.0,68.0,89.0,1.0,0.0,18.0,0.0,9.0,86.0,0.0,UMBC,5,12.8,6.6,32.2,12.4,2.6,0.8,13.6,0.2,0.0,3.6,0.0,17.2
11/13/2022,Binghamton,0-3,3.0,30.0,26.0,108.0,0.037,29.0,6.0,4.0,49.0,65.0,2.0,0.0,4.0,1.0,2.0,38.0,0.0,Binghamton,3,10.0,8.666666666666666,36.0,9.666666666666666,2.0,1.3333333333333333,16.333333333333332,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,12.666666666666666
11/19/2022,"UMBC @ Binghamton, NY",1-3,4.0,41.0,39.0,140.0,0.014,39.0,8.0,4.0,51.0,87.0,3.0,0.0,20.0,1.0,10.0,59.0,1.0,UMBC,4,10.25,9.75,35.0,9.75,2.0,1.0,12.75,0.75,0.0,5.0,0.25,14.75
