date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,New Orleans,0-3,3.0,39.0,25.0,120.0,0.117,38.0,4.0,5.0,50.0,68.0,8.0,0.0,18.0,1.0,9.0,52.0,3.0,New Orleans,3,13.0,8.333333333333334,40.0,12.666666666666666,1.3333333333333333,1.6666666666666667,16.666666666666668,2.6666666666666665,0.0,6.0,0.3333333333333333,17.333333333333332
08/27/2022,@ American,1-3,4.0,48.0,24.0,143.0,0.168,46.0,5.0,8.0,56.0,89.0,10.0,1.0,24.0,4.0,13.0,66.0,3.0,American,4,12.0,6.0,35.75,11.5,1.25,2.0,14.0,2.5,0.25,6.0,1.0,16.5
08/31/2022,@ Delaware,0-3,3.0,28.0,23.0,96.0,0.052,26.0,2.0,4.0,44.0,66.0,9.0,1.0,6.0,2.0,4.0,34.0,4.0,Delaware,3,9.333333333333334,7.666666666666667,32.0,8.666666666666666,0.6666666666666666,1.3333333333333333,14.666666666666666,3.0,0.3333333333333333,2.0,0.6666666666666666,11.333333333333334
09/02/2022,@ Bucknell,1-3,4.0,39.0,26.0,149.0,0.087,28.0,2.0,8.0,45.0,85.0,10.0,0.0,8.0,3.0,4.0,45.0,0.0,Bucknell,4,9.75,6.5,37.25,7.0,0.5,2.0,11.25,2.5,0.0,2.0,0.75,11.25
09/03/2022,"LIU @ Lewisburg, PA",3-2,5.0,71.0,35.0,179.0,0.201,61.0,6.0,9.0,96.0,95.0,3.0,9.0,13.0,1.0,15.5,92.5,0.0,LIU,5,14.2,7.0,35.8,12.2,1.2,1.8,19.2,0.6,1.8,2.6,0.2,18.5
09/03/2022,"NJIT @ Lewisburg, PA",3-0,3.0,41.0,17.0,97.0,0.247,39.0,4.0,6.0,40.0,52.0,0.0,2.0,20.0,1.0,12.0,57.0,1.0,NJIT,3,13.666666666666666,5.666666666666667,32.333333333333336,13.0,1.3333333333333333,2.0,13.333333333333334,0.0,0.6666666666666666,6.666666666666667,0.3333333333333333,19.0
09/09/2022,Binghamton,0-3,3.0,31.0,17.0,105.0,0.133,30.0,1.0,6.0,37.0,69.0,7.0,2.0,4.0,0.0,4.0,36.0,0.0,Binghamton,3,10.333333333333334,5.666666666666667,35.0,10.0,0.3333333333333333,2.0,12.333333333333334,2.333333333333333,0.6666666666666666,1.3333333333333333,0.0,12.0
09/09/2022,Rider,3-2,5.0,48.0,20.0,172.0,0.163,45.0,7.0,9.0,84.0,98.0,7.0,2.0,36.0,1.0,20.0,75.0,3.0,Rider,5,9.6,4.0,34.4,9.0,1.4,1.8,16.8,1.4,0.4,7.2,0.2,15.0
09/10/2022,@ Georgetown,0-3,3.0,28.0,24.0,111.0,0.036,28.0,2.0,3.0,49.0,65.0,8.0,1.0,14.0,0.0,8.0,38.0,2.0,Georgetown,3,9.333333333333334,8.0,37.0,9.333333333333334,0.6666666666666666,1.0,16.333333333333332,2.6666666666666665,0.3333333333333333,4.666666666666667,0.0,12.666666666666666
09/13/2022,Coppin St.,0-3,3.0,38.0,22.0,102.0,0.157,36.0,5.0,8.0,43.0,71.0,5.0,0.0,4.0,4.0,2.0,45.0,3.0,Coppin St.,3,12.666666666666666,7.333333333333333,34.0,12.0,1.6666666666666667,2.6666666666666665,14.333333333333334,1.6666666666666667,0.0,1.3333333333333333,1.3333333333333333,15.0
09/16/2022,"Providence @ Philadelphia, PA",3-2,5.0,57.0,19.0,152.0,0.25,55.0,6.0,12.0,74.0,84.0,10.0,2.0,14.0,3.0,9.0,72.0,1.0,Providence,5,11.4,3.8,30.4,11.0,1.2,2.4,14.8,2.0,0.4,2.8,0.6,14.4
