date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Lindenwood @ Fort Wayne, IN",1-3,4.0,42.0,21.0,151.0,0.139,39.0,11.0,7.0,87.0,83.0,7.0,0.0,8.0,1.0,4.0,57.0,1.0,Lindenwood,4,10.5,5.25,37.75,9.75,2.75,1.75,21.75,1.75,0.0,2.0,0.25,14.25
08/27/2022,"Canisius @ Fort Wayne, IN",2-3,5.0,59.0,30.0,196.0,0.148,59.0,5.0,7.0,83.0,101.0,6.0,1.0,10.0,4.0,6.0,70.0,1.0,Canisius,5,11.8,6.0,39.2,11.8,1.0,1.4,16.6,1.2,0.2,2.0,0.8,14.0
08/27/2022,@ Purdue Fort Wayne,1-3,4.0,58.0,26.0,182.0,0.176,56.0,6.0,7.0,71.0,100.0,2.0,3.0,22.0,2.0,14.0,78.0,0.0,Purdue Fort Wayne,4,14.5,6.5,45.5,14.0,1.5,1.75,17.75,0.5,0.75,5.5,0.5,19.5
09/02/2022,"Arkansas St. @ Martin, TN",2-3,5.0,50.0,28.0,146.0,0.151,48.0,5.0,17.0,47.0,99.0,4.0,1.0,14.0,6.0,8.0,63.0,3.0,Arkansas St.,5,10.0,5.6,29.2,9.6,1.0,3.4,9.4,0.8,0.2,2.8,1.2,12.6
09/02/2022,@ UT Martin,0-3,3.0,32.0,16.0,117.0,0.137,30.0,4.0,3.0,46.0,68.0,8.0,0.0,8.0,1.0,4.0,40.0,3.0,UT Martin,3,10.666666666666666,5.333333333333333,39.0,10.0,1.3333333333333333,1.0,15.333333333333334,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,13.333333333333334
09/03/2022,"Alabama A&M @ Martin, TN",3-0,3.0,31.0,15.0,100.0,0.16,30.0,11.0,7.0,45.0,59.0,8.0,0.0,8.0,1.0,4.0,46.0,0.0,Alabama A&M,3,10.333333333333334,5.0,33.333333333333336,10.0,3.6666666666666665,2.3333333333333335,15.0,2.6666666666666665,0.0,2.6666666666666665,0.3333333333333333,15.333333333333334
09/06/2022,@ Eastern Ill.,3-0,3.0,37.0,10.0,103.0,0.262,34.0,4.0,6.0,51.0,53.0,2.0,0.0,4.0,0.0,2.0,43.0,0.0,Eastern Ill.,3,12.333333333333334,3.3333333333333335,34.333333333333336,11.333333333333334,1.3333333333333333,2.0,17.0,0.6666666666666666,0.0,1.3333333333333333,0.0,14.333333333333334
09/09/2022,"Texas Southern @ New Orleans, LA",3-1,4.0,47.0,19.0,143.0,0.196,46.0,8.0,6.0,69.0,65.0,1.0,2.0,10.0,1.0,7.0,62.0,2.0,Texas Southern,4,11.75,4.75,35.75,11.5,2.0,1.5,17.25,0.25,0.5,2.5,0.25,15.5
09/09/2022,"Southern U. @ New Orleans, LA",3-1,4.0,47.0,26.0,143.0,0.147,44.0,13.0,3.0,52.0,82.0,5.0,4.0,8.0,1.0,8.0,68.0,4.0,Southern U.,4,11.75,6.5,35.75,11.0,3.25,0.75,13.0,1.25,1.0,2.0,0.25,17.0
09/10/2022,@ New Orleans,1-3,4.0,48.0,25.0,158.0,0.146,45.0,0.0,6.0,73.0,82.0,5.0,0.0,4.0,0.0,2.0,50.0,1.0,New Orleans,4,12.0,6.25,39.5,11.25,0.0,1.5,18.25,1.25,0.0,1.0,0.0,12.5
