date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/27/2022,"Long Beach St. @ Portland, OR",3-2,5.0,74.0,28.0,178.0,0.258,70.0,7.0,14.0,68.0,101.0,5.0,0.0,16.0,8.0,8.0,89.0,0.0,Long Beach St.,5,14.8,5.6,35.6,14.0,1.4,2.8,13.6,1.0,0.0,3.2,1.6,17.8
08/28/2022,@ Portland St.,3-0,3.0,42.0,10.0,80.0,0.4,39.0,5.0,11.0,37.0,39.0,3.0,1.0,16.0,1.0,9.0,56.0,0.0,Portland St.,3,14.0,3.3333333333333335,26.666666666666668,13.0,1.6666666666666667,3.6666666666666665,12.333333333333334,1.0,0.3333333333333333,5.333333333333333,0.3333333333333333,18.666666666666668
09/01/2022,UC Davis,3-0,3.0,45.0,8.0,82.0,0.451,40.0,5.0,8.0,43.0,36.0,2.0,2.0,17.0,1.0,10.5,60.5,0.0,UC Davis,3,15.0,2.6666666666666665,27.333333333333332,13.333333333333334,1.6666666666666667,2.6666666666666665,14.333333333333334,0.6666666666666666,0.6666666666666666,5.666666666666667,0.3333333333333333,20.166666666666668
09/03/2022,Rice,3-2,5.0,70.0,27.0,207.0,0.208,67.0,2.0,10.0,88.0,92.0,2.0,1.0,10.0,5.0,6.0,78.0,0.0,Rice,5,14.0,5.4,41.4,13.4,0.4,2.0,17.6,0.4,0.2,2.0,1.0,15.6
09/09/2022,@ Minnesota,1-3,4.0,53.0,22.0,157.0,0.197,50.0,6.0,9.0,62.0,82.0,5.0,0.0,21.0,1.0,10.5,69.5,0.0,Minnesota,4,13.25,5.5,39.25,12.5,1.5,2.25,15.5,1.25,0.0,5.25,0.25,17.375
09/10/2022,"Penn St. @ Minneapolis, MN",2-3,5.0,60.0,28.0,174.0,0.184,58.0,8.0,12.0,71.0,95.0,4.0,1.0,16.0,2.0,9.0,77.0,0.0,Penn St.,5,12.0,5.6,34.8,11.6,1.6,2.4,14.2,0.8,0.2,3.2,0.4,15.4
09/17/2022,"South Carolina @ Miami, FL",3-0,3.0,45.0,10.0,95.0,0.368,42.0,7.0,11.0,42.0,41.0,1.0,0.0,20.0,2.0,10.0,62.0,1.0,South Carolina,3,15.0,3.3333333333333335,31.666666666666668,14.0,2.3333333333333335,3.6666666666666665,14.0,0.3333333333333333,0.0,6.666666666666667,0.6666666666666666,20.666666666666668
09/18/2022,@ Miami (FL),3-1,4.0,58.0,10.0,109.0,0.44,54.0,8.0,10.0,52.0,64.0,9.0,1.0,20.0,5.0,11.0,77.0,1.0,Miami ,4,14.5,2.5,27.25,13.5,2.0,2.5,13.0,2.25,0.25,5.0,1.25,19.25
09/21/2022,@ Oregon St.,3-1,4.0,54.0,15.0,142.0,0.275,51.0,4.0,10.0,58.0,78.0,1.0,6.0,20.0,1.0,16.0,74.0,1.0,Oregon St.,4,13.5,3.75,35.5,12.75,1.0,2.5,14.5,0.25,1.5,5.0,0.25,18.5
09/25/2022,Stanford,3-0,3.0,46.0,11.0,107.0,0.327,44.0,5.0,6.0,55.0,49.0,2.0,2.0,10.0,1.0,7.0,58.0,0.0,Stanford,3,15.333333333333334,3.6666666666666665,35.666666666666664,14.666666666666666,1.6666666666666667,2.0,18.333333333333332,0.6666666666666666,0.6666666666666666,3.3333333333333335,0.3333333333333333,19.333333333333332
