date,opponent/venue,result,sets,kills,errors,total_attacks,hit_pct,assists,aces,serr,digs,retatt,rerr,b_solo,b_assist,b_error,tb,pts,bhe,opponent,sets_from_result,kills/set,errors/set,total_attacks/set,assists/set,aces/set,serr/set,digs/set,rerr/set,b_solo/set,b_assist/set,b_error/set,pts/set
08/26/2022,"Tulane @ Beaumont, TX",3-1,4.0,52.0,20.0,156.0,0.205,49.0,11.0,8.0,69.0,85.0,6.0,4.0,12.0,1.0,10.0,73.0,0.0,Tulane,4,13.0,5.0,39.0,12.25,2.75,2.0,17.25,1.5,1.0,3.0,0.25,18.25
08/26/2022,"Prairie View @ Beaumont, TX",3-0,3.0,32.0,15.0,84.0,0.202,31.0,9.0,6.0,30.0,45.0,4.0,4.0,8.0,0.0,8.0,49.0,0.0,Prairie View,3,10.666666666666666,5.0,28.0,10.333333333333334,3.0,2.0,10.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,16.333333333333332
08/27/2022,"Idaho St. @ Beaumont, TX",3-1,4.0,64.0,20.0,148.0,0.297,61.0,5.0,9.0,62.0,82.0,4.0,3.0,10.0,3.0,8.0,77.0,1.0,Idaho St.,4,16.0,5.0,37.0,15.25,1.25,2.25,15.5,1.0,0.75,2.5,0.75,19.25
08/30/2022,Jackson St.,3-0,3.0,43.0,14.0,104.0,0.279,35.0,2.0,5.0,47.0,53.0,4.0,0.0,20.0,1.0,10.0,55.0,1.0,Jackson St.,3,14.333333333333334,4.666666666666667,34.666666666666664,11.666666666666666,0.6666666666666666,1.6666666666666667,15.666666666666666,1.3333333333333333,0.0,6.666666666666667,0.3333333333333333,18.333333333333332
09/02/2022,@ Tarleton St.,1-3,4.0,51.0,12.0,135.0,0.289,45.0,2.0,9.0,54.0,88.0,10.0,2.0,18.0,5.0,11.0,64.0,2.0,Tarleton St.,4,12.75,3.0,33.75,11.25,0.5,2.25,13.5,2.5,0.5,4.5,1.25,16.0
09/03/2022,"Prairie View @ Stephenville, TX",3-0,3.0,35.0,8.0,80.0,0.338,31.0,5.0,7.0,36.0,34.0,5.0,5.0,10.0,0.0,10.0,50.0,0.0,Prairie View,3,11.666666666666666,2.6666666666666665,26.666666666666668,10.333333333333334,1.6666666666666667,2.3333333333333335,12.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.0,16.666666666666668
09/03/2022,"Tennessee St. @ Stephenville, TX",3-1,4.0,54.0,15.0,180.0,0.217,44.0,8.0,5.0,71.0,78.0,4.0,4.0,12.0,0.0,10.0,72.0,1.0,Tennessee St.,4,13.5,3.75,45.0,11.0,2.0,1.25,17.75,1.0,1.0,3.0,0.0,18.0
09/09/2022,@ St. John's (NY),2-3,5.0,68.0,31.0,176.0,0.21,66.0,6.0,6.0,56.0,110.0,6.0,7.0,20.0,0.0,17.0,91.0,0.0,St. John's ,5,13.6,6.2,35.2,13.2,1.2,1.2,11.2,1.2,1.4,4.0,0.0,18.2
09/09/2022,"Stonehill @ Queens, NY",3-0,3.0,35.0,14.0,97.0,0.216,34.0,7.0,3.0,46.0,47.0,3.0,1.0,12.0,2.0,7.0,49.0,0.0,Stonehill,3,11.666666666666666,4.666666666666667,32.333333333333336,11.333333333333334,2.3333333333333335,1.0,15.333333333333334,1.0,0.3333333333333333,4.0,0.6666666666666666,16.333333333333332
09/10/2022,"Bryant @ Queens, NY",3-1,4.0,54.0,12.0,141.0,0.298,52.0,7.0,7.0,77.0,68.0,3.0,2.0,16.0,3.0,10.0,71.0,1.0,Bryant,4,13.5,3.0,35.25,13.0,1.75,1.75,19.25,0.75,0.5,4.0,0.75,17.75
09/15/2022,Northwestern St.,3-0,3.0,40.0,17.0,117.0,0.197,38.0,11.0,8.0,49.0,52.0,3.0,1.0,0.0,1.0,1.0,52.0,0.0,Northwestern St.,3,13.333333333333334,5.666666666666667,39.0,12.666666666666666,3.6666666666666665,2.6666666666666665,16.333333333333332,1.0,0.3333333333333333,0.0,0.3333333333333333,17.333333333333332
09/16/2022,ULM,3-0,3.0,49.0,13.0,116.0,0.31,47.0,5.0,6.0,47.0,56.0,7.0,2.0,6.0,2.0,5.0,59.0,0.0,ULM,3,16.333333333333332,4.333333333333333,38.666666666666664,15.666666666666666,1.6666666666666667,2.0,15.666666666666666,2.333333333333333,0.6666666666666666,2.0,0.6666666666666666,19.666666666666668
09/17/2022,Louisiana Tech,3-0,3.0,50.0,21.0,118.0,0.246,45.0,6.0,8.0,38.0,60.0,2.0,1.0,10.0,1.0,6.0,62.0,0.0,Louisiana Tech,3,16.666666666666668,7.0,39.333333333333336,15.0,2.0,2.6666666666666665,12.666666666666666,0.6666666666666666,0.3333333333333333,3.3333333333333335,0.3333333333333333,20.666666666666668
09/22/2022,@ Houston Christian,0-3,3.0,32.0,23.0,115.0,0.078,31.0,4.0,4.0,42.0,68.0,1.0,5.0,4.0,0.0,7.0,43.0,0.0,Houston Christian,3,10.666666666666666,7.666666666666667,38.333333333333336,10.333333333333334,1.3333333333333333,1.3333333333333333,14.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,14.333333333333334
09/24/2022,@ A&M-Corpus Christi,3-0,3.0,43.0,13.0,112.0,0.268,41.0,3.0,4.0,48.0,64.0,3.0,5.0,8.0,4.0,9.0,55.0,0.0,A&M-Corpus Christi,3,14.333333333333334,4.333333333333333,37.333333333333336,13.666666666666666,1.0,1.3333333333333333,16.0,1.0,1.6666666666666667,2.6666666666666665,1.3333333333333333,18.333333333333332
09/27/2022,McNeese,3-1,4.0,62.0,26.0,181.0,0.199,58.0,6.0,4.0,70.0,83.0,2.0,3.0,20.0,2.0,13.0,81.0,3.0,McNeese,4,15.5,6.5,45.25,14.5,1.5,1.0,17.5,0.5,0.75,5.0,0.5,20.25
